,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600703.SH,X600741.SH,X601877.SH,X300003.SZ,X600271.SH,X002236.SZ,X300124.SZ,X002007.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600809.SH,X600498.SH,X000661.SZ,X300146.SZ,X600867.SH,X000625.SZ,X002179.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X600566.SH,X002456.SZ,X600177.SH,X600066.SH,X600089.SH,X002180.SZ,X002506.SZ,X600372.SH,X600522.SH,X300136.SZ,X002294.SZ,X002241.SZ,X600699.SH,X000977.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0.145856583581882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190198109357155,0,0,0,0,1.73472347597681e-18,0,0.0066693800125147,0.0161399594162309,0,0.158950967137517,0,0,0,0,0,0.072164270315791,0,0,0,0,0,0,0,0,0,0,0,0.0575586931762672,0,0,-0.00725514587196937,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0901598336211887,0,0,0,0,-0.00109799606933982,0,0,0,0,0,0,0,0,0,0,0,-0.0243243542168713,-0.0796516519212962,0,0,0,0,0,0,0.74902814288673,0,0,0,0,0,0,0,0.0609980068560956,0,0,0.207643621380989,0,0,0,-0.0161304025016769,0.10100335330885,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0671625362941421,0,0,0,0,0,0,0,0,0,0.0460163556381797,0,0,0,0.0452006920957994,0,0,0,0,0.133478415600919,0,0.0207355229401086,0,0,0,0,0,0.0901319176713823,0,0,0,0,0,0,0,0.0802322195506619,0,0.0590864447097865,0,0,0,0,-0.014352003965396,0,0,0,0,0,0,0
X600741.SH,0.139020254155337,0,0,0,0,0,0,0,0,0,0,0,0,0.121012190191154,0,0,0,0,0,0,0,0,0,0,0,0.0436119233580431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603592075744157,0,0,0,0.119012835692162,0,0,-0.0171921255952367,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0672468928228261,0,0,0,0.0132022901103367,0.00823327269260976,0,0,0,0,0.0730571735944046,0,0,0,0,0,0,0,0,0.0265528626559312,0,0.209943448717916,0,0,0,0,0,0.0600651283422955,0,0,0,0,0,0,0,0.0191717615061212,0,0,0,0,0,0,-0.00748465777231848,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.366171063529163,0,0,0,0,0,0,0,0,0,0,0,-0.205467107133576,0,0,0,0,0.282614239870567,-0.0563849698932224,0,0,0,0,0,0,0,0,0,0,0,0,0.44267287905862,0,0,0,0,0,0,0.0700015878698673,0,0,0.160026322219298,0,0,0,0,0,0.0328527806945963,0,0,0,0,0.054220202134109,0,0
X600271.SH,0,0,0,0,0,0,-0.000276853086634771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869006321581068,0,0,0,0,0,0,0,0.534837092440501,0.147947518346795,0,0,0,0,0,0,0,0,0,0.130713284465317,0,0,0,0,0,0.438235422238873,0,0,-0.00560605721302878,0,0,0,0,0,0,0
X002236.SZ,0,0,0.690846172715607,0,0.122204196340707,0,0.0297660143684397,0,0,0,0,0,0,0,0.0408091031441116,0,0,0,0,0,0,0,0,0,0,0,0,0.103982517030969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130424180167237,0.135720780262216,0,0,0.0955944418076708,0,0,0.0113416181215306,0.00493064549561152,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.16417871413082,0,0,0.0117754579140482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433843174630634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218714990670564,0,0,-0.0102718684780442,0,0,0,0,0,0,0
X002007.SZ,3.46944695195361e-18,0,0,0,0,0,0.0842470639569594,0,0,0,0,0,0,0,0,0,0,0.115561021354888,0,0,-0.041267797300508,0,-0.087848163660539,0.413812639369542,0,0,0,0,0,0,0,0,0,0,0,0.38861463323686,0,0,0,0,-0.0785759778394852,0,0,0,0,0,0,0,0,0,0,0,-0.0643324826164829,0,0,0,0,0,0
X002008.SZ,0,0,0.0979043192707302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118143486189515,0,0,0.033114174762016,0.222699927732225,0,0,0,0,0,0,0,0,0,0,0.0212192976345314,0,0,0,0.0487641413382888,0,0,0,0,0,0,0,0.0236274644328446,0,0,0,0,0,0
X600487.SH,0.157572007651418,0,0,0,0,0,0,0,0,0.403971951864939,0,0,0,0,0.0425528037675096,0,0,0,0.0958839427083963,0,0,0.14294512034715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136084248592664,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344741831986012,-0.0383444187550397,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.160474071145894,0,0,0,0,0,0,0,0.153579284998932,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.236961647790247,0,0.060442636921675,0,0,0,0.0635485305643811,0,0,0,0,0,0,0,0,0,0,0,0.0645724757886492,0,0,0.00872038950618995,-0.0526123034700034,0,0,0,0,0,0
X600809.SH,0.402054194039526,0,0,0,0,0.119237783657742,0.29451062020119,0,0,0.0954564219931863,0,0,0,0,0,0.00642681992492279,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851644687417603,0,0,0,0,0,-0.0238721458669446,0,0,0,0,0,0,0
X600498.SH,0,0,0.214160393214898,0,0,0,0,0,0,0.329706950432063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604280168517179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257094624404872,0,0,0,0,0,0.0817288986057346,0,0.00412994097444963,0,0,0,0,0,0
X000661.SZ,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430873787546138,0,0,0,0,0,0,0,0,0,0.34413246038283,0,-0.0356285141576178,0,0,0,0,0.103969123611032,0,0,0,0,0,0,0.155725083612111,0,0,0,0,0,0,0,-0.0753988443847581,-0.0501945109272401,0,0,0,-0.389823803512605,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358167388634054,0.22086762207671,0,0,0.0304900790256058,0,0,0,0.0322027604379159,0,0,0,6.93889390390723e-18,0,0,0,0.114266091182068,0,0.117183585281835,0,0.29255193481986,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168781243020998,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0165963573270327,0,0,0,0,0,0,0,0,-0.184412124415097,0,0,0,0.199979528796089,0,0,0,0,0.40800430124928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349751841158205,0.172830652599035,0,0,0,0,-0.0541944472967042,5.42101086242752e-20,0,0,0.141527414658032,0,-8.67361737988404e-19,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.101742115111444,0,0,0,0,0,0,0,0,0,0,0,0.290981598294026,0,0,0,0.0395821003091451,0,0,0,-0.0238632452970378,0,0,0,0,0,0.194994568048981,0,0,0,0,0,0,0,0,0,0,0,0,0.0193041891525178,0.110839291294641,0,0,-0.0180330670899996,-0.0281836791956866,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0658934995329975,0,0,0,0,0,0,0,0.113648997398304,0,0,0,0.199777999848002,0,0,0,0,0.040206005627454,0,0,0,0,0.151936860184938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261913876964835,0,0,0,0,0,0,0,0,-0.0233412293976743,0,0,0,0,-0.0750232987154782,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20131123331969,0.104763237924426,0,0.0227374197450589,0,0,0,0,0,-0.117185724077583,0.0959773075233933,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.149777627004175,0,0,0,0,0,0,0.244019141707136,0,0.306551784784899,0,-0.0444280809146268,-0.179326932315352,0,0,0,-0.123341648860576,0,0
X000596.SZ,0,0,0,0,0,0.372896016729614,0.328119148500695,0,0,0,0,0,0,0,0,0,0,0,0.0749628640967793,0,0,0,0,0.0717306724722483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151983744699293,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100707043565213,0.0167182001397019,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0667872404045281,0.0464854774677059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164645709558181,-1.73472347597681e-18,0,0,0,0,0.0168160823075866,0,0,0,0,0,0.0884509099904761,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.000545965221759346,-0.00511740766128539,0,0,0,0,0,0
X600566.SH,0,0,0.0435940103745647,0,0.511135243261121,0,0,0,0.0401315371037653,-0.194140764252688,0,0,0,0,0,0,0,0,0,0,0,0.0491050070465437,0,0,0,0,0,0,0,0.131295404564208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716171423807188,0,0,0,0,0,0.0133317669748236,0,0,0,0,0,0,0
X002456.SZ,0,0,0.0462925267527841,0,0,0,0,0,0,0.0844143894789134,0,0,0,0.259416127578973,0.0277404751889735,0,0.000150548591447478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460578478382036,0,0,0,0,0,0,-0.000359292969691497,-0.0670776261064158,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0513433569124892,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0143910824671109,0,0,0,0,0.000757901654713233,0.125604373809436,0,0,0,0,0.145512432017059,0,0,0,0,0,0.0395026900711451,0,0,0,0.0179920735428364,0,0,0,0.000214740787880986,0,0,0,0,0,0,-0.000489125675586243,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0679312046636009,0,0,0,0,0,0,0,0,0,0.198426813382605,0,0,0,0,0,0,0,0.188524370199369,0,0,0,0,0,0.0474366949661467,0,0,0.099529836150116,0.255017309504478,0,0,-0.030097243404065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241260152498484,0,0,0.077037860982587,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384269675661791,0,0,0,0,0,0,0,0,0,0,0,0,0.139108264396203,0,0,0,0,0,0.125717963123478,0,0,0,0.0991612787431924,0,0,0,0.0559637947514237,0,0,0.0290139817225682,0.0815214312989677,0,0,-0.00274010569810381,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583805589379843,0.106671064695133,0,0,0,0,0,0,0,0,0.0793658094462504,0,0,0,0.331922721766627,0.132082787047171,0.00586970808224367,0,0,0.00714233791284995,0,0,-0.00623351236943378,-0.0477889831287303,0,0,0,0,0,0
X002506.SZ,0,0,0.142852715893136,0,0,0,0,0,0,0,0,0.0150001438455505,0,0,0.0554617225762425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630733799034384,0.0369489541281954,0,0,0,0,0,0,0,0,0,0,0,0,0.0189399795449107,0,0.0216501309590225,-0.0467991727592481,0,0,0,0,0,0
X600372.SH,0,0,0.0561054359978788,0,0,0,0,0,0,0,0.21280430624075,0,0,0,0,0,0,0,0.171156541073978,0,0,0,0,0,0.0928568141743703,0,0,0,0,0,0,0.0853460180695208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131806075978389,0,0,0.00248621988908498,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0214231158522548,0,0,0,0,0,0,0,0,0,0.193507554568193,0,0,0,0,0,0.0386388929337649,0,0.036707054007051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490438118999376,0,0,0,0.110973209807068,0,0,0,-0.0490518204701762,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.272680191819796,0,0,0,0.429508610294043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708778766319125,0,0,0,0,0,0,0,0,0,0.15361691898555,0,0,0,0,-0.0120258605802227,-0.0654988133543076,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.04773629135099,0,0,0,0,0,0,0,0,0,0,0,0,0.175853721522067,0,0,0,0,0,0,0,0.383997481342829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094228946611523,0,0.066534454193902,0,0,0,0,0,0.0474281885051567,0,0,0.00715159452006153,-0.0706926909924852,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0720494749914126,0,0,0,0,0,0,0,0,0,0,0,0.112803775587101,0,0,0,0.00556052673291091,0,0,0,0,0,0,0.22286371930257,0,0,0,0,0,0.00650534413145687,0,0,0,0,0,0,0,0.147595833006385,0,0,0,0.0354283945336585,0,0,-0.0177024290904612,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.110045752330844,0,0.036516895908931,0.0896894985024387,0,0,0,0.0745460236581731,0,0,0,0,0,0,0,0,0,0,0.0380010717464136,0.151427810211699,0,0.00716444289100747,0,0,0,0,0,0,0,0.0395347677714386,0,0,0,0,0,0,0,0,0,0,-0.0142000309251239,0,0,0,0,0,0,0
X000977.SZ,0,0.0500073149095385,0,0,0,0,0,0,0.530063631014731,0,0,0,0,0,0,0,0,-0.0718047834150231,0.562083398256612,0.0285509528165419,0,0,0,0,0,0,0,0,0.0354698927771467,0,0,0,0,0,0,0,-0.0505779859006324,0,0,0,0,0,0.199808062283204,0,0,0,0,0,0,0,0,-0.0270687238734677,0.014026949030887,0,0,0,0,0,0
X600201.SH,0,0,0,0,0,0,0,0,0,0.0380583419335584,0,0,0,0,0,0,0,0,0,0.141869579027974,0,0,0,0,0.138683690514586,0,0,0,0.105147600982747,0,0,0,0.136261639915934,0.0115157133709382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200190725752008,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.173497960268971,0,-0.12518444583306,0,0,0,0,0,0,0,-0.211864878217505,0,0.0790427642426836,-0.09586917378451,0,0,0,0,0,0,0.0336310089904774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275792282043804,-0.225422971320571,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.549432418899422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10452807551277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59959698747094,-0.35438458220948,0
TED,0,0.173644572850311,-0.251554357650984,0,0,0,0.0263301973696152,0,0,0,0,0.549930459920038,0,0,0,0,0,0,0,0,0,-0.145426702263144,0,0,0,0,0,0,0,0.00478901654917256,-0.604922914023594,-0.272219552018697,-0.0731956180589664,0.284781686483419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04614822951082,0.000299547023884666,0,0,0,0,0,0,0
RealEstate_excess,0,0.0759726178789383,0,0,0,0,0,0,0,0,0,0,0,0,0.102230120018981,0,0,0,0,0,-0.0965360636014233,0,0,0,0,0,-0.050598224996124,0,0,0,0,0,0.0568330612311718,-0.0212649321763653,0,0,0,0,0,0,0,0,0,0,-0.0178739679010648,0,0,0,0,0,0,0.00729957445455566,-0.0349180083413644,0,0.104110188563393,0,0.0530723833811911,0,0
MKreturn,0,0,0,-0.152602500970971,0,0,0,0,0,0,0,0,0,-0.0900015022351869,0,0,0,-0.0879831708902315,0,0,0,0,0,0,0,0,0,0.027966926368828,0,0.0715232287546188,0,0,0,0,0,0,0,0,0.130832528268938,0,0,0,0,0,0,0,0,0,0,0,0,0.00447550006711322,-0.0996914611803646,0.147774162692804,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00343718223392974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00802764960908891,0,0,0,0,0,0,-0.00231645761589898,0,0,0,0,0,0,0,0,0.00112895938564408,0,-0.00329481297571253,0,0,0,0,0,0,-0.00291397280398019,0.00352967031950639,0,0,0,0.00102078059512949,0.0368534423500092,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994230442603448,0.144937690900613,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105361131732683,0,0,0,0,0,0,-0.0519628696567372,0.0685751242915935,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,-0.00524818198562975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333090037044727,0,0,0,0.00827618152043714,0,0,0,0.00832407456874952,0,0,-0.0116695028834192,0.00375182534707108,0,0,0,0.0198922113920867,0.00349124639453931,0
