,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X601877.SH,X000559.SZ,X000550.SZ,X002475.SZ,X600118.SH,X000050.SZ,X000568.SZ,X600066.SH,X002294.SZ,X600839.SH,X600271.SH,X002456.SZ,X002129.SZ,X000869.SZ,X000400.SZ,X000623.SZ,X002007.SZ,X300124.SZ,X300003.SZ,X000800.SZ,X002038.SZ,X600867.SH,X002292.SZ,X600177.SH,X000977.SZ,X600435.SH,X002465.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520257818377884,0,0,0.0839618313430446,0,0,0,0,0,0,0,0,0,0,0,0.0282369198013066,0.188604998240273,0,0,0.0166953472671953,0,0.0860396627959959,3.46944695195361e-18,0.0551414156635328,0.046109587690532,0,0,0,0,0,0,0,0,0,0.0010850852971454,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.106398294649679,0,0,0.0131349190981805,0,0,0.108717072606565,0.0201246074005063,0,0,0.0451015287701826,3.46944695195361e-18,0,0,0,0,0,0,0.00576910790167822,0,0,0,0,0.0950348251375247,0,0.0438036860190589,0,0,0,0,0,0,0,0,0,0.0424525795052812,0,0,0,0,0.0688334774194015,0,0.0157608289524203,-0.000517798873469818,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.149052503570379,0,0,0,0,0,0,0,0,0,0.0739554628999557,0,0,0,0,0,0,0,0,0,0.0838045026057583,0,0,0,0,0,0.115635417744798,0,0.155424673474326,0,0,0,0,0.0529101655081421,0,0,0,0,0,0,0.114683528326166,0,0.126324619005057,0.0711685928276724,0,0.00548171808667289,0.0322932107266744,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0707967765704435,0,0,0,0,0,0,0.151832846313017,0,0,0.0924100164396774,0.0401111240078338,0,0.0738097804522152,-2.16840434497101e-19,0,0,0,0.0356202062952522,0,0,0,0,0,0,0,0,0,0,0,-0.0434303567710944,0,0,0,0,0,0,0,0,0,0,0,-0.00488157535631138,0.00671204006281095,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,-0.0196496537392678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539667288465839,0,0,0.0190640065882783,0,0,0,0.156306972136774,0,0,0,0,0,0,0,0,0,0,0,0,0.00779291467989374,0,0.216812565137629,0,0,0,0,-0.0147878714219872,-0.00780449687708825,0,0,0,-0.039112282580995,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.271653959646153,0.0227723896690191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219315950720962,0,0,0,0,0,0,0.0376844082536127,0,0,0,0,0,0,0,0,0,0.0827236961115894,0,0.0151399155852926,-0.0229121069577957,0,0,0,0,0,0
X600741.SH,0.0481453580375919,0,0,0,0,0.11544929021295,0,0.199379372716309,0,0,0,0.0402832885101841,0,0,0,0,0,0,0.124432532315111,0,0.0227909898389248,0,0,0,0,0,0,0,0,0,0,0.0204322542419234,0,0,0,0,0,0.133060746976308,0,0,0.105469818013759,0,-0.0940407664011831,0,0,0,0,0,0,0,0,-0.0102681073838013,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0560114053600896,0,0,0,0,0.0670126074200754,0,0,0,0,0,0,0,0,0,0,0.0232096454064135,0,0,0,0.0287689458491408,0,0,0,0.0145813163683169,0.0303904831259635,0,0.0494480234888366,0,0,0,0,0,0.0171915831606782,0,0,0,0,0,0.0400621080093906,0,0.16239797785495,0,0,0.0141610040437731,-0.0170943743696882,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0889128301200582,0,0,0.116740098756641,0,0,0,0,0,0,0,0,0,0,0,0,0.0971006080107224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16638217335379,-0.00366016522055707,0,0.00515646980625941,0,-0.00657999746664852,0,0,0,0,0,0,0
X000100.SZ,0,0,0.448849540556717,0,0,0,0,0,0,0.054933377249229,0,0,0.028158248937245,0,0,0,0,0,0,0,0.0464852688209627,0,0,0.102680344457601,0,0,0,0,0.0634083825238954,0,0,0,0,0,0,0,0,0,0,0.140035877527361,0,0.103246849377487,0,0,0,0,0.0334295054586325,0,0,0,0,0.00338645442290999,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.244962758787272,0,0,0,0,0,0,0,0.00399628101494307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851373557130619,0,0,0,0,0,0,0.237783827554167,0,0.015082007121575,0,0,0,0,0.0345115998852243,0,0,0,0,0,0,0.00897792291562931,0,0.180755379467003,0,-0.0115102096092266,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.023669125247464,0,0,0,0.0148499830504957,0,0,0,0.0441888513356807,0,0,0,0,0,0,0,0,0,0.0643702073718496,0.0717285379899724,0,0,0.138117636288086,-0.0392367718758626,0.0122747361528232,0,0,0,0,0,0,0,0,0,0,0,0.00139914650378805,0,0,0,0.0888412664338473,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,-0.0179559034442065,0,0.130830067763882,0,0,0.0561080396161606,0,0,0,0,0,0,0.0864879504297451,0,0,0,0,0.0413267251235654,0,0,0,0,0,0.0182970694302682,0,0.120160845225009,0,0,0,0,0,0,0,-0.114298581805928,0,0,0.049991001709158,0,0,0,0,0,0,-0.00854716671381243,0,0,0,0,0.00797429258081249,0,0
X000559.SZ,0,0,0,0,0,0,0,0.221870727168066,0,0,0,0,0.0121079217487663,0,0,0,0,0,0,0.0479635765609882,0,0,0,0,0,0,0,0.0189242562021397,0,0.0064917874358539,0,0,0,0,0,0,0,0.265604313213693,0,0,0,0,0,0,0,0,0,0,0.279704616413834,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0.0335925379095832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846205432308392,0,0,0,0,0,0,0,0,0,0,0,0.0389225559028349,0,0.222567650303049,0,0,0.237169231297399,0,0,0,0,0.0583446006695798,0,-0.0114150979325197,0.012530554446957,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235037073433813,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0592929447014802,0,0,0,0,0,0,0,0,0,0,0,0,0.00111526808413054,0,0.0675217551755114,0,0,0,0,0.00475434355644577,0.0169851688714875,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.00804501352348437,0,0,0,0,0.16050065240861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12786446826869,0,0,0,0,0,0,0.08814987026494,0,0,0,0,0.0730715023023645,0,0.0417347873640215,0.0598128740786741,0.236102804612555,0,0,0.0143077953975236,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.215048853797057,0,0,0,0,-0.128745280867533,0,0,0,0,0,0,0,0,0,0,0,0.556313403747352,0,0,0,0,0,0,0.265364091693736,0,0,0,0,0.214146655348335,0,0,0,0,0,-0.0443419340129522,0,0,0,0,0,0,0,0,0,-0.025433125566591,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.625867351817798,0,0,0,0.125472672818147,0,0,0,0,0,0,0.0193626077396053,0,0.0538288096303852,0,0,0,0,0,0,0,0,0.00491070659217407,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.00939401517270932,0.0159895715670076,0,0,0,0,0,0
X600066.SH,0.127424407273821,0,0,0,0,0,0,0,0,0,0,0,0.0942380077639122,0.0599124414908116,0,0,0,0,0,0.158371725272817,0.0209953604260896,0,0,0.0327026184312503,0,-0.0879716512913038,0.000475218680180366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303923348418457,0.122364940814701,0,-0.0175434215449682,4.33680868994202e-19,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.16250364840517,0,0,0,0.0254519128184152,0,0,0,0,0,0,0,0,0,0,0.0307395896185529,0,0,0,0,0,0,0.103870078637128,0,0,0,0,0,0,0,0,0,0.230878224321566,0,0,0,0,0,0,0.0121713619800136,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0.0236853980657208,0,0,0,0,0,0,0,0,0,0.0303065128787655,0.0435614238302434,0,0,0,0,0,0,-0.0358431853216828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301908412007464,0,0.047618334198283,0.0243298779219737,0,0,0,0.0248703701424633,-0.101758898042285,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0882065148568163,0,0,0,0.0908514290615968,0,0,0,0.00847790972383353,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.121286075673983,0,0,0,0,0.0591760378835043,0,0,0,0,0,0.0492600975986321,0,0.170621502698148,0.114326195211913,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194514745261694,0,0,0.0124516617958106,0,0,0,0,0,0,0,0.0155930162815072,0.255801603263845,0,0,0,0,0,0,0,0,0,0,0.00435685039098042,0,0,0.0422591569255623,0,0.0332758653867401,0,0,-0.0154626659538243,0.036536997001251,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0681070642306293,0,0,0,0,0,0,0,0.186605187330246,0,0,0,0,0,0,0.0676791588200282,0,0,0,0,0,0,0,0,0,0,0.091336740489461,0,0,0,0,0,0,0,0,0,0.122864677666753,0,0,-0.0052867711507823,0.00407093296864907,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.297760013927954,0,0,0,0,0,0.0260190038226013,0,0,0,0,0.0686067248117908,0,0.122826059532159,0.0338681859112823,0,0,0,0,0,0,0.103104272217699,0,0,0,0,0.0744288036688387,0.0405989787672657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00764863025929949,-0.00200408070057169,0,0,0,0,0,0
X000400.SZ,0.0599992063561006,0,0,0,0,0,0,0.069713128510695,0,0,0,0,0.0960932486323736,0,0,0,0,0,0,0,0.0525358850697468,0,0,0,0,0,0,0,0,0,0,0,0.0231594588126439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074405754764021,0,-0.00131352416736791,0.00687064289751045,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0411037845903056,0,0,0,0,0.0688828017469567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365648096515131,0,0,0,0,0,0.0558806266436623,0.183287786369685,0,0,0,0,0,0,0,0.00346396334945387,0,0.00799588777511423,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.096038861799022,0,0,0,0,0,0,0.16919163906677,0,0,0,0.0978767744778273,0,0,0,0,0,0,0,0,0.227373763610527,0,0,0.0100375609437044,0.0242221660725467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195272615260769,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0655258954923947,0,0,0,0,0,0,0,0.0905687933762558,0,0,0,0.0692873729411461,-0.0395320078053333,0,0,0,0,0,0,0,0,0.156859032786986,0,0,0,0,0,0,0,0,0,0.194592109524014,0,0,0,0.0516439419152056,0.237042673290081,0,-0.0124967678452626,0.0289462433230333,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155907069475469,0,0,0,0.384219691238369,0,0,0,0.0625355141809784,0,0,0.0962638332963259,0,0,0.0690390540514348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242446849507648,-0.0531688525223062,0,0,0,-0.17276981942687,0,0
X000800.SZ,0.00631616754565125,0,0,0,0,0.0267709978950996,0,0,0,0,0.107119339926635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703517687665892,0,0,-0.0281390483723546,0,0,0,-0.0713425176010525,0,0,0,0,0,0.0922012818367079,0,0,0,0,0,0,0,0,0,0,0.219590630902287,0.0509783481577753,0,0.00225531730636384,-0.0187470217709273,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0.0576736662795029,0,0,0,0,0.0187741372596803,0,0,0,0,0,0,0.114727881677137,0,0,0,0.0083226590657018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135298194759727,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530433020486965,0,0,0.169481945670581,0,0,0,0.0207315940929652,0,0,0,0,0,0.0087016869076116,0,0,0,0,0,0,0.0352180783899691,0,0,0,0,0,0,0.0480990737209784,0,0,0,0.0134036023571714,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0095118692919394,0,0,0,0,0,0,0.0349702509374801,0.0872100256241672,0.0559441883133032,0,0,0,0,0,0,0,0,0,0.152973408406582,0,0.140023130907982,0,0,0,0,0,0.0092992830834988,0,0,0,0,0,0,0,0.12746608905923,0,0.279150263985819,0,0.0276446204355359,-0.0925244531320604,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818264582220639,0,0.0422099829427027,0.114018851698743,0.233999338365226,0,0,0,0,0,0,0,0,-0.00693570292994386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561755632135088,0,0,0.00969413727549061,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.020483300956088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121422185100563,0.166735103877419,0.230303078097866,0,0,0,0.240524686095184,0,0,0,0,0,0,0,0,0,0.0484957824865804,0,0.238911131892536,0,-0.0109727710502074,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.283128241218243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494226493645726,0.0514867377728086,0,0,0,0,0,0,0,0,0,0,0,0,0.489585989756222,0,0,0,0,0,0,0,0,0,0,0,-0.10536134074679,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128053507260019,0,0,0.153981421419246,0,0,0,0,0,0.188329446036124,0.205289372595211,0.107814302363968,0,0,0,0.0895164965521955,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.033631665857796,0,0,0,0.0264605855894002,0,0
X002049.SZ,0,0,0,0,0,0,0,0.357769256206412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.12283652205905,0.0965759279458927,0,0,0,0,0,0.0876627066305121,0,0,0,0,0.0484461562268522,0,0.124683121748438,0,0,0,0,0.0181559132303933,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0639159846479506,0.0169228019704207,0,0,0,0,-0.00706415701810565,0,0,0.0511535641928451,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0294966315231647,0,0,-0.0322509962876352,0,0,0,0,-0.0351700858273335,0,0,0,0,0,0,0,0,0.0625337674252258,0,0,0,0.0155298260995025,-0.0327448994227726,0,0,0,0,0,0
Slope,0,0,0,0,-0.749334178694998,0,0,0,0,0,0,0.310704460740525,0,0,-0.116487005181983,0,0,0,0,0,0,0,0.267513113896697,0,0.391572732634951,0,0,0,0,0,0,0.482694184832947,0,0,0,0,0,0,0,0,0,-0.169163002406177,0,-0.719631423443394,0,0,0,0,0,0,0,0,1.19850710772748,0.283503761940398,0,0,-3.68416823738791,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.38201915316717,0.0500037538585467,0,0,0,0,0.0955865062160701,0,-0.292358905295551,-0.147619123826854,0,0,0,0,0,0,0.159591432567523,0,0,0,0,0,0,0,0.792496500809568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550868100644433,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.013858675229344,0,0,0,0,-0.174872252025987,0,0,0,0,0,0,0,-0.028032826740499,0,0,0,0,0,0,0,0,0.0398420858040667,0,0,0,0,0,-0.0477513219325897,0,0,0,0,0,0,0,0,-0.0403799401838933,0,0,-0.0529398729370537,0,0,-0.0863434166366351,0,0,0,0,0.0555501260080336,-0.0519516420564226,0,0.0457073760611821,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0597234315482952,0,0,0,0,0,-0.0221301544941896,0,0,0,0,0,-0.00336654721502537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800214408721888,0,0,0.0177148940040802,0,0,0,0,0,0,0,0,-0.0410994058643661,0,0,0,0,0.000494914906794736,0.0106064748109584,0.177336939519561,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365181497478302,0,0,0,0,0,0,0,0,0,0,0,0.000361957552526127,0,0,0,0,0,0,0,0,-0.000683847042392789,0,0,0,3.66864775996665e-05,0,0,0,0.00112176268182757,0,0,-0.00139575616355408,-0.000472150600117718,0,0,0,0.000970244620813071,0,0
CarbonVol_Shenzhen,0,0,0,0.014648480740869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621461207349587,0,0,-0.0144709756988671,0,0,0,0,0,0,0,0,0,0,0,0,0.07223558260661,0,0,-0.02845746384359,0,0,0,0,0,0,0,-0.0143465252430129,0,-0.102001798581001,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00186117747892246,0,-0.000482194347424159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139249347877917,0,0,0,0,0,0.00319720299719392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000924171041001834,0,-0.0147545247644726,0,-0.00274168273516507,-0.00601155570531782,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146869102124716,-0.00672065944900586,0,0,0,-0.0382587999261612,0,0
