,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X600104.SH,X003816.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X002049.SZ,X002236.SZ,X600372.SH,X000661.SZ,X000100.SZ,X002241.SZ,X601877.SH,X000977.SZ,X000157.SZ,X002180.SZ,X600741.SH,X600522.SH,X600702.SH,X600584.SH,X002074.SZ,X300142.SZ,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X600487.SH,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.269363376810175,0,0,0,0.115724920190584,0,0,0,0,0,0,0.0455762232296643,0,0,0,0.0559991197898285,0.0604834186862015,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0050775045586461,0,0,0,0.0258371376033623,0,0,0,0,0,0,0,0,0,0,0.0891371731099063,0,0,0,-0.00970587997552976,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.156657550385442,0.0770572492676354,0,0,0,0,0,0,0,0,0,0,0.0672851355194767,0,0.0819045766745955,0,0,0,0,0,0,0.00846807053350024,0,0,0,0,0,0,-0.0136752756260397,0,0,0,0,0.020390977993301,0,0,0,0,0,0,0,0,0,0.000242030735412731,0,0,0,-0.0360585798092918,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020727074787359,0,0.0540086309771714,0,0,0,0,0,8.67361737988404e-19,0,0,0.168163893569567,0,0,0,0,0,0,0,0.0206655798196563,0,0,0,0.000796079751137728,-8.67361737988404e-19,0,0,0,0,0,0.169031944133292,0,0,0.0321993738927147,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.00838880670217953,0,0,0.165857119321773,0,0.0382832205655523,-0.042135716158845,0,0,0,0.0433274502662256,0,0,-0.0237093926578403,0,0,0.141124689171821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144893762593117,0,0,0.0773219315635263,0,0,0,0.0958338633629753,0.401303571885053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.322619173208836,0,0,0,0,0.0165206693683578,0,0,0.0132579548112721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771555189548493,0,0,0,0,0,-0.0132840722329759,0,0,0,-0.0205326126277366,0.121720171110005,-0.0349949737660643,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.000506073646784618,-0.066061628028067,0,0,0,0,0,0
X600809.SH,0,0.13949296101455,0,0,0,0,0.263974261219279,0,0,0.245822570777603,0,0,0,0,0,0,0.135212189047182,0,0,0,0,0,0,0,-0.0211123046772122,0.0203709146418623,0.0108703972840735,-0.080733925235255,0.0408031748542758,0,0,0,-0.00207323900810386,0,0.119184281134781,0,0,0,0,0,0,0,0,0,0,0,0,-0.0491796366197159,-0.0142957652515639,0,0,-0.0726519899151672,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.253825812969495,0,0.096916016768414,0,0,0,0,0,0,0,-0.0462318772583091,0,0,0,0,0,-0.0227152134724564,0,0,0,0,-0.0398441904708886,0,0,0,0,-0.0448070783709612,0,0,0,0,0,0.109936312622041,0,0,0,0,0,0,0,0,-0.00365331085556416,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0926374171804277,0,0,0,0,0,0,0,0,0,0.122097891738662,0,0,0,0,0.238860070265906,0,0.0221245717160782,0,0,0,0,0,-0.0897801694362404,0,0,0,0,0,0.0177528471745161,0,0,0.00321021801964192,0,0,0,0,0,0,0,0,0,0.162272849587732,0,0.0710847021548002,0,0,0.0701390569525509,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00187137239868131,0,0,0,0,0,0,0.230013826269928,0,0,0,0.0334151344394795,0,0,0.0472320720739018,0,0,0,0.0655354349493871,0,0.0925820613851465,0,0,0,0,0,0.0626357209766091,0,0,0.0756021287849632,0,0,0,0,0,-0.200927434458174,0,0,0,0,0.0487467442992395,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324706274655232,0,0,0,0,0,0.0198215763589848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
