,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X601877.SH,X600584.SH,X300142.SZ,X002179.SZ,X600183.SH,X002049.SZ,X002236.SZ,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300136.SZ,X002185.SZ,X002008.SZ,X000977.SZ,X002456.SZ,X300146.SZ,X600118.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.322744348974775,0.0206363409536608,0,0,0.0510321704716322,0,0,0,0,0.177117718330457,0,0,0,0,0,0,0,0.0193957396262575,0,0,0,0,0.0342819629263388,0,0,0,0,-0.0767103105886224,0,0,0.0989766453695671,0,0,0,0,0,0,0,0,0,0,0,-0.0303441518484053,0,0,0,0,0,0,0,0.0309774735126555,0,0,0,0,0.0210665407255906,0,0
X000858.SZ,0,0,0,0,0,0,0.126324865294211,0,-8.67361737988404e-19,0,0.320122287305271,0,0,0,0,0.0052720841732152,0,0.0211798962468393,0,0,0,0,0.00941266809321748,0.0572111776984509,0.0282973883013294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625338747573571,0,0,0,0,0,0,0,-0.00985571443237397,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.13319154708276,0.0765875627762856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379155055173835,0,0,0,0,0,0.0192828589201384,0,0,0.00427437515721666,0,-1.73472347597681e-18,0,0,0.0598542556542219,0,0.0368234177365324,0,0,0,0,0,0,0,0,0,0,-0.0103755078036233,0,0,0,0.00218351137299124,0,0
X002415.SZ,0,0,0,0,0,0.0320790820083878,0,0,0,0,0.1153369209324,0,0.0615802885870588,0,0,0,0,0,0,0,0,0,0,0.000747357545951777,0,0,0.0630359083331042,-0.047938121537156,0,0,0,0,0,0,0,0.219865573543144,0,0,0.0884969788292644,0,0,0,0,0,0,0,0,0,0.0377889616925784,0,0,-0.00147305099720373,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.104571741929158,0,0,0,0,0.103696302776434,0,-0.0154200009906232,0.0295533096297317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102873796393966,0.223733382694287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025084392018942,0,0,0,-0.0121655386566049,0,0,0,-0.00651244112856787,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684340196389263,0,0,-0.0281171918378426,0,0.52350325717558,0.0666707383298848,0.00836488514351551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13635088521741,0,0,0,0.0225578875848884,0,0,0,0,0,0.0130077915688923,0,0,0,0,0.0117884079607593,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0897203955320928,0,0.166241389243887,0,0,0,0,0,0,0,-0.0170649363170712,0,0.122129816309792,0.123633253884669,0,0,0,0,0,0,0,0,0,0,0,0,0.0478846105158497,0,0.0476135625760499,0,0.119576723813893,0,0,0,0,0,0,0.0718054098524822,0.00886108646551003,0,0,0,0,0.00887167950399038,0.0182626664564377,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0821818403816392,0,0,0,0,0,0,0,0,0,0,0.0136505833264044,0,0.173159160005731,0.129176952459663,0,0,0,0,0,0.0370000409756684,0,0.131028025807193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117798676149772,0,0,0.00434102841622119,0,0,0,0,-0.0236985171886206,0,0
X000568.SZ,0,0,0,0,0,0,0.0673304862633888,0,0,0,0.413767674982249,0,0,0,0,0,0,0,0,0,0,0,0.12098492148792,0,0,0.0732076667619546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832541447852132,0,0,0,0,0.00142819646357782,0,0
X600031.SH,0,0,0,0,0,0,0,0.0296889982212292,0,0,0.09629058065271,0,0,0,0.135774228049756,0,0,0,0.0322449756635363,0,0,0.0760171661720178,0,0,0,0,0,0.278435406768201,0.141449690515057,0,0,0,0,0,0,0,0,0,0.248928659223247,0,-0.0483837683800497,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00549593673650584,0,0
