,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X000568.SZ,X002236.SZ,X000100.SZ,X600271.SH,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X002007.SZ,X600372.SH,X002456.SZ,X002475.SZ,X000559.SZ,X600522.SH,X000157.SZ,X600867.SH,X002506.SZ,X002074.SZ,X300003.SZ,X002180.SZ,X002085.SZ,X002426.SZ,X002294.SZ,X300124.SZ,X002508.SZ,X000981.SZ,X600089.SH,X000869.SZ,X601877.SH,X600498.SH,X002465.SZ,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0,0,0.229060109239765,0,0.177787142427654,0,0,0,0.266859434791575,0,0,0,0,0,0,0,0,0,0,0.142170875436965,0,0,0,0,0.0677606683983336,0,0,0,0,0,0,0,0,0,0.0420920755749114,0,0,0.28013035043936,-6.93889390390723e-18,0,0.0534898774741638,0,0,0,0,0,-1.73472347597681e-18,0.0580195230108668,0,0,-0.0161020259692849,-0.043605007940187,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360847347596822,0,0,0,0.099275010154621,0.472531087868462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152621322016688,0,0,0,0,0,0,0,0,0,0.0207844176736889,0,0.129175771592793,0,0.0272349143345584,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22269223005643,0,0,0,0,0,0.281278506755282,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.153579021226178,0,0,0.146901509815596,0,0.028721883720289,0,-0.0149929451420834,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.407429176615235,0,0,0,0,0,0.162846594767018,0,0,0,0,0,0,0,0,0,0,0,0.0451261461714088,0,0,0,0,0.0192852105478518,0,0,0,0,0.204707186747515,0.0799756788304873,0.014070618327528,0,0,0,0,0,0,0,0,0,0,0.0740829433011826,0,0.00560690300741091,0,0,-0.0374077530555606,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257674571335756,0,0.153412904157497,0,0,0,0,0,0,0.0301022467983163,0,0.0470980317891513,0,0,0,0,0,0.078532249837751,0,0,0,0,0,0.175481112713901,0,0,0,0.0245285227839496,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153641874877491,0,0,0,0.02742070466697,0,0,0,0,0,0.116423533801134,0,0,0.0330911873241708,0,0.0372526336558353,0,0,0.134208293002773,0,0,0,0.0748621788648325,0,0,0.124638368644384,0,0,0,0.0546282837665301,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111797738164213,0,0.0542467989398754,0.0168968656010306,0,0.115736224758345,0,0,0,0,0,-0.00804025030164645,0,0.0213301658353022,0,0,0,0,0,0,0,0,0.00950706618775906,0,0,0,0.0204072951568494,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10658181455103,0.128791363799176,0,0,0,0,0,0,0,0,0,0,0.00883372139125969,-0.0435183773404442,0,0,0,0,0,-0.00984259671649651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843276241854468,0,0,0,-0.0107609546292674,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278954753074324,0,0,0,0,0,0,0.0240972179948135,0,0,0,0,-0.0927682936870383,0.053026307963726,0,-8.67361737988404e-19,0,0.673836737996735,0,0,0,0,0,0.117324004719221,0,0.0693788184066511,0,-0.153529456810709,0,-0.0990846694130621,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670266848879785,0.291106193142966,0,0,0,0.0119612742830989,0,0,0.00299919618686851,0,0,0,0,0,0,0,0,0,0.160314152452419,0,0,-0.0814508198338143,0,0.0711100900923047,0,0.659413135927812,0,0,0,0,0,0.226167855156709,0.119989697640322,0,0,0,0,0.0813980067009829,0,0,0,0,0,0,0
X300003.SZ,0.110368708136625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274029921700998,0,0,0,0.025368996161002,0,0.0718133089547547,0,0,0,0,0,0,0.0291851359719636,0,0,0,0,0,0.0593666536795636,0,0,0.13217783461631,0,0,0,0,0,0,0.0341075185133462,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0952398209421356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00969317843521027,0,0,0.269739343192712,0,0,0.0512083052412385,0,0.374564090102237,0,-0.0792163292885571,0.202020319438303,0,0,0,0.0538223481998476,0,0,0,0,0,0,0,0,0,-0.0206859690404177,0,0,0,0,0,0,0
X002085.SZ,0,-0.0636531826175836,0,0,0,0,0,0,-0.0131758150108338,0,0,0,0,0,0.0764931688371393,0,0,0,0,0,0,0.180904972628014,0,0,0,0,0,0,0.0372041714436126,0,0,0,0,0,0,0,0,0,0,-0.0351196087620363,0.0773763831719228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.105374829925803,0,0,0,0,0,0,0,0,0,0,0.117804467531167,0,0,0,0,0,0.136332897600675,0,0,0,0.2489425591764,0,0,0,0.242271960218099,0,-0.082272944604377,0,0,0,0.106070926609622,0,0,0,0,0,0,0,0,0.0422763206529592,-0.0756593917322414,0,-0.136392830867109,0,0,0,0,0,0,0
X002294.SZ,0.0898669659346737,0,0,0,0,0,0,0,0,0,0.0263998933298075,0,0,0,0,0,0,0,0.0160058376611216,0,0,0,0,0.0843837559550382,0,0,0.0617054387886121,0,0,0,0,0,0,0,0.0271627794107824,0,0.0431118931485702,0,0,0,8.67361737988404e-19,0,0,0,0.1072766019995,0,0.0122677752235728,0,0,0,0.00216584740602049,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126779778931059,0,0,0.141060140521338,0,0.0183573575470791,0,0,0,0,0,0,0,0,0.0866654916825282,0,0.0191389671923941,0,0.0483776072367867,0,0,0,0,0,0,0.0389068994683901,0,0,0.165270708878287,0,0,0,-0.0415500075895224,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.191539270346489,0,0,0,0,0,0,0,0,0,0.0744161103622977,0.113631788470401,0,0,0,0,0,0,0,0,0.130929727643616,0,0,0,0,0.069303811471448,0,0,-0.0546568013124398,0,0,0,0.0441355049073985,0,0,0,0,-0.0345896569830072,0,0,0,0,0,-0.0210909333218669,0,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.057722996236685,0,0,0,0,0,0,0,0.0936292506960578,0,0,0,0,0.233394798332425,0,0,0,0.0122675334834776,0.0429402809589721,0.250783416630703,0,0,0,0,0,0,0.0951953077575489,0,0,0,0,-0.0387146123935331,0,0,0,0,0,0,0.0898707618964858,0,0,0,-0.070833429387691,-0.0718289971011767,0,0,0,0,0,0
X600089.SH,0,0,0.0649897280229038,0,0,0,0,0,0.0529326618235696,0,0,0,0,0.0236020527866337,0,0,0,0,0,0.00326633813085386,0,0,0,0,0,0,0,0.109758826529678,0.0625191236065639,0,0,0,0,0,0.0319199290226846,0,0,0,0,0,0,0,0,0,0.14954074821146,0,0.0514302361294149,0,0,0,0.010431805185275,0.00638956384831845,0,0,0,0,0,0
X000869.SZ,0,0,0.056538299086372,0.336500499132177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732286379249648,0.0186834162939243,0,0.0404529384824564,0,0,0,0,0,0,0,0,0.0350650943741945,0,0,0.19215259622906,0.0492900333161828,0,0,0,0.0303732095870602,0,0,0,0,0,0
X601877.SH,0.0377656992845419,0,0,0,0.131452092962145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107260659850655,0,0,0,0,0.0529768376086153,0.127580432853368,0,0,0.103374173068383,0,0,0.0101915835379502,0.0123685179089366,0,0.0745664725776811,0,0,0,0,0,0,0,0,0,0,0,0.116740751722617,0,0,0,0.0431230674230987,0,0,0,0,0,0,0
X600498.SH,0,0,0.0532641838629735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26134939110351,0,0,0,0.0322599847237349,0,0,0,0,0.370361056701164,0,0,0,0,0,0,0,0,0.101984531983721,0,0,0,0,0,0,0,0,0,0,0,0,0.0306113441217589,0.0104628293029183,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0334304483732447,0,0.00987684024061404,-0.00646357653931959,0,0,0,0,0,0,0.0202151644571576,0,0,0,0,0,0,0,0,0,0.0370521532819061,0.0403872180055291,0,0.011407719832509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292605117400905,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130821013415598,0,0,0,0,0,0,0.186406993227483,0,0,0.138892227601496,0,0.00884034955297435,0,0.195907468031443,0,0.426159115038669,3.46944695195361e-18,0,0,0.0941663173181031,0,0,0,0.0250167180720425,0,0,0,0,0.0737420224235508,0,0,0.0117119379650752,0,0,0,0,0,0,-0.00576238713922774,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0997437735834407,0,0.0609326071099909,0,0,0,0.0279184556759232,0,0.0634266960988291,0,0,0,0,0,0,0,0,0.0856410986209717,0.0996224803729844,0,0.369067828176832,0,0,0,0,0.00931677117859514,0,-0.0290482414483904,0,0,0,0.0255753252033889,0,0,0,0.0608373572946495,0,0,0,0,0,0,0,0.0145246736498846,0.000611618633975187,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612328937503496,0,0,0,0,0.0154839640118508,0,0,0,0,0.169618446394376,0,0.125081941903259,0.0929008769570036,0,0.080877263700677,0,0,0,0,0,0,0,0,0,0,0,0.0191028966733253,0,0,0,0,0,0.126547310119839,0,0,0,-0.019164825047633,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0113504673160048,0,0,0.10370005433358,0,0,0,0,0,0,-0.034601318182454,0,0,0,0,0,0,-0.0165302247537586,0,0,0,-0.0208303492170363,0.0363261275050129,0,-0.0874056693591768,0,0,0.0637675766217293,-0.0293742958574143,0,0.00487908548216984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377914984162121,0,-0.0349549277923806,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835231923727491,-0.147768451643006,0,0,0,0,0,0,0,0,-0.0657644897624164,-0.018167161143016,0,0.149227797789245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353874753653045,0,0,0,-1.3972800024567,1.11160220351452,0
TED,0,0,0,0,0,0,0,0,0,0.12309938761893,0,0,0,0,0,0,0,0,0,0.0329775218536461,0,0,0,0,0,0,0,0,-0.0412039710498725,0,0,0,-0.0234005666523132,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131912560881627,0,0.0618439425290103,0,0.312495907623743,0,0,0.130537230655008,0,0.387554525106757,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0844062680854689,-0.0939066561816648,0.0177338616379784,0,0,0,0,0,0,0,0,-0.109977090155148,0,0,0,0,0,0,-0.019991339035078,0,0,0,0,0,-0.000759372716490638,0,0,0,0,-0.069386882120883,0,0,0,0,-0.080019655803827,-0.00283388290822481,0,0,0,0.0417503539258265,0.0524351563952177,0,0.408514562801675,0,0,0,0
MKreturn,0,0,0,0,-0.0665792768976708,0,0,0,0,0,0,0,0,-0.00579867085821331,0,0,0.00846288449543899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301192669472098,0,0,0,0,0.0811046321003668,0,0,-0.11486197615131,0,0,0,-0.000633641286250236,0,0,-0.039121816668705,-0.0979605028111669,0,0,0,0.0326278556980703,0.165341756044092,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257285009526572,0,0,0.00864674093774167,0,-0.00822564771615308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401150923507732,0,0,0,-0.00186808946304162,0,0.00435061869950303,0,0,-0.00160479814977653,0,0,0,0,0,0,0.00134014179495776,0.00326015632967086,0,0,0,-0.0694065399009034,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000910145493190256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134084165231194,0,0,0,0,0,0,0,-0.0219911216187886,0,0,0,0,0,0,0,0,0,-0.087672987441052,0.0316658107293345,0,0,0,0,-0.808975492361136,0
CarbonVol_Guangdong,0,-0.00458507456932867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256270764100048,0,0,0,0,-0.000493409598750641,0,0,0.00251061160028599,0,0,0,0,0.0202502884761818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542920311496402,0,0,0,0,-0.161180711323857,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148693419135965,0,0,0,0,0.118634820181264,0,0
