,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X003816.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X300014.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X000157.SZ,X600884.SH,X000733.SZ,X002236.SZ,X600522.SH,X600702.SH,X000799.SZ,X002074.SZ,X600584.SH,X600779.SH,X000800.SZ,X002432.SZ,X000977.SZ,X600183.SH,X002414.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802520717241865,0,0,0,0.0457604894406435,0,0,0,0,0,0,0,0,0,0,0,0.264784062747729,0.470115733008728,0,0,0,0,-0.0744536713331797,0,0,0.284113513489502,0.0477387913566605,0,0,0,0,0,-0.0628921349203329,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.481305726193858,0,0,0,0,0,0.127125662018029,0,0,0,0,0,0,-0.132759224170233,0,0,-0.00862350344452619,0,0,0,0.164764574245141,0,0,0,0,0,0,0,0,0,0.060298897318035,0,0,0,0,0,0,0,0.140464727490647,0,0,0,0,0,0.0189878183739805,-0.0309341319207493,0,0,0,0,0
X000063.SZ,0,0,0,0,0.169713886844569,0.256261142866962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416032370074613,0,0.162610201664842,0,0.0576770100725938,0,0.00415566010394526,0,0,0,0,0,0,0,0.0393232863277175,0,0,0.0568756132704639,0,0,0,0.0162449757015563,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00115153126523954,0,0,0,0,0.0628830214225998,0,0,0,0,0,0,0.0888596770449649,0,0,0,0,0,0,0.341668201312611,0.036972658434072,0,0,0,0,0,0,0.0982887848101282,0,0,0,0,0,0,0.0523359176665239,0,0,0,0.00821895728216752,0,0,0.0477369753320115,0,0,-0.00186955835714558,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614938401119558,0,0,0,0,0.146067484773577,0,0,0,0,0,0,0,0.0464120343481716,0,0,0,0,0,0,-0.106877629131587,0,0,0,0.219566217111065,0,-0.0632714757385047,0,0,0,0,0,0,0
X000596.SZ,0,3.46944695195361e-18,0,0.0778313196039071,0.0545491445432649,0,0,0.202972750543732,0.151988455623678,0,0,0,0,0,0,0,0,0,0,0.190823699938888,0,0,0,0,0,0,0,0,0,0,0,0.00195031881275992,0,0,0,0,0,0,0,0,0,0,0,0.22959271760318,0,-0.0323048107050448,0,0,0,0,0.0102120086691101,0,-0.00380325202250006,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359192848313989,0,0.0245036127195976,0,0,0,0,0.11381437585898,0,0,0,0,0,0,0,0,0.282653326266955,0,0.00993520456828913,0,0,0,0,0,0.0774412563249704,0,0,0,0,0,0,0,0,0,0.0211688432441345,0,0,0,0,-0.0175351549965273,0,0
X300142.SZ,0.0710699854640913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957980575355883,0,0,0,0,0,-0.134088084707665,0,0,0,0,0.109374259748738,0.693503038088081,0,0,0,0,0,0,0,0.0851040809283818,0,0,0,0,-0.0444415902665512,0,0.0801974253204017,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0369554244555837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183714371354247,0,0,0,0,0,0,0.311980468855982,0,0,0.0328189744745368,-0.152511677119276,0,0,0.0457653976501579,0.0612569731582693,0,0,0,0,0,0,0,0,0.0386818043977831,0,0,0,0,-0.0330264783086416,0.0157887544775463,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117452270620356,0,0,0,0,0.450757298871497,0,0,0,0.111844349354668,0,0,0,0,0,0,0,0,0.0116634763742794,0,0.0321857152930751,0,0,0,0,0,0,0,0,0,0,0,0,0.0942129661231974,0,0,-0.00356657337535122,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0460123612723107,0.0116929872557446,0,0,0,0,0,0.0252173258856039,0.0734682017088581,0,0.0292423231320999,0,0,0,0.0808221967856719,0,0,0.100276298207412,0,0,0.104963175750271,0,0.135195109951396,0,0.00209818872643306,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168981224705985,0,0,0.00946528897813863,0,0.121134739285769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674752225809159,0,0,0.188516966809248,0.0316494873671205,0,0,0,0,0,-0.0557618309031835,0,0,0,0,0,0.0178998894093568,0.0154675749309914,0,0,0,0,0,0
X000100.SZ,0,0.0132048788576542,0,0,0,0,0,0,0,0,0,0,0.153026451229898,0,0,0,0,0,0,0.0819948281043455,0,0,0,0,0,0,0.287759359099745,0.107502476298624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103506023459662,0,0,0,0,0,0,-0.0172560523104514,-0.0087640146791607,0,0,0,0,0,0
X600460.SH,0,-0.137080201903592,0,0,0,0,0,0,0,0,0,0,0,0,0.470106468934119,0,0,0,0.0682350814858155,0,0,0,0,0,-0.0223075261655826,0,0,0,0,0,0,0,0.186788490111591,0,0,0,0,0,0.0729103148255305,-0.0365035000301486,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00759921906353162,0,0,0,0.137329637952487,0,0
X000661.SZ,0,0,0.277067309525513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639883068330261,0,0,0.280827762389921,0,0,0,-0.00593660534390606,0,0,0,0,0,-0.087398399262576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091230144418734,0.0405954775891799,0,0.0812330262557545,0,0,0.0190749517832897,0,0,0,0,-0.769607906220994,0,0
X600741.SH,0,0,0,0,0,0,0,0.183110172616119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262593406659505,6.7762635780344e-21,0,0,0,0,0,0,0.183648605846311,0,0,0,0,0,0,0,0,0,0.18105110594885,0.0503823709589127,0,-0.0354445858106519,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407754584959299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209799990637124,0.130409915838232,0,0,0,0,0,0,0,0,0,0.0264976884987388,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.479815613782937,0,0,0,0,0,0,0,0.0379944828224735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117680079493521,0,0,0.0115879766456107,0,0,0,0,0.0270050597174344,0,0,0.0279579143489534,0,0,-0.0115252650736114,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402868980462314,0.0380210894151514,0.158470433970675,0.190384407806974,0,0,0,0,0,0,0,0,0.156797005638746,0,0,0,0,0,0,0,0,0,0,0,0.0320084369383434,0,0,0.0621652579639627,0,0,0,0,0.05344321933881,0,0,0.083354654499817,0,-0.0108599682661564,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.00121145192347346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228692110921183,0,0,0.19122792905484,-0.0564672999804315,0,0.11771428519832,0.00737047577194446,0,0,0,0,0.0139223961906142,0,0,0,0,0,0,0,-0.0307958647529808,0,0,0,0,0,0,0,-0.0426448289283087,0,0.289971182042568,0.0439023134903168,-0.031444976454542,-0.00142799620468868,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657928326014479,0,0,0,0,0,0,0.258425725761046,0,0,0.262643655293732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609531861724894,0,0.0445319202681996,0,0,0.0179192608916847,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.0399396852088605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320553749011026,0.00917754419779445,0,0,0,0,0,-0.048268149547991,0,0,0,0,0,0,-0.0124251996481578,0.0690069217840207,0,0,0,0,0,0,0,0,0,0,0.107200479502469,0,0,0,0,0,0.165073622311912,0,0,0.0139826916121764,0,0,0,0.0729945235277643,0,0
X600702.SH,0,0,0,0,0,0,0,0,0.116536814632293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199821734955808,0,0,0,0.668706765253375,0,0,0.206956900929694,0,-0.0177679701522405,0,0,0,0,0,0.0383534189425465,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315143667633772,0,0,0,0,0.0991952678094084,0,0,0,0,0,0.042767835577161,0,0,0,0,0.0378563754121661,0.768607526620359,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0179158631546221,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151702008488993,0.0543618806882797,0,0,0,0,0,0.0380035347176915,0,0.0886711301719608,0,0.0183619905843995,0,0,0,0,0,0,0,0.0775635963331399,0,0,0.157664939741626,0,0,0,0,0,0.0472117629768501,0,0,0,0.143929911580224,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143291966511317,0,0,0,0,0.201753789689224,0.00132350046134575,0.0692844757251862,0,0,0,0.118003734902863,0,0,0,0,0,0.0131854104999847,0,0,0.0491579968064546,0,0,0.0331419116353374,-8.67361737988404e-19,0,0,0,0,0,0,0,0.22731872202589,0.177151211797876,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.136722114844311,0,0,0.22101655382181,0,0,0,0,0,0,0,-0.0135519161891991,0,0.0854645650325529,0,0,0,0,0.0478140969801404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264232955737352,0,0,0,0,0,0.0342399670347254,0,0,0,0,0,0,-0.019187169551003,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110944778433647,0,0,0.0346571355402502,0,0,0,0,0.0354763137499417,0,0.117293736622087,0,0.00384967839327053,0,0.133353275599198,0.123718005376014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00778140464809893,0,0,0.0154295540210563,0,0,-0.0219845125218132,-0.0110176915765397,0,0,0,0,0,0
X002432.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0.0907048247852037,0.293250984101857,0,0,0,0,0,0,0,0,0,0,0,0,0.00124094743069513,0,0,0,0.129245058720222,0,0,0,0,0,0,0,0,0,0,0,0.0804965270638267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260720255082677,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842489490915091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110074661082442,0,0.134789412895512,0,0,0,0.104791529681962,0,0,0.147187896061951,0,0,0,0.0641353076414433,0,0.147941343722325,0,0,0,-0.0106083488986976,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0296435132232568,0,0,0.211265580325927,0,0,0,0.291364243050196,0,0,0,0,0,0,0.0380932621723385,0,0,0.11445922978253,0,0.0244986596495868,0,0,0,0,0,0.0052479723455627,0,0,0,0,0,0,0.0205536993506017,0.00424338181858201,0,0,0,0,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982086977304093,0,0,0.199847626342685,0.127834528204772,0,0,0,0,0,0,0,0,0,0,0,0.0668235331597918,0,0,0.0456297046822527,0,0.0931325793353951,0,0,0.0854169071586868,0,0,0,0,0,0,-0.0108630989938699,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994179338081062,0,0,0,0,0,0.0463723853504587,0,0.208765685222912,0,-0.0620006685974106,0,0,0,0,0,0,0,0,0,0,0,0.284977364507229,0,0,0,0,0,0,0,0,0,0,0,0.00946418240264218,0,0,0.023692680373777,-0.0680781266031834,-8.67361737988404e-19,0,0,0,0,0
Slope,0,0,0,0.0225267766901911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688352650759156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158039352002807,0,0,0,0,0,0.641641507423846,0,0,0,-1.15161770426521,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331715802341683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121470482055495,0,0,0,0.136001464064361,-0.0353545083902207,0.837303084696618,0,0,0,0,1.52526045196851,0,0
RealEstate_excess,0,-0.0193380039999442,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260041861821931,0,0,0,0.0713305454441272,0,0,0,0.0990110898890754,0,0,0,0,0,0.0874488102446241,0,0,0,0,0,0,-0.00363069532673297,0,0,0,0,0,0,-0.0227551678566718,0,0,-0.062496058778719,0,-0.0560876294778572,0.00344671810671907,0.0055143896833328,0,0.164700538324067,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.038969615878092,-0.00132572962211286,0,0,0,0,0,-0.132988615699362,0,0,-0.141403679799404,0,0,0,0,0.105061055157255,0,0,0,0,0,0,0,-0.044227703958431,0,0,0.0558026707825197,0,0,0,0,-0.0842362013005397,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101318685773453,0,0.0383646513177269,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134333635928688,0,0,0,0,0,0,0,0,0,0.00147453978303824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000240596028139782,-0.00175604635330673,0,0,0,-0.0161590207305308,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879871499428274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693778311360169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620101304282628,0.0500081727588048,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0018080861751746,0,0,0,0,-0.00250209690231024,0,0,0,0,0,0,0,0.00107227642934602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172840226593813,0.0118793944484898,0,0,0,0,0.00926642241894344,-0.0200773575024492,0,0,0,-0.138551237265298,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412658476260872,0,0,0,-2.71050543121376e-20,0,0,-0.0102314864528811,0.00532264561967363,0,-0.00195987336079755,0.0105386107663336,0,0,0,0.0315960021623177,0,0
