,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000661.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000725.SZ,X000568.SZ,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X600703.SH,X000338.SZ,X300142.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X300003.SZ,X002129.SZ,X002236.SZ,X601877.SH,X600183.SH,X000157.SZ,X000800.SZ,X002414.SZ,X000625.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X002179.SZ,X002185.SZ,X600118.SH,X002008.SZ,X002463.SZ,X002180.SZ,X601799.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.28126512674738,0,0,0,0,0,0,0,0,0,0,0.0492368240371594,0,0,0,0.0378762829305505,0,0,0.000488352925336453,0,0.0255483198179461,0,0,0,0,0.0438092372165279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277940795288051,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.150585891292505,0,0,0,0.163549173558646,0,0,0.212533024654616,0.118055262693848,0,0,0,0,0.0929125816753069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573975293862396,0,0,0,0,0,0,0
X600276.SH,0,0.00956560853818785,0,0,0,0,0,0.222756544367775,0.055730959411351,0,0,0,0,0,0,0,0.0750082436230213,4.33680868994202e-19,0,0.00637525557216538,0,0,0,0,0,0,0.0651734959067494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872496819668385,-0.00793748916043744,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.156382820954583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06196037735153,0,0,0,0,0.196604113356267,0,0,0,0,0,0,0.0103217659596004,0.0452031726740179,0,0,0,0,0,0,0,0,0,0,0,-0.00534412153348853,-0.00711756182691228,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350731875461787,0,0,0,0.00584608862061852,0.0392471619181871,0.0380994632754578,0,0,0,0.028780134685518,0,0.101869313354218,0,0.0278441899057491,0,0,0,0,0,0,0,0.0272265325155665,0.00759093340024245,0,0.0599182783410712,0,0,0,0,0,0,0,0,0,-0.00383232057930928,-0.0322732030354097,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.22810463804041,0,0.0857565060592164,0,0,0.00405378055335019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900390574165819,0,0,0,0.00569507138061947,0,0,0,0,0,0.00729028823418772,-0.0141268498994977,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451488389262495,0,0,0,0,1.73472347597681e-18,0.0141820773610361,0,0,-0.113337139296337,0,0,0,0,0,0,0,0.0203512342229849,0.0615794492844584,0.0951090997793861,0,0.0577930759124347,0,0.157395770518239,0.0951746489722168,0,0,0.0250110668188957,0,0,0,0,0,0,0,0,-0.0540074427681285,-0.0215978062773124,0.000416874746453444,0,0,0,0,0,0
X000661.SZ,0,0,0.150680482584822,0,0.121434765298385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746204338679247,0.14204881132471,0,0,0,0,0,0,0.0344632867594407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12999692793567,0,0,0,0,0,0.00537748252797182,-0.00871065524697144,0,0,0,0,0,0
X002304.SZ,0,0.0776710538723776,0,0,0,0,0,0,0,0,0,0,0.472482258893673,0,0,0.120926327569286,0,0,0,0,0.001412201737664,0.0963577504285077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00855586396105703,0,0,0,0.0374685243680448,0,-0.00320334810018989,-0.00137957743132452,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118450393008158,0,0,0.0807297740429627,0,0,0,0,0,0,0,0,0.0833131104193528,0,0,0,0,0.0518419471153656,0,0,0,0,0,0,0.128558767792285,0,0,0,0,0,0,0,0,0.0791947896001905,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.21078023478115,0,-0.0356205202149728,0.0447556144170533,0,0,0,0,0,0,0,0,0,0.273382205604606,0,0,0.0889205129911185,0,0,0,0,0.0574386519970989,0,-0.070719386500546,0,0,0,0,0,0.12844280608319,0,0,0,0,0.1011869598278,0,0,0,0,0,0,0,0,0,0,0.0120649137546899,-0.0164225901446023,-0.0106598378404264,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.00800009711245422,0,0,0,0,0,0.0242204469004898,0,0,0.0757558735592854,0,0,0,0,0,0,0,0.140323825677403,0.0374849488667553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102118262585811,0,0,0,0,0,0,0,0.0562968497504281,0,0.0165906908269518,0,0,0,0,0,0,0
X000568.SZ,0,0.496054862927587,0,0,0,0,0,0,0.0673647677331282,0,0,0,0,0,0,0,0.0186351414074199,0,0,0,-3.46944695195361e-18,0.0343620343921907,0,0,0,0,0,0,0.04314051151735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779479716546908,-0.0108189718010692,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0394339964701033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246056201792002,0.00825558370451608,0,0,0,0.0434863556602128,0,0,0.106650834879658,0,0,0.0291722319685971,0,0,0,0.00432595092782229,0,0,0,0.0438864933144389,0,0.00274189158942191,-0.000158043790593424,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.117765362442197,0,0,0.0202233191967802,0,0,0,0,0,0,0,0,0,0.0265021143975638,0,0,0,0,3.46944695195361e-18,0,0,0,0.141662944806134,0.0417128993161681,0,0,0,0,0,0,0.0328700930414721,0,0,0,0,0,0,0,0,0,0,0.157501624198442,0,0.0255263892077745,0,0,0,0,0,0,0
X600809.SH,0,0.290038876493447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146805290026814,0,0.224364770938346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00814899573403995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108132906654413,-0.0126521487943437,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.506140104126393,0,0,0,0,0,0,0,0,0,0,0,0,0.140941066001679,0,0.0238318692588561,0,0,0,0.106730897915581,0,0,0.0369154569594134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084588681737096,0,0,0,0,0,0,0,0,0,-0.0382183940785656,1.0842021724855e-19,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.084406871097598,0,0,0,0,0,0,0,0,0.0073735171745095,0.0831142469123048,0,0.245771673897371,0,0,0,0,0.0976601472525302,0,0,0,0,0,0,0,0.0617188839433692,0,0,0,0,0,0.0501419356369254,0,0,0,0.0179411876628327,2.71050543121376e-20,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0255464008500116,0,0,0,0,0,0,0,0.021713429557768,0,0,0,0,0,0,0,0,0.04868053273763,0,0,0,0,0,0,0,0,0.0381790881960041,0,0,0,0.0451680884203912,0,0,0,0,0,0,0.0321683170085347,0,0,0,0.0569882939298458,0,0.00400250801499294,-0.00768529615052951,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.332536839771869,0,0,0,0,0,0,0,0,0,0.403188581120687,0,0,0,0,0,0,0,0.0866840591093232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147343350766048,0,0,0,0,0,0,-0.00396212498920846,-0.037750390929946,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165415356873984,0,0,0,0,0.180279610656987,0.185499631169945,0.0373656411461377,0,0.00610180542454471,0,0.250635065573889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125835001249648,0,0,0,0,0,0.079626430821016,0,0,-0.0230118960370149,0.0244649598954443,0,0,0,0,0,0
X000596.SZ,0,0.106284132296843,0,0,0,0,0,0.182350238477488,0,0,0,0,0,0,0,0.352537664909582,0,0,0,0.170815943903662,0,0,0.00270831002970342,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668234343008694,0,0,0,0,0,0,0,0.0697009490713577,0,0,0,0,0,0,0,0.00469449014373525,-0.0128211995267272,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.222018868237846,0,0,0,0,0,0,0,0,0,0,0,0.402488209598398,0.16932763762216,0,0,0,0,0,0,0,0,0,0,-0.0278034689406742,0,0,0,0,0,0,0,0,0,0,0,0,0.0337312350106913,0,0,0,0,0,0,0.0080398901876845,-0.0155366052610557,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119361519191832,-0.0227840219663184,0,0,0,0,0.0697570619982612,0,0,0,0.3712309962572,0.168158110427677,0,0.143476544958655,0,0,0,0,0,0.0290934525952651,0.0329318142341687,0,0,-0.0665276678261753,0,0.179993801003798,0,0,0,0,-0.0208366972331337,-0.00276035498783384,-0.0290027124585814,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0193018262588997,0,0,0,0,0,0,0,0,0,0.142906372307807,0,0,0,0,0,0.206125966841495,0,0.0521415973722739,0,0,0,0,0,0,0.00379809689514164,0,0,0.176678159140982,0.115387137802035,0,0.0180053920687543,0.0286419539137528,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.642841722709029,0,0,0,0,0.124812961137506,0.0703097622746969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356492253936161,0,0,0,0,0,0.00448809690954496,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204841236561853,0,0,0,0,0,0.184823267630929,0.164123776581663,0,0,0,0,0.157171181572603,0,0,0,0,0,0,0,0.0404942395780421,0,0,0.165044613930179,0,0,0,0,0,0,0,0,0,0,0,0.0297472167819768,0,0,0,0,0,0,0
