,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X600271.SH,X000338.SZ,X002456.SZ,X002236.SZ,X002085.SZ,X600118.SH,X000157.SZ,X600177.SH,X002292.SZ,X000559.SZ,X600372.SH,X600867.SH,X002007.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X600498.SH,X002180.SZ,X600089.SH,X002426.SZ,X601877.SH,X600522.SH,X002465.SZ,X002508.SZ,X000050.SZ,X000550.SZ,X000869.SZ,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0229428608601832,0,0,0.0209021497659408,0,0,0,0,0,0,0,0,0,0.0666639601550937,0,0,0.0682288560452961,0,0,0.0765039713481444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00801533837176115,0,0.174446910212119,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.214164607266594,0,0,0,0.219305176600306,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0658974124610964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318860780332983,0,0.119414684715134,0,0,0.0357317397962563,0.00212299029820988,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0627927946258293,0,0,0,-0.0036632037917954,0,0,0,0.173333895888567,0,0,0,0,0,0.0572096587125353,0,0.0966840086261832,0,0,-0.00333894904461427,0,0.130302178697195,0,0,0,0,0,0,0,0,-0.0739628519286236,0,0,0,0,0,0.0795537773470322,0,0,0,0.429579244644012,0,0,0,0.0571823404913677,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178307233740708,0,0,0,0,0,0,0,0.0101024355107559,0,0,0,0,0,0,0,0,0,0,0,0.0367572972656137,0,0,0,0,0.093629704421189,0.173062470986492,0,0.0992925362278463,0,0,0.0817054002635679,0,0,0,0,-0.0546392335816258,0.0882744410320452,-0.151374696459197,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0227865160948514,0,0,0,0,0.219464185212664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174892338074551,0,0.0847246506029508,0.0388134359309254,0,0,0.115777975754424,0,0.0520716115498512,0,0,0,0,0.0669792066705904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232993705929302,-0.0167883237080653,0,0,0,0,0,0,0,0,0,0.0336790268765,0,0.0902431992367225,0.124920176286047,0,0,0,0,0,0.108573420816463,0,0,0,0,-0.00291093359119598,0,0,0.152222896369908,0,-0.0110935275973081,-0.0293559185639795,0,0,0,0,0,0
X002304.SZ,0.330212479019708,0,0,-0.00801183560156143,0.112440680570523,0,0,-0.0211571468613187,0,0,0,0,0.085011850008792,0,0.0692088251807346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934674942195351,0,0,0,-0.0069102259536377,0.204150222294271,0,0,0,-0.0118069121422384,-0.00455955832079782,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0204799146628737,0,0,0,0,0,0,0.0866866009469454,0,0,0,0,0,0,0,0,0.0864002830684138,0,0.049765863108903,0,0,0,0,0,0,0.0536974055208585,0,0,0,0,0,0,0.0625990635590117,0,0,0,0,0,0,0,0,0.133490827465604,0,0.0096064906295136,0,0,-0.0126665604460883,-0.0211661891810526,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061753796292935,0,0,0.181532693164205,0.0252118943353987,0.00874637934474759,0,0,0,0.0146438576064833,0,0.0483675635403882,0,0,0.0173264838704232,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0494587221649564,0.0110608164665439,0,0,0,0.1032518340787,0,0,0.038816656222145,0,0,0,0.0898238434830678,0,0,0.0516752703371387,0,0.0906018555948012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-8.67361737988404e-19,0,0,0,0,0.0307854156897117,0,0,0,0.0786649476583704,0,-0.0143967842825465,-0.00152463686018542,0.0511589719110316,-0.0103578518821848,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0307792483658039,0,0.106028591289144,0,0,0,0,0,0.0523864088744526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128682305354446,0.0300301231133285,0,0,0,0.020491538698363,0.144360578159861,0,0,0,0,0,0,0,0,0,0.0460390330053136,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.235621817420361,0,0,0,0,0.0903364278737724,0,0,0,0,0,0,0.00253007303545381,0,0,0.198717881762865,0,0,0,0,0,0,0,0,0,0.1537912446677,0.0285181670151542,0,0,0,0.0102263816117571,0,0,0,0,0,0,-0.0101558801354521,0,0,0,-0.0547968068736511,0,0,0,0,0,0
X600741.SH,0,0.0135512178371706,0.0193070563121378,0,0,0,0,0,0.349958062690723,0,0,0,0,0.136808099423246,0,0.00516167667081252,0,0.0307388942814468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00981776280793231,0.0427946512261176,0,0,0,0,0,0,0,0.0466708486889127,0.0661734269277522,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.131968039489201,0,0,0,0,0.238506476807112,0,0,0,0,0,0,0,0,0,0,0.0914405899583216,0,0,0.0221987909932235,0,0,0,0,0.0597726564355481,0.0160179427606482,0,0,0,0,0,0,0,0,0,0,-0.0598824295192156,0,0,-0.011399730019497,0.0692295091477623,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.46130318736788,0.091588672850016,0,0,0,0,0,-0.00710896381519553,0,0,0,0,0,0.0632764082962319,0,0.0496133219540826,0.0539282341331487,0,0.066881270084646,0,0,0,0,0,0,0,0.0468912836662749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207548461418555,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202934509956785,0,0,0.186001177595019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274929981990427,0.0100328888540828,0,0,0,0,0,0,0,0,0,0,0,0,0.00829301332817539,0,0.122770861756492,0,0,0,0,0
X600066.SH,0,0,0,-0.0132983849433382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683173250297159,0,0.130983939669516,0,0,0,0,0,0,0.079989537039725,0,0,0,0,0,0,0,0,0,0,0,0.0879322266534281,0,0.10158576859259,0.00556103498486818,0,0.00863650681954331,0,0,0,0,0,0,-0.0381761123669444,0,0,0,0,0,0,0
X002241.SZ,0,0,0.0172760849020042,0,0,0,0,0,0,0,0,0,0,0,0,0.132466057074652,0,0,0,0,0.0913084444254691,0,0,0,0,0,0,0.242750815091847,0,0.202194715472253,0,0.187160936527411,0,0,0,0,0.155911902496106,0.0718953987408786,0,0,0,0,0,0,0,0.105959761188072,0,0,0,0,0,0.00175676040742249,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0293886500143762,0,0,0,0,0,0,0,0.000755815182374119,0,0,-0.0277560279619179,0,0,0,0,0,0,0,0,0.0477509862087372,0,0.217281983170718,0,0.168762947473088,0,0,-0.0265927359689439,0,0,0,0,0,0.0183517379764839,0,0,0,0,0,0,0,0.113540113107344,0.00729721065620658,0,-0.0262745909981329,-0.0211675845840951,0,0.045738821930483,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0506285594025307,0,0,0,0,0,0,-0.0935606304405965,0,0,0,0,-0.0605965862408747,0,2.16840434497101e-19,0,0,0,0,0.0110640291363383,0,0,0,0,0,0.17325252731588,0,0.140088451580949,-0.0469042500969198,0,0,0,0,0.246644025621777,-0.0188944693983798,0,0.0320248535549045,0,0,0,0,0,0.291532567432779,0,0,-0.00741182265385474,0,0.071595951807444,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.121527845135731,0.0359352540869865,0,0,0,0,0,0,0.0730368101598027,0,0,0.088476893240149,0.306149751877083,0,0.214945962630401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020124043724918,0,0,0,0,0.0395274297194408,-0.15518628058786,0,0,0,0,0,0,0,0,0,-0.0639049087929671,0,0,-0.160822237976091,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129716931718142,0,0.0338162960260296,0,0,0.00687372842766761,0,0,0,0,0,0.110536525042191,0,0,0,0.141737565432349,0,0,0,0,0.106038044944106,0,0,0,0,0,0,0,0,0.2458733221105,-0.064340631254301,0,0.0282558634971874,-0.0141285334508696,0,8.67361737988404e-19,-0.0866369566310508,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1378864486278,0,0,0.0976102771327819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140444845077105,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0363010720122939,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0251340384025836,0,0,0,0,0,0,0,0.0957182683807746,0,0,0,0,0,0,0,0.103528645784726,0,0,0,0,0,0,0,0,0.405509515399179,0,0,0,0,0,0,0.0298648759192579,0.0654997640988113,-0.0195239784478749,0,0,0,0.0622776515423368,0,0,0.0696609712222344,0,0,0,0,0,0,0.0012816754437318,0,0,0,0,0,0
X000157.SZ,0.0255853143999994,-0.0401822739643993,0,0.0364724598084372,0,-0.0459730510647682,0,0,0,0,0,0.28554879964672,0,0.145071160855799,0,0,0,0,0,0.112015670636692,0,0,-0.0271566818923028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098300578760874,0,0,0,0.0133769759948166,0,-0.0392036946704628,0,0,-3.46944695195361e-18,0,0,-0.127347082467145,0,0.0129441779686726,0.00820110109427588,0,0,0,0,0,0
X600177.SH,0,0.105156255802135,0,0,0,0,0,0,0,0.0137389674243612,0.0963941038664202,0.106743469965305,0,0,0,0,0,0.054167615335004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0511996146522157,0.0107999867974992,0.198112578648117,0,0,0,0,0,-0.00722857260970698,0,0,0.0242336226976945,0.0423720403265102,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.12289012538702,0,0,0,0,0.0820825220153892,0,0.0122392329801462,0,0.0541650905094936,0,0,0,0,0,0.100357316125225,0,0,0,0.0523623635684945,0.0333381989864096,0,0.14486985946136,0,0,0,0,0.0335863411779771,0,0,0,0,0,0.0417456476354151,0,0,0,0,0,-0.025970003412531,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680038226455728,0,-8.67361737988404e-19,0,0,0,0.0727023366762417,0,0,0,0,0.0083236980202885,0,0.339343353635766,0,0.108454581648555,0,0,0,0,0,0,0,0,0.0128592045821975,0,0,0,0,0,0.176371999351234,0,0,0,0,-0.0410111222376657,0.0978802788166118,0,0,0,0,0,0
