,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X300003.SZ,X002236.SZ,X600031.SH,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X002456.SZ,X601877.SH,X600271.SH,X600066.SH,X000625.SZ,X600487.SH,X002294.SZ,X000596.SZ,X000100.SZ,X600566.SH,X002241.SZ,X000661.SZ,X300136.SZ,X300142.SZ,X000981.SZ,X002180.SZ,X002508.SZ,X002007.SZ,X000050.SZ,X000157.SZ,X002038.SZ,X002179.SZ,X600522.SH,X000869.SZ,X600498.SH,X600177.SH,X000977.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.021947073097534,0.302838454468539,0,0,0.00996085885483733,0,0,0.0266125935163152,0.0505674970447626,0,0,0,0,0,0,0,0,0,0.0327229166511009,0,0,0,0,0,0,0.0041806793068935,0,0,0,0.0169216221404193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544121065502909,0.0461054479215395,0,0,0,0,-0.000718575590739837,0.00670280312812981,0,0,0,0,0,0
X600104.SH,0,0,0,0.111832349583225,0,0,0.298705593390537,0,0,0,0,0,0.016762655428401,0,0,0,0,0,0,0,0.0186883484668036,0,0,0,0,0,0,0.0884623812495535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737557455408467,-0.0200211989595228,0,-0.0195226135826761,0,0,0,-0.0579447013647742,0,-0.00715554247659793,-0.0474808105827789,0,0,0,0,0,0
X002415.SZ,0.0951621525156574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23689380263672,0,0.0254217295931327,0,0,0,0,0,0,0,0,0.092986902523345,0,0,0,0.199743853366052,0.260420840427215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170997468727345,-0.0208640741539985,0,0,0,0,0,0
X000858.SZ,0.282976810537869,0,0,0,0.0108538438977331,0.190524998298824,0.0428350079156145,0,0,0,0.307676516656749,0,0,0,0,0,0,0,0,0.113191586310357,0,0,0,0,0,0,0,0,-0.0688705940415665,0,0,0,0,0,-0.0162122592836477,-0.0172928101517136,0,0.0225714870508684,0,0,0,0,-0.025256422594442,0,0,0,0,0,-0.0364803225948149,0,0,-0.0130069588094863,-0.0117291539654901,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.128388882444724,0,0,0,0,0.35539203952614,0,0,0,0.0558016345110435,0,0,0,0,-0.0797228234381315,0,0,0,0.16328897485409,0,0,0.118700275786845,0,0.172318440555411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343120546482635,0.0277537619142852,0,0,0,0,0,0
X000651.SZ,0,0,0,0.299597279280046,0,0,0,0,0,0.580628530369916,0,0.0175296314784896,0,0,0,0,0.0278994466603752,0,0,0,0,0,0.0583016383386046,0,0,0.0316446997496817,0,0,0,0,0,0,0,0,0,0,0,-0.0280518127227251,0,-0.0478095524315965,0.103019876040788,0,0,0,0,0,0,0.187011319283014,-0.107722205183031,0,0,0.0393148480605918,0.0780433709470455,0,0,0,0,0,0
X002304.SZ,0,0,0.0991536027480503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567119275155949,0.220973984793831,0,0,0,0,0,0,0,0,0,0,0,0,0.0132142897150986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456454594877682,-0.0369479915118384,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0706545311582756,0,0,0,0,0,0,0,0,0,0,0.0473817228953481,0,0,0,0,0,0,0,0,0.0901083291279505,0,0.0726987802528853,0,0,0,0,0.138229329245249,0,0.0673369045260607,0,0,-0.121774342960296,0,0,0,0,0,0,0.0277116329240762,0,0,0,0,0,0,-0.00599763508628565,0.0207729568647898,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0110910460564645,0,0,0,0,0,0,0,0,0.0391273506897385,0,0,0,0,0,0,0.00434391724969709,0,0,0,0,0,0,0,0,0,0.0242547044859801,0,0,0,0,0,0,0.0143844862467996,0,0,0,0,0.0943255793428681,0,0.000122083234454313,-0.0720559197823368,0,0,0,0,0,0
X600690.SH,0,0,0,0.366273026684429,0,0,0.130182442121419,0,0,0,0,0,0.0460294850728776,0,0,0,0,0,0,0.0481723383541147,0.062072800656305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00985261303505722,-0.0235036263032696,0,0,0,0,0,0
X000568.SZ,0.385502153197271,0,0,0.322194080640289,0.0846410151095433,0,0,0,0,0.0110227792343358,0,0,0,0.0404415241748362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178592647472634,0,0,0.050321660808584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480054095437107,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433575923358568,0,0,0,0,0.146214928774881,0,0,0,0,0,0,0,0,-0.123691167175625,0,0,0,0,0,0,0,0.0814200960415967,0,0,0,0.126681777777598,0,0,-0.0137155945330831,0,0,0,0,0,0,0
X600741.SH,0,0.4698638184002,0,0.0920164066780543,0,0,0,0,0,0.160128743591564,0,0,0,0,0,0.0923667554001149,0,0,0.0558798418957055,0.00669573146501938,0,0.0154745239840815,0,0,-0.0600276995024711,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0770756576733124,0,0,0,0,0,0,0,0,0,0,0.0259551389561757,0,0.0263517846740557,-0.0106602869651039,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492350004185409,0,0,0,0,0,0,0.08638634282737,0,0,0,0,0.132609478963872,0,0,0,0,0.0832626600815102,0,0,0,0,0,0,0,0,0,0,0,-0.00426639803987701,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.116668872816218,0,0,0,0,-0.0525079901023298,0,0,0,0,0.172573139794984,0,0.0271595355145467,0,0,0,0,0,0,0,0.0231355487929559,0,0,0,0,0,0,0.0347485751541607,-0.00246559501573181,0,0,0,0,0,0,0,0,0.0621918308816134,0,0,0,-0.0501669624256409,-0.00751825915385977,0,-0.022018475236767,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.121320567272969,0,0,0,0,0,0.0690979248012894,0,0.0380719645328908,0,0,0,0,0,0.00245250942128566,0,0,0.271052928435019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406587262498888,0,0,0,0,0.00778578391242804,0,0,0,0,0,0,0,0,0,-0.0187237959714395,0,0,0,0,0,0
X002236.SZ,0,0,0.579541598773597,0,0,0,0.0489993994894912,0,0,0,0,0,0,0,0,0,0,0,0.0452420067043593,0,0,-6.93889390390723e-18,0.311038822679086,0.0988604670812888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566840681761565,0,0,0,-0.075185170610421,0,0,0,0.028087668598331,0,0.00902691946356753,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0100638514238079,0,0,0,0,0,0.187995877723706,0,0,0,0.21224242066778,0,0,0,0,0,0,0,0.0325235004795185,0,0,0,0,0,0,0,0,0,0.0621444103762571,0,0.118557755435746,0,0,0,0,0,0,0,0,0,0,-0.0746300014070274,0,0,0,-0.00618590548619212,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.333503701813909,0,0,0,0,0,0,0.0233834092389855,0,0,0.259631929671122,0,0,0,0,0,0.0755009397322361,0,0.181624797229328,0,0,0,0.0106230510027933,0,0,0,0.0292081481752907,0,0,0,0,0,0,0,0,0,0,0.340503304230111,0,0,0,0,0.0271667985754158,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.18917662232344,0,0,0,0,0.376831909752281,0,0,0,0,0,0,0,0,0,0,0,0.00630443251193284,0,0,-0.0372999854470868,0,0,0,0.0673379759294812,0,0,0,0,0,0.000165724410099869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923711522292496,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303354495521984,-0.0896756029900626,0,0,0,0,0,0,0,0,0,0,0,0,0.0829942498130072,0,0,0,0,-0.0392609301963114,-0.0612969607447894,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.0488586281880847,0,0,0,0,0,0,0.0254565324389222,0,0.43380690965948,0,0,0,0,0,0,0.0369090729012378,0.0139777448151322,0,0,0,0,0,0,0,0,0,0.17673158105478,0,0.104657504004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103689568180322,0,-0.012097962592108,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0119460413392518,0,0.356006351333241,0,0,0,0,0,0,0,0,0,0.0495931229302012,0,0,0,0,0,0,0,0,0.0200957324482883,0,0.387532983858269,0,0,0,0,0,0,0,0,0,0.0165407953662824,0,0,0,0.0797440386506425,0,0,-0.00444387528551457,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879302468006783,0.178203153122475,0,0.225280737016671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253489993576251,0,0,0,-0.0403095256974299,0,0.093877751800155,0,0,0.087553793082614,0.106003406838003,0,0,0,-0.0317220810834587,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255782828055355,0,0.00295612171844678,0,0.0133823496152262,0,-0.128818801360403,0,0,0,0,0,0,0.256140594482588,0,0,0,0,0.286407028715252,0,0,0,0,0,0,0,-0.0266376504756525,0,0,0.302941960219972,-0.172719723378007,0,-0.0644472283395227,-0.0096956712035604,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.00313889497296566,0,0.246716341626171,0,0,0,0,0,-0.00827272731555929,0,0,0,0,0,0,0.0391692949552065,0,-0.11482046466849,0,0,0,0,0,0,0,0,0,0,0.0652878607039895,0,-0.112730102967478,0,0,0,0,0,0,0,0,0,0,0.0968716337189354,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0342413711790669,0,0,0,-0.0565203973447943,0,0.0804053995968515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165368530990388,0,0.25396261085015,0,0.108679968257694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499595770331547,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.203724156325698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224446680170854,0,0,0,0,0,0,0,0,0,0.0302695663416525,0,0,0,0,0,0.361448086581771,0,-0.0206716399229606,0,0.454606573909684,0,0.180963171275861,0,0,0,0,0.00475498143478701,0.00898965605067223,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.332556890399169,0,0,0,0,0,0,0,0,0,0,0.12404455334145,0.071982187712749,0,0.0666845297205818,0,0,0,0,0,0,0,0,0.050347945390955,0,0,0,0,0,0.0535738854399684,0,0.345549975045683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117663462764139,-0.00405500251823245,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0584256734621361,0,0,0,0,0,0,0.202284288012351,0,0,0.00792490921091464,0,0,0,0,0,0,0,0,0.142253787507459,0,0,0,0,-0.0409058312339779,0,0,0,0,0,0.059214787054752,0.0458574451265687,0,0,0.0543421921012497,0,0,0,0,0,0,-0.0761978682203554,0,0,0,0,0,0,0,-0.00437193507652273,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0602857052719325,0,0,0,0.0518331868271282,0,0.086235912877345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129603868047766,0.151682051613991,0,0,0,0,0.0476393604722635,0,0.00114365813865282,0,0,0,0,0,0,0,0,0,0,0,0.0366663702659546,0,0,-0.0405970650771415,0,0,-0.0136947857247594,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.286738243706917,0,0,0,0,0,0,-0.123807961317045,0,0,0,0.115103032231985,0,0,0.0243357702945837,0.0125651227711467,0,0,-0.0310365604673221,0,0.0645401233294885,0,0,0,0.211838866413195,0,0,0,0,0,-0.0619948655013982,0,0,0,0,0.096470719097468,0,0,0,0,0,0,0,0,0.0913569452106734,0,0,-0.019499909441481,-0.0169510834691898,0,0,0,0,0,0
X002241.SZ,0,0,0.0481644604509535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237511319043626,0,0,0,0.106059751390828,0,0,0,0,0,0,0,0,0,0,0,0.344936873668872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355688736770719,0,0,0,0,0,0
X000661.SZ,0,0,0,0.167105105895358,0.139782279396129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460626826405594,0,0,-0.0747148930593357,0,0,0,0.0550372736347564,0,0,0,0,0,0,0.0407474635077974,-0.0483733662085604,0,0,0.0557549905832351,0,0,0,0,0,0,0,0,0,0,0,-0.00722505281810976,0.0246060157777646,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406001394427598,0,-0.0279732745340333,0,0,0,0,0,0,0,0,0,0,0,0.261744615293237,0,0.154721828382025,0,0,0.311987184270489,0,0,0,0,0.109865589371511,0,0,0.155637639179818,0,0,0,0,0,0.0181986523067404,0,0,0,0,-0.0080700035065964,-0.0186153344953152,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.131489959049536,0,0.0272136702065055,0,0,0,0,0,0,0,0,0.0354518148372931,0,0,0,0,0.209648037576908,0.0788167005800255,0,0,0,0,0,0,0.066085803308951,0,0,0.0386296526668098,0,0,0,0,0,0,0,0,0,0,0.0640865317313241,0,0,0,0.0406414942468326,0,0,0.0758143757215238,0,0.00169548426059428,-0.0274906870076568,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248457573382512,-0.0562079897572289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672575287034062,0.238434796190847,0,0.0392687155655364,-0.0115486136890769,0,0,0,0,0,0,0,0,0,-0.024343392639433,0,0,-0.00297689820491632,0,0,0,0,-0.131095908660906,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0904410091766089,0,0,0,0,0,0,0,-0.272001506142856,0,0,0,0,0,0,0,0,0.124306797202641,-0.0446701954816546,0,0,0,0.178877411609666,0,0,0,0.108776685982442,0.193555077100559,0,0.325473420968778,0,0,0,0,0,0,0.0465084400346985,0,0,0,0,0,0.184309258101153,0,-0.0199791491667875,0.0210607516668807,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0797654821680005,0,0.195732646206862,0,0,0,0,0.130451097014323,0,0,0,0,0,0,0,0.029630753746933,0,0,0,0.0751866795097269,0,0.0600271325195224,0,0,0.0204188797988589,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.257083814903513,0,0,0,0,0,0.127912166100119,0,0,0,0,0,0,0,0.0524300300048924,0,0,0.0287796377751694,0,0,0,0,0,0,0,0,0.238781086096692,0.052595793198084,0,0,0,0,0,0,0,0,0.144189244888739,0,0,0,0,1.73472347597681e-18,0,0,-0.00985291311856439,-0.00923324630566456,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414938755896387,0.0226038687352622,0,0,0,0,0,0,0.0395533467762057,0.145355393803632,0,0,0.169531384576518,0.349044158824239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799421918606331,0,0,0,0.0754251591596015,0,0,0,0,0.0362356171379943,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0590235101319409,-4.33680868994202e-19,0,0,-0.0427363160336672,0.043106182149133,-0.000572848965069307,0,0,0.0233300823285293,0,0,0,0,0,0.1558786219303,0,0,0,0,0,0,0,0.0101282830370676,0,0,0,0,0,0,0,0,0,-0.0410054380792586,0,0,-0.0222591841564412,0,0,0.00797875491148622,0.00607854756440965,0,0,0,0,0,0
