,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X600271.SH,X002241.SZ,X000100.SZ,X600066.SH,X002292.SZ,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600089.SH,X002465.SZ,X600177.SH,X002049.SZ,X300124.SZ,X601877.SH,X000568.SZ,X002506.SZ,X002294.SZ,X600582.SH,X300003.SZ,X002074.SZ,X002129.SZ,X300001.SZ,X000869.SZ,X002085.SZ,X000547.SZ,X600867.SH,X600839.SH,X600498.SH,X000977.SZ,X002276.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0463601269965865,0,0,0,0,0,0,0,0,0,0,0.00919216726160062,0,0,-0.0323141144643563,0,0,0,0.0745290809828928,0,0,0,0,0,0,0,0,0.0761450270199713,0,0,0,0,0.0368549766500018,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343719550000012,0,0,0,-0.0356061419302532,0.0467215237027118,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.33997789836334,0,0.146272012401032,0,0,0,0,0,0,0,0.0369137934491017,0.0264497912102408,0,0,0,0,0,0.100566218356818,0,0,0.00117274973018833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141380914466003,0,0,0,-0.00893642790897961,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136691819334876,0,0,0.077306793266449,0,0,0,0,0,0,0,0,0,0.0490251567515749,0.223909540222142,0,0,0,0,0,0,0,0,0,0,-0.031454518789729,0.0318173928197737,0,0,0,0,0,0,0,-0.0022028111069001,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0639869632111931,0,0,0,0,0,0,0,0.0922264774282841,0,0,0,0,0,0,0,0,0.0539217411511635,0.0230395911380638,0,0,0,0.0175932837936472,0,0.162841113400869,0,0,0,0,0,0,0,0,0,0,0,0.000149333786304358,0,0,-0.0109455968312308,0.0229735508553575,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482790260520099,0,0,0,0,0,0,0,0,0,0.00860156154713383,0,0,0,0,0,0,0,0,0.0848487484506924,0,0,0,0,0,0.225546761449154,0,0,0.0503443042919314,0,0,-0.0084305698461694,-0.00497802849065713,0,0,0,0,0,0
X002304.SZ,0,0.0794507925099661,0,0,0,0,0,0,0,0,0,0,0.130730979527956,0,0,0,0,0,0,0,0,0.137162094707326,0,0,0,0,0,0,0.101383529088462,0,0,0,0.100745861663321,0,0,0,0,0,0.0395740741453775,0,0,0,0,0,0,0,0,0,0,0,0,0.00435228433344277,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221928497322124,0,0,0,0,0,0,0,0,0,0,0,0,0.0257819280597412,0,0,0,0,0,0,-0.0180254594933457,0,0,0,0,0,0,0,0.0836207052933643,0.0597057302588437,0,0,0,0,0,0,0,-0.0309902214399323,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169424097430285,0,0,0.00806945028154276,0,-0.0611609857101797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260712267703582,1.73472347597681e-18,0,0,0,0.0239145681272182,0,0,0,0,0,0,0,0.00203585292619745,0.0332635732436175,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0176524890977667,0,0,0,0,0,0,0.0581263548492154,0.0728067844275357,0,0,0.0377973582038796,0,0,0,0,0.0322720305932274,0,0.232851087774175,0,0,0,0,0,0,0,0.122030304249779,0,0,0,0,0,0,0,0.0177365531815685,0,0,0,0.00973261379066083,-0.00273269580792139,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120503673794149,0,0,0.0447091413154607,0,0,0,0.184129388465205,0,0,0.186331393028411,0,0,0,0,0,0.0576368307491238,0,0,0,0,0,0,0,0,0.0295472010318612,0,0,0,0,0,0,0,0,0,0,0,-0.00539301220823615,0,0,0,0,0,0,0
X600690.SH,0,0.0521200001573596,0,0,0,0.0221823001220784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122248670857572,0,0,0.066236074038144,0.099195928918046,0,0,0,0,0.0390630422924858,0,0,0,0.0289395330782585,0,0,0,-0.0316896229349414,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349458312040366,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950066795306934,0,0,0,0,0,0.0644196776518878,0,0,0,0.222064180800805,0,0,0,0,0,0.0695824369572971,0,0.0328455757673943,0,0.0151371675541929,0.0110222364093063,0,0,0,0,0,0,0,0,-0.00072492546671035,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778626964136672,0.260998697145819,0,0,0,0,0,0,0,0,0,0,0,0,0.0218308456383014,0,0,0,0,0,0,0,0,0.319161982798736,0,0,0,0.0383952669260586,0.1069973801708,0,0,0,0.00468727935896911,0,0,0,0,0,0
X000559.SZ,0,0,0.0272253189859335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148596697733324,0,0,0,0,0,0,0.150167215199394,0,0.152487947955422,0,0.0447939746412618,0,0,0,0,0.205065481690863,0.0578377592635033,0,0,-0.0240874273695934,-0.000702773277642998,0,0,0,0,0,0
