,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600703.SH,X000568.SZ,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X002456.SZ,X000100.SZ,X600498.SH,X002007.SZ,X600487.SH,X000661.SZ,X300146.SZ,X000625.SZ,X600566.SH,X002179.SZ,X600867.SH,X000596.SZ,X600809.SH,X600177.SH,X002180.SZ,X002294.SZ,X000157.SZ,X300142.SZ,X600089.SH,X002506.SZ,X600066.SH,X300136.SZ,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0062790565552437,0.789961127126905,0,0,0.0428465788475458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0976263674859636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148648485893383,-0.00984696564798364,0,0,0,0,0,0,0,0.0173555904139293,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.299707229678091,0,0,0,0,0,0,0,0,0,0,0.110775066382005,0,0,0.114987213043285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252553221214153,0,0,0,0,0,0,0,0,0,0.125910656373089,0,0,0,0,0,0,0.010940098765878,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.144018198643018,0,0,0,0,0,0.0243947864162738,0,0,0,0,0,0,0,0,0,0,0.627963702314865,0,0,0,0.120257723675648,0,0,-0.118788194334952,0,0,0,0,0,0,0,0,0.0217152592082681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908888271100895,-0.0378128756429708,0.063418712077223,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435979305344879,0,0,0,0,0.105884203717916,0,0,0,0,0,0,0,0.101877717565491,0,0,0,0.0483784492862633,0,6.93889390390723e-18,0,0,0.100953483370395,0,0,0,0,0,0,0,0,0,0,0,0.0199938839415654,0,0.0159417275394243,0,0,0,0,0,0,0
X000651.SZ,0.230220437828655,0,0.0435359589336739,0,0,0.147092849321897,0,0,0,0,0.0045548620545732,0,0,0,0.0921559031238613,0.0976257742813887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846587951056793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248137437888892,0,0,0,0,0,0,0
X000858.SZ,0.0720995312121551,0,0,0,0,0,0.174544713175481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188085185671953,0.39216230609136,0,0,0,0,0,0,0,0.0206580749644132,0,0,0,0,0,0,0,0,0.0147586379298812,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335749111267689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279345262076174,0,0,0,0.0449226114240017,0.297017101774453,0.355171584050604,0,-0.0229170422217245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354457541140398,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286531705102261,0,0,0,0.230409469567758,0,0,0.00283501090250302,0,0,0,0,0,0,0.164968046290697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00909511403445724,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.292013046782921,0.010623640157704,0,0,0,0,0,0,0,0,0,0,0,0,0.0406475733890935,0,0,0,0,-0.0132419417227825,0,0,0,0,0,0,0,0.0484613472912023,0,0,0,0,0,0,0,0,0,0.138510355076246,0,0.244919232199873,0,0,0,0,0,0,-0.0245379545802812,0,0,0,0,0,0,0
X000063.SZ,0,0,0.136815737459794,0,0,0,0,0,0,0,0.190013932021744,0,0,0,0,0,0,0,0,0,0.0414280640392824,0,0.173076519044869,0,0.229314347711634,0,0.231647140385676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289365063747516,-0.0321539108337351,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0486819066773616,0,0,0,0,0,0,0,0,0.10436402730606,0,0,0,0,0,0,0.639209367593815,0,0,0,0,0.111495562053775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975256419622364,0.156619406618151,0,0,0,0,0,0,0.0123777607761558,0.0738889860088563,0,0,0,0,0,0
X600031.SH,0,0,0.0208080638657299,0.151100020922777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738498372100207,0,0.13222120227654,0,0,0,0,0.00434948689535074,0,0,0,0,0,0.0845370667733755,0,0,0,0,0,0.0363067414961612,0,0,0,0,0,-0.0155589586981125,0.0159959357394323,0,0,0,0,0,0
X000338.SZ,0,0.090121289409038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310851069935847,0,0,0,0,0.0390535623344103,0,0,0.0114249881359337,0.121744858223409,0,0,0,0,0,0.00813495204128235,0,0,0,0,0,0,0,0,0.00445890650300903,0.0377146978596559,0,0,0,0,0,0,0,-0.00361484455711494,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.179794831100061,0,0,0,0,0,0,0,0,0,0,0.212492055886943,0,0.071153361766219,0,0,0,0,-0.0109369640750043,0.110509871668672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228724164615728,0,0,-0.0200336729210858,-8.67361737988404e-19,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.560964428830323,-5.55111512312578e-17,0,0.0303981922363128,0,0,0,0,0,0,0.0981954081563231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227170007510265,0,0.0570307120877318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.617254731572166,0,0,0,0,0,-0.0453318640387307,0.171622651643898,0,0,0,0,0,0.0729604331977472,-0.353289520603227,0,0,0,0,0,0,0,0.23266513057507,0,0,-0.0371122396289563,0,0,0,0.0853983164602545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100762048218342,0,0,0,0,0,0.0273020462566411,0
X600741.SH,0,0,0,0,0,0,0.0257618240881073,0,0,0,0.0904355202216725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123842784936209,0.143905696758399,0,0,0.0198837587709724,0,0.235946507718861,0,0,0,0,0.102795925022459,0,0,0.143587383086698,0.088893643409105,0,0,0,0,0,0,0,0.0237695661878095,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.152165430931956,-1.73472347597681e-18,0.047226920887382,0,0,0,0,0,0,0,0,0.0250425350808311,0.047454348740203,0,0.176639281884133,0,0,0,0,0,0.0138616302914435,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.62381322812265e-05,-0.0301491671601848,0,0,0,0,0,0
