,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600066.SH,X600741.SH,X600271.SH,X002241.SZ,X000568.SZ,X000100.SZ,X600118.SH,X600031.SH,X002292.SZ,X002236.SZ,X002074.SZ,X002475.SZ,X000559.SZ,X600177.SH,X002506.SZ,X600372.SH,X300003.SZ,X000157.SZ,X000338.SZ,X300124.SZ,X002085.SZ,X002456.SZ,X000050.SZ,X002249.SZ,X002007.SZ,X002180.SZ,X002294.SZ,X600867.SH,X002426.SZ,X600089.SH,X002465.SZ,X000869.SZ,X002508.SZ,X600699.SH,X002049.SZ,X002179.SZ,X600522.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0846795027102497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725001866168586,0,0,0,0,0,0,0,0,0,0.0352366915222728,0,0.00218703127371789,0,0.176494666793222,0.0713630466606883,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590709484127193,0.0410761175020802,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0272097845886946,0,0,0.0451120341533798,0,0.0719076012067045,0,0,0,0.00958148704447156,0.0415387500270791,0,0,0,0,0,0,0,0.122492976348954,0,0,-0.0603633102698571,0.0125715031025359,0,0,0,0,0,0,0.0647577509956815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131021625265225,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480539330342451,0,0,0.00538781881440743,0,0,0,0.0595581443401211,0,0,0,0,0,0.029531373145394,0,0,0.00183919032565229,0,0.0524558647480325,1.0842021724855e-19,0.174458684363565,0.0105475078949185,0,0,0,0,0,0,0,0,0,0,0.0658557789046202,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.291821395265901,0,0,0,0,0,0,0,0,0.0230716961074749,0,0,0,0,0,0,0,0,0,0,0,0.0589176437055366,0,0,0,0,0,0,0,0.0310370306390688,0,0,0,0,0,0.0945091767299734,0,0,0,0,0,0,0,0,0,0,0.0152902967921548,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.487305669746277,0,0,0,0,0,0,0,0,0,0,0,0.209940057782151,0,0.0658709713942573,0,0,0,0,0,0,0,0,0,0,0,0,0.173617138428009,0,0,0,0,0,-0.0266737180741838,0,0,0,0,0,0,-0.0127221682717521,0,0.0019821492490404,0,0,0,0,0.00963266793391379,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0604510398437853,0,0,0,0,0,0,0,0,0,0.0158360633973827,0,0,0,0,0.0471346700116249,0,0,0,-0.0747195204939053,0,0.0607713640110949,-0.0104076703419871,0,0,-0.0223626546690429,0,0,0.0190617802033637,0,0,0,0.00672162214646564,0,0,0,0,0.0862678399765074,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939811253141242,0,0,0.105721960076846,0,0,0,0.136754418113682,0,0,0,0,0,0.030026714793011,0,0,0.0797286839010899,0.0270150711016633,0,0,0,0,0,0,0,0.0964019481153216,0,0,0,0,0,0,0,0,0.00575588464059137,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.118307541693135,0,0,0,0,0,0.0220199845357156,0,0,0,0,0,0,0,0.139784119342467,-0.0606250833421092,0,0.075784702669804,-0.0426113666611756,0,0,0,0,0,0,0.0376341124806279,0,0,0,0,0,0,0,0,0,0,0.0788823578185854,0.0900733481840655,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.343336226487169,0,0,0,0.0222286893499202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721773820761639,0,0,0,0,0,0,0,0,0.0165348838835748,0.0464324779358862,0,0,0,0,0,0,0,0,0,0,0,0.159206657468431,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0864573497422269,0,0,0,0,0,0.0520717566632759,0,0,0,0,0,0,0,0,0,0,0.110086523385326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031444240304197,0,0.0861307562978939,0,0,0,0.00944774892672827,0,0,0,0.00934216083323212,0,0,0.0649660598042735,0,0,0,0.0130782241380013,0,0,0,0,0,0,0
