,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X000725.SZ,X000625.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X002241.SZ,X601877.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X600702.SH,X002074.SZ,X002180.SZ,X000733.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002007.SZ,X002463.SZ,X601799.SH,X000066.SZ,X300003.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.223334283798273,0.187760479469496,0,0.00827529218968356,0.0744501363067393,0,0,0,0,0,-0.0319758787319661,0,0,0,0,0,0,0.000840761235863227,0.0204215823950978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589459107268004,0,0,0,0,0,0,0,-0.0557245059835082,0,0,0,0,0,0.00346457687317283,0.040046912523364,0,0,0,0,0,0
X000858.SZ,0,0,0.579421523566498,0,0.042585565382836,0,0.0166508772331929,0,0,0.00257166692535217,0,0,0,0,0,0,0.0906657052563007,0,0.0587861679823034,0.000223964151900826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759307931436602,0,0.0546746213634168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189066014950497,0,0,0,0,0,0
X000568.SZ,0.153752204458361,0.298646606461603,0,0,0,0.000206156348083153,0,0,0,0,0,0,0,0,0,0,0,0.0400420289507265,0.0346451889670325,0,0,0,0,-0.0595486305778238,0,0,0,0,-0.0412032757232196,0,0,0,0,0,0,0,0,0.31437061392242,0,0,0,0,0,0,0,0,-0.0889991587556602,0,0,0,0,-0.0149944394021172,-0.0102012120217999,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190745347091523,0,0.288123049578662,0,0,0.1456319745805,0,0,0,0.0792900629611992,0,0,0,0,0.27224319818425,0,0,0,0,0.113639180353238,0,0,-0.0355440232049081,0,0,0.109845383740245,0,0,0,0,0,-0.053103671847865,0,0,0,0,0,0.0134796323275791,-0.0259625855168802,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,-0.0462491875440631,-0.0150910567587926,0,0,0,0,0,0.0486171778922808,0,0.0440529929355989,0,-0.0378799924484406,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0857426432091304,0.239486027400052,0,-0.0414244766857398,0,0,0.0472695860387159,0,-0.375522208874868,0,0,0,0,-3.46944695195361e-18,0,0.0565106698425832,0.0877121794698045,0,0,0,0,0,0
X600276.SH,0.0902809532723532,0,0,0,0,0,0,0,0,0,0,0.0869214666480894,0,0,0,0,0,0,0,0,0,0,0,-0.264292400126829,0.118726097311456,0,0,0,0,0.0789146539576101,0,0,0,0.0773000220744847,0,0,0.23515916412367,0,0,0,0,0,0,0,0,-0.149460753962966,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0955036163253018,0,-0.033560089384744,0,0.170960375493825,0,0,0,1.73472347597681e-18,0,0,0.0739858171479778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135258448109026,0,0.0549413677832996,0,0,0,-0.021726881802417,0,0,0,0,0,0.00600120419239263,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097187575261661,0.000872872646078836,0,0.33852953943544,0,0,0,0.251082005668726,0,0.0466872742535478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.0871107006284887,0.347374989759908,0.0261021852087707,0.0556293394466777,0,0.0430404812029073,0,0,0.117024428151175,0,0,0,0,0,0,0,0,0.0364798077368517,0,0,0,0,0,0,0,0,0,0.0292961292122121,0,0,0,0,0,0,0,0,0.000481565748291602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250692560176407,0,0,0,0,0,0,0
X000651.SZ,0,0.130703422918256,0,0,0,0,0.187167732393527,0,0.34492919943229,0,0,0,0,0,0,0,0,0,-0.143540581055736,0,0.142466809611659,-0.216441402690407,0,-0.0332475468709838,0,0,0,0,-0.0337100355410189,-0.0261896265537262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493769403941161,0,0,0,0.0564368222924536,0,0,0,0,0,0,0
