,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X000568.SZ,X600031.SH,X000338.SZ,X600741.SH,X600703.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X002008.SZ,X600487.SH,X300124.SZ,X002236.SZ,X000596.SZ,X000661.SZ,X600809.SH,X000100.SZ,X002456.SZ,X600867.SH,X002179.SZ,X000625.SZ,X300142.SZ,X002007.SZ,X600498.SH,X000977.SZ,X600066.SH,X600566.SH,X000157.SZ,X002294.SZ,X002241.SZ,X300136.SZ,X002180.SZ,X600089.SH,X300146.SZ,X600522.SH,X600177.SH,X600372.SH,X000869.SZ,X000050.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.272035690460772,0,0,0,0,0,0,0.0332735773623984,0,0,0,0,0,0,0.0922902504816271,0,0.116018891622552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00425802479439348,0.0119493810664996,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0798525279987014,0,0.291303735469801,0.381792570700291,0,0,0,0,0,0.00904439589163421,0,0,0,0,0,0,0,0,0,0,0,0,0.018218724572301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931577153956336,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0516489785262231,0.0957011351266158,0,0,0,0.0112981547739175,0,0,0,0,0,0,0,0,0.0232057673391307,0,0,0.440045417511922,0,0,0,0,0,0,0,0,0,0,0,0.0877611730349708,0,0,0,0,0,0,0,0,0,0,0,-0.0283319669237667,0,0,0,0,0,0.0161836319922073,0,0,0,0,0,0
X000858.SZ,0.183684642692385,0.0179693446276289,0,0,0.0265871014248994,0.0321119507649052,0.0536213863541955,0,0,0,0.352929719534665,0,0,0.0345399825907572,0,0,0,0,0,0.0566727283868606,0,0,0.0133699173325488,0.0714985631282741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238222815089776,0,0,0,0,0,0
X000651.SZ,0.176326499048363,0,0,0,0,0,0,0,0,0,0.153049818203417,0,0.0536380448742922,0,0,0,0,0,0,0.293824992348149,0,0,0,0,0,0.0283136937042655,0,0,0.0298435251293266,0,0,0,0,0,0,0.0265253645845652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931439334391604,0.0143170822696299,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374015423516384,0,0,0,0,0.0556028909796876,0.172463823415502,0.0560898742659726,0,0,0,0,0,0,0,0.0199416657784764,0,0,0,0.0350937056232553,0,0.160058857511039,0,0,0,0,0.161186678426201,0,0,0,0,0,0,0,0.033440028762273,0.0428811522736278,0,0,0,0,0,0
X002304.SZ,0,0,0,0.483968568137359,0.035887435420455,0,0,0,0,0.0687637423296417,0.331364656175629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259860468274889,0,0,-8.67361737988404e-19,0,0,0,0,0.091632972304034,0,0,0,0,0,0,0,-0.0285965996803864,0,0,0,0,-0.150273261063161,0,0,0,0,0.00568137481885893,0,0,0.123151991411885,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228762395368826,0.0367473771560829,0.117133242087005,0,0,0.0803874188321801,0,-1.73472347597681e-18,0,0,0,0.265417226522804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137001467680236,0,0.23881967375288,0,0,0,0,-0.00108205652640925,0.014601588368944,0,0,0,0,0,0
X600690.SH,0,0,0.266621598851354,0,0,0,0,0,0,0,0,0,0,0.159212914466905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982030993684021,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00165427945923815,-0.00740443793388734,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329623029408757,0,0,0,0.103251701104858,0.0685402956893249,0,0,0,0,0,0,0.287210942895061,0,0,0,0,0,0,0,0,0,0,0,0.145858922902936,0.0386090351452765,0,0,-0.0220408569004761,0,0,0,0,0,0,0,0.00959193108817109,-0.017281879330941,0,0,0,0,0,0
X000568.SZ,0,0,0,0.715979813057168,0,0.0174118574572517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100858694167726,0,0.0532703315023358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812687672129421,0,0,0,0,0,0,0,0,0,0.00822948639593162,0.00980423160858073,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.279363398925614,0,-0.0885610114647527,0.00323292735368237,0,0,0,0,0,0,0,0,0,0.114534142236451,0,0,0,0,0,0,0.0514440085531818,0,0,0,0,0,0,0.0706760986554296,0,0,0,0,0,0,0.00729591836406349,0,0,0,0,0,0,0,0,0,0.0254963062433386,0.0291866780207928,0,0,0,0,0,0
X000338.SZ,0,0.0904218123373968,0,0,0.489464090162038,0,0,0,0,0,0,0,0,0,0,0,0.019839996170382,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.106739279380736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286296087704088,0,0.0107784942803351,-0.00528438165705947,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108784600063736,0,0,0,0.181422059234142,0,0,0,0.10531078943214,0,0,0,0,0,0,0,0,0,0,0,0.102341141556291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016414354124553,0.0149375136593572,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0689606610188929,0.0876214668607933,0,0,0,0,0,0,0,0,0.109440560289505,0,0,0.119899015081787,0,0,0,0,0.160540523756891,8.67361737988404e-19,0,0,0.0657441435884676,0,0.108730397444535,0,0,0,0,0,0.0062297763743201,0,0,0,0,0,0,0,0,0,0,0,-0.00946367846141166,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0646268888085149,0,0,0,0,0,0,0,0.170557251464022,0,0,0,0,0,0,0.0866628873220059,0,0,0.490714263092872,0,0,0,0,0,0,0.0492117007115388,0,0,0,0,0,0.169835654602251,0,0,0,0,0,0,0,0,0,0.161573538475467,0.00682971381499173,0.0441820552756916,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.12450110759575,0,0,0.0728386013320497,0,0,0,0,0,0,0,0,0,0,0.270306539572848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313286598290919,0,0.130875380254832,0,0,0,0,0,0,0,0,0,0.272008947892831,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.778864434238911,0,0,0,-0.0287622620724668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112861898556092,0,0,0,0.0657318905285655,0,0,0,0.0532107446494187,0,0,0,0,0,0,0,0,0,0,-0.0607845063850009,0,0,0.0847528867553114,0,0,0,0,-0.0108466521491743,0.019319117716237,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0784001842432226,0,0,0.0289402231984511,0,0,0,0,0,0,0,0,0,0.164304208976261,0,0,0,0,0,0,0,0.0848436090328122,0,0,0,0,0,0,0,0,0,0,0,0,0.108092291931441,0,0,0,0,0,0.103508414478741,0,0,0,0,-0.0070326010264174,-0.0118234792277168,0,0,0,0,0,0
X002008.SZ,0,0,0.118872896392201,0,0,0,0,0,0,0.142174863137522,0.376996745654787,0.0716491860179632,0,0.0401035956368459,0,0.146306379436165,0,0.0550751074450022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00762304522079189,0.0512693056406692,0,0,0,0,0,0,0,0,0,0,0,0,0.0552599464032375,0,0,0,0.0157088448209542,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0.00812250761449217,0,0,0,0.163988959552443,0,0,0,0,0,0,0.0864590892629522,0,0,0,0,0,0,0,0,0,0,0.038188086391164,0,0,0,0,0,0.25590324448056,0,0,0,0,0,0,0,0,0,0,0.367846237931319,0,0,0,0,0,0,0,-0.0375843566256328,0,0,0,0,0,0
X300124.SZ,0.0820361470151329,0,0,0,0,0,0.0552919481046488,0,0,0.041659430033067,0,0,0,0.215533812145927,0,0,0,0.0974545174762547,0,0,0,0,0,0,0,0.0456360517878689,0,0,-0.0173528717927089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693444847228446,0,0,0,0,0,0,0,0,-0.00648325785335322,0,0,0,0,0,0
X002236.SZ,0,0,0.698729605471439,0,0,0,0,0,0,0.186706090675269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504213040198191,0,0,0,0,-0.0808391927912086,0,0.0348119882609814,0.330207416847784,0,0,0.00671656906468531,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.191041245300472,0,0,0,0.362360838064399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1749234363358,0,0,0,0,0,0,0,0,0,0,0.0733900829684684,0,0,0,0,0,0,0,0,0,0,0,0.0125165715197088,0,0,0.0239156042232203,0.0337403123229574,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.00373371668423504,-0.175045021931523,-0.179541452147033,0,0,0,0,-0.152249600867782,0,0,0.224466305287619,0,0.339914013203344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384083956993138,0.281403260423561,0,0,0,0,0,0,0,0,0,0,0.0769207761074385,0,0,0,0,0,0,0,0,-0.040048531002542,0,0,0,0,0,0
X600809.SH,0,0,0.0276511826141084,0,0,0,0.168260815241651,0,0,0,0.0307289565774241,0,0.189235750725967,0,0,0,0,0,0,0.0302725603116144,0,0,0,0.470244262858582,0,0,0,0,0,0,0,0,0,-0.0251659176111546,0,0,0,0,0,0,0,-0.0364928137082813,0,0.0443130915309248,0,0,0,0.0550085434250204,0.165681889146954,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0985916427023656,0,0.0659572746670122,0,0,0,0,0,0,0,0,0,0.0454348941582638,0,0,0.0932104659766204,0.00139904331460687,0,0.025339989703969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797120784298004,0,0,0,0,0,0,0
