,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600690.SH,X600276.SH,X000063.SZ,X600703.SH,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X002292.SZ,X000338.SZ,X000157.SZ,X600089.SH,X600372.SH,X002241.SZ,X600741.SH,X600066.SH,X002236.SZ,X600177.SH,X601877.SH,X002475.SZ,X300124.SZ,X000016.SZ,X002129.SZ,X600582.SH,X000559.SZ,X002456.SZ,X300003.SZ,X000568.SZ,X600839.SH,X002276.SZ,X002294.SZ,X600435.SH,X002223.SZ,X000066.SZ,X000869.SZ,X000550.SZ,X000581.SZ,X000623.SZ,X002008.SZ,X600312.SH,X600060.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778256253424584,0.0329673641776079,0,0,0,0,0.296857027384814,0,0,0,0,0,0.13062982619348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076093085256883,0,0,-0.0262234657291328,0,0,0,0,0,0,0
X600703.SH,0,0,0.274779174208576,-0.0681180716312992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353305181868886,0,0,0,0,0,0,0,0,0.265078655392025,0,0,0,0,0.0923166503466681,0,0,0.0682252174108314,0,0,0.047169733937577,0,0,0,0,0,0,0,0,0.0560022415839001,0,0,-0.0172925127604473,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157129004164295,0,0,0,0.189309343557918,0,0,0,0.134098197336069,0,0,0.0984298436529674,0,0,0,0,0,0,0,0,0,0,0.0655518732401494,0,0,0,0,0,0,0.184721356143264,0,0,0,0,0,0,0,-0.00808691895530767,0,0,0,0,0,0,0
X600271.SH,0,0,0,0.0820573350067408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352932720452765,0,0,0,0,0,0,0.0170757614747021,0,0,0,0,0,0,0,0,0.00966457185324899,0,0,-0.0317833204662102,-0.0190999889348075,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663928219491295,0,0.188994692541159,0,0.0828706857644092,0,0,0,0,0,0,0,0,0,0.202064792796326,0,0,0,0,0,0,0.0263502466501348,0,0,0,0,0,0,0,0,0,0,0,-0.0139210417362883,0,0,0,0,0,0,0
X600118.SH,0,0,0.108364972673551,0.0766528549353993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407826243305204,0,0,0,0,0,0,0,0.0860476049377672,0,0,0,0,0,0,0,0.0754074900133814,0,0,0.274142051793892,0,0,0,0,0,0,0,0,0,0,0,-0.000577842968516903,0.00395911742321922,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124500294408299,-0.00948231684260651,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0352407032324515,0,0,0.204515958216273,0,0,0,0,0,0,0,0.0248076363782128,0,0,0,0.23163448421521,0,0.0288810700187628,0,0,0,0,0,0,0,0,0,0,0,0.159480675542372,0,0,0,0.0153427922969993,0,0,0,0,0,0,0,0,0,0,0,0.0374873484899822,0,0,-0.00127869600367697,0.00942800435563702,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0782398157762244,0,0,0.0313829200661295,0.038187470876143,0,0,0,0,0,0,0.327134792862248,0,0,0.29388377755308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00886288987328671,0.0202691571268317,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.39897980066989,0,0,0,0.0516755331529121,0,0,0,0,0,0.193862696672317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375832216795943,0,0,0,0,0,0,0,0,0,0,0,-0.00941511867757276,-0.0114901568513042,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.105890400205762,0,0,0,0,0,0,0,0,0.0291895740927896,0.0263341082123536,0.0950907188654801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249194608045074,0,0,0,0.0276096511837585,0,0,0.120874960494711,0,0,0,0,0,0,0,0,0,0,0,-0.0120482153307014,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0632498096632661,0,0,0,0,0,0.173746538711029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442771301659265,0,0,0,0,0.0145096509541202,0,0,0,0,0,0.0914083739546727,0,0,0.19125354416707,0,0,0.0138614883756555,0.0185946440350903,0,0,0,0,0,0,0,-0.00558251133221394,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.121242033441528,0,0,0,0,0,0.0822898196811277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127061674701495,0,0,0.0548853979871438,0.0226779408788337,0,0,0,0,0,0,0.0256650886250066,0,0,0,0,0.0742771247977107,0,0,0,0.0445890970586038,0,0,0,0,0,0
X600066.SH,0,0.263374452850237,0,0,0,0,0,0,0,0.198543433756586,0,0,0.0771944019569978,0.0406918178493739,0,0,0,0,0,0,0,0,0.0790480274904283,0,0,0.0467162195545324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422229852378886,0,0,-0.000481572306200392,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284449038650742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221354129371892,1.73472347597681e-18,0,0,0,0,0.0136685086878597,0.17765686723088,0.0411906540744385,0,0,0,0.0481950145089971,0,0,0,0,0.0233867351831255,0.224433678087815,0,0.0122563942105741,0.00687554949173944,0,0,0,0,0,0
X600177.SH,0,0,0,0.0794530213195106,0,0,0,0.0253624385449812,0,0.149215027785983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115321247569373,0,0.119334501205411,0,0,0,0,0.000861730473786466,0,0.35482565650447,0,0,0,0,0,-0.0068463063323559,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123065750188664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214176123641409,-0.0151282987163181,0,0,0,0,0,0
X002475.SZ,0,0,0,0.193980149892515,0,0,0,0,0,0,-0.034016570305893,0,0.0777993483997859,0,0,0,0,-2.77555756156289e-17,0.0116489563060723,0,0,0,0,0,0,0,0,0,0.105288980684649,0,0,0,0,0.0260658342758739,0,0,0.138038806558567,0,0.244164314233896,0,0,0,0,0,0,0,0,0,0,0,0,-0.00989026246886079,0.000708768354930983,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0248780829758046,0,0.0161760373658117,0,0.277029561824192,0,0,0,0,0,0,0.0594963794011597,0,0,0,0,0.0510286781669975,0,0,0,0,0,0.078409404278911,0,0,0,0,0,0.0815646522649142,0,0,0,0,0,0,0,0,0,0,0,-0.0178629398930152,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,-0.0659113121621139,0,0,0,0,0.0822531909814162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102501610584898,0,-0.0368663627138892,0,0,-0.105495790947515,0,0,0,0,0,0,4.33680868994202e-19,0.0278667690916226,0,0,0,0,0,0,0,-0.0420283583722584,0,0.0153596880805042,-0.0102673838010161,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637185940023318,0,0,0,0,0.173422793296077,0,0,0,0,0,0,0.155739637399598,0,0,0,0.0719334936926709,0,0,0,0.205384916128282,0,0,0,0.0672823940854773,0,0,0,0,0,0,0,0,0,0,-0.0338335242183933,-0.0133292722317341,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746184315341879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296667140368888,0,0,0,0.0986559064405804,0,0,0,0,0,0,0,0,0,0,0.138782018793098,0,0,0.106137711038384,0,0,0,-0.0321263477642699,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101664511812281,0,0,0,0,0.211158339491407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432723481760124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206604727096833,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329706934598246,0,0,0,0,0,0.291790869479201,0.0663240529994155,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.0465799539066274,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.209581091909703,0,0,-0.020725636120554,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0647761046379344,0,0,0,0,0,0,0,0,0,0,0.0828081099445312,0,0,0,0,0,0,0,0,0,0,0,0.124384867907613,0.101153001717925,0,0,0.234849484972228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131245695228191,0.156017767549426,0,-0.00435115078794269,-0.00643153575934878,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0480930238851028,0,0,0.536133031924937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522696180588293,0,0,0,0,0,0,0,0,0,0,0,0.0812126998770477,0,0,0,0.0350571552714185,0,0,0,0,0,0,0.125147302437591,0,0,0,0,0,0,0,-0.0228073168337657,-0.0336142261056307,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0.0076475274611503,0,0.00248031352446703,0,0,0,0.115266033812614,0,0.0418698774159485,0,0,0,0,0.0286405057047793,0,0,0,0,0,0,0,0,0,0.287858434976304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126035890974352,0,0,-0.0184935985187492,0,0,0,0,0,0,0
X002276.SZ,0,0.123246117711248,-0.0987499226297508,0,0.0450789703213602,0,0,0,0,0,0,0,0,0.0297939504780814,0,0,0,0,0,0,0,0,0,0,0.215656416895703,0,0,0,0,0,0,0.117623656282909,0,0,0,0,0,0,0,0,0.13179382429358,0,0,0.201234950197826,0,0,0,0,0,0,0,-0.0270569346050607,-0.0142734256410942,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0333774509558146,0,0.0178568749407523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224978589055607,0.15389785628316,0,0.205029213544636,0,0,0,0,0,0,0,0,0.0564608331535735,0,0,0,0,0,0,0.141596480165688,0,0.0922870775752688,0,0,0.00820539055352519,0,0,-0.00581102233636963,0.00695239430143217,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223581857936555,0,0,0,0,0.282275616760123,0,0,0,0,0,0,0,0.0961571474947149,0,0,0,0,0,0,0,0.0217144208199317,0,0,0,0,0,0,0,0,0,0,0,0.160766017386596,0,0,0.00965637673820484,-0.00319931989780492,0,0,0,0,0,0
X002223.SZ,0,0,-0.173056411562851,0,0,0.321534504344848,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340013718554364,0,0,0,0,0,0,0,0.121133954788165,0,0,0,0,0,0,0.138472826984022,0,0,0,0,-0.0328077692800358,0,0,0,0,0,0,0,0,0,0,-0.0373825935510424,0,0.0638624422366488,0,0,0,0,0,0
X000066.SZ,0.0615482411520649,0,0,0,0.113631537282665,0.00077400709480145,0,0,0,0,0,0,0,0.1137224882617,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0158137221661324,0.143854244857953,0.0490810099787731,0,0,0,0.152895491293288,-0.028118753500145,0,0.200239283421839,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.000693835149438935,0,0,0,0,0,0,0
X000869.SZ,0,0,0.00345869471637896,0,0,0,0.0697542926674836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297383153955078,0,0,0,0,0,0,0,0.120100871147544,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0960384575087342,0,0,0,0,-0.0213476862426208,-0.0029123203744389,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.245867235976705,0,0.120813647841847,0,0,0,0.06126382967129,0,0,0,0,0,0,0,0,0,0.0965472830433724,0,0,0,0,0,0,0,0.0783734885620478,0,0,0,0,0,0.0308864771098401,0,0,0.106935958542125,0,0,0,0,0,-0.00282534654817016,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0.161413370359008,0,0.119277012999958,0,0,0,0,0,0,0,0,0.028885971253066,0,0,0,0,0.0547339507813577,0,0,0,0,0,0,0,0,0,0,0,0.126040444409058,0,0,0,-4.33680868994202e-19,0.0591197477457381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181669715579337,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0398139852717621,0,0,0.254277330304546,0,0,0,0,0,0.0124382898418581,0.0947219250778954,0,0,0.0632092540542567,-3.46944695195361e-18,0,0,0,0,0,0,0.220409659552311,0,0,0,0,0.108833294368801,0,0,0,-0.000768062981553138,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.156302626156514,0,0.371475552510487,0,0,0,0,0,0,0,0.0138309981014984,0,0,0,0,0,0,0,0,0,0.106201096144724,0,0,0,0.0076936623318812,0,0.0431554254044204,0,0,0,0,0,0,0,0,0,0.0102793897762357,0,0,0,-0.00649004860595685,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299138504013275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818838343286403,0.12807151752184,0,0,0,0,0.1299792621669,0,0,0,0,0,0,0,0,0,0,-0.00947654981690404,-0.0170266601715686,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0.0448874766596433,0,0,0.0791617679378519,0,0,0,0,0.0614521583835261,0.301084273327034,0,0,0,0.0596544272817476,0,0,0,0,0,0,0,0.0785340301872854,0,0.0381180539785118,0,0.113706061457568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111445593715739,0.00956360329700922,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590922716127041,0,0,0,0,0,0,0,0,0.323858999608083,0,0,0,0,0,0,0,0,0,0.242983888678679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265770046938542,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0.114971571145798,0,0,0,0,0,0,0.0918988031821411,0,0,0,0,0,0,0,0,0,0,0,0.00792534860850164,0,0,0,0,-0.0132764301743199,0,0,0,0,-0.0512300525629124,0,0,-0.151598260406152,0,0.231523231877946,0,0,0,0,-0.0714636050738912,0.0483737532536809,0,0,0,0,0,0,0.104670362752931,0,0,0,-0.0161173404574054,-0.0553229715748455,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.20228838465722,0,0,0,-0.466130623168074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273663475247121,0,0,0,0,0,-0.944701483208681,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.825746885201094,0,0,-0.118121656402686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.163083801423128,0.597958515068242,0,0.710019734281895,0,0,0,-0.901934464695654,0,0,0,0,0,-0.383144844518851,-0.404407655309468,0,-0.527577578395734,0,0,0,0,0
RealEstate_excess,0,-0.307720330828734,0,0,0,0,0,0.0805207194357828,0,0,0,0,0,0,0,0,0,0,0.184103033510777,0,0,0,0,0,0,0,0,-0.121143290505963,0,-0.116648023437499,0,-0.108899893782314,0.257296245701138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219632428943752,-0.03025433777732,0,0,0,0,0,0
MKreturn,0,0,0.0356670077439501,0,0,0,0,0,0,-0.339406854989379,0,-0.0216430662370421,0,0,0,0.0251464711042254,0,0,0,0,0,0,0,-0.0701335803259647,0,0,0,0,0,0,0,0,0.0880874499335442,0,0,0,0,0,-0.0256916513333546,0,0,0,0,0,0,0,0,0,0.165683256052502,0,0,-0.0166561530469594,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00285975890939201,0,0,0,0,0,0,0,0,0,-0.000886828866318856,0,0,0,0,0,0,0,0,-0.00431241062225883,0,0.000502647890053856,0,0,0,0,0,0,0,0,0,0,0.00166827437819769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990892860745684,0.0031082989740064,0.00184910561640576,0,0,0,0.0372059332300807,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00101221181285566,0,0,0,0,0,0,0,0,0,-0.0262111072708652,0,0,0,0,0,0,0,0,-0.0239524109679131,0,0,0,0,0,0.0012838840007781,0,0,0,-0.0152234626557294,0,0,0,0,0,-0.00162419826166703,0,0,0,0,0,0,0,0,0,-0.0057406699218342,0.0257967444821391,0.00642727898321812,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438147184065224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.85975031951553e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037324839702104,0.00738540810924786,0.0017785690934738,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017863168238089,0,0,0,0,0,0,0,0,-0.00186856784260357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251559535695581,-0.00269814493663082,0,0,0,0,0,0
