,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X300124.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000625.SZ,X002049.SZ,X600031.SH,X002371.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600522.SH,X600703.SH,X000661.SZ,X002180.SZ,X300142.SZ,X601877.SH,X002074.SZ,X000733.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X601799.SH,X600487.SH,X600702.SH,X600460.SH,X300003.SZ,X000799.SZ,X002414.SZ,X600584.SH,X600563.SH,X002236.SZ,X600372.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.221567943318149,0.107501138289239,0.171329562659521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155156457455987,0,0,0,0,0,0,0,0,-0.0416473819359904,0,0,0,0,0,0,0,0,0,0,0,0,-0.021591985380858,0.0719745454869874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0961419271272154,0.137020962807513,0.0474958256599429,0.0702416907172261,0.101697352380959,0.155678634029056,0,0.0501895099715077,0,0,0,0,0,0,0.0425342051911264,0,0,0,0.101023949468697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180073256716847,0,0,0,-0.0715645675299198,0,0,0,0,0,0,0,0.0199884209549942,0,0,0,0,0,0
X600809.SH,0.125374244967175,0,0,0.516626912877582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00801217806813525,0,0,0,-0.00546471996958698,0,0,0,0.0820345608062571,0.00600158361950716,0,0,0,0,0,0,0,0,-0.101980298584508,0,0.125577793968233,0.000427228853261078,0,0,0,0,-0.0196057352359394,0,0,0,0,0,-0.0112783790951082,0,0,0,0,0,0
X000568.SZ,0,0.0762648030169003,0.4265256500476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208440289187269,0,0,0,0,0,0,0,0,0,0,-0.00350162888767528,0.0120471137535915,0,0,0,0,0,0
X002415.SZ,0,0.142730195137195,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0386306555821162,0,0,0,0,0,0,0,0,0.187075854230828,0,0,0,0,0,0,-0.155060907191245,0,0,-0.0112762149080731,0.0676687829842676,0,0,0,0.01536946823511,0,0,0.274813572440234,0,0,0,0,0,0,0.0208332303095823,0.0640762545477723,0,0.15258398692337,0,0,0.259243183604364,0.00374594313474576,0.0271908463463021,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0706206600788467,0,0,0,0,0,-0.0846727879661059,0,-0.0605102810046563,0,0,0,0,-0.075012490412539,0,0,0,0.17276791323007,0,0,0,0.0525474264086528,-8.67361737988404e-19,0,0.16000080904543,0,0,0,0,0,0,0,0,0,0,-0.0737806848033888,0,0,0.111452942554975,0,0,0,0,0,0,0.00473521882622576,0,0,-0.0281490518449707,0,0,0,0,0,0
X600690.SH,0.241475718910205,0,0,0.280498830449875,0,0,0,0,0,0.101474616908194,0,0,0,0,0,0,0,-0.0293933395208893,0,0,0,0,0,0.0520992389822184,0.087738794597031,0,0,0,0,0,0,-0.085676762179753,0,0,0.0799871046874134,0,0,0,0,0,0,0,0.0264457320921627,0,-0.0393725696019103,0,0,0,0,0,0,0,-0.0243475580840321,0,0,0,0,0,0
X002304.SZ,0,0.226906488031426,0,0,0,0.0335615691903652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264452080458702,0,0,0,0,0,0,0,0.0281690814043514,0,0,0.0199624877260202,0,0,0,0,0,0,0,-0.0035699746130628,0.175912402235052,0,0,0,-0.136897013368989,0,0,0,0,0,0,0.00291003376633558,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0651154576958297,0,0.274718579671384,0,0,0,0,0,0,0,0,0,0,0.0741137673094436,0,0,0,0,0,0,0.0608965543622046,0,0.0647461479238267,0,0,0,0,0,0,-0.0641723849226767,0,0,0,0,0.0249905481720495,0,0.0366615320796169,0.187905966577717,0,0,0,0,0.0203126761046854,0,0,0,0,0,0
X000651.SZ,0,0.0294413249405682,0,0,0,0,0.298750778920261,0,0,0,0,0,0,0,0,0,0,0,0,0.0343658216921714,0,0,0,0,0,0.15296499296093,0,0,0,0,0.0840153857594242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590232279824379,-0.075841853945535,0,0,0,0,0,-0.0122436530894148,0,0,0,0,0,0
