,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X600271.SH,X000596.SZ,X600809.SH,X000661.SZ,X002236.SZ,X300124.SZ,X300003.SZ,X002008.SZ,X000625.SZ,X002007.SZ,X600487.SH,X002456.SZ,X600776.SH,X600498.SH,X600867.SH,X300142.SZ,X000157.SZ,X002180.SZ,X000977.SZ,X000050.SZ,X300146.SZ,X600177.SH,X002241.SZ,X002179.SZ,X002371.SZ,X600066.SH,X600522.SH,X600089.SH,X000066.SZ,X600118.SH,X600372.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.125633725213309,0,0,0,0,0.41331938283609,0,0,0,0,0,0,0,0,0,0,0,0,0.0638065718457998,0,0.126488202144191,0,0,-0.0194974377376517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647681260395247,0,0,0,-0.00493706213181259,0,0,0,0,-0.057359052168534,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0303055620091084,0,0,0,0,0,0.109666336066947,0,0,0,0,0,0,0,0,0,0,0,0,0.181770456676917,0,0,-1.73472347597681e-18,0,0,0,0,0,0.234024070120784,0,0.252133848617445,0,0,0,0,0,0,0,0,0,0,0.0306668280832271,-0.07300613795345,0,0,0,-0.0729011592415692,0,0
X000338.SZ,0,0.148981853698624,0,0.158909644943682,0,0,0.00779187039247901,0,0,0,0.115586564091167,0,0,0,0,0.00273786877790564,0,0,0,0,0.0272406604181873,0,0.0771422709185995,0,0,0,0,0,0,0,0.0181366138178636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530650055692842,0,0,-0.0254058473632555,0.046505836050658,0,0,0,-0.0130044650415053,0,0
X000568.SZ,0,0.420133980892704,0,0,0,0,0,0,0,0,0,0.0023270737814326,0,0,0,0,0.00898220110157234,0,0,0.0474969640174642,0.160514056074352,0,0,0,0,0,0,0,0,0,0.00373188981697263,0,0.0856626744937381,0,0,0,0,0,0.0527304000021923,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0197410901828692,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.287011749451576,0,0,0,0,0.0356198286584179,0.00570780115513833,0,0,0,0,0,0,0.251994682955149,0,0,0,0,0,0,0.141969084694186,0,0,0,0,0,0,0.0503951634191371,0,0,0,0,0,0,0,0.0274425692487905,0,0,0,0,-0.000293743049783121,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.158815116658507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029332298935158,0,0,0,0,0.220717397723087,0,0,0,0,0,0,0,0,0,0,0.147660267907584,0,0.0309789178228838,0,0,0,0,0,0,0,0,0.093940971406143,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0506932560426383,0,0,0.0992628504300367,0.059196323556796,0,0,0,0,0,0.13260225999907,0,0,0,0,0.00871456850860674,0,0,0,0,-0.00460075055204878,0.0821545625182392,0.0958676849189077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138907049369111,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.344961152012273,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0452192099525603,0,0,0,0,0,0,0.382596805401322,0,0,1.73472347597681e-18,0,0,0.172010829802999,0,0,0,0,0,0,0,0,0,0.0370430131198766,0,0,0,0,0,0,0,0,-0.0109311732283341,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.140393182558028,0.137561774131143,0.024364322172057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276982675168795,0,0,0,0.135013728724198,0,0.0584646732905748,0.0330317349163357,0,0,0,0,0,0,0,0,0.0972588412025146,0,0,-0.012429282808685,2.16840434497101e-19,0,0,0,0,0,0
X000596.SZ,0,0.400897647173839,0,0,0,0,0,0,0,0,0,0,0,0.0296818830544402,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04565643200337,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.87793696206912e-05,0,0,0,0,0,0,0
X600809.SH,0,0.49702735557047,0,0,0,0.0381731193173979,0.134960621727305,0,0.0443337227830056,0,0,0,0.0804666534288813,0,0,0,0,0,0,0.0186269648387894,0,0,0,0,0,0.00277442163242306,0,0,0,0,0,0,0,0,0,0,0,0.0154397959386671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00336473553864196,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0447156917331113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134048953390249,0,0,0,0.0213114708198322,0.201946213938071,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.219882837403433,0,0,0,0,0,0,0,0,-0.0412599619271459,0,0,0,-0.00810351548382528,-0.0214456910535783,0,0,0,0,0,0
X002236.SZ,0,0,0.137668802158047,0.0141845108380004,0,0,0,0.0232096818679064,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.202587028592931,0,0,0.0556490067436239,0,0,0.110001876381566,0,0,0,0,0,0.0436290987007291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275005790390981,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.129363543868776,0.130024879681658,0,0,0,0,0,0,0,0,0,0.0450020761546344,0,0.0403490813608388,0,0,0,0,0,0,0.138729852818544,0,0,0,0.0400058685065973,0,0,0,0,0,0.041092369483689,0,0,0,0,0,0,0,0,0,0,0,0,0.0214425909319723,0,-0.0144884949499521,0.0521541780914779,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.147203079148171,0,0,0,0,0,0,0,0,0,0.0991929419005613,0,0.0772449384325999,0,0,0,0,0,0,0,0,0,0.247580093683989,0,0,0,0,0.038200132859232,0,0,0,0.099363098508314,0,0.127257272448386,0,0,0,0.0250593040126951,0,0,0,0.0474665393223262,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300898122244033,0.0560285344800686,0,0,0,0,0,0.0380562789400535,0,0.176651624729388,0,0,0,0,0,0,0.108752516311261,-0.0057625471318076,0,0,0,0,0,0.0335858713266514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662619846517172,0,0,0,-0.0194792893088552,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604422174469245,0,0,0.243645560801281,0.0589476756437739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309043656640988,0,0,0,0.249989995168425,-0.0200337113784204,0,0,0,0.113392833222999,0,0,0,0,0,0,0,0,0,-0.0485471217137738,-0.00056597301519109,0,0,0,0,0,0
X002007.SZ,0,0,0,0.133918186144706,0,0,0,0,0,0,0.0144756039749465,0,0,0,0,0,0,0,0,0,0.0112566721120901,0.0282873160042634,0,0,0.3215843735558,0,-0.0817961007520289,0,0,0,0,0,0,0.360617768752718,0,0,0,0,0,0,0,0,0.0280093445460974,0,0,0,0,-0.176604843915748,0,0,0,0.0254229019446766,-0.0569892331817808,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.297809993050387,0,0,0,0,0,0,0,0,0.00148210098399918,0,0,0,0,0.0685168278124845,0,0,0,0,0,0,0,0.0207934650358837,0,0.145624053014893,0,0,0,0,0,0,0,0.0442819497054851,0,0,0,0,0,0,0,0,0,0,0,-0.00371646875110549,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0644372039666049,0.0961248611407845,0,0,0,0,0,0,0.0672244151259675,0,0.0812894965621212,0,0,0,0,0,0.510300013969299,0,0.168251078671928,0,-0.0836541476878899,0,0,-0.0991788172394235,0,0,0,0,0,0,0.14158476140648,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835768019321844,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162171018962686,0,-0.0939992838569385,0,0,0,0,-0.219957094923979,0,0,0,0.46918664049847,0.201787889740879,0,0,-0.154328504349562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0.0499381391753796,0,0,0.000921280619890372,0,0.0292287580710567,0,0,0.289301227373352,0,0,0,0,0,0,0,0,0,0,0,0.047500449829517,0,0,0,0,0,0,0,0.197350206560904,0,0,0,0.0676141098914494,0,0,0,0,0.0443836131603944,0,0,0.0180702211585277,0,0.00748261274746791,0,0,0,0.0114741119607404,0,0,0,-0.074485728451876,-0.0242286179247793,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.26632028013955,0,0,0,0.106830019447086,0,0,0,0,0,0,0.147818522326823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104224295209592,0,0,0.347980435975277,0,0,0,0,0,0.120552802281458,0,0,0,0,0,0,0.0552917104391979,-0.0595234318217571,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.121042514852381,0,0,0,0,0,0,0,0,0,0.0127116960892239,0,0,0,0,0.0439199447581613,0,0,0,0,0.112086781179842,0,0,0,0,0.0567608787718167,0,0,0,0.141715616977157,0,0,0,0,0,0,0,0,0,0,-0.0542493193396659,0,0,0,0.00449841494920796,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0309277764628086,0,0,0.0258202319635743,0,0,0,0,0.00237354960706674,0,0,0,0,0,0,0,0,0,0.120612759716211,0,0.117459840461759,0,0,0.00636853850420406,-2.16840434497101e-19,0,0,0,0,0,0.107086687173487,0,0,0,0,0,0,0,0,0,0,0,0,0.037466035270234,0,0.0140045581851838,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081747489799375,0,0,0,0.0222474428056705,0,0,0,0,0,0,0,-0.0100598858344286,0,0.152632291947535,0,0,0,0.276093313584196,0.0928246916280706,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025388615973649,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0925390004139889,0,0,0,0,0,0,0.014137005582436,0,0.0814420458521122,0.468850208859387,0,0,0,0,0.249322709874667,0,0,0,0,0,0.135464572178275,0.0993442832600965,0,0,0,0,0,0,0,0,0,0,0,0.0984632519609223,0,0,0,0.0418919865445429,0,0,0.238214291870944,0,0.00850569430006005,-0.00461473613112832,0,0,0,0,0,0
X000050.SZ,0,0,0,0.194360244790409,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0889536047273192,0,0,0,0,0,0,0,0,0,0,-0.0229332745957718,0,0.241217279794972,0,0,0,0,0.250920059132287,0,0,0,0,0,0,0,-0.133573241361298,0,0,0.277674048600768,0,-0.514180988043914,0,0,-0.0340471129955098,0.059682179138008,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.00896372062250929,0,0,0.346811004779003,0,0.0115632799469247,0,0,0,0,0.114001232288472,0.146992208837209,0,0.0641225250638792,0.189796098705157,0,0,0,0,0,0.0386295122583218,0,0.207752068993146,0,0,0,0,0.00807345853103307,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908878941709806,0,0,0.0981668390460418,0.0652790774837654,0,0,0,0,0,0.00801134193114287,0,0.0694239884325883,0,0,0,0.038289141290639,0,0.0559017923865666,0,0,0.0214211966639217,0,0,0,0,0,0,0,0,0,0,0,0.0668399473656536,0,0,0,0,-0.0107496782838105,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0258678664872873,0,0,0,0,0,0,0,0,0,0.126751200364477,0,0,0,0,0.00437381037010782,0.0196186441063232,0.0570582712076371,0,0,0,0,0,0,0,0.0118093680213544,0,0,0,0,0,0.248568981528705,0.0377142698446933,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0363928764879831,0,0,0,0,-0.0102567103051506,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0548428598248891,0,0,0,0,0,0,0.0135466519722602,0,0.066800378116987,0,0,0,0,0.0706611963638405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102738171597018,0,0,0,0,0.0553618466071492,0.386103281112934,0,0,0.00656579464821172,0.00467188242656131,0,0,0,-0.127386921005023,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0827873964649533,0,0,0,0,0,0,0,0,0,0,0,0,0.164575502340313,0,-0.0766230667383032,0,0,0,0,0,0,0,0,0.0150719412561988,0,0,0,0.353721272527043,0,0,0,0,0.0732253826165143,0,0,0,-0.0461042454555225,0.136171507305247,0,0,0.094432038521242,0,-0.0160849254159715,0,0,0,0,-0.0851166286880453,0,0
X600066.SH,0,0,0,0,0,-0.118975819939414,0.0245616948156502,0.254305057101275,0,0.0393888871092589,0,0,0,0.0770050242180972,0,-0.0422411109323233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797746322625658,0,0,0,0.0907176439644337,-0.00108771439596353,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544329170622029,0.0946724462342253,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.110099362153146,0,0,0,0,0,0,0,0.113506308733382,0,0,0,0,0,0,0,0,0,0,0,0.243256760942985,0,0.0116859752983957,0,0.0708158170259672,0,0,0,0.0263056931919612,0.00408227091742203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0217527523877804,0,0,0,0,0,0,0,0.0395828434462648,0,0,0,0,0,0,0,0,0,0,0.124720249509795,0,0,0.000652405532712019,0.00208851570592348,0,0,0,0,0,0.204011612771932,0.0501860198458186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190504454887418,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.130160539899947,0,0,0,0,0,0,0,0,0,0.0745666004014453,0,0,0,0,0,0,0,0,0,0,0.0828347990899161,0,0,0,0,0,0,0,0,0,0,0.183560192162149,0,0.212433067590331,0,0,0,0,0,0,0.0637306262099335,0,-0.0143070723647743,0.0257559715977677,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0419461451806799,0,0,0,0,0,0,0,0,0,0.0969894361838019,0,0,0,0,0,0,0,0.0424482369906958,0,0,0,0,0,0,0,0,0,0.0537371689036767,0.0282992793411058,0.0248190495188622,0,0,0,0.171460146034323,0,0,0,0,0,0.0397044741221198,0,0,-0.0056838243719659,-0.0234482714111328,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0970522610532746,0,0,0,0,0,0,0,0,0,0,0.150075702539152,0,0,0,0,0,0,0,0,0,0,0,0.0054482186260202,0,0.0865361999077729,0,0,0,0.106321283762168,0,0,0,0,0.133161606234386,0,0,0,0,0,0.114717597604525,0,0,0,0.0107422550473023,0.0389169907929274,0,0,0,0,0,0
X002508.SZ,0,0,0,0.0143410397074506,0,0.157930706491882,0.386781460199488,0,0,0.0782238383225489,0,0,0.105647221255476,0,0,0,0,0,0,0,0,-0.0383355868706901,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.128096107236656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111854056452771,0.0908943674836715,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.450106486496592,0.0253089218897386,0,-0.0594177361973435,0,0,0,0,0,0,0,0,0,0,0,0.23991535002652,0,0,-0.0457271218484481,0,0,0,0,0,-0.0224450097306904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153067289810284,-0.12606819161896,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518762636381445,0,0,0,0,0,0.301964838808572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41562721988008,0,0,0,1.39371826810154,-3.50565703667279,0
TED,0,0,0,0,0,-0.304116739537589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294700793046558,0,0,0,0,0,0,0,0.107144984475768,0,0,0,0,0,0,0,0,0,0,0,0,-0.175322487969242,0.423423516384805,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.00882492546677431,0,0,0,0,0,0,-0.0840395588519908,0,0,0,0,0.0801335281732761,0,0,0,0,0,0,-0.148260483590374,0,0,0,0,0,0,-0.0433980978372892,0,0,0,0,0,0,-0.0264357634390987,0.0810783528180393,0.0334524602873148,0,0,0,-0.0308210903252746,0,0,0,0,0,0,0,0,-0.0104928673710677,0.0313938019892243,0,0,0,0.0429206787344446,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594510189585324,0,0,0,0,0,0,0,-0.0962265783685663,0,0,0.0166927353095801,0,0.0734774148836835,0,0,0,0,0.0751272868477992,0,0,-0.179602090796256,0,0.106504909126484,0,0,-0.0207489557065069,0,0,0,0,0,0,-4.62665664978387e-05,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,-0.00279239466917204,-0.00223983498573999,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000769488368576744,0,0,0,0,0.0231782696086446,0,0
CarbonVol_Shenzhen,0,0,0,-0.0526522754476572,0,0,0,0,0,0,0,0,0,0,0,-0.0672477152765828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740312259773862,0.0850731519839865,0,0,0,0,0,0,0,0,0,0,0,0.0830343371475154,0.11043732145894,0.0389556964997751,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125907243602605,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00378805679344206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121676029840617,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501208116647586,0.0107852477193337,0,0,0,0,0,0,0,0,0,0,0,0,0.00981304527479986,0.00123226136339294,0,0,0,0.0065790049889296,0,0
