,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X002371.SZ,X000625.SZ,X300124.SZ,X000725.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X600089.SH,X300014.SZ,X002179.SZ,X002236.SZ,X002463.SZ,X600703.SH,X600741.SH,X000977.SZ,X600066.SH,X600372.SH,X002028.SZ,X002241.SZ,X002049.SZ,X000661.SZ,X000921.SZ,X600522.SH,X600584.SH,X002129.SZ,X601877.SH,X000800.SZ,X600566.SH,X601799.SH,X600183.SH,X002223.SZ,X600060.SH,X002007.SZ,X600177.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0730546073159411,0.140738532915966,0,0,0,0.179023835858721,0,0,0,0,0.00853319331108833,0,0,0,0,0,0,0,0,0,0,0,0.0313957467828798,0,0,0,0,0,-0.0437763360370398,0,0,0,0,0,0,0,0,0.0331786119715444,0,0,0,0,0,0,0,0,0,0,0,0,-0.000633466615979475,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.278271845721201,0,0,0,0,0,0,0,0,0,0,0.076004340075033,0,0,0,0,0,0.0452763208300563,0,0,0,0,0,0,0,0,0,0,0.0485263167742936,0,0,0,0.0664008312276576,0.0465790611154061,0,0,0,0,0.0293098108799531,0,0,0,0,0,0,-0.0445726881778118,0,0,0,0,0,0,0
X600809.SH,0.376222568097162,0,0,0,0,0,0.0794086512520425,0,0.0416933862034019,0,0,0,0,0,0,0,0.162262334473524,0.133261329920772,0,0,0,-0.0230896155620008,0,0.0899650835266022,0,0,-0.0202829939127116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167701666665512,0,0,0,-0.0254348795342808,0,0.0210191349802301,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0783139275826211,0,0,0,0,0,0.0377490714236972,0,0,0,0,0,0,0,0.0472612692445204,0,-0.0867622244179996,0,0.0960187022190752,0.10313782354848,0,0,0,0,0,0,0,0,0.0528648261725283,0,0,0,0.054527420580214,0,0,0.073058341333327,0,0,0.00563852331224939,0,0,0,0,0,0,-0.00826614562326185,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0585757823518935,0,0,0,0,0,0,0,0.0208968767584436,0,0,0.046348801896656,0.0363660394691082,0,0,0,0,0,0,0.118612319809459,0,0.0318967929257358,0,0,0,0,0.177742151395167,0,0,0,0,0.07271884765972,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0820793435880278,0,0,0,0,0,0,0,0,0.00399235483178555,0,0,0,0,0,0,0,0.0852175710538429,-0.0530061812563856,-0.0609834159499686,0,0,0,0,0,0,0,0,0,0.15147661239564,0,0,0,0,0,0,0,0.0313952632856294,0,0.0444485689301434,0,0,0,0,-0.00531409552573792,0,-0.0488104104339897,0,0,0,0,0
X000568.SZ,0,0.942436616653462,0.0861245711786685,0,0,0,0,0,0,-0.0118045632703378,0,0,0,0,0,0,0,0,0,0,0.0255683920744181,0,0.0224848481803513,0,0,0,-0.126437094313796,0,0,0,0,0,0,0,0,0,0,0,0,0.131348260644443,0,0,0,0,0,0,0,0,0,0,0,0.0138751412559363,0.0168051992654653,0,0,0,0,0,0
X000651.SZ,0,0,0,0,-0.0273203802847466,0.139448451986883,0.0559648732526479,0,3.46944695195361e-18,0,0,0,-0.106028351431694,0.185461027692152,0,0.118228551396191,0,0.0614850319240161,0,0,0.104528735205953,0,0.13175519451342,0,0,0,0,0,0,0,0,-0.164111284319214,0,0,0,-0.078401286897425,0.130599011459607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176787209430633,0,0,0,0,0,0
X003816.SZ,0,0,-0.0579453273424317,0,0,0,-0.217745339397945,0,0,0,0,0,0,0,0,0,0,0,0.125966778870647,0,-0.00985205478158955,0.0466947608774072,0.0640876238047408,0,0,-0.0694564378204739,0,0,0,0,0,0,0,0,0,-0.0256301211590126,0.0969822763867309,0,0,0,0,0,0.337754257293293,0,0,0,0.110604074338634,0,0,0.0977948103410182,0,0,-0.120173703917141,0,0,0,0,0,0
X002475.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00744162311074529,0,0,0.355019411771942,0,0,0,0,-0.0479777796814781,-0.0496823184008898,0,0,0.339557172576592,0,0,0,0,0.0401456886141837,0,0,0,0,0.109808606235881,0.163503826706581,0,0,0,0,0,0,-0.00410561531569362,0,-0.157234120589665,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0696331153247432,0,0,0,0.063269206664112,0,0,0,0,0.0334273588187388,0,0,0,0,0,0.0189836708098723,0.01294871294915,0,0,0,0,0,0.0198121498230239,0,0,0,0.0105330056408299,0,0,-0.0356316350377892,0.0568870462068767,0.0631606459538945,0,0.00426644772014338,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00856750385266565,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682853435310338,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0834631655549103,0,0,0.02789045212066,0,0,0,0,0,0,0.201749349411353,0,0,0,0,0.0426925036964037,0,0,0,0,-0.0889466425484518,0,0,0.019573996592546,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202885931452037,0,0.138938169038542,0,0,0,0,0.0329563072544414,0,0,0,0,0,0,0.193994496186294,0,0,0,0,0,0,0.106721176803486,0,0,0,0,0.101659049571211,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.224018017777173,0,0,0,0,-0.0301115360384822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105398346423984,0,0,0,0,0,0,0,0.0953147839636125,0,0,0,0,0,0,0,0,0.0676071166996462,0.0313640742208556,0,0,0.212394977501485,0,0,0,-0.00366416537022274,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0294741403346983,0,0,0,0,0.126181981548919,0,0,0.189334060949289,0,0,0,0,0.0795446094534295,0,0,0,0,0,0,0,0,0.0348298284366841,0,-0.0278021946639795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00498054949685531,2.16840434497101e-19,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0965434096247189,0,0,0,0.119674372911238,0,0,0,0,0,0,0,0,0.296690094829101,0,-8.67361737988404e-19,0,0,2.16840434497101e-19,-0.035919029231646,0,-0.0694911917143473,0.251568343759975,0,0,0,0,0,0,0,0,0,0,0,0,-0.031197686090992,0,0,0,0,0,0,0,-0.0137167530027516,0,0,-0.0274767376646308,0,0,0,0
X002304.SZ,0,0,0.077993211093091,0,0,0,0.121767223438339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151005464720786,0,0,0,0,0,0,0,0,0,0,0.0520497675504019,0.051124815045862,0,0.045144261155353,0.0165927410427982,0.0378151041905792,0,0,0,-0.0391833763269071,0.0157208209563803,0,0,0,0,0,0,-0.0136343062401354,0,0,0,0,0,0,0
X000596.SZ,0,0.362506447895918,0.163859816806997,0,0,0,0.287744661794235,0,0,0,0,0,0.0595019767119089,0,0,0,0,0,0,0,0.0546624240648784,0,0,0,0,0,0,0.0865868583919539,0,0,0,0,0,0,-0.101125918365948,0,0.0691255733884995,0,0,0,0,0,0,0,0,0.0456691667934141,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108222852932991,0,0,0.163021307415785,0,0,0,0,0.251609837101712,0,0.0757551231072519,0.102633717953727,0,0.111580452495541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0924536939363908,0,0,0,0,0.0694804005139014,0.0806352064450457,0,0,0,0,0.0391584145781185,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.088895242358813,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0642143769509129,0.0515257567819774,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0694066103698994,0,0,0,0,0,0,0.087974259080294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410516001820238,0.116301829714548,0,0,0,0.183219894881769,0,0,0,0,0.0106294153063394,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294498543482887,0,0,0,0,0,0,0,0,0.0163458034861154,0,0,0,0,0.0980511482799715,0.0123385108870161,0,0,0,0,0,0.147218950438852,0,0,0,0,0,0,0,-0.0186910326088548,0,0.0420829304297394,0,0,0,0,-0.0323895188790542,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.141865296632311,0,0.0972520536140664,0,0,0,0,0,0,0,0,0,0.0685969792553274,0,0,0,0,0,0,-0.0326789573937355,0,0,0,0.0269601130253635,0.177065421255706,0,0,0,0,0,0,0,0,0.00318500222094304,0,0,0,0,0,0,0,0,0,0,0,-0.0278523680430738,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0796313764965696,0,0,0,0.0953133162198115,0,0.121510219557772,0.0178640155225458,0,0,0.0898533131391806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222101106926541,0,0,0,0,0,0,0,0,0,0.522417130855018,0,0,0,0,0,0,0,0,0
