,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X002292.SZ,X600066.SH,X002506.SZ,X600118.SH,X600031.SH,X002049.SZ,X002465.SZ,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X000559.SZ,X000338.SZ,X000568.SZ,X600089.SH,X300003.SZ,X300124.SZ,X600867.SH,X600177.SH,X002294.SZ,X002007.SZ,X002456.SZ,X600584.SH,X000869.SZ,X300146.SZ,X600498.SH,X002512.SZ,X002129.SZ,X002074.SZ,X600699.SH,X000550.SZ,X002085.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0522830797457393,0,0,0,0.122725213765047,0,0,0,0.106263941965102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587329017336326,0,0,0,0,0,0,0,0.0304444297072342,0,0,0,0,0,0,0,0,0.00736932534533589,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.145033607485298,0,0,0,0,0.165095896112147,0,0,0.105220013805909,0.0741793677038531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117017502177128,0,0,0,0,0,0,0,0,0,0,-0.0214469399707029,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0360964019314969,0,0,0.186886311824675,0.0901772997251795,0,0.15816730396397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317747177422597,0,0.0106053385319191,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00527493920827982,0.0149237949294098,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0422822867295881,0,0,0,0.0227556625740125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152700043682968,0.245225969123982,0,0,0.0752854609372938,0,0,0.121818367011725,0,0,0,0,0,0,0,0.108938025809953,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0229235756579453,0,0,0,0,0.0864950289963086,0,0,0,0,0,0,0,0,0,0.194557269004543,0,0,0,0.0746095494597995,0.164411155279385,0,0,0,0,0.0557159770119988,0,0.0458365366156543,0,0,0,0,0,0,0,0,-0.0145301663777375,-0.0191903710711515,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569146780598813,0,0.0100026596135143,0.0482478792521956,0,0,0,0,0,0,0,0.0101730738355344,0,0,0,0,0,0,0,0,0,0,0,0.247431452433223,0,0,0.0304294140468146,0.0507776986169781,0.0292068743297909,0,0,0,0,0,0,-0.00925887877888988,0,0,0,0,0,0
X600276.SH,0,0,0.152113346623474,0,0,0,0,0,0,0,0,0,0,0,0.0266601525691889,0,0,0,0,-0.0356296505365884,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.114260828523881,0,0.0787986451530711,0,0,0,0,0,0.0316541298992385,0,0,-0.00923941531610399,-0.0093359388902096,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493388122697647,0,0,0,0,0,0,0.232296185301521,0,0,0.068521773963073,0,0,0,0.000348991174084111,0,0.108258754583471,0.0653184521461535,0,0,0,0,0,0,-0.00411865467755983,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0605300958898761,0,0,0,0,0.0932471537328376,0,0,0,0,0,0,0,0.251813124145185,0,0,0,0,0,0,0.235854792823209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.148175111142261,0,0,0,0.090860104772804,0,0,0,0,0,0,0,0,0,0,0,0,0.112295047099587,0,0,0,0,0.237659349676397,0,0.170009507887549,0,0,0,0,0,0,0.0576668710549973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.126464628258402,0,0.0441265962382948,0,0,0,0,0,0,0,0,0,0,0.169338542915073,0,0,0,0,0,0,0.0353532549723196,0,0,0.161034689462983,0,0,0,0.0988914612700872,0,0,0,0,0,0.00400111894676107,0.0127311235899126,0,0,-0.018286679386595,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0891366520460519,0,0,0,0,0,0.0435366568474918,0,0,0,0,0,0,0,0,0,0,0.0256422385007691,0,0,0,0,0,0,0.122161501788338,0,0,0.166431458714604,0,0,0,0,0,0.0874102723939172,0,0,0,0,0,0,0,-0.0474494896619773,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0682316210333618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160296894062403,0,0,0,0.102615575595164,0.033339028211001,0.268058422814049,0,0,0,0,0.164201524803868,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0207102694423829,0,0,0,0,0.0153216538664171,0,0,0,0,0,0,0,0,0,0,0,0,0.0442664868443452,0,0,0,0.0714008374206136,0,0,0,0,0,0.030539621741219,0.184807763516786,0,0,0.1585649551132,0,0,0,0,0,0,0.00203692904706288,0,0,0,0.0619943077659968,0,-0.0143937571029976,-0.00925063724258676,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756774310676289,0.121357056844314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352853471857393,0,0,0,0,0,0,0.348127807893849,0,0,0,0,0,0,-0.0958301586803196,0,0.0315758619399384,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.142796157315814,0.052716829166462,0,0,0,0,0,0,0,0.167783379591574,0,-0.0604869059847439,0,0.0105122628191336,0,0,0,0.156364406182886,0,0,0,0,0,0,0,0,0,0,0,0.103435476858969,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0043197413700314,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209196232985606,0,0,0,0,0,0.488361732457071,0,0,0,0,0,0,0,0,0,0,0.00490024058946294,0,0.265162903923075,0,0.19357390223106,0,0,0,0.0331575740637666,0,0.156902942728248,0,0,0,0,0,0,0,-0.0224903795422005,0,0,0,0,0,0
X600118.SH,0,0,0.0125743247292455,0,0,0,0,0,0,0,0,0,0,0,0.134833478758915,0,0,0,0,0,0,0.185768448780866,0,0,0,0,0,0,0,0,0,0,0.0322641541941957,0,0,0.210585422572741,0,0,0.116394204024071,0,0,0,0,0,0,0.0434809015116165,0,0,0,0.00571435204439675,0,0,0,0,0,0
