,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000100.SZ,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X601877.SH,X600177.SH,X000157.SZ,X600372.SH,X300124.SZ,X002085.SZ,X002007.SZ,X600089.SH,X000981.SZ,X002294.SZ,X300003.SZ,X600699.SH,X600522.SH,X600867.SH,X002508.SZ,X000559.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X600498.SH,X002074.SZ,X002426.SZ,X300136.SZ,X000623.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.459126548472138,0,0,0.0158118180022632,0,0,0,0.124424638510725,0,0,0,0,0,0,0.160211672439204,0,0.000974314304299799,0,0,0,0,0,0,0.105384100851999,0,0,-0.0142737982815347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923538522161573,0.00308664727515089,0,0,0,0,0,0
X000568.SZ,0,0,0,-0.0202948635802717,0.700559560712013,0,0,0.240749550419592,0,-0.0422494200768105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726395611074205,0,0,0,0,0,0,0,0,0,0.0193710414161893,0,0,0,0.0557680287712193,0,0,0.00779034124827781,0.0294744876911419,0,-0.00450650412921645,-0.00506866512782199,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058082775400517,0,0.192518204401685,0,0,0,0,0.256576201719386,0,0,0,0,0.237119969299832,0,0,0.350970112697608,0,0,0,0,0,0,0,0.0096388350987873,0,0,0,0,0,0,0.0460937107036394,-0.0240023913227532,0.0120017020736115,0.000353229634119561,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.271689516366709,0,0,0,0,0,-0.0314184634791004,0,0,0,0,0,0,0,0.0655847289898901,0,0,0.245899716160389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417886053510136,0,0,0,0,0,0.19940063135899,0.0495405931173587,0,0,-0.0372103932505293,0.0131543115981452,0,0,0,0,0,0
X600066.SH,0,0.160007850583499,0,0,0,0,-0.0319485115001327,0,0,0,0,0,-0.0860409535717062,0,0,0,0,0,0,0,0,0.065878372057726,0,0,0.0562949318156194,0,0,0,0,0.147191707768761,0,0,0,0,0,0,0.146473209895125,0,0,0,0,0,0,0,0,0,0.0340493388845272,0.180491488269953,0.0312065886522636,0.116179030292857,-0.0439500603393818,0.0174779424073921,0,0,0,0,0,0
X002241.SZ,0,-0.141327714264286,0,0,0,0,0,0,0,-0.0325781549017388,0,0,0,0,0,0.121094276823967,0,0,0,0,0,0.136610083734608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177575965441057,0.0497966757652661,0,0.186007356179978,0,0,0.133724979634942,-0.0834358643749767,0,0,-0.00946397741572701,0.0129643973887949,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0321991294773205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378227157341385,0,0.0264858072522133,0,0,0,0,0,0,0,0,0.0546737225369466,-0.0177003710708667,0,0,0,0,0,0
X002236.SZ,0,0,0.186545234295552,0,0,0,0,0,0,0.123756211368262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30918014005372,0,0,0.0467040975794379,0,0,0,0,0.0711112824154011,0,0,0,0,0.00837858873842055,0,0,0,0,0.0987300431259895,0.0890804390120515,0.0569930720049067,0.00496824449324499,0.000670035537091408,0,0,0,0,0,0
X600118.SH,0,0,0.0775896145910746,0,0,0,0,0,0,0,0,0,0.18165149805878,0,0,0,0,0,0,0,0.090101302407567,0,0,0,0,0,0,0.254542015708629,0,0,0,0,0,0,0.0233601146806158,0,0,0,0,0.140743674609132,0,0.026792590444058,0.039008955286386,0,0.073506429709601,0,0,0,0,0,-0.00223526510927165,0.00081271592470335,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,-0.106693074581456,0,0,0,0.18007379678379,0,0,0,0,0,0,0,0,0,0.0785768594024763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118120628154872,0,0,0.0919095465812243,-0.00113120865415961,0,0,-0.0624172133838891,0.0120972987672475,-0.00297882606030994,0,0,0,-0.0685151245430114,0,0
X002456.SZ,0,0,0,0.0570731844326164,0,0,0,0,0,0,0,0,0,0,0,0,0.484953885140207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131841632984245,0,0,0,0.06113205540767,0,0,0.0780177554056208,0,0.0247443692143864,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0153033181570661,0,0,0,0,0.129963402447878,0,0.0434406808271085,0,0,0,0,0,0,0,0,0,0,0,0.0669484742430471,0,0,0,0,0,0,0,0,0,0,0.123164021354851,0,0,0,0,0.0607191019452945,-0.00441423427101243,0,0,0,0.054067409623349,0,0,0,0.0270599066665544,0,0,0.0161670298857856,0,0,0,0,0,0
X600177.SH,0,0.0898085813231838,0,0.0444405658837736,0,0,0,0,0,0,0,0.0179622112139935,0,0.0415514064378,0,0,0,0,0,0,0,0,0,0.00280228529551279,0.0467682591223345,0,0,0,0,0,0,0.024482747505727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109143988363093,0,0.00189281544592792,0.00320837533204463,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0699834103141592,0,0,0,0,0,0,0,0,0.459869355632646,0,0,0.0287954517851822,0.0320170682627005,0,0,0,0,0,0,0.0199413616346504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378645704375156,0.0518822410517421,0,0,0,0,0,0,0,0,-0.00114079082568852,0,0,0,0,0,0
X600372.SH,0,0.0256930755330405,0,1.73472347597681e-18,0,0,-0.00406971986833273,0,0.0595915501457952,0,0,0,0,0,0,0,0,0,0,0,0,0.350479004262565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127786085802606,0,0,0,0,0.00940171603243304,0,0,0,0,0,0,0,-0.0977357303869685,0.0251075098024594,-0.00781798983386982,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0888079049630036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115470790446653,0,0.077982846203505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185317493017443,0,0,0,0.00909919727294732,0.0185939170920793,0.221330159758857,0,-0.0394991047035058,0.0189249037076411,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0449718255492208,0,0,0,0,0,0,0,0,0.0692447214284757,0,0,0,0,0,0,0,0.312500342558709,0,0,0.0411783527431216,0,0,0,0,0,0,0,0.0525123816672872,0,0,0,0,0,0,0,0,0,-0.0328785707347767,0,0.0111458388674636,0,0,0,0,0,0,-0.00770584245206039,-0.00755830113756019,0,0,0,0,0,0
X002007.SZ,0.117965259026683,0,0,0.0697933673817648,0,0,0,0,0,0,0,0,0,0,0.0680887547239358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339926396501694,0.16437686598165,0,0,0,0,0,0,0,0.00434166416984732,0.00358166541545558,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0673848013716746,0.0409575556583319,0,0,0.0550662644210731,0,0,0,0,0,0,0,0,0,0.0732147899308411,0.0878501592212694,0.134861963084847,0,0,0,0,0,0,0,0,0.052581120198129,0,0,0,0,-0.00750404508844011,0,0.0420925718192654,0,0,0,0,0,0,-0.00414190489680563,0,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0292220720046895,0,0,0.0242498685123051,0,0,0.210497486763743,0,0,0,0,-0.106886395962959,0.0502229377137017,0,0,0,0,0,0,0,-0.00534714048122139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108846466311029,0,0,0,0,0,0.0840221196644385,0,0,0,0.0231213159621595,0,0,0,0,0,0
X002294.SZ,0,0.177010276519069,0,0,0,0,-0.0886413038561958,0,0,0.000982957486265682,0,0,0,0,0.0398871399096712,0,0,0,0,0.202917635610294,0,0.0204911340571352,0,0,0,0,0,0,0,0,0.159085543470859,0,0,0,0.0308084507969766,0,0,0,0,0,0,0.0132858477212861,0.030219210671564,-0.0772994300591595,0,0,0,0.0243306907104234,0,0.0205898525356412,-0.0156734488812664,0.00767675561705502,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0218991413461743,0,0,0,0,0,0,0,0,0.0264698617460426,0,0,0.12825180455476,0,0,0,0,0,0,0,0.0653826553906798,0.313496570427125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325041030268248,0,0,0,0,0.113563608520416,0,0,0.0105991240972425,-0.00865821415370002,0,0,0,0,0,0
X600699.SH,0,0,0,-0.11430257653962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15960513329196,0,0,0,0,0,0,0,0,0,0.063072800803725,0,0,0,0,0,0,0.173842966531831,0.197854575445741,0,0,0,-0.0573943579157836,0,0.0681613011259644,0,0.0255987891654956,-0.00454700810777805,0,0,0,0,0,0
X600522.SH,0,0.108829620693983,0,0.0724003250861095,0,0,0,0,0.100097751169411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123164119382851,0,0,0,0,0,0,0,0,-0.0350063192183493,0,0,0,0,0,0,0,0.0742349617460929,0.0239241154699376,0.120259430426878,0,0.0278816113347214,0,0,0.00136865218781053,0.177871904786431,0,-0.00164921996248623,4.9012504415544e-05,0,0,0,0,0,0
X600867.SH,0,0,0,0.0371906013256183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504841283125647,0,0,0,0,0.0280018114663456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286555406354711,0,0.00362813599607966,0,0,0,0.0273636047852167,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0.0307228831472745,0,0,0.100757110409681,0,0,0.0251679032037142,0,0,0,0,0,0,0,0,0,0,0,0.00601167269327874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354217647983558,-8.67361737988404e-19,0.120936153611189,0,0,0,0,0,0,-0.125681508938797,-0.00296426568447746,0.0107224337671262,0,0,0,0,0,0
X000559.SZ,0,0,0,0.0659390210476023,0,0,0.0897248893921151,0,0,0,0,0,0.0696878776280589,0,0,0.00652499927145313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399611360086161,0,0,0,0,0.00333631733692556,0,0,0.0317070689792687,-0.00458837139950481,0,0,0,0,0,0
X002180.SZ,0,0,0,0.03292159895771,0,0,0.067616323140237,0,0,-0.296086226817326,0,0,-0.127064711207696,0,0,0,0,0,0.0220164011281834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15267454302145,0,0.380819093835285,0,0.0331399388407791,0,0,0,0,0,0,0,-0.00680937992496804,-0.0474391740963946,0.034817811014146,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0215642407077217,0,0,0,0,0,0.0249758746957007,0,0,0,0,0,0,0,0,0.313961070242855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221457280069643,0,0,0,0,0,0,0,0,0,0,0.0565679861708673,0,-0.139420173507401,0.176785779877785,-0.126374142113113,-0.140291127556164,0,0,0,0,0
X002292.SZ,0,0,0.0073627670867296,0,0,0,0.0669733755910878,0,0,0,0,0,0,0,0,0.179365071771185,0,0,0,0,0,0,0,0,0,0,0,0.0810353764907056,0,0,0,0,0,0,0,0,0,0,0,0.620568623360547,0,0,0,0,0,0,0,0.0189939975087418,0,0.0388261995192899,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0.0967298366875734,0,0,0,0,0,0,0,0,0.0805619484204135,0,0,0.00847201788475068,0,0,0,0,0,0,0,0.00242506981588988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15516053339719,0,0,0,0,0,0,-0.0499510250590507,0.195537537835791,-0.0857391553525581,-0.00921103246091596,0.000227780990809126,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0347009153977171,0,0,0,0,0,0,0,0.0347566599104223,0.0680644735736437,0,0,0,0,0,0.0818018732051998,0,0.0360138534300739,0,0,0,0,0,0,0,0,-0.0626984170844144,0,0.102088429326223,0,0,0,0,0,0,0.0509036976115312,0.204293736662494,0,0,0,0,-0.0780605068947451,0,0,-0.0146798999204061,0.00664325678999336,0,0,0,0,0,0
X002426.SZ,0,-0.0671584274438547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251493411335962,0,-0.0101325304626983,0,0,0,0,0.19628061452842,0,0,0,0,0,0.146512812873177,0,0,0,-0.129402005304689,-0.267843862878819,0.179474126075389,0,0,0,0,-0.0264018735562995,0.226541074123311,0,0,0,0,0,0,0,0,0.0125039378370379,0,0.174738446830256,0,0,0,0
X300136.SZ,0,0,0,0,0.0108990654186672,0,0,0,0,0,0,0,0,0,0,0,0.444032544187144,0,0,-0.142198396168916,0,0,0,0.394412056962846,0,0,0,0,0.107440288814854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498617741000282,0,0,0,0,0.124089202247007,0,0,0.0475812179731765,-0.00175352679697776,0,0,0,0,0,0
X000623.SZ,0,0,0,0.498186907288535,0,0,0,0,0,0,0,0,0.0151756626499769,0,0,-0.430682016541803,0,0,0,0,0,0,0,-0.249587029004338,0,0,0.471857020393675,0,0.251321894572132,0,0,0,0.124113046697767,0.269480671323594,0,0,0.160276982176259,0,0,0,0,-0.0464509810576349,0,0,0,0,0,0,0,0,0,0.0325580396377812,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0505744613499646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251050732385507,0,0,0,0.106557457849421,0,0,0,0.0455626730498499,0,0,0,0,0,0,0.0291520337504925,0,0,0,0.14971608248589,0,0,0.097847111033174,0,0,0,-0.0194445049698258,0.0123303997670896,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0948919770496913,0,0,-0.158263386162343,0,0,0,0,0,0,-0.483307759203985,0,0,0,0,0,0,0.180421373546752,0,0,0,0,0,0,-0.219034489910131,0,-0.0333242030387954,0,-0.178285898188699,0,0,0,0,0,0,-0.134172376258405,0.338636907565663,0,0,0,0,0,0,0,0.0603973560499723,-0.00858717000064541,0,0,0,0,0,0
Slope,0,0,-0.643330642879464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49058035483542,0,0,0,0,0,0.653611561857152,0,0,0,0,0,0,0,0,0,0,0,0.303886232269799,0,0,0,0,0,0,0,0.756914521228018,0,0.478751542727636,0,0,0,0,0,0
TED,0,0,0.739544056546127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.27904244414503,-0.797594006149577,0,0,0,0,0,0,0,0.876130126920156,-1.38005614790386,1.15346731178381,0,-1.06240373139434,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.170904671393725,0,0,0,0,0,0,0,0.189262702363671,0,0,0,0,0,0,0,-0.0304317747622637,0,0,0.0188060110051034,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050441938764108,0,0,-0.198030971655004,0,0,0,-0.0466092887708653,0,0,-0.0382760131479613,0.0112880932558023,0,0,0,0,0,0
MKreturn,0,0,0,-0.048088850999536,0,0,0.0154921747323151,-0.0593458133994486,0,-0.0452208574660563,0,0,0,0,0,-0.00502660414806335,0,0,0,0,0,0,0,-0.0279934515924772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813644436461313,0,0.160491474846462,-0.0131442404432657,0.0538512433515895,0,0,-0.0112911353830544,0.00784380934518376,0.0608968148979641,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00104052603647679,0,0,0,0,0,0.001961526650708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000427251605057725,-1.27976166009483e-05,-0.000372989327922478,-0.00171005960598718,0.000340750015644124,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00306092377839049,0,0,-2.16840434497101e-19,0,0,-0.071456570504653,0,0,0,0,0,0,0.0671699575745478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100704368425946,0,0,0,0,0,0,0.0406248751656628,0.0906347936952837,-0.0696845467970151,0.0398774567419817,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655552572003355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00576435694068007,0.0147373362316787,-0.0136992135241328,0,0,0,-0.0193988073278343,0,0
CarbonVol_Hubei,0,0,-0.00808149767915297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00801068061672383,-0.00582137144167655,0,0,-0.014781881784352,0.00985765443843323,0,0,0,0,0,0
