,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X600809.SH,X002475.SZ,X600276.SH,X000651.SZ,X000568.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X000625.SZ,X000338.SZ,X600031.SH,X000063.SZ,X002304.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X002463.SZ,X000157.SZ,X002241.SZ,X600703.SH,X600372.SH,X600066.SH,X002028.SZ,X600584.SH,X000977.SZ,X002236.SZ,X600522.SH,X000921.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X002129.SZ,X002180.SZ,X002223.SZ,X000800.SZ,X600487.SH,X002074.SZ,X600418.SH,X002156.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.125964628847266,0,0,0,0.242991517802532,0,0,0,0,0,0,0,0,0,0.0399352893268519,0,0,0,-0.00824335916020926,0,0,0,0,0,0,0,0,0,0,0,-0.0256401342746842,0,0,0,-0.0192338385811053,0,0,0.0521604247643853,-0.00597894326844781,0,0,0,0,0,0,0,0,0,0,-0.0106675175545075,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0021826638299415,0,0,0.463680641613006,0,0,0,0,0,0,0,0,0,0.13504107103309,0,0,0.0214450549593041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01230649436575,0,0,0,0,0,0.0330923359650362,0,0.0549199347849034,0,0,-0.0165925664040444,-0.0272041306878594,0,0,0,-4.33680868994202e-19,0,0
X002415.SZ,0,0,0,0,0,-0.00918063794154704,0,0,0,0,0,0,0,0,-0.075843912462815,0,0.0106483344803019,0,0.170543169832497,0,0.0171676690294668,0.0498716844516388,0.0627088282067406,0,0,0,0,0,0,0,0,0,0.0173132933771939,0.0836897579909718,-0.0243106361981998,0,0,0.14475771127976,0,0,0,0.109014362772361,0,0,0,0,0,0,0,0,0,0,0,-0.116803893686853,0,0,0.0246501765118303,0,0
X600690.SH,0,0,0,0,0,0,0,0.184080099493931,0,0,0,0,0,0,0,0,0.0101550939356111,0,0,0,0,0.00637414707203266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260866536196651,0,0,0,0,0,0.038616363217055,-0.157081435755182,0,0,0,0,0,0,0,0,0.0231557195183837,4.33680868994202e-19,-0.0190031669541486,0,0,0.155547387810151,0,0
X600809.SH,0.11417562143371,0,0,0,0,0,0,0,0,0,0.0426761216550196,0,0,0,0,0,0,-0.00894427764686181,0,0.286640812888573,0,0,0,0,-0.0129414469282912,-0.121148277462344,0,0,0,0.032621679276916,0,-0.0506369061486849,0,0,-0.00352659930432768,0,0,0,0,0,0,0,0.00449517575681653,0,0,0,0,0,0.0151273111156657,0,0,0,0,0,0,0,0.0104053754449136,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562892539924082,0,0.417845959608808,0,0,0,0,0,0,0,0,0,0,0.0241098568961509,0.0572790344156164,0,0,0,0,0,0,0,0,0.0424581394315949,0.0668506291722708,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.181067707123088,0,0,0,0,0,0,0,0,0,0.154005795785266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311223582070212,0,0,0.0454700540184275,0.0442873905422128,0,0,0,0,0,0,0,0,0,0,-0.0227054294880604,0,0,-0.0220484899637845,-0.180584545542156,0,0,0.0351904830902304,0,0
X000651.SZ,0,0,0,0.336481035088119,0,0,0,0,0.0993277769668927,0,0,0,0,0.0424443869622773,-0.123777512362408,0,0,0,0,0.108616197149746,0,0.0858026206851638,0,0.10761990564227,0,0.10916525935169,0,0,0,0,0,0,0,0,0,0.0690234448882368,0,0,0,0,0,-0.0598717710294422,0,0,0,0,-0.0129936972302426,0,0,0.022341256583332,0,0,-0.0160989630814036,0,0,0,-0.00900083894812053,0,0
X000568.SZ,0,0.847018382030344,0,0,0,-0.0225976979284457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16208908430567,0,0,0,0,0,0,0,0,0,0.0469589391492041,0,0,-0.0110580651903727,0,0,0,0,-0.0158838018004614,0,0,0,-0.00547520323984195,-0.0490656926429508,-0.0570367921303558,0,-0.124940960889037,0.169320765706752,-0.0621000825874883,0,0,0,0,-0.025992665947507,0,0,0,-0.033278406086839,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464679315108486,0,0,0,0,0,-0.219463326134547,0,0,0,-0.0056832613225775,0,0.124081100889594,-0.0174525101275089,0,0,0.115819269653978,0,0,0,0,0,0,-0.0308427302968176,0,0,0,0,0,-0.0237407057342811,0,0,0,0,-0.0367039393748478,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0502740919212342,0.0473816679320742,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156925995943053,0,0.20548766423568,0,0,0,0,0,0,0,0,0.337974505437622,0,0,0,0,-0.044202432641815,0,0.0259120064393365,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0687071246705183,-0.0489426549116504,0,0,0.0596085593860645,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0217233077716862,0,0,0,0,0,0,0,0,0.0955349400218342,0,0,0,0,-0.0313344671449585,0,0.0237677543913836,0,0,0,0,0,0,0,0,0,0,-0.0190951166923755,0,0,0,0,-0.0365270589439178,0,0,0,0,0,0,0,0,0.0875277980968466,0.0176492465083258,0,0,-0.0185665781727852,-0.0545726587866837,0.022554804197468,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,-0.00827793293924836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445107188805247,0,0,0,-0.0237574805876677,0,0,0,0,0,0,0.101553499108481,0,0,0,0,0,-0.0143691398113039,0,0,-0.0606065900339853,0.0146518036261449,0,0,0,0.173669934470469,0,-0.0152337372059304,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.140105427611226,0,0,0.0829799123235551,0,-0.0664821518979651,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.246219919152729,0,0,0,0,0.0219754541949077,0.00937304143236518,0,0,0,0,0,0,0,0,0.186937139526059,0,0,0,0,0,0,0,0.129699950477491,0,-0.0376998257779169,0,0,0.023105601470195,0.0162322286548341,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187159097154767,0,0,0,0,0.1055605446312,0,0,0,0,0,0,0,0,0,0,0,0.145189656095032,0.0275647086269946,0,0,0,0.153113796182252,0.41618341424563,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-0.0546659786289831,0,0,0,0,0,0,0,0.0110497234740062,0,0.0622490826875233,0,0,0,0,0,0,0,0,0,0,0,0,0.196855744808949,0,0,0,0,0,0,0,0,0,0,-0.0915209775137015,0,-0.0786331948686596,0,0.143044886692016,0.171999131156054,0,0,0,0,0,-0.000929174443669842,0.0324292257389546,-0.0487927069921718,0,0,0,0,0
