,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X600809.SH,X000338.SZ,X600690.SH,X600703.SH,X300142.SZ,X002007.SZ,X300014.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X002371.SZ,X600741.SH,X300003.SZ,X600183.SH,X300124.SZ,X002129.SZ,X000977.SZ,X000625.SZ,X601877.SH,X000800.SZ,X002236.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002414.SZ,X002463.SZ,X600118.SH,X002179.SZ,X000066.SZ,X002049.SZ,X002008.SZ,X002223.SZ,X002185.SZ,X002180.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.270797156386713,0.15772514074706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472660267029109,0,0,0,0,0,0,0,0,0,-0.00181283950281104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861762088304732,-0.00558821911054336,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200546790450503,0.23531423705818,0,0,0,0,0,0,0.0236874934937862,0,0,0,0,0,0,0,0.041039401611282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293420816995535,0,0,0,0,0.0348858989346163,-0.033130841908561,0,0,0,0,0,0
X600276.SH,0,0.192306241979089,0,0,0,0,0,0,0,0,0,0,0.115904025334666,0,0,0,0,0,0.0547760320856572,0,0,0,-0.0132736220922022,0,0,0.0821991966929462,0,0,0,-0.0275267985390273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137148247317931,0,0.143236160077619,0,0,-0.00802496917902384,0,-0.0124863591909544,0.00612565995516492,0,0,0,0,0,0
X000651.SZ,0,0.0607060740418021,0,0,0.0721593585559238,0,0,0,0,0,0,0,0,0,0,0,0.171418557942186,0,0,0,0,0.0203977591141349,0,0,0,0.0369400075616851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384381575671865,0,0,0,0,0,0,0.0101402648019269,-0.00959286002694441,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136185454405803,0.292348531298519,0,0,0,0,0,0,0,0.0958878307428274,0,0,0,0,0,0,0,0,0.0131522952277105,0,0,0.248087822594458,0,0,0.0181125619368823,0,0,0.0435335578927865,0,0,0,0.00784446211997025,-0.0200641248057653,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.039567365938349,0,0,0.0533466348059159,0,0,0,0,0,0,0,0,0,0,0,0,0.103813689258801,0,0,0,0,0.0677313869923724,0,0,0,0,0,0,0,0,0.0993514991438563,0,0.0101667128788537,0,0,0,0,0,0,0,0,0.0392107523006952,0,0,0.0771531850412897,0,0,0.0203678395166698,-0.0241551603664207,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.059823414094245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896906968176675,0,0.167660126250431,0.0442626862290881,0,0,0,0.0902232962280266,0.129741451258652,0,0.130383358149594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000610896776370649,-0.0290511433145337,0.0211321717494588,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.119021626424539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094678285717618,0,0,0,0,0,0,0,0,0,0,0.0295668830520181,0,0,0,0,0.249324698331387,0.00516472299715932,0,0,0,0,0,0,0,0.192059060108972,0,0,0,0,-0.0434338654955955,0.043336791045792,-0.0520769600221373,0,0,0,0,0,0
X600031.SH,0,0.105860056250092,0,0,0,0,0.116060922984778,0,0,0,0,0,0.120043689134997,0,0,0,0,0,0,0,0.0607197618054801,0,0,0,0,0,0,0,0,0,0,0.0295194755880053,0,0,0,0.372291524278885,0,0,0,0.0890598376509784,0,0,0,0,0.00547956822396484,0,0,0,0,0,0,-0.00758491686486438,-0.000387169976644698,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0199850185230925,0,0,0,0,0,0,0,0,0.125369895735483,0,0,0,0.0683070170204216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0141750312320147,0,0,0,0,0,0,0
