,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000625.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X002179.SZ,X600089.SH,X002463.SZ,X600372.SH,X600703.SH,X002236.SZ,X600066.SH,X600741.SH,X000977.SZ,X002241.SZ,X000921.SZ,X002028.SZ,X002049.SZ,X000661.SZ,X600584.SH,X600522.SH,X002129.SZ,X000800.SZ,X601877.SH,X600183.SH,X600566.SH,X002223.SZ,X601799.SH,X600418.SH,X600060.SH,X600177.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103519319393179,0,0,0,0,0,0,0.087526378800752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477798084832519,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314313029634352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969765959386823,0,0.0791055898242738,0,0,0,0.0278364399587692,0,0,0,0,0,0,0,0,0,0,0,0.177541035441908,0,0,0,0,0.0482055373131019,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.141663806472996,0,0,0,0,0.0265098883141052,0,0,0,0.0603829809240753,0,0,0,0,0,0,0,0.287998815681695,0,0,0,0,0,-3.46944695195361e-18,0,0.217943408423615,0,-0.0352647887926336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160330212021833,0,0.047016852374847,0,-0.00298827704079895,0,-0.0793274586518808,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0971985850528722,0,0,0,0,0,0,0,0,0,0,0,0.172295337198097,0,0,0,0,0.0585761669756434,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0996378049019458,0,0,0.044714794023973,0.0415850557373688,0,0,0,0,0,-0.0334753208542581,0,0,0,-0.0167870585844385,0,-0.0104125911826071,0,0,0,0,0,0,0
X000596.SZ,0,0.200552523012438,0.192233420031045,0,0,0.326303614687144,0,0,0,0,0,0,0,0.0383736947657993,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00539645214330923,0,0,0,0,0,0,0,0,0,0,0.160268405484295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391808757698691,0,0,0,0,0,0.216517202615614,0,0,0,0.220674667507924,0,0,0.112560676310402,0.00559805321271276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0705440219512895,0,0.140160057105923,0,0,0,1.73472347597681e-18,0,0,0,0.192117963260191,0,0,0.0253273401740203,0,-0.0255264404080288,0,0,0,0,0,0,0,0,0,0,0,0,0.0565000043952477,0,0,0,0,0,0,0,0,0,0,0,-0.0663233771415071,0.0672496179258645,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0361557861229782,0,0,0,0,0,0.15208426840159,0,0,0,0,0,0,0,0,0,0,0.0747576838682336,0,0,0,0.0183907615262927,0,0,0,0,0,0,0.22885750799396,0,0,-1.73472347597681e-18,0,0,0,0.0647611679031729,0,0.0517361480941044,0,0,-0.0094861706919658,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253020176741869,0,0,0,0.130818736983552,0,0,0,0,0,0,0,0,0,0,0,0.054331542717118,0,0.136532351860615,0,0,0,0,0,0,0,0,0,0.0717265606770011,0,0,0,0.0454695266697906,0,0,0,-0.0278114656395048,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.195913917830871,0,0,0,0,0,0,0,0.0159513999981795,0,0,0,0,0,0,0,0,0,0,0,-0.0117667574355338,0,0,0,0,0,0,0.122850881215712,0,0,0,0,0,0,0.291362885252278,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.111773715164845,0,0,0,0.0301153729119075,0,0,0,0,0.016085654836441,0,0,0,0,0.0636752482582668,0,0,0,0.0438724845424801,0,0,0,0.0483666101751852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288778466117568,0,0,0.0284080906964099,0,0,-0.00628844040758763,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0132965317291905,0.145740849492539,0,0.100613610880953,0,0.0739405657195069,0,0,0,0,0.127542673428894,-3.46944695195361e-18,0,0,0,0.0552169242190994,0.0452323059677904,0,0,0,0,0,0,0,0,0,0.0789954815770524,0.0805182152896419,0,0,0.155426102991808,0,0,0,0,0.0514221643179614,0,0,0,0.0562754986825577,0,0,-0.0500049859174992,0,0.0692917892980716,0.00921018073465077,0,-0.035781792420212,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.558904028961786,0,-0.289245716053529,0.0336606566807966,0,0,0,0,0,0,0,0,0,0.24506385874773,0,0,0,0,0,0,0,0,0,0,0.0618043677102959,0,0.212587672573217,0.515901818369193,0,0.299085742223643,0,0,0.232358776052544,0,0,0,0,0.0976371839289261,0,0,0,0.0536964844383292,0,0,0.0940509964378417,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.195233388713309,0,0,0,0,0,0,0,0.0685497204276709,0,0,0,0,0.103506866763627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131068319545775,0,0,-1.73472347597681e-18,0,0.0753738862086247,0,0,0,0,0,0,0,0,0.0847509037527948,0,0,0,0,0.0489714694418883,-0.0193272278716719,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0297691747508921,0,0,0,0,0,0,0,0.0380979450787998,0,0,0,0,0,0,0,0,0.0616869107009643,0,0,0,0,0,0,0,0,0.139554063929915,0.0919098220586557,0,0,0.0296895421348486,0,0,0,0.220871257721036,0,0,0.195084877981755,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0115320485787879,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0227976031084163,0,0,0,0,0.0955170656568581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114357196852004,0,0,0,0,0,0,0,0.330269172919575,0,0.229935098188351,0,0,0,0,0,0,0,0,0.0743791951275359,0,0,0,0,-0.0409636304766912,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.0713547602191406,0,0.102311357401187,0,0.445661386063162,0,0,0,0,0,0,0,0,0,0.0628466376761383,0,0,0,0,0,0,0,0.0340533551943245,0.217820628187756,-0.0575800003570976,0,0,0,0,0,0,0,0.166613817808629,0,0,0.0355836246598606,0,0,0,0,0,-0.00149345232523838,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895323252393458,0,0,0,0,0.0750912338342726,0,0,0.0777402445088732,0,0.0388892965445288,0,0,0,0,0,0.0500506132947932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0308804133791671,0,0.039784251621793,0.0164165981399253,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0675634004395609,0,0,0,0,0,0,0.117389773115557,0,0,0.0558605070035828,0,0,0.0350579841472293,0.499154346067863,0,0,0,0,0,0,0,0,0,0.2105528555655,0,0.0453650914262831,0,0,0,0,0,0,0,0,0.0941415992489443,0,0,0.00746387674756703,0,0,-0.0281790862350121,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.303036690098553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363680980101059,0.00974715338043365,0,1.73472347597681e-18,0,0.155085868300994,0.100095381704824,0,0,0,0,-0.0634339961496658,0,0,0,0.0306974464720813,0,0.0293522284012798,0,0,0,0,0,0,0.140402479789299,0,0,0,0,0.0419276056264832,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.093686676786322,0,0.0166027204508548,0,0,0,0,0,0,0,-0.0412827352186761,0.128334852984632,0,0,0.122927596295553,0,0,0,0,0,0,-0.117799713644978,0.199670076848891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383891594097696,0,0,0,0.00296173512869004,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.143795662165113,0,0,0,0,0,0,0,0,-0.0458610975394808,0,-0.0418877253709031,0,0.213777591741125,0,0,0,0,0.215266839274302,0,-0.0399095518708317,0,0,0,0,-0.0592693794206377,0,0,0,0,0,0,0,0,-0.0542307432293847,0,0.0381233825378886,0.0673080245202724,0,0,0.0126685509534885,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268428224723179,0.0685825572782496,0,0,0,0,0.0489222953154903,0,0,0,0,0,0,0,0,0,0.121146384499875,0.109464551180706,0,0,0.189881949465952,0,0,0,0,0,0,0.0164251639521138,0,-0.0343944509486224,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.052331576658985,0,0,0,0,0,0,0,0,0,0,0,0,0.0558664045748917,0,0.255456575343553,0,0,0,0,0,0,0,0,0.0553804766724428,0,0,0,0,0,0.0372475059372579,0,0.113002394298608,0,0.0129958961917439,0,0,0,0.0120151204705857,0,0,0,0,0,0.0228658914414707,0,0,0.0650343178555266,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.263386521580619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220782529534302,0,0,0.106962685404255,0,0,0,0,0,0,0,0,0,0,0.119246654110025,0,0,0,0.0947762902254672,0,0,-0.00964112322800148,0,0.067916568150919,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163661082700821,0,0,0,0,0,0,0,0,0.0870091718843601,0,0.00624169178151152,0,0.370955152915487,0,0.0664487537877578,0,0,0,0,0,0,0,0,0.0310673962825514,0,0,0.014124745586116,0,0,0.00627416307976923,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230264351039354,0,0,0,0,0.0865879555925073,0,0,0,0.368829260481459,0,0,0,0,0,0,0,0,0,0,0,0,0.296231717359411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474198259005538,0,0.0509414183589857,-0.0228166308763308,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193289695402981,0,0,0,0,0.0322969647671638,0,0,0.0496013772300958,0,0,0.0691020830411715,0,0.0780998411104305,0,0,0,0,0,0,0.12990460822799,0,0.0394214436479828,0,0,0,0,0,0,0,0,0.157766950739275,0,0,0.0860558885433602,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.103033332790376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474451092318978,0,0,0,0,0,0,0,0,0,0,0,0,0.176160157199599,0,0,0.0133024054150149,0.104209885789531,0,0,0,0,0,0,0,0,0,0.00178929823616676,0,0.0200339204966363,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.00364795296390868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170936490515683,0,0,0,0,0,0,0,0,0,0.153052974108525,0,0.233704395392138,0,0.288162776581817,0,0,0,0,0,0,0,0,0,0.0238328678283585,0,0.0631715912936977,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222553758996316,0.07482815994411,0,0,0,0,0,0,0,0.144063786092224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865562933030114,0,0,0.0247783188746308,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049270488086795,0,0.0881901780572126,0,0,0,0,0,0,0,0,0,0,0,0,0.00171312129350386,0,0,0,0,0.0356964905934795,0,0.0177305068684153,0,0.0487241105900639,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14417680520689,0,0.0337420432184087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350498580037383,0,0,0.0359660370997159,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347161999328911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174373669663366,0,0.196430889034605,0,0,0.00399169557824408,0,0,0,0.0360209428924818,0,0,0,0,0,0,0.196629504061333,0,0,-0.068165589432479,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0.0627569916232025,0,0,0,0.0114222817114252,0,0,0,0,0,0,0,0,0,0,0.0970930789482749,0.081454394982331,0,0,0,-0.105545645677841,0.00882421098878,0,0,-0.0273340013963258,0,0.0288854613918976,0,0.0161736995187858,0,0,0,0,0,0,0,0,0,0.397873157830289,0,-0.263059497396268,-0.0872508846500806,0,0,0,0,0.0725455013845425,-0.00752623042884881,0,-0.0669972880201787,0,0,0,0
X600177.SH,0,0,0.00475736235838649,0,0,0,0,0,0,0.06810056997941,0,0,0,0.0681817661268018,0,0,0,0,0,0,0,0,0,0.02284800056267,0,0,0.0284202217035766,0,0,-8.67361737988404e-19,0,-0.0862952576117342,0,0,0,0,0,0,0,0,0,0,0,0.106751181708045,0.173679664497325,0,0,0.0706697624548492,0,0.0142506304874807,0.072278598436811,-0.00156621113003956,-0.0135261965024076,-0.181643955606365,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.234299072487513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684632615237547,0,0,0,0,0,0,0.711122043434237,0,0,-0.163700462523738,0.405507530647234,0,0,0,0,0,0.635559535303683,0,0,0,0,0,0.0119942209079986,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.224026724244308,0,0.0293585577644464,0,0,0,0,0,0,0,0.104443153701527,0,0,0.127365699940885,0,0,0.0435575624868571,0,0,0,0,0,-0.175247615500945,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434540620292484,0,0,0,0,0,0,0.0987327178595698,0,0,-0.0922021766846787,0,0,0,0,0,0
Slope,0,0,-0.0302502909354046,0,0,0,0,0,0,0,0,0,0,0,-0.289491416594324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.053462373885557,0,0,0,0,0,0,0,0,0,0,0,0,-0.00710684943346994,0,0.0283553296995965,0,0,0.814571312720388,0.185012576813984,0,0,0,0,0
TED,0,0,0,0,-0.0643022094740725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109714581564073,0,0,0,0,0,0,0,0,0,0.121532450704696,0,0,0,0,0,0,0,0.81284643478458,0,0,0,0,0,-0.097051329714276,0,0.506276936554775,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.030517808190283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141996923132391,0,0,0,0,0,-0.0681836243486215,0,3.46944695195361e-18,0,0,-0.0428085378113997,0,0,-0.00124756652066689,0,0,0,0,0,0,-0.063491091092073,0,0,0,0,0,-0.131537429756607,0.129158370543536,0,-0.198551402803843,0,0,0,0.0918494453476195,-0.0949120882052788,0,0.252809114498736,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801332365050239,0,0,0,0,0,0,-0.015968826571161,0,0,0,0,0,0.0406724398189075,0,0,-0.139410483403153,0,0.0604377564803381,0,-0.0189360463803736,0,0,0,0,0,0,0,0,0,0,-0.00162513095888838,0,0.0528965651602989,0,0.107471249331992,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116650711050986,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26261468503586e-05,0,0,0,0,0,0,-0.000153999346527883,0,0,0,0,0.0019110570230669,-0.00191806935337226,-0.000230407349216443,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367760877191106,0,0,0.00294656594840268,0.00150630615023412,0,0,0,0,0,0,-0.00919754611696049,0,-0.00402450208158559,0,0,0,0,0,0,0,0,0,-0.00834979939643092,0,0,0.0175935807602592,0,0,0.000272575116176804,0,0,0.0115640701449083,0.0135130241951073,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00260628933704486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351468473320598,0,0,0,0,0,-0.0101167204618766,0,0.00500471468060607,0,0,0,0,0,0,0,0,-0.00117777768248599,0,0,0,0,0,0,0.00811474959783502,0,0.00084747549973479,0,0,0,0,0,0,0
