,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X000625.SZ,X600031.SH,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X600089.SH,X600809.SH,X000157.SZ,X600177.SH,X002085.SZ,X002508.SZ,X600487.SH,X300003.SZ,X002008.SZ,X300136.SZ,X600271.SH,X600522.SH,X002294.SZ,X600118.SH,X000050.SZ,X000981.SZ,X600372.SH,X600867.SH,X002074.SZ,X600699.SH,X000559.SZ,X300115.SZ,X002007.SZ,X600566.SH,X000596.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0179362679278913,0,0.236991390125112,0,0,0.0578341692869351,0,0,0.210405189070964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428187430744636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620137360579502,0,0,0,0,0,0,0,0,-0.000200904975344009,-0.0046871855435134,0,0,0,0,0,0
X600104.SH,0,0,0,0.00384746131610812,0,0,0,0,0,0.300380960668037,0,0,0.07787257369281,0,0,0.439261912091549,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313223322968571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157537004517777,-0.0101191448048783,-0.00588337134893074,0,0.0298121274158047,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.133821066541915,0,0,0,0,0,0,0,0,0,0.193762062439877,0.224936402709473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105265094111523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.118550176352051,0,0,0.169012912160473,0,0,0,0,0.225867898239692,0,0,0,0,0.0258879235580153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719608516709061,0,0,0,0,0,0,0,0,-0.0553131089104886,0,0,0,0,0,0,0,0,0,0,0,0.131744043092056,-0.00135439090565647,-0.00913459546700052,0,0,0,0,0,0
X000858.SZ,0,0,0,0.041731116479638,0,0,0,0,0,0.131869942572094,0.624581542177558,0,0.0907681344187908,0.00806330359987199,0.0837236653114668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550162860215674,0,0.0132289626411319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176237680120652,0,0,0,0,0,0
X600276.SH,0,0.0867029930317611,0,0,0.351314890175909,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0660578957530656,-0.0139074389443404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270813092945357,0,0,0,0,0,0.0021204227685446,0,-0.0643169514852189,0.0218008357146981,0,0,0,0,0,0,0
X000725.SZ,0,0,0.203958029534734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198290054079434,0,-0.105847141651942,0,0,0,0,0,0,0,0.0237047764562868,0,0.0145420628485069,0,0,0,0,0,0.10313997817482,0,0.131481724213485,0,0,0,0,0.132360168412705,0,0,0,0,0,0,0,-0.00620325345418174,0.00263800209450546,0,0,0,0,0,0
X002304.SZ,0,0.0372064715082014,0,0,0.402690066316618,0,0,0,0,0,0.0919575208686897,0.0832466241549955,0,0,0,0.0504412631291883,0,0,0.00599068345366678,-0.102741815635363,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393016833811566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025182081549736,-0.00820243145400867,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.167439243977444,0,0,0.143023775072839,0.0556752121868659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210046736934756,0,0.0571141986652285,0,0,0,0,0,0,0,0.0836967997999752,0,0,0,0,0,0,0,0,0,0,-0.0350162859058584,0.0510759625823086,0,0,0,0,0,0
X600690.SH,0,0.228468411481034,0,0.336161527782144,0,0,0,0,0,0,0,0.0153130213012922,0.0482071513621023,0,0.122964720127865,0.0939455226524603,0,0,-0.0830531148089026,0,0,0,0,0,0,0,0,0,0.0432223870694431,0,0.134230486800879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151366654209936,0.1252495065198,0,-0.0650416452903283,0,0.0191774341957838,-0.0125907780296696,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.462993598986515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486927201731826,0.0396270174451239,0,0,0,0.124867566705434,0,0,0,0,0.0249312654074661,0,0,0,0,0,0,0,0,0,0.252771170162143,0,0,0.015985350371184,-0.00887837739975559,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.200497575422524,0.126174613505741,0.0774918894716418,0,0,0,0.175933884552955,0.0975208515391021,0.191914971692157,0,0.404388813265191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121009473165574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131300817753951,0,0.014308333268399,0.0199706609770915,0,0,0,0,0,0
X000625.SZ,0,0.134011133523216,0,0,0,0,0,0,0,0.143600148488079,0,0,0,0.123654204659045,0.0333815994787126,0,0,0,0.018215466827686,0,0,0,0,-0.104126823984791,0.145575748184835,0,0,0.0616995259425694,0,0,0,0,0,-0.0212791868723709,0,0,0,0,5.42101086242752e-20,0,0,0,0.0389788295689344,0,0,0,0,0,0,0,0,-0.00922374218791979,0,0,0,0,0,0,0
X600031.SH,0,0,-0.13924055601359,0,0.209700359368722,0,0,0,0,0,0,0,0.0563470122063393,0,0,0,0,0,0,0.0175047612093066,0,0,0,0,0,0,0,0,-0.00623902145305283,0,0,0,0,0,0.161410757785777,0,0,0,0.103703726048232,0,0,0.214517980816241,0,0,0,0,0,0.0345926467117004,0,0,0,-0.0167720489915197,-2.71050543121376e-20,0,0,0,0,0,0
