,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002475.SZ,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000977.SZ,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X002241.SZ,X601877.SH,X000157.SZ,X600584.SH,X600741.SH,X000661.SZ,X600522.SH,X002074.SZ,X002180.SZ,X000733.SZ,X000066.SZ,X300003.SZ,X600702.SH,X600460.SH,X300142.SZ,X300146.SZ,X002007.SZ,X000800.SZ,X002463.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.235530621076294,0.0652621896779805,0,0.0526117873127011,0,0,0,0,0.00132701006961922,0,0,0,0.064140607874689,0,0,0,0.0240492239242701,0,0,0.0102228553693805,0,0,0,-0.0656805002920051,0,0,0,-0.0142324496432718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0.260405605515076,0,0,0.0765277639880601,0,0,0,0,0,0,0,0,0,0,0.115997323102548,0,0,0,0,0,0,0,0,0,0.00991726540639321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135927259226557,0,0,0,0,0,0,0,0,-0.02427066277557,-0.0260295100794353,0,0,0,0,0,0
X000568.SZ,0,0.51167972801353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010204614281743,0,0,0,0,-0.0264751335129254,-0.0411344218163368,0,0,0.0608503814061229,0,0,0,0,0,0,0,-0.0602270234224296,0,0,0,0,0,0.241579911179674,-0.0436287534743803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0480645703040706,0,0,0,0,-0.112249433751376,0,0,0,0,0,-0.189339014168847,0.261007263857407,0,0,-0.0408166470764403,0.251059549286057,0,0,0,0.301549544479869,0,0,0,0,0,0,0,-0.0253258547283304,0,0.122459263207968,0,0.0425363756566913,0,0.0720678406549631,0.0772180669931322,0,0.278356385639621,0,0,-0.178719923600007,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.158750996555669,0,0,0,-0.0304816500682274,0,0,0,0,0,0.027203563458253,0,0,0,0,0,0,0,0,0,0.154632864162348,-0.0233708116121603,0.0346682232681087,0,0,0.0512549337977491,0,0,0,0,0,0,0,0.0524265152095006,0,0,0,0,0,0,0,0,0,0,0,-0.268203203664306,0,0,0.0140295184784689,0.0100420877555162,0,0,0,0,0,0
X600809.SH,0,0.205919204947327,0,0,0,0,0,0,0,0.158103396771494,0,0,0,0,-0.14582950960419,0,0,0,-0.162241379759492,0,0,0,0,0,0,0.0226795085627784,0,0,0,0,0,0,0,0,0,0,0,0.0945120078778945,0,0,0.040456024076998,0,0,-0.0123069305200537,0,0,-0.327941153411405,0,0,0,0.173043801447422,-0.0383474335651904,0.0627251962065517,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.160945729306729,0,0,0,0,0.279207044333064,0,0,0,0,0,0.13538913946788,0.112652153483604,0,0.100196376372596,0,0,0,0,0,-0.0553113087233533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943362344365046,0,0,0,0,0,0,0,-0.0152719139587721,0,0.0967262994115136,0.0416138577975717,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.00598688150920186,0.024170125933337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214574776847029,0.00902387436016307,0.0408367751738311,0,0.095797942918765,0,0.434479019880444,0,0,0.0539462123730542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0846542071273993,0,0,0,0,0,0,0,0,0,0.143281038157655,0,0,0,0,0,0,0,0,0,0,0,0.168678713713849,0,0,0,0,0,-0.0354728456998118,0,0,0,0,0,0,0.0602055048757764,0,0.134283196376791,0,0.0119048483647368,0,0,0,0,0,0,0,0,0.222562008997924,-0.246719806410694,0,0,0,0,0,0
X000651.SZ,0,0,0.170576434773729,0,0,0,0,0,0.147743022721,0,0,0,0,0.0185874111185157,0,0,0,0,0,0,0,-0.0143689710478809,0,0,0,0,0,0,-0.014559896941888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105128103227495,0,0,0,0,0,0,-0.0623235716644922,0,0,0,0,0,0,0,0,0
