,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X000568.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X000661.SZ,X600703.SH,X000100.SZ,X600809.SH,X002236.SZ,X300003.SZ,X600271.SH,X300124.SZ,X002008.SZ,X300142.SZ,X000625.SZ,X002007.SZ,X000157.SZ,X600487.SH,X600177.SH,X002456.SZ,X002179.SZ,X300146.SZ,X002241.SZ,X600498.SH,X002506.SZ,X000977.SZ,X600066.SH,X600867.SH,X600522.SH,X600566.SH,X600089.SH,X600776.SH,X000050.SZ,X002129.SZ,X600183.SH,X600372.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.226472668097046,0,0,0.0148457693185454,0,0,0,0,0,0.0574113058261822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577493287324827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803315015827319,0,0,0,0,0.0222083373025715,0,0,0,0,0,-0.0122830983907281,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0684329318376422,0,0,0,0,0.103676047059279,0,0.106078552277295,0,0.0666008531331321,0,0,0,0,0.262881612126509,0.173509729686178,0,0,0,0,0.0485729484125032,0,0,0,0,0,0,0,0,0.0227873806771165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107252948251915,0,-0.00720878842078048,0,0,0,0,0,0,0
X000651.SZ,0,0.181162747465803,0,0.0818750202092195,0,0,0.0762074458130793,0,0,0,0,0,0.0407757660323536,0.0943841417452299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575633511166175,0,0,0,0,-0.0085994261825807,0,0,0,0.141762939879548,0,-0.00014606033972765,0,0,0,0,-0.0873938592069034,0,0
X600104.SH,0,0,0.0845532565117865,0,0,0,0,0,0,0,0,0,0.09285043563412,0.0306433678476915,0.0714619873405347,0,0,0,0,0,0,0,0,0,0,0,0,0.0897526317585732,0,0,0,0,0.0351211605437047,0,0,0.037094756111863,0,0,0.00760391107580027,0,0,0,0,0,0,0.00968575201370171,0,0,0,0,0,-0.00425385403369674,0,0,0,0,0,0,0
X600276.SH,0,0,0.109434078091115,0,0,0,0,0,0,0,0,0,0,0,0,0.0864248126279239,0,0.120599602716227,0.0666063765403767,0,0,0,0.140375630307651,0,0,0,0.0289999634961118,0,0,0,0,0,0.0573203185547366,0,0,0,0,-0.0738272104518013,0,0.0738569810603006,0,0,0,0,0,0,0,0,0,0.0264667450267061,0,0.0031240866076062,0.00836388446422332,0,0,0,-0.0141805202710757,0,0
X002415.SZ,0,0,0.0143292000201296,0,0,0,0,0.0443160153331868,0,0,0.00131400789354902,0.0843219614491159,0,0,0.105906051973716,0,0,0,0,0,0,0.350470019364927,0,0,0,0,0,0,0.0059839103446875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406142091643668,0,0,0,0,-0.0273097288829611,0,0,0,0,0,0,0
X002304.SZ,0,0.221976892182431,0,0,0,0,0,0,0,0,0,0.0874588857619301,0.069098702700668,0,0,0.0579633572680747,0,0,0,0,0.0855729872516541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548953243854291,0,0,0,0.0169500416620653,0,0.0245911255300785,0,0,0,0,0,0,0,0,0,0,0.00207606219520024,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0205870753397793,0,0,0,0,0,0,0.120160175821146,0,0,0.0811199341210933,0,0,0,0,0,0.0523790623246237,0,0,0.0460286161737497,0,0,0,0,0,0,0,0.0804993060964972,0,0,0,0,0,0.0614146122967792,0,0,0,0,0,0,-0.0222914736956891,-0.0611947431951447,0,0,0,-0.087942409368928,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254152638454047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351025698343879,0.160624762621731,0.137908055901836,0.0982562655266778,0,0,0,-0.0447795602112485,0,0,0,0,0,0,0
X600690.SH,0,0.184358660590871,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0268436720415831,0,0,0,0,0,0,0,0,0,0,0,0,0.127041886937188,0,0,0,0,0.0313247010599475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246882521981161,0,-6.7762635780344e-21,0,0,0,0,0,0,0
