,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X600104.SH,X000651.SZ,X000625.SZ,X002129.SZ,X300124.SZ,X600031.SH,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X600522.SH,X601877.SH,X000661.SZ,X002180.SZ,X002074.SZ,X300142.SZ,X600741.SH,X600884.SH,X600460.SH,X000733.SZ,X000100.SZ,X600702.SH,X000799.SZ,X601799.SH,X000157.SZ,X600563.SH,X002176.SZ,X002236.SZ,X600584.SH,X600487.SH,X000800.SZ,X002056.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.14800149201957,0,0,0,0,0.0487505277519066,0,0,0,0,0,0,0,0,0,0.0517686224640797,0,0,0,0,0,0,0,0,0,0,0.0160114131552242,0,0,0,0.0027190134947796,0,0,0,0,0,0.0153194530890554,0,0,0,0,0,0,0,0,0.00633193257975981,0.080763858623545,0,0.00678621970385607,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0825128330339665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0252261772444384,0,0,0,0,0,0.269015237997861,0.0517022999504568,0,0,0.00742273027298191,0,0,0,0,0,0.024004893596575,0.169374662942925,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.340875069343234,0.0340323665598452,0.26300184184362,0,0,0,0,0,0,-0.0148062699097315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761987712043983,0,0,0,0,0,0,0.0513121281863742,0.0133322683316385,0,0,0,-0.0529546155364172,0,0,0,-0.00296308503072293,0,0,0,0.0148349949733987,0,0,0,0,-0.0207070902906667,0,0
X000568.SZ,0,0.0493091618055849,0.170596041273781,0,0,0,0,0,0.0077626715088303,0,0,0,0,0,0,0,0,0,0,0.00417908625945243,0,0,0,0,0,0,0,0,0,0.0179795884927447,0,0,0,0,0,0,0,0,0.404123785264778,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797822886769684,0,0,0,0,-0.0183270380191875,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.142645055825558,0.0480839069294835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514473946291262,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0184827839070152,0,0,0,0,0.942915393163259,0,0,0,0.0216007394394311,0,0,0.0355580361108589,0.0389346781008272,0,0,0,0,0,0
X002304.SZ,0,0,0.0805621686080297,0,0,0,0.0562904548662461,0,0,0,0,0,0,0,0,0,0,0,0.127542206939894,0.0386905940679802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204996740574657,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275249846973197,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-8.67361737988404e-19,0,0,0.138703637397632,0,0,0,0,0,0,0,0,0,0,0.114628812466835,0,0,0,0,0,0.184120137598972,0,0,0,0,0.0447464276760556,0,0,0,0,0.0513020267685895,0,0,0.216768688629566,0,0,0,0.231571440434512,0,0.0437723558842457,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0176587213890916,0,0,0,0,0,0,0,0,0,0,0.0598659345442068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126204153163974,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125106141704878,0.0697079195834826,0,0,0,0.0102623433580437,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130738608107604,0,0,0.0673472990175522,0.225652243956232,0,0,0,0,0.0541727311844269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188403865005907,0,0.108554893183751,0,0,0,0,0,0,-0.0137292077032266,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139172398134876,0,0,0,0,0,0,0,0,0.150838252321937,0.120984352446135,0,0,0.173087965802502,0,0,0.0697740509090375,0,0,0,0,0,0.108555996678974,0,0,0.0822471401981476,0,0,0,0,0,0,0,0,0,0,0,0,0.0161678794133806,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0330947967702014,0,0,0.0126119690761698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179736959686111,0.0316019915452912,0,0,0,0,0,0,0,0,0,0,0,0.0887936235144419,0.0927294932123717,0,0,0,0,0.018528626277733,0,0,0,0.00774795898484642,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135450813583662,0,0,0,0.0129747803458703,0,0,0.100075692762808,0,0,0,0.0660619924289885,0,0,0,0,0,0,0,-0.0606971604688401,0,0,0,0,0,-0.0108123310586047,0,0.0293472804439905,0,0,0,0,0,-0.0134438741658937,0.0270828492760383,0,0.0129123099918935,0.024262542967152,0,0,0,0.0119186658457811,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311487809817451,0,0,0,0.145207534703289,0,0,-0.101084943766991,0,0.0668199679427074,0,0.115749891408566,0.420867244756748,0,0,0,0,0,0,0,0,0,0,0,0,0.375707944291244,0,-0.207451149496855,-0.027550750048468,0.0310311486806249,0,0,0,0,0.0677460248055013,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199172355274706,0,0,0,0,0,0,0,0.10119310209093,0.181554932738247,0,0,0,0,0,0,0.220613868517865,0.0152673894003123,0,0,0.0192697635175894,0,0,0,0,0,0,0,0,0,0,0,0,0.136686728610446,0,0,0,0,0.104100486018059,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0844835325466494,0,0,0,0,0,0,0,0,0,0,0,0,0.0315139608390502,0,0.0214785374767517,0.0948295632290219,0,0,0,0,0,0.0985106023222962,0,0,0,0,0,0,0,0,0,0,0.0416842283352682,0,0,0,0.180864315024094,0,0.0658578089525936,0,0,0.0180585979898077,0,0,0,0,0.0242196037354897,0,0
X600031.SH,0,0,0,0,0,0,0.0102698511820592,0,0,0,0,0,0.00277631252865447,0.0570271821120374,0,0,0,0,0,0,0,0,0,0.0920482685491283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141756897810451,0,0,0,0.293403383851808,0,0,0,0,0,0,0.0293320251838336,0.207133384990945,0,0.00458805607578629,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0492612925866585,0,0,0,0,0,0,0,0,0.0176413636325343,0,0,0.0972672897898579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154286790128842,0,0,0,0.163722677387393,0.0808172311837228,0,0.00348334017594871,0,0,0,0,0,0,0,0,0.00986683232037997,0,0.0238878999690445,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.117492868365739,0,0,0.00990421182151665,0,0,0,0,0.0937101429559285,0,0,0,0,0,0,0,0,0.0332265266700099,0,0.0242352517272944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00376854154343026,0.0148080230388198,0.0212521900965114,0,0,0,0.0615468983446222,0.0163505599449698,0,0.035607044148954,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.0596914556898503,0,0,0,0,0,0,0,0,0,0.240969711432325,0,0,0,0,0,0,0.35713084793828,0.113569941776748,0,0,0,0,0,0,0,0.575305660001797,-0.1748469484919,0,0,0,0,0,0,0,0,0,0,-0.0998286526124619,-0.0350279016345244,0,0,-0.0101121863404132,0,0,0,0,0,0,0
X000596.SZ,0,0.270565832818724,0.234474707084425,0.162509311115555,0,0,0.0595520225016224,0,0.0343455953764797,0,0,0,0,0,0,0,0,0,-0.0310820215347749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104379163919997,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0102686690775388,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0802947402070527,0,0,0,0,0,0,0,0,0,0.112203549798348,0,0,0,0,0,0,0,0,0,0,0,0,0.00572444848312796,0.0641581560935271,0,0,0,0,0,0,0.173467906908252,0,0,0,0,0,0,0,0.0247175670491204,0.0304732973235158,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0496661944717252,0.0861691431763947,0,0,0,0,0,0,0,0,0,0,0.0525190169025422,0,0,0,0,0,0.142591831839784,0,0,0,0,0,0,-0.0091041737474436,0,0,0,0,0,0,0,0,0.042248712700342,0.0269135242587676,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.389055009921689,0,0,0,0,0,0,0.0679841895551075,0,0,0.23166374100677,0,0,0,0,0,0,0,0,0,0.0669834793952222,0.142842841062424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117299936328755,0,0,0,0,0,0,0,0,0,0,0.0209456309241731,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0834804872537717,0,0,0.0486866763852413,0.0062081303780591,0,0.303174479139321,0,0,0,0,0,0,0.0197787199460676,0,0,0,0,0,0,0,0,0,0,0,0.0112661833762877,0,0,0,0,0,0,0,0,0,0,0,0.0610986441324766,0.0613438592633027,0.0557087007268888,0,0,0.0136856791653211,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0369090262605689,0,0,0,0,0,0,0,0,0.0713342965217839,0,0,0,0,0,0,0,0,0,0.125015061003192,0,0,0,0,0,0,0,0,0,0,0,0.212188159997272,0.124591599134454,0.0972902030775502,0,0,0,0,0,0,0,0.0942242942077458,0,0,-0.177990984414722,0,0,0,0.0390026318027395,0.0267924764548691,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133970806404156,0,0.134469770990774,0,0,0,0,0,0,0,0,0,0.0819911792944224,0.222674861780088,0.0345642075825,0,0,0,0,0,0,0,0.0582173450206916,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0659611282209703,0.133355098677108,0,0,0,0.0397142270296449,0,0,0,0,0.0517768292251765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297142737168903,0.08144022902698,0,0,0.189728410189544,0,0,0,0,0,0,-0.0160197337932021,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0631647233776588,0,0,0,0,0.0505615127108281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324912520604783,0,0,0,0,0.235602868301982,0,0,0.370583102664628,0,0,0,0,0,0,0,0,0,-0.0202974896796441,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674263733727983,0,0,0,0,0.114314068320455,0,0.104295492053195,0,1.73472347597681e-18,0,0,0,0.0727693163833925,0.202674573170319,0,0,0,0.0248202896037541,0,0,0.0349956675468072,0,0,0,0,0,0,0,0.139031486519518,0,0,0,0.0708005468406627,0,0,0,0,-0.0331972044318495,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.187748490742278,0,0,0,0,0,0,0,0,0,0,0,0,0.118403567419016,0,0,0,0,0,0,0.0289462961874883,0,0,0,0,0.0452077198952743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131056610400108,0.131929574161902,0,0.0310037435606154,0,0,0,0,0.0198837902839872,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.119700933792283,0,0,0.0140953613316966,0.039269973059683,0,0,0,0,0,0,0,0,0.0293121264898248,0,0.0381286076669136,0,0.153391407490089,0.0627177787096572,0,0,0,0.071378421733578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540416216283966,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0943058374298734,0,0,0,0,0,0,0,0,0,0,0.101071671164906,0,0,0,0,0,0,0,0.0479225744375273,0.174294150204504,0,0,0,0,0.186002513876546,0,0.193030499615425,0,0,0,0,0,0,0,0,0,0.0776607186868947,0,0.18066592749444,0,0,0.0319725253601183,0,0,0,0,0.142508652301959,0,0
X300142.SZ,0,-0.197371799890078,0,0,0.130146907818184,0,0.209262852894706,0,0,0.0286765246192908,0,0,0,-0.353584093658112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398185728378994,0.189430120241001,0,0,0,0,0,0,0,0,0.0503076676176912,0,0,0,0,0,0,0,0,0,0,0,0,0.0717030043909456,0,0,0,0,-0.0203931323791109,0,0
X600741.SH,0,0,0,0,0,0,-0.03414164713282,0,0,0.10726987498743,0.319988786390279,0.0406354955746564,0.106685232655719,-0.0309577440032944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118719499482959,0,0,0.0180906020763377,0,0,0,0.0631203731360592,-0.028526948494627,0,0,-0.00827803838608038,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0.0355169528669338,0.114622266202026,0,0,0.115194197707918,0.202892963938866,0,0,0,0,0,0,0,0,0,0,0,0.109592975992551,0,0,0,0,0,0.250774142630267,0,0,0,0,0,0,0,0,0,0,0.00777762618990044,0,0,0,0,0.162498500791016,0.0326392964019397,0,0,0,0,0,0,0,0.00304039193586321,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0243413301470237,0,0,0,0.0927537191350473,0,0,0,0,0.254839113654983,0,0,-0.0236294752098014,0,0,0,0,0.093894454646963,0,0.0129963924062371,0,0,0,0,0.00945479844238259,0,0,0,0,0,0,0,0,0.155780111239193,0,0,0,0,0,0.129615365930364,0.109244015226936,0,-0.0231942188719036,0,0,0,0,0.0041564038134005,0,0
