,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600104.SH,X600809.SH,X003816.SZ,X002371.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X002179.SZ,X600418.SH,X000977.SZ,X002463.SZ,X600584.SH,X600089.SH,X000157.SZ,X600703.SH,X600372.SH,X600183.SH,X600066.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000066.SZ,X002156.SZ,X600839.SH,X000988.SZ,X600460.SH,X600487.SH,X002281.SZ,X600177.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272191897074474,0.0714591196611839,0,0,0.115667389447606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389438127843468,0,0,0,0,0,0,0,0,-0.0176064545183812,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018906520564189,0.0761423565429828,0,0.507595635117345,0,0,0,0.0527458009260101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469115452182289,0,0,0,0,0,0.0344495994153871,0,0,0,0,-0.0153205551024747,0,0,0,0,-0.0772770042002272,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.156107836987255,0,0,0,0,0,0.108563749197766,0,0,0,0,0.0564148419090953,0.0764923088722594,0,0.0387582458520136,0,0,0.000871919648875469,0,0,0,0.166090772005486,0,0,0,0,0,0,0,0,0,0,0,-0.0231045330631543,0.000365853146500863,0,0,0,-0.0363919246086375,0,0,0,0,0,0.0187178238201737,0,0,0,0,0,0
X000625.SZ,0,0,0.0529636264681499,0,0,0,0,0,0.154573516262943,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.088862626950912,0.0836187486109132,0.0115729329838635,0,0,0.0410687146337603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414833931367816,0,0,0,0,0,0.025577638998756,0,0,0,0,0,0.0112795073228724,0,0,0,0,0,0
X002304.SZ,0,0.641471723042926,0,0,0,0,0,0,0,0,0,0,0.0583236316614234,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0607378345109285,0,-0.0578544605785334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847434154153194,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.0413575358862178,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0398179029851667,0,0,0,0,0.175884792287106,0,0,0,0.167193969721988,0.130364432795195,0,2.8013843502634e-05,0.0221314318953846,0,0,0,0,0,0,0,0,0.125601099578514,0,0,0,0,0,0,0,0,0,0,0.0454781141165287,0.00341310766164025,0,0,0,0,0,0,0,0.0751680173403057,0,-0.0267257555078342,0.0153654392243649,0,0,0,-0.0241288179038308,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0778479759024342,0,0,0,0,0.0730742414381393,0,0.456035740825825,0,0.0838089099257955,0,0,0,0.0826302208808802,0.00477275510817719,0,0.0633120047107986,0,0.144605099038732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254984615048693,0,0,0,0,0,0.0917710429134687,0,0,0,0,-0.0118283154955036,0,0,0,0,0,0,0
X000100.SZ,0,0.0902534113551209,0.00914715889548048,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.221295684725263,0,0,0,0,0,0,0,0,0,0.0884489124378458,0,0,0.146031478327486,0,0,0,0,0,0,0,0.0357454017298518,0,0.0807457922204724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.131990309170191,0.598010034033289,0,0,0,0.128139725846508,0,0.0270868951314251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924685023498329,0,0,0,0,0,0,0,-0.0448301105173405,0,0,-0.00702619733817924,0,0.112187413509303,0,0,0.0177434545228797,-0.0099388659725356,0.0607340680091556,0,0,0,0,0
X002241.SZ,0,0,0.414566615610829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100469066059908,0,0,0.128074118614145,0,0.0853937378915115,0.0532692699431868,0,0,0,0,0,0,0,-0.0671470512380271,0,0,0,0,0.0134066348855758,0,0
X002179.SZ,0,0,0.0893176043411376,0,0,0,0,0,0,0,0,0,0,0,0.199361988186317,0,0.0389861727512255,0,0,0.0436226701887816,0,0,0,0,0,0,0,0,0,0,0,0.163399048049267,0,0,0,0,0,0,0,0,0.056844401370603,0,0,0.138533203548494,0,0,0,0,0,0,0,0,0.00929519010286002,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0.121850432742669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313985564619147,0,0.0758752270243333,0,0,0.152998428703529,0,0,0.0875781748015466,0,0,0,0.135726881238887,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.131288654802836,0,0,0,0,0,0,0,0.146144614974423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178413026444791,0,0,0,0,0,0.0361816434532998,0,0.165382262136882,0,0.175645713067911,0,0,0,0,0,0.0249413221614793,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0.173881910029736,0,0,0,0.135407214604849,0,0,0,0,0.0849527817799935,0,0,0,0,0,0.00193831076223249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.223905571744568,0,0,0,0,0,0,0,0.0307032629603214,0,0,0,-0.0422183905813568,0,0
X600584.SH,0,0,0,0,0,0,0,-0.0409086681087553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515576640292846,0,0,0,0,0,0,0,0,0,0,0.435952429436029,0,0,0,0,0.151569290879197,0,0.107490066815911,0.0440737212228715,0,0,0,0,0,-0.0330430168813126,0,0.0198253921107389,0,0,0,0,0,0
X600089.SH,0,0.103828668652748,0,0,0,0,0,0,0.0356468412351708,0,0,0,0,0,0,0,0.0376711749778152,0.00139077852472631,0,0.233971611046114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887027763449224,0,0,0,0,0,0,0.0120330967633475,0,0,0,0,0,0.0193349755326396,0,0,0,-0.0719072196403507,0,0
X000157.SZ,0,0.021339496404217,0.013764974257241,0,0,0,0,0,0.0957544481796912,0,0,0,0,0,0,0,0,0,0,0.137362048771364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139200072689555,-0.00527600713181147,0,0,0,-0.0296866042217819,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0418692958014563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850045780434594,0.023517797788519,0,0,0,0,0,0,0,0,0,0.13893122213537,0,0,0,0.0807235877283147,0,0.017791694983243,0.0616115916307579,0.122393541551622,0,0.00314413489775908,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0241962767411823,0,0,0.245602012464554,0,0,0,0,0.132702021667693,0,0,0.0140511606415277,0.123440052487747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00650924760513097,0,0,0,0,0,0.0123872094198971,0,0,0,0,0,0.0108666752284993,0,0,0,0,0,0
X600183.SH,0,0,0.148339387147175,0,0,0,0,0,0,0,0,0,0,0,0.0505530872114937,0,0,0,0,0.240577733153113,0,0,0,0,0,0.049142083834139,0.0168621864382072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243993935022926,0,0,0,0.0856751932590813,0,0,0,0,-0.024284948123584,0,0,0,0,0,0,0
X600066.SH,0,0.0632876407675223,0,0,0,0,0.092640190348047,0.0580312358806443,0,0.143429882093152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571049535424038,0,0,0,0,0,0,0,0,0.21894267539371,0,0,0,0,0,-0.00783669316660328,0,0.0113956657935279,0,0,0.156738069047097,0,0,0,0.316506535352383,0,-0.00257165714467207,0.0290269794869092,0,0,0,-1.73472347597681e-18,0,0
X002028.SZ,0,0,0,0,0,0.202566533289484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147422226878777,0,0,0,-0.0439729590881739,0,0,-0.0725956417816645,0,0,0,0,0,0.147179039152639,0,0.100538619215699,0.0130299185305532,0,0,0.0967686427630263,0,0.108530655323754,0,0,0,0,-0.0329598006499616,0,0,0,0,0.0169094886788698,0.0191131038861116,0.118131856034903,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.129144914210398,0,0,0,0.0886705079897387,0,0,0.00942175481704163,0,0,0,0,0.155560297226517,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645299980414484,0,0,0,0,0,0,0,0,0,0.0167764553244102,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.234058168192194,0.151343008764034,0,0,0.150226179972604,0,0,0,0,0,0,0,0,0,0,0.0956277939159174,0,0.0522688529781159,0,0,0.0667466100157185,0,0,0,0,0,0,0,0,0,0,0,0,0.0633869270379692,0.0512435267940538,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139658618896793,0,0,0,0,0.222487221054966,0,0,0.164173865114891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257504928209875,0,0,0,0.0612001453722898,0,0.019132583919108,0,0,0,0,0,0,0,0,-0.0406489014172797,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0125318448668289,0,0,0,0,0,0,0,0,0.0536595932669783,0,0,0.212433379667535,0.0337831320052672,0.0577747792876324,0,0,0,0,0,0,0.104299624598396,0,0,0,0,0.0154058108113342,0,0,0,0,0,0.0233801397579958,-0.0111837441122603,0,0,0,0,0,0,0,0,0,0,0,0.012941680411315,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107855976700721,0,0,0.107123217380559,0,0.10572729005331,0.169290489638286,0,0,0,0,0,0.124284979388756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00863976119683454,0,0,0.028351502707626,0,0,0,0,0,-0.00128433264669189,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.0781470998283667,0,0,0,0.18570112327409,0,0,0,0,0,0,0,0,0.282342719582967,0,0,0,0,3.46944695195361e-18,0,0.0513636091584066,0,0,0.399947614558339,0,0,0,0,0,0,0.191206325784428,0,0,0,0,0,0.119572292412729,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0221746518488705,0,0,0,0.0161379830115727,0,0
X002156.SZ,0,0,0,0,0,0,0,-0.250064589391951,0,0,0,0,0,0,0,0,0,0,0,0,0.145309456121096,0,0,0,-3.46944695195361e-18,0,0,0.311623480307888,0,0,0,0,0,0,0,0,0,0,0,0,0.0508223250018356,0,0.144850101055267,0,0.178882060881023,0,0,0,0,0,-0.101652203966082,-0.0567301529225198,0.0390620290157352,0,0.203806321885098,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259656455958609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.063225704653035,0,0,0,0,0.572116219334606,0,0,0,0,0,0,0,0,0,0.21964390139808,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113233563315433,0,0,0,0,0,0,0,0.203954603752904,0,0,0,0.232691667907575,0,0,0,0,0,0,0.0675787702692601,0,0,0,0,0,0.210609379417523,0,0,0,0,0,0.00463756380985225,0,0,0,0.000745671872900757,0,0,0,0,0,0.0216337381828973,0,0,0,0.0221155977758351,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916627447403737,0,0.23033109261274,0.175934040551796,0.0682816759453261,0,0,0,0,0,0,0,0,0,0.377447719405272,0,0,0,0,0,0.0613776014654181,0,0,0,0.0468206520259249,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0648664668794886,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12823392114184,0,0,0,0,0,0,0,0,0,0.0123365588533246,0,0.20331382308888,0,0,0,0,0,0.0251286558396293,0,0,0.101434887957414,0.0492531648375469,0,0,0.209953403059067,0,0,-0.0237250263685808,0,0,0,0,0,0,0,0,-0.0691313452499033,-0.02643979511803,0,0,0,0,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215064669403487,0,0,0,0,0,0,0,0.123291301630939,0,0,0.238557365740828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443954168660374,0.110215202169826,0.12808439596326,0,0.181207844838011,0,0,0,0,0,-0.0146354181709311,-0.024947061573855,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0539301323037101,0,0,0,0,0.038048539000602,0,0,0,0,0.0585891842949751,0,0.25934767385513,0,0,0,0,0,0,0.181597315584329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271971844642495,0,-0.0879586057232628,0,0,0,0,0,0,0.0210815937268113,-4.33680868994202e-19,0,0,0,-0.0737282559556906,0,0
X000661.SZ,0,0,0,0,0,0,0,0.011578339055721,0,0,0,0,0,0,0.202730009680873,0,0,0,0,-4.33680868994202e-19,0,0.201405246082257,0,0,0.0231763769308418,0,0,0,0,0,0,0,0,0,0,0,0.166500721930297,0,0,0,0,0.0375078285789206,0,0,0,0,0,0,0,0,0,0,0.0106827028860914,0,0,0,-0.0534202470481791,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192666689382926,0,0,0.178197025348567,0,0,0,0,0.0636191012364324,0,0,0,0,0,0,0,0,0.0175226552424226,0,0,0,0,0,0,0,0,0,0,0,0,0.00531165987177264,0,0,0,0,-0.00784682213655878,0.00780784571000185,0,0,0,-0.0274582961594451,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231744747360493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741860628698921,-0.337844153114542,0,0,0,-0.0557882635398154,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.270052111700553,-0.882395531760168,0,0,0.181328148179365,0,0,0,0,0,0,0,0,0,0,0,-0.0395443824490584,0,0,0,0,0,0,0,0,0,0,0,-0.303317003267582,0,0.331789837026141,0.592886226671327,0.0768057217159807,0,0,0,-0.205562786067154,0.290827572036932,0,0,0.490740863492211,0,0.768461656052424,0,0,0,0.917129293581505,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356995082942492,0,0,-0.052497279682805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401789309238671,0,0,0,0,0,0,0,0,0.423352050018233,0,0,0,0,-0.267299198899171,0,0
RealEstate_excess,0,0,-0.0385526464738231,0.301461165726923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716271986359976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279555325824551,0,0.0523962491816712,0,0,0,0,0.0935329295204795,0,0,0,0.0924097255507323,-0.000180037398866488,-0.0266696715549159,0,0,0,-0.0581710800184015,0,0
MKreturn,0,0,0,0,0,0,0,-0.00611309735587886,0,0,0,0,0,0,0,-0.161339303762522,0,0,0,0,0,0,0,0,0,0,0.144105062620941,0,0,0,0,0,0,0,0,-0.117651596188844,0,0,0,0,0,0.0166887501284229,0.00810895862184124,0,0,0,-0.0106096894420293,-0.066650272890602,0.150792793355958,0,0,0.000773636911380735,0.0139409597492757,0.165824835272904,0,0,-0.0600140139728017,0,0
MKvol,0,-0.00501717969267393,0,0,0,0,0,0,-0.00268668103444,0,0,0,0,0,0,0,0,0,0,-0.00253605394308389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00042954629591324,0,0,0,0,0,0,0,0,0,-0.00251002404585259,0.000961446475046989,0,0,0,-0.0203793374654284,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00570569681506695,0,0,0,0,0,0,0,0,0,0,0,-0.0102299437474571,0,0,0,0,0,-0.00549507834831362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451711063842486,0,0,0,0,0,0.0137572826983347,0,0,0,-0.0156282017505604,0.00252014446684725,-0.00516356747122,0,0,0,-0.00741647065405963,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000165152955107278,0,-0.00174652737285147,0,0,0,0,0,0,0,0,-0.0190920025663915,0.0292650300212179,0,0,0,-0.0415337255791439,0,0
