,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600703.SH,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X600839.SH,X000559.SZ,X000338.SZ,X002236.SZ,X002241.SZ,X600066.SH,X600089.SH,X000016.SZ,X600741.SH,X002475.SZ,X002129.SZ,X300124.SZ,X000547.SZ,X600435.SH,X002465.SZ,X600582.SH,X002506.SZ,X000568.SZ,X000066.SZ,X000800.SZ,X600177.SH,X300003.SZ,X002294.SZ,X600312.SH,X000977.SZ,X600867.SH,X002456.SZ,X600252.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.208756487982538,0,0,0,0,0,-6.93889390390723e-18,0.0861504558956147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932195356808073,0,0.0166204380121935,0,0,0.0616294661857292,0,0,0,0,0,0,0,0.0263416964340163,0,0,0,0,0,0,0,0,0,0,0,0,0.00570047042518008,0.00346866569968517,0,0,0,0,0,0
X600104.SH,0.0569143865839531,0,0,0,0,0,0,0.251216364120292,0,0.0473241790004521,0,0,0,0,0,0,0,0,0,0,0,0,0.131922393652724,0,0,0,0.0933497295755605,0.0565256871195537,0,0,0,0,0,0,0,0,0,0,0,0,0.00740766539109407,0,0,0,0,0,0,0,0.0242887487212843,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.159712497522338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567033521032054,0,0,0.0863626411264392,0,0,0.0462591924976253,0,0,0,0,0,-0.0977373826198391,0,0,0,-0.0801959296435821,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.116496946575654,0,0.177213485366483,0,0,0,0,0,0.0640241609827535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115199687532332,0,0.100260266325259,0,0,0,0,0.0337131540258601,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0574586260427289,0,0,0,0,0.0318970423168592,0.131497414170022,0,0.0717816997088246,0,0,-4.33680868994202e-19,0.0261511205622955,0.0139317494163101,0.0769633368179908,0,0,0,0,0,0,0,0,0.0213504433232218,0,0,0,0,0,0.327405773542834,0,0,0,0,0,0,0,0,0,0,0,0,-0.00906099622626384,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.139252731664725,0,0,0,0,0,0,0,0,0,0.0473490454734131,0,-0.0177075639928697,0.125058601954758,-0.00641379573092336,0,0,0,0,0,0,0,0,0,0,0,-0.0167552215395363,0,0.473385319684936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364860961123614,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0384962194298609,0,0,0,0.176975038896688,0,0.163473861723109,0.108308241169675,0,0,0,0,0,0,0,0,0.0315002143580094,0,0.0110161776437118,0,0,0.129877912962915,0,0,0,0,0,0,0,0,0,0,0.0341905888398457,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X002304.SZ,0,0.241530856598876,0,0,0,0.0773627234649218,0,0,0,0,0.0386853135854488,0,0,0,0,0,0,0.0221011725449599,0,0.0742777099471719,0,0,0,0,0,0,0,0,0,0.184885730047649,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0671279566671112,0,0,0,0,0.0203529312610542,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.117383012295057,0,0,0,0,0.0664926828982274,0,0,0.138847302204033,0,0,0,0,0.358460588899864,0,0.0380106421592604,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0396282039242722,0,0,0,0,0,0,-0.0067800588602195,0,0,0,0,0,0
X000625.SZ,0,0.0162085927050544,0,0,0,0,0.030514423922769,0,0,0,0,0,0.140999640035206,0,0,0,0.0186298752175785,0.0213113653453679,0,0.0172978524775419,0,0,0,0,0.0413282557397919,0,0.143103365022979,0,0,0,0,0,0,0,0,0.205640019944961,0,0.0883354078432853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.176254671050554,0,0,0,0,0.064970345557895,0,0,0,0,0.0496926583531833,0,0,0,0,0,0,0,0,0,0,0,0.151581908500673,0,0,0,0,0,0.0183048084373701,0,0.117951040072119,0,0,0,0,0,0,0,0,0,0,0.0177151252531246,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184383392720984,0,0,0.0764534508326301,0,0.0333709162320071,0,0,0,0,0,0,0,0,0,0,0.488870438821246,0.135230168177906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451097146926542,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268652550540573,0,0,0.0647927461413569,0,0.074957693412016,0,0,0,0,0,0,0.123051498535804,0,0,0,0,0,0.0267372152715636,0,0,0,0,0.151464889032557,0.015818763192902,0,0.060125143144091,0,0,0,0,0,0,0,0.00399598199741967,-0.0149031609354446,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0499923309393578,0.114329965581103,0.0365263766398743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129382481203991,0,0,0,0,0,0,0.139895786089662,0.289711578238468,0,0,0,-0.0318543607995692,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.266095021803872,0.00389886227500599,0,0,0,0,0.0583966935385791,0,0.193363045058525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605634260939928,0,0.034389869385454,0,0,0,0,0,0,0,0,0,-0.00913111877670857,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.219947431169404,0,0,0,0,0,0,0,0.293206958391559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372961725750542,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298186700657202,0.0760099681099261,0,0,0,0,0,0,0,0,0,0,0.143011803269757,0,0,0,0,0,0,0,0,0,0,0.04283305309874,0,0,0,0,0,-0.0028896320807709,-0.00912236598969321,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0833527712621491,0.040913642595652,0,0,0,0,0,0,0.0229537157412478,0,0.484773543455819,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925765330583825,0,0.133111520619145,0,0,0,0,0,0,0,0,0,0,0,0.0167378770061987,0,0,0,0,0,0
