,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X600522.SH,X000977.SZ,X000733.SZ,X002074.SZ,X000799.SZ,X600584.SH,X600460.SH,X300003.SZ,X002236.SZ,X601799.SH,X000066.SZ,X600779.SH,X600884.SH,X002294.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0,0,0,0.220498351393144,0,0,0,0.0295287852029828,0,0,0.136870471196671,0,0,0,0.0662975623787524,-0.121729670432094,0,0,-0.00694873369721455,0,0,0,-0.00643269945193385,0.170860271157217,0,0.157970031529557,0,0,0,0,0,0,0,0,-0.051339094798165,0,0,0,0,0,0,0,0,0,0,0,-0.00719003152861101,0,0,0,0,0,0,0
X600104.SH,0,0,0.0533137325095332,0,0,0,0,0.0460317255422495,0,0,0,0,0.0713773680139428,0.0428351548956001,0,0,0,0,0,0.0672951414023432,0,0,0,0,0,0,0,0,-0.055327435203585,0,0,0,0,0,0.022657900621479,0.0448521978215102,0,0,0,0,0,0,0,0.0340137750777681,0,-0.0333103001776372,0,0,-0.0781176837558315,0,-0.0167536980459987,0.0309917838124524,0,0,0,0,0,0,0
X600031.SH,0,0.0101830419665837,0,0,0.112768286612301,0,0.18101503510496,0.130743105212136,0,0,0,0,0,0,0,0,0,0,0,0.0262804818292317,0,0,0,0,0,0,0,0,0.0351233249011974,0,0,0,0,0,0.257169415788109,0,0,0,0,0,0,0,0,0,0,0.00394804408843736,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0488019748062243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369845003061103,0,0,0.0633526805086896,0.0709069529480172,0,0,0,0,0,0,0,0,0.0297376938611518,0,0,0,0.210415708043735,0,0.0557877012822903,0.156517917192194,0,-0.0183779312595234,0,0,0,0,0,-0.00237055207215861,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0551396818047076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294512617882882,0.119371515666292,0,0,0,0,0,0.0185336611143008,0.168213605339756,0,0,0,0,0,0,0,0,-0.00333932088450474,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105857104110574,0,0,0,0,0.248283756868619,0,0,0,0,0,0.0660930240616879,0,0,0,0,0.0225938239860633,0,0,0.286410170280853,0,-0.484936627413299,0,0,0,0,0.157832582729507,0,0,0,0,0,0.113974885655729,-0.105601642504301,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.309368223328745,0,0,0,0,0,0.0199083459254913,0,0.112935414757942,0,0,0,0,0,0,0,0,0,0,0,0.0734259131455283,0,0,0,0,0,0,0,0,0,0.0740699687386527,0,0,0.146546828771871,0,0,0,0,0,0,0.0137497816230817,0,-0.0350229579955544,0,0,-0.00462465084493313,0.0054646103209872,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975586215041381,0,0,0,0,0,0.167596005530813,0,0,0,0,0,0,0,0.0292431562242041,-1.73472347597681e-18,0,0.0292024354825117,0,0,0,0.372795366781659,0.0769384156104841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209892780112043,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168904235895728,0,0,0,0,-0.0306082509417249,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.000199755122756072,0,0.0191038641925805,0,0,0,0,0,0,0,0,0,0,0,0.04101642877339,0,0,0,0,0,0.0540630797573085,0,0,0.0103052145099844,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186558388211464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260668780261228,0.0191390451049697,0,0,0,0.368158652273321,0.317705324849471,0.0044675891448215,0,0,0.242029385786271,0,0.0205467731831119,0,-0.0960158268261688,0.131687113076416,0.108873216555801,0,0,-6.93889390390723e-18,0,0,0,0.0367836105183177,-0.0133354267785522,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308469821641669,0,0,0,0,0,0,0,0,0.245570624267607,0,0,0,0,0.0623531665497445,0.0433363946238139,0,0,0,0,0,0,0.0877436310213991,0,0,0,0,0.0172658979023206,0,0,0.0285248279837177,0.0185225806695939,0,0,0,0.191438907727153,0,-2.16840434497101e-19,-0.00244067887284292,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111125024119521,0,0,0,0.258764266625846,-0.0066019153589185,0,0,0,0,0,0,0,0,0,0.0586274445654303,0,0,0,0,-0.204949995147804,0.0212914602094159,0.00464145915506627,0,0,0,0,0,0
X600703.SH,0,0.0364656434948395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368100985428223,0,0,0,0,0,0,0,0,0,0.0334836810412359,0,0.142610986585135,0,0,0,0,0,0,0,0,0,0.281556482657834,0,0,-0.0177261588819518,0.190800406921628,0,0,0,0,0,0.0121597806001928,-0.00407148819425272,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.112931961719993,0,0,0,-0.155811364548706,0,0,0,0,0,0,0,0.0811933350351275,0,0,0,0.104272537425561,0,0,0,0,0.208436370280294,0,-0.0240459241353818,-0.115950374731869,0,0,8.67361737988404e-19,0,0.110044217869684,0,0,0,0,0.121236149289894,0,0,0,-0.0847988626405444,0,0,0,0,-0.0322106075744518,-0.017736539262062,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0648225902578426,0,0,0,0,0.124894337915651,-0.0695124539432529,0,0,0.0643238558119216,0,0,0,0.0522585137534274,0,0,0,0,0.0169917237133404,0,0,-0.00576378701040798,-0.0100382003183671,0,0,0,0,0.51529282477511,0,0,0,0,0,0,0,0.0156447438773749,0,0,0,0,0,0,-0.00472416269659423,0,0,0,0,0,0
X600089.SH,0,0,0,0.0032129720897048,0,0,0,0.0558882683408343,0,0,0,0,0,0,0,0.0756396776999889,0,0.105216020142449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154052332192342,0,0.116314415650957,0.130532412764333,0,0,0,0.0499070016567595,0,0,0,0.0587286597492365,0,0,0.0337178265201873,-0.130766889635728,0,0,0,0,0.0152292038305794,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0352304520356317,0,0,0.2316107414836,0,0,0,0,0,0,0.0127268665377236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998094295626213,0,0,0,0.21943789583859,0,-0.033420551355302,0,0,0.141662906791679,0.0292667447964895,0,0.0178800803432744,0,0,0,0,0,0,0,0,-0.0105602305438612,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.010920418177323,0.0121123317559085,0.168283808845519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970532347371216,0,0,0,0.0411123154672724,0.0481727432446249,0,0,0,0,0.0282530563514346,0,0,0,0,0,0,0,0,0,0,0.0387665409414237,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.178934119842143,0,0,0,0,0,0.038206021202091,0.117180743145333,0,-0.100313611929704,0.0990978180302214,0,0,0,0,0,0.241871033579406,0,0,-0.0891977690705107,-0.089332449729109,0,0,0,-0.147902886722602,-0.00683452982900973,0,0,0,0,0,0,0,-0.0784774518181768,0,0.318216204683285,0,0,0,0,0.104490760546029,-0.0912473267975612,0.0288024205787062,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.00774273480035347,0,0,0,0,0,0,0.0355244474023527,0,0,0,0.185413964539717,0,0,0,0,0.0541997156590512,0,0,0,0,0,0,0.0958009742427721,0,0,0,0.0111952838931132,0,0,0,-0.078305924898061,0.306133251445424,0,0,0,0,0.0903225738299722,0,0,0,0,0,-0.0218810921879699,-0.0131774365596681,0,0,0,0,0,0
X600702.SH,0,0,0.0880314606541018,0,0.124555899099833,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192941785673899,0,0,0,0,0,0,0,0,0.103331173244805,0,0,0,0,0,0,0,0,0,0,0,0,0.47263777350019,0,0,-0.195174118953114,0,0,0.0206635990649338,0,0,0.0938057758702094,0,0,0.0237052053300044,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310680394499496,0,0,0,0,0,0,0,0.11147699837822,0.151577670868081,0,0.0741941329904907,-0.0260787032351269,0,0,0,0,0,0,-0.0169714776888791,0,0,0.0643820381263797,0,0,0.0436869918808767,4.33680868994202e-19,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.23126572675469,0,0,0.0572641384864738,0.0187687715623257,0,0,0,0,0,0,0,0,0,-0.330121795958275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433421655853771,0,0.00340037879885584,0,0,-0.0541065050235338,0.0577015444077574,0,0,0,0,0,0
X600741.SH,0,0.117547576248792,0,0,0,0.0615957423258863,0,0,0.112194493494055,0,0,0,0,0,0,0,0,0,0,0.093540441373958,0,0,0,-0.0312315627076095,0,0.190181096647653,0,0,0,0.0409570640995667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136523285340357,0,0,0,-0.032294661683104,-0.00921252111118354,0,0.00820783282267478,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.170616740078231,0.0259079889700808,0,0,0,0,0,0,0.00851767857284602,0.10141746818885,0,0,0,0.0304464091484631,0,0,0,0,0,0.0439626872362762,0.0983525444919092,0,0,0,0,0,0,0,0.0314537354711701,0,0,0,0,0,0,0,0,0,0,0.00636145825422866,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0487903028581697,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.125067547769468,0,0.780881059215262,0,0,0,0,0,0.153434276003998,0,0,0,0,-0.3308623650221,0.128235858124144,0,0,0,0,0,0,0.277733469167501,0,0,0,0,0,-0.0878093865513908,0,0,0,0,0.120973468325827,0,0,0,-0.096140515648074,0.0422190423702125,-0.187414340319129,0,0,0,0,0
X000977.SZ,0,0,0,0.106046026976015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214998042732556,0,0,0,0,0,0,0,0,0.0787671557205946,0,0,0,0,0,0,0,0,0,0.0113159769598635,0,-1.73472347597681e-18,0,0,0,0.0288494997117044,0,0,0,0.418842109212718,0,0,0.0123378523264888,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0.106314014230155,0,-0.0633226599333722,0,0,-0.041967797652686,0,0,0,0,0,0,0.196094480834185,0,0.0433234892033609,0,0,0,0.131820810096946,0.058660103315989,0,0,0,0,0,0,0,0,0,0,0.0674171489292035,0,0,0,0,0,0,0,0,0,-0.0180353989056342,0,0,0,0,0,-0.0172578824263415,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0184829051182016,0,0,0,0,0,0,0,0,0,0,0,0.0590560632474361,0,0,0.0299314304905172,0,0,0,0,0,0.00263775373671203,0,0,-0.0548430179338963,0,0,0.0916949144284717,0,0,0,0,0.0538514365127444,0,0.0386598804051543,0,0,3.46944695195361e-18,0,0.189645983791157,0,0,0,0.0522436054724797,-0.0304504952855934,0,0,0,0,0,0
X000799.SZ,0,0.106461135741627,0.0661617602852536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369865233638186,0,0,0,0.325352461091059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14037268195137,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067703344229232,0,0,0,0,0,0,0.0379171457713769,0,0,0,0,0,0,0,0,0.0139183237736246,0,0.00904624118406148,0,0,0.117299972467717,0,0,0,0,0,0,0.376496035507059,0,0,0,0.0455587276620058,0,0,0,0.0611639666794321,0,0,0.00426786105446305,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.0292518075215795,0,0,0,0,0,0,0,0,0,0,-0.192514026545033,0,0,0.0833841980235371,0.179868652295279,0,0.155432718069477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435486402326751,0,0,0,0.0621073725055006,0,0,0,0.134758337067767,0,0,0,0,0.153921782260979,0,0.0234175938979365,0,0,0,0,0,0,0
X300003.SZ,0,-0.0235855778313921,0,0,0,0.329352882688633,0,0,0,0,0,0,0,0,0,-0.041917719378342,0,0,0,0,0.102753912417204,0,0,0,-0.151512861775507,0,0.148919434284136,0,0,0,-0.43721132693897,0,0.036528486236625,0,0,0,0.196158783147576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100662814374856,-0.00292951788474541,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0604061354680742,0,0,0,0,0,0,0,0,0.00804232893744452,0,0.105713144303496,0,0,0,0,0.0685412773114063,0,0,0.0889796494141538,0,0,0,0,0.00471056803295747,0,0.0211435076800432,0,0,0,0,0,0,0.143165708464241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789574985367551,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162811132504954,0,0,0.0356078559475613,0.150177456801867,0,0,0,0,0,0,0,0.0685980313854331,0,0.0779298489929505,0,-0.188377447846523,0,0,0,0,0,0.0693759814024583,0,0,0,0,0,0,0,0,0,0,0,0,0.0279750158650608,-0.00716050331205434,0,0,0,0,0,0
X000066.SZ,0,0,0.044787314011688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429510228351167,0,0.0309007179756855,0,0,0.388387978792227,0,0,0,0.122703183710285,0,0,0,0.0750854737774116,0,0,0.16673960138231,0,0,0,0,0,0,0.170546807854121,0,0,0,0,0,0,0,0,0,0,-0.0681503207475464,0.0596907162914095,0,0,0,0,0,0
X600779.SH,0,0,0,-0.0229014102625783,0,0,0,0.00630963849411451,0,0,0,0,0.0463842601764723,0,0,0.0588714670320147,0.228340338902809,0,0,0,0,0,0,0,0,0,0,-0.0852157539802244,0,-0.0797271218769366,0,0,0,0,0,0,0.0779766635165364,0,0,0.424162721712562,0,0,-0.0387204229166589,0,0,0,0,0,0,0,-0.118703010479947,0.0241120010781158,-0.0350304333614705,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606867363189392,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0970608620803789,0,0,0,0,0,0.0220339605636937,0,0,0,0,0,0,0.544876399058666,-0.0446114175545609,0,0,0,0.0310906237532573,0,0.0486473036602692,0,0,-0.138597041937004,-0.124294717213944,0,0,0.0247935999807731,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.116666444485973,0,0.00832325724865942,0,0,0,0,0,-0.0516324701337062,-0.123201998348872,0,0,0,0,0.112881221105201,0,0,0,0,0,0.153602877177159,0,0,0,0.0856550900284714,0,0.0498249418557668,0,0,0,-0.0793907043276853,0,0,0,0,0,0,0,0.0187812374073637,0,0,0,0,0,0,-0.0871791307537808,0.0947132878575058,0,0,0,0,0,0
X600183.SH,0,0.131554536556751,0,0.100894080979525,0,0,0,0,0,0,0,0,0,0,0.261326208699439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142897148896715,0,0,0,0,0,0,0,0,0,0,0,0.264986471557495,0,0,0,0.0707792775947597,0,0,0,0,0,-0.0155075918509278,0.0409171770435745,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197567736723803,-0.0484297133923457,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.103544876898264,0,0,0,0,0,0.156522900647763,0,0,0,0,0,0,0,0,-0.00938658665432694,0,0,0,0,0,0,0.156338355490788,-0.153142009628423,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119640605395904,0,0,0,0,-0.191605653480423,0,0,0,0,0,0,0,0,0,0,0,0,-0.999239413617113,0,1.01053428013166,0,1.06774757320477,0.584685243610431,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02574633081848,0,0,0,-0.37608803317974,0,0,0,0,0,0,0,0,0,-0.0752630233838455,0,0,0,0,0,0,0,0,0,-0.0849055015934207,0,0,0,0,0,0,0,0,0,0,0,1.37737057430547,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0250705897939216,-0.182812795464712,0,0,0,0,0,0,0,0,0,0.176128711149252,0,0,0,0,0,0,0,0,0.0367990628718992,0,-0.160421786693253,0,0,0,0,0,0,0,0,0,0,0.0333439857732372,0.0519138048027468,-0.0247633815892133,0,0,0,0,0,0,0,0,0,0.0879110273658434,0,0,0.0134394765346915,0.00688757563474266,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021000419362495,0.0755120770468005,0,0,0,0,0.00279876081648019,0,0,0,0.0301353623016644,0,0,0,0,0,0.0113939653387349,0,-0.0351258037029939,0,0,-0.0388876500284945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122775959999485,0,0,0,0,0,0,0
MKvol,0,0,0,0.00112320282152552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000501998459966197,0,-0.000401891264550642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015824011465796,-0.0169951704508066,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.000346853511737566,0,0,0,0,-0.00325209358091165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311285013430567,0,-0.00315515168363576,0,0,6.7762635780344e-21,0.00221056019554615,0,0,0,0,0,0,-1.35525271560688e-20,-0.000279787929770042,0,0.000837431068814033,0,-0.000613286815000309,0,0,0.0114725307597366,-0.0048872854755738,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052292304405679,0,0,0,0,-0.0016553916608672,0,0.00198225709710927,0,0,0,0,0.0202138890567365,-0.0233714322380006,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000707322310801789,0,-0.000575632963502246,-0.00705521012136547,0,0,0,0.00612987011959374,0.0130417490370155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195831155692047,-0.00790154518410127,0.026429118194847,0,0,0,0,0,0
