,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X002292.SZ,X600703.SH,X600690.SH,X002506.SZ,X002241.SZ,X000100.SZ,X000559.SZ,X600271.SH,X600031.SH,X600118.SH,X600066.SH,X600741.SH,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X000338.SZ,X300124.SZ,X600089.SH,X000568.SZ,X600177.SH,X002049.SZ,X002465.SZ,X002456.SZ,X601877.SH,X002074.SZ,X002129.SZ,X300003.SZ,X000977.SZ,X002294.SZ,X600498.SH,X002426.SZ,X600867.SH,X000869.SZ,X600582.SH,X002085.SZ,X300001.SZ,X002276.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285876307425447,0,0.162942053403889,0.0427764721053761,0.0826026996304296,0,0,0,0,0,0,0,0,0.0546792355111843,0,0,0,-0.0122713166693852,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136864728533071,0,0.0430960700072496,0,0,0,0,0,0,0,0,0,0,0.0673475709703588,0,0,0,0,0,0.111356236024158,0,0.0150017442516704,0.0576449251769923,0,0.00462895128838874,0,0,0,0,0,0.0492588726977479,0.00629114140240701,8.67361737988404e-19,0,0,0,0.0151877949676665,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110790978950696,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0.198992320086596,0,0,0,0,0,0,0,0,0,0,0,-0.245814773433522,0,0,0,0,0,0,0.0887667581533673,0,0,0,0.302678464512068,0,0,0.259714517421521,0,0,0,0,-1.38777878078145e-17,0.0407960376741231,0,0.0586046752677415,0,0.0358608893164697,0.116993948184345,0,0,-0.0414065047464647,0.0523325628682988,0.107967276101167,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279539101961406,0,0,0.0019207482646703,0,0,0,0,0.435829320866096,0,0,0,0,0,0,0,0,0,0,0,0.229359134041744,0,0.0524901195864556,0,0.0964556105302906,0,0,0,0,0,0,0,0,0,-0.00776247311731833,0.0324516891346468,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0447371368542831,0,0,0,0.0343417870280384,0,0,0,0,0,0,0,0.0230277851600634,0,0,0,0,0,0,0,0.0749809860838593,0,0,0.077604028899946,0,0,0.0840055097492611,0,0,0,0,0,0,0,0,0,0,0,0.0700318333371121,0,0.0290015942160256,-0.028066585209591,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.055948489705843,0.0210056631147018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177298621797516,0,0,0,0,0,0,0,0.1038231558849,0,0,0.0794431567915891,0,0,0,0,0,0,0.230205369813956,0,0.197188157234882,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0252526182900019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288770354867378,0,0,0,0,0.0657713648986452,0,0,0.149935612137953,0,0,0.143098608385504,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277908585729992,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0288729517599274,0,0.101000439857994,0,0,0,0,0,0,0,0,0,0,0,0.168409869155159,0,0,0,0,0.0203196963425224,0,0,0.156926146544791,0,0,0.0872675044064716,0,0,0,0,0.0908977069216997,0,0,0,0,0,0.134115669747395,0,0,0,0.0633501786920311,0,-0.0220740869550523,0.0222562337649543,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155439284278431,0,0,0,0,0,0,0,0.119147858207406,-0.100683202138091,0,0,0,0.0555477826106547,0,0,0,0,0,0,0,0,0,0.0221356338561064,0.0467381839911033,0.0714473979310316,0,0,-0.000485948074526972,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.177317413831716,0,0,0,0,0.0523143219066003,0,0,0,0,0.0720495720795786,0,0,0.0928147536095759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479609926112405,0,0.0777927768048091,0,0,0,0,0,0.010074701270837,0,0,0,0,0,0,-0.0105259121174635,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67433064475414,0,0,0,0,0,0,0,0.0457942954460264,0,0,0,0,0,0,0,0.00104024095109589,0,0.16263645694349,0,0,0,0,0,0.0945341669063039,0,0.0872007327174138,0,0,0.000128686245419965,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190397928406792,0,0,0,0,0,0.0079504287563276,0,0,0,0,0,0.10922344861831,0.0517041026244857,0,0,0.132972108748384,0,0.00264852842397017,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606903967529503,0,0,0,0,0,0.108119824136478,0,0.246437380516935,0,0,0.0807072475720376,0,0,0.0853082532989629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094685723069163,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201393520351163,0.0300012254453238,0,0,0,0,0,0,0,0,0.0319971612714359,0,0,0,0,0,0.140460011258967,0,0,0,0,0,0.00745203285675286,0,0,0,0,0,0,-0.0580288810255994,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465731425714014,0,0,0.0404330932005539,0,0,0,0,0,0,0,0.169575293585416,0,0,0.0720217047032503,0,0,0.0828456373518447,0,0.0188884557365437,0.0441844728872834,0,0,0,0.0423582214539764,0,0,0,0.0124113942310274,0,0.0422497342992103,0,0,0,0.00108412808450536,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.112806625959809,0,0,0,0,0,0.0973201680353208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105056927618932,0,0,0,0,0.127811538913498,0,0.207842250891037,0,0,0,0,0,0,0,0.19432295936815,0,0,0.00589955578977537,0,0,0,0,0,0
X600089.SH,0,0,0,0.0161780461382191,0,0,0,0,0.102450039480991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396062700884471,0,0.226064309702519,0,0,0,0,0,0.0901470012642454,0,0,0.0382786446515651,0,0,8.67361737988404e-19,0,0.104141026864933,0,0,0,0,0,0,0,0,0,0.0118939297735713,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.118870562018982,0,0,0,0,0.069697336377091,0,0,0,0,0.0299551256958168,0,0,0,0,0,0.0743757752920628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853450911849591,0,0,0,0.0915212827835959,0,0,0,0,0,0.0279596691655148,0.00924024370724414,0.0382904916063362,0,0.00600261638045998,-0.00947453689859408,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.025289601415192,0.0849450723489723,0,0,0,0,0,0,0.0172311368887582,0,0,0.115770377332153,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355067959021243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357958061460094,-0.00530335932396804,0,0,0,0,0,0
X002049.SZ,0,0.184929878044731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043384320137031,0,0,0,0,0,0.0850583159467444,0,0,-0.0133218650774329,0,0,0,0,0,0,0,0.220736910572368,0,0.0478089189352415,0,0,0,0,0,0.0151803036450107,0,0,0,0,0,0.094188109834057,0,0,0,0.0526350687798554,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0.0476600414709679,0,0,0.078707647793486,0,0,0,0,0,0,0,0,0.0942754997534357,0,0,0,0,0.0672478138840536,0,0,0,0,0,0.0511006589623557,0,0,0.124983280608246,0.00644694659790023,0,0,0,0,0,0,0.184614809949281,0,5.42101086242752e-20,0,0.0494896769331506,0,-0.0145114961029269,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0521540650863083,0,0,0.00808798452937495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749890242524856,0,0,0,0.0392155438606734,0,0,0,0,0.548888072094267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285941415619534,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105285959561771,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493140700189303,0,-0.0095108739515777,0,0,0,0,0,0,-0.0150221978832802,0.144751229981055,0,0,0,0,0,0,0,0,0.0198301210576598,0.0247231584807782,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.0174598731625639,0,0,0,0,0,0.369924031790738,0,0,0.213380444321618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995089166909459,0,0,0,0,0,0,0,0.0573944282956814,0,0,0,0,0,0.108406484575091,0,0,0,0.0198745842441798,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105279606179669,0,0,0,0,0.00151587343352869,0,0,0.0850567291433383,0,0,0,0,0.128051702534754,0,0,0,0,0,0.24589830572814,0,0,0,0,0.00406966773388678,0,0,0,0,0,0,0,0,0.0418057461546991,0,0,0.0602131569001015,0.0277792134742803,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0694816614269585,0,0,0.0295824161852879,0,0,0,0,0,0,0,0,0.0522175500721027,0,0,0,0,0,0,0,0,0,0.0964996401098786,0,0,0,0,0,0,0.218160584480495,0,0,0,0,0,0,0,-0.0168857466350599,0.231483436239988,0,0.0449719034952952,0,0,0,0,-0.233917646515951,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.114676556638312,0,0,0,0,0,0,0,0,0.114770093255766,0,0,0,0,0,0,0,0.0431292074848683,0,0,0,0,0.0555350675703963,0,0,0,0.147801934800025,0,0,0,0,0,0,0,0.0534383338573433,0,0.22395666692991,0,0,0,0,-0.027981845481625,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0170301985544582,0,0,0,0,0,0,0,0,0,0,0,0.0367995470954159,0,0,0,0,0,0,0,0,0,0.0521363724643968,0,0,0,0.0966827875753216,0,0.00365357708240217,0,0,0,0,0,0,0,0.0280051831471829,0,0.0920001841377607,0,0.00601248086583141,0.00955048741927852,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.133016328087697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204171151206598,0,0,0,0,0,0,0,0,0.167340907293595,0,0,0,0,0,0,0,0,0,0.0196208206542043,0.0747915498233568,0.0346081997901001,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.103984500348317,0,0,0.0140235201879774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112348218559333,0,0,0,0.0331376950952521,0,0,0,0,0,0,-0.0618356603852099,0,0,-0.0455459700279116,-0.00941862353169107,-0.0239521336716996,0,0,-0.0334444204453084,0.112603346382056,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0724201537706643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242639605939387,0,0,0,0,0,0,0,0,0,0,0,0.300483537825482,0,0,0.00139015043432901,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0998230449062477,0,0,0,0,0,0.0066174046513918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217658128033655,0,0,0.249546587342797,0,0,0,0,0.0409114818664309,0.0888588753133421,0,0,0,0,0,0,0,0,0.0415160923769347,0,0,0,0,0.0300942455552505,-0.0301453614188899,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746316277616005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135382025017806,0,0,0.0973139940263142,0,0,0,0,0.131466862780269,0,0,0,0,0,0,0,0.271196648349019,0,0.0730774331953741,0,0.0132058732469376,-4.33680868994202e-19,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0147515667057479,0,0,0,0,0,0.12443801272055,0,0,0,0,0,0,0.029214728107688,0,0,0,0,0,0,0,0,0,0,0,0.114641665021067,0.226880062486456,0,0.158279451154665,0,0,0,0,0,0,0,0,0,0,0,-0.0739015415845504,-0.00392702388410097,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0.109924788561657,0,0,0.03279325706046,0.045673250431598,0,0,0,0,0,0,0,0,0,0,0.20335666473267,0,0,0,0,0,0,0,0,0,0,0,0,0.0478348804599073,0,0,0.065505686010431,0,0,0,0,0,0.614053199334926,0.217079843318752,0,0,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137814732029976,0,0,0.417968885839093,0,0,0.0608335311019932,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0199281121510288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318895203126809,0,0,0,-0.0368225432820611,0.0126942688259048,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.123409894723111,0,0,0,0,0,-0.0239471410639681,0,0,0,0,0,0,0,0,0,0,0.174011180617479,0,0,0.220385255741804,0,0.193182465916157,0,0,0,0,0.146395380931506,0,0,0,0,0.124052562867787,0.173521710211659,0,0,0,0,0,0,-0.0246231358744645,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0306884458573675,0,0,0,0,0,-0.0253903787766793,0,0,0,0,0,0,0,0,0,0,0,0,-0.100447492359703,0,0,0,0,0,0,0,0,0,0,0,-0.148413089713396,0.0544172995626388,0,1.73472347597681e-18,-0.00880132916639454,0,0.0855233294244356,0,0,0,0,-0.0123502179898735,0,-0.0525211343910014,0.0354896806727961,0,-0.0116075521161081,0.0117775304521984,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409674976210469,0,0,0,0,0,0.308625726733155,0.261571466331003,0,0,0,0,0,0.100040731427118,0,0,0,-0.0440691017832045,0,0,0.190209544759451,0,0,0,2.27876706750496,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158258231933228,0,0,0,0,0,0,0,0,0,0.01839702160077,0,0,0,0,0,0,0,0,0.477625486366282,0,0,0,0,2.31940553551731,0,0
RealEstate_excess,0,0,0,0.0859479489414399,0,0,0,0,0,0,-0.0640039026222418,0,0,0,-0.0321404360687619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115276114320147,0,0,0,0,0,0,0,0,0,0,0,-0.0676897004588155,0,-0.0157899072896159,0,0,0.178607477904974,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.118167404760438,0,0,0,0,-0.0880509307210146,0,0,0,0,0,0,0,0,-0.0845457363154982,0,0,0,0,0,0,0,0,0,0.0798586346796923,0.178210763349459,0,0,0,0,0,0,0,0.0600951360162977,0,0.025169526197656,-0.112917931782332,0,0,0,0,0.0553903622143973,-0.0197422775690923,0.203742850362172,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00813388574398673,0,0,0,0,0,0,0,0,0,0,0,0.00221699771502279,0,0,0,0,0.0360031716298196,-0.00353331286534923,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054635022702493,0.00505838688057321,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156780017017799,-0.00360612995315761,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00181496419803838,-0.00338240966804446,0,0.00946631384297862,0,-0.0065181103779128,0,0,0,0,0,0,0,-0.00371816517912923,0,0,0,0,5.42101086242752e-20,-6.7762635780344e-21,0,0,0.00341576938941714,0.00409528837293707,0,0,0,0.0516550799212544,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00115087401833589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535280625153796,0,-0.0008312335024772,0,0,-0.00488212059767308,0,0,0,0,0,0,0,0.00518694188420587,0,0,0,0,0,0.00742996756279453,0,0,0,0,0.048631177926974,0,0
