,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000651.SZ,X002304.SZ,X600690.SH,X000568.SZ,X600031.SH,X000725.SZ,X600104.SH,X002371.SZ,X300124.SZ,X300014.SZ,X600703.SH,X000625.SZ,X000338.SZ,X000063.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X300142.SZ,X003816.SZ,X002179.SZ,X000661.SZ,X601877.SH,X000596.SZ,X000100.SZ,X600460.SH,X000157.SZ,X002414.SZ,X600741.SH,X002074.SZ,X002236.SZ,X002007.SZ,X600702.SH,X600089.SH,X600584.SH,X000799.SZ,X600183.SH,X600779.SH,X601799.SH,X000733.SZ,X000800.SZ,X600884.SH,X300146.SZ,X600563.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.203967148646387,0,0.0403294984806579,0,0,0,0,0,0.145986861584794,0,0,0,0,0.0428930378229847,0,0,0,0,0,0.0797116313696076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.125397478576525,0,0,0.0322533694206905,0,0.13695145453781,0.104233342894548,0,0,0,0,0,0,0,0.0932480347591314,0,0,0,0,0,0,0,0.161911607390595,0,0,0,0,0,0,0,0.00913811806399584,0,0,0,0,0,0.121402945550724,0,0.157300198181778,0,0,0,0,0,0,0,0,0.00396790756475586,0,0,0,0,0,0,0
X002415.SZ,0,0.0677217372532097,0,0,0.0438062997071366,0.0116530925468337,0,0,0,0,0,0,0,0,0,0.0427015603062322,0.103734998595089,0,0,0,0.144417355815127,0,0,0.0561566027130955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452252336350443,0,0,0,0.0980839265516701,0,0,0,0,0,-0.00711556687399081,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.197389014788298,0,0.091732200760878,0,0,0,-0.0625174254189786,0,-0.00829160119386208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180304036084721,0,-0.0128984372124987,0.372450341742723,0,0.087374824634462,0,0,0,0,0,0,0,0,-0.0591315087234105,0.0709341502723077,0,0,0,0,0,0
X600276.SH,0,0.186729199452324,0,0,0,0,0,0,0,0,0,0,0,0,0.0628754223331134,0,0,0,0,0,0.0528640609818624,0,-0.0231135309880378,0,0,0,0.163269118747557,0,0,0,0,0,0,0,0,0,0,0.00996536738713036,0,0,0.204720526504671,0,0,0,0,0,0.167305390134839,0,0,0,0,0.0109337325390724,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0221735554254648,0,0,0,0.0699456254420551,-0.0599871653345524,0,0,0,0,3.46944695195361e-18,0,0,1.73472347597681e-18,0.0376006777568864,0,0,0,0.340654756512598,0.143289121901089,0,0,0,0,-0.0250886590983386,0,0,0.0966788094672668,0,0,0,0,0,0,0,-0.181218288977896,0,0,0,0,0.155464680371947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,1.0842021724855e-19,0,0,0,0.0248988260335803,0,8.67361737988404e-19,0,0,-0.0696271827384004,0,0,0,0,0.0492499678908531,0.133731395771349,0,0,0,0,0,0,0.121195661441592,-8.67361737988404e-19,-0.042497133151228,0,-0.0379212893809518,0,0,0.0325499656995022,0,0,0,0,0,0,0,0,0.0857734385222846,-0.0291376329469272,0,0,-0.0408695631157701,0,0,0,0,-0.0521751161807735,0.126373143338484,0,0,0,0,0,0
X002304.SZ,0,0,0,0.206638840721293,0.088877467799676,0,0,0,0,0.390164486266066,0,0,0,0,0,-0.012896095921934,0.132341470586255,0.0174540373233509,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0322439484611094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816134028018197,0,0,0,0,0,0,0
X600690.SH,0,0,0.0903608971269326,0,0.135631317282848,0,0,0.0597631773530069,0,0.0906755039156916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114471315596273,0,0,0,0,0,0,0,0,0,0,0.00902669378866033,0,-0.00160452550282877,0,0,0.0813030178614817,0,0,0,0,0,0,0,0,-0.068626025119049,0,0,0,0,0,0,0
X000568.SZ,0,0.259402066277185,0,0.189962557854308,0,0,0,0.0832767304638076,0,0,0,0,0,-0.0447855700445505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979808224033739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
