,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X003816.SZ,X002241.SZ,X002371.SZ,X002129.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600703.SH,X002049.SZ,X000625.SZ,X601877.SH,X002179.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X600460.SH,X000661.SZ,X002074.SZ,X002180.SZ,X600702.SH,X000157.SZ,X600522.SH,X002236.SZ,X000733.SZ,X000799.SZ,X600884.SH,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X000977.SZ,X002007.SZ,X601799.SH,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526162322141253,0,0,0,0.146081493145646,0,0,0,0.119112705582612,0,0,0,0.000557934025946083,0,0,0,0.0466363306424107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010938505255452,8.67361737988404e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0270593023678528,0.0781749946115704,0,0,0,0,0,0,0,0,0,0,0,0.0152120161394919,0,0,0,0.0535366668190652,0,0,0,0.296126492322236,-0.0307720747942913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114266754842052,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0816691220007322,0,0,0,0.0989519941275746,0,0,0,0,0,0,0.280380094217491,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027129222289047,0,0.0222262759715117,0,0,0.140269032608267,0,0,0,0,0,0,0,0,0.0557152633562571,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.124308082508307,0,0,0,0,0,0,0,0,-0.00840787479658439,0,0,0.0623572791803921,0,0,0,0,0,0,0.161020665908317,0,-0.0880876264350385,0,0.164562187558129,0,-0.0439543475286342,0,0.0607804196132242,0,0,0.162687624884616,0,0.144134768720101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306059899774086,0,0,0,0,0,0,0,0.0159526477755164,0.167611983585513,0,0,0,0,0,0,0,0.174914308295563,0,0.00201743956593673,0,0.0876126442636313,0,0,0,0.0454977203373323,0,0,0,0,0,0,0.195996802221634,0,0,0,-0.020636816417566,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0942384492146286,0,0,0,0,0,0,0,0,0.156903740122081,0,0,0.0731025783772097,0,0,0,0.10955506234147,0,0.0965898562968695,0,0,0,0,0,0,0,0.134490607259749,0,-0.113888542284242,0,0,0,0,0,0,0,0.00430946696853295,-0.176702797125018,0,0,0,0,0.0465462889693834,0,0,0,0,0,-0.00406439075414464,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.535210862634161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364982625153659,0,0,0,0,0,0,0.04328597797357,0.0342368002378263,0,0,0,0.0922924659179558,0,0,0.205828370278439,0,0.0201435294908842,0,0.0785737302486118,0,0,0,0,0.0859569089742749,0,0,0,0,0.00518598811785817,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987400002734959,0,0.242352686574825,-0.0769773270459333,0.167891027546119,0,0,0,0,0.0368382490444422,0.436641228999785,0,0,0,0,0,0,0,0,0,0,0,0.157286929688798,0,0,0,0,0,0,0.17090550826248,0,-0.110059779817011,0,0,0,-0.205486977675586,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112424211880408,0,0,0,0,0,0,0,0,0,0,0,0.0469539239592085,0.171541102743129,0,0,0.324540969790883,0.137592797358657,0,-0.237745238086637,0,0,0,0,0,0,0,0,0,0,-0.110510680940297,0,0,0,0.00847708763907969,0,0,0,0,-0.0178076231530929,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100070993186477,0,0,0,0,0,0,0,0,0,0,0,0,-0.0537867519694737,0.0534352173130207,0.206703149896289,0,0,0,0.122231636144068,0,0,0,0.0666951770206276,0.0752494567128812,0,0,0,0,0.00247554935861402,0,0,-0.0598852502497078,0.0958466204866167,0,0,0,0,0,-0.00484132482585073,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.286636498247537,0,0,0,0.0719515122234734,0,-0.0270953903570014,0,0,0,0.138564346020764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00870552093078533,0,0,0,0,0,0,0,0,0,0.176268929274116,0,0,0,0,0.0104146712108915,0,0,0,0,0,0,0
X000596.SZ,0.175781646121786,0.11266965775151,0,0,0,0,0.071735724974506,0,0,0,0,0,0,0,0,0,0,0.152993778453978,0.0919255525526802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970802387541504,0,0,0,0,0,0,0,0,0,0.00737098949590537,0,0,0,0,0,0.00353526320187422,0,0,0,0,0.0272017986720978,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00433795157485854,-2.16840434497101e-19,0.0724169628955694,0,0,0,0.0161738000372325,0,0.196624535483692,0,0,0,0,0,0,0,0,0.130860057960727,0,0,0.108479438564503,0,0.0718735425688567,0,0,0,0,0.0842458877991209,0,0,0.0272060181806031,0.26509500515845,0,0,0,0,0,0,0,0.0273458467230533,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.12363676945046,0,0.0335141990243693,0,0,0,-0.0632589775494493,0,0,0,0,0,0,0,0.0952892945327709,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.128428930295722,0,0.421156716471172,-0.054569012606142,0,0,0,-0.267760975139404,0,0,0.0204809296924998,0,0,0,0,0,0,-0.0841041743311586,0,0,0,0.0507079992119456,0,-0.0322298936966813,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387046521786955,0,0,0,0,0,0,0,0,0,0,0.0610476749467786,0,0.381770606703094,0,0,0.143403669727531,0.255755702586424,0,0,0,0,0,0,0,0,0,0,0.0170010256070574,0,0,0,0,0,0,0,0,0,0.0074738700726396,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157175411213175,0,0,0,0,0,0,0,0,0,0,0,0.111355555773147,0,0,0,0,0,0,0,0.106227307591125,0,0,0.189454447032944,0,0.0843692462191054,0,0,0,0.140791408939446,0,-0.0236963124561798,0,-0.226812158571765,0,0,0,0,-0.0166821526254199,0,0,0,0,0,0
X002179.SZ,0,-0.148530695501841,0,0,0,0,0,0,0,0,0,0,-0.0320942998579759,0,0,0,0,0.0873961944431651,0,0,0,0,0,0.115348619959148,0,0.0484686217150613,0,-0.00678133650772045,0,0,0,0,0,0.043756805374552,0.018611368155253,0.0815321109617705,0,0,0,0.0738474496780237,0,0.129039330249303,0,0,0,0,0,0,0,0,0,0,-0.0136134861205561,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.259706605759729,0,0,0,0,0,0,0,-0.0651841628268802,0,0,0,0,0,0,0,-0.0257645702713639,-0.0525425468359971,0,0,0,0,0,0,-2.9464241681267e-05,0,0,0,0,0,0,0,0,0,0,0.15077092713382,0,-0.0555555348368966,0.0786454182012637,0,0,0,0,0,0,0,0,0,0,0,0,-0.023275967269809,0,0
X000100.SZ,0,0,0,0,0,0.0299647564586927,0,0,0.0253553307349144,0,0,0.386626547480153,0.0699324430845324,0.0731842206389353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242662713845152,0.0638966722273806,0,0,0,0,0,0,0,0.0222533108348137,0,0,0,0,0,0,0.0706857007420804,0,0,0,0.0527515192155313,0,0,0,0,-0.00742452462443925,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.114332442314174,0,0,0,0,-0.264058430880921,0,0,0,0,0,0,0,-0.0605135648117141,0.0587185876343621,0,0,0,0.0410706322800116,0,0,0,0,0,0,0,0,-0.0635716467617722,0,0.177549112339688,0,0,0,0,0.224602537792056,0,0,-0.192290206875579,0,0,0,0,0,0.288047293761136,0,0,0,0.00270788173524901,0,0,0,0,-2.16840434497101e-19,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0452923727322961,0,0,0,0,0,0,0.0943190315678923,0,0,0,0,0.0361205959610472,0,0,0,0.11260199157969,0,0.0717851179561399,0,0.0901353922564055,0,0,0.0200592524212782,0,0,0.0209902680701808,0,0.139196594982466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205346070518073,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701045142476703,0.0510013556474777,0,0,0,0,0,0.0444764889387682,0.261393874502951,0,0,0,0,0,0,0,0,0,0.163855732046901,0,0,0,0,0.162692215078959,0,0,0,0,0,0,0,0,0,0,0,-0.0159130520143662,0,0,0,0,-0.0283271617372856,0,0
X000661.SZ,0,0,0,0.0342719395716456,0,-0.14005996918792,0,0,0,0,0,0,0,0,0,0,0,0.357107248436643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0626557128980085,0,0,0.0327784221349039,0,0,0,0,0,0,0,0,0.64697000554081,0,0,0,0.224775061541263,-0.155039403263847,0,0,0,0.188629856123684,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1869122847478,0,0,0.0927366361874502,0,0,0,0.101778526906883,0.0289338868217857,0,0,0.0313157802684729,0,0,0,0.091470321144489,0,0,0,0,0,0,0,0.205902110247736,0,0,0,0,0,0.0441212273174287,0,0,0,0,0,0,0,0.0349375824753103,0,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0339921141183047,0,0,0,0,0,-0.0785151018619398,0,0,0,0,0,0,0,0,0.100157089368521,0,0,0.0279814907893134,0.219821605246656,0,0,8.67361737988404e-19,0.0217200791205443,-0.0425628478414851,0,0,0,0,0,0,0,0,0,-0.0828828985913483,0,0.120808922877654,0,0,0,0,0,0,-0.0071102914514008,0,0,0,0,-0.0395968808031074,0.032067877477716,0,0,0,0,0,0
X600702.SH,0.0703594427436929,0,0,0,0,0.205586611268893,0,0,0,-0.0519633431701637,0,0,0,0,0,0,0,0,0,0,-0.257271341268489,0.0220137595573488,0,0.0762391049110073,0,0,0,0,0,0,0,0,0,0.0857073879248828,0,0,0,0,0,0,0.556644682227362,0,0,0,0,0.201581693392727,0,0,0,0,0,0.0353536687198801,0,0,0,0,0.0568520300726666,0,0
X000157.SZ,0,0,0,0,0,-0.0789775142266326,0,0,0,0,0.103424147191245,0,0.408624866886131,0,0,0.0753205085444825,0,0,0,0,0.0478531392788373,0,0,0,0,0,0,0,0,0.0918707430657445,0,0,0,0,0,0,0,0.033411927741836,0,-0.0229551822956653,0,0,0,0,0,0,0.00941855609243243,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3878175351088,0,0,0,0,0,0,0,0,0.288931415769366,0,0,0,0,0.156852290102343,0,0,0.0991891598758429,-0.188856866327493,0.0827904284048089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109418130503759,0.0176552692502929,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.120735338252832,0,0,0,0,0,0.0886490437044973,0,0,0,0.0450096116421789,0,0,0,0,0,0,0,0.00643872861496045,0.112968998560415,0,0,0,0.0208968555510273,0,0.0639464523235412,0.044028015659989,0,0,0,0,0,0,0,0,0,0.00823194920303416,0,0,0,0,0,0,0,0,0.00641481723618623,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.067152344148772,0,0,0,0,0,0,0,0,0,0,0,0.336829699656335,0,0,-0.0377058185876816,-0.254964840418584,0,0,0,0,0.115580022117082,0,0,0,0,0.0564812385288086,-0.0350330523913535,0.018367581247757,0.0697988314715061,0,0,-0.0474289957491489,0,0,0,0,0,0,0,0,-0.057481987092703,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0314819553058052,0,0
X000799.SZ,0,0,0,0,0.103148416177802,0,0,0,0,0,0,0,0,0,0,0.0408726442118665,0,0,0,0,0.0615058661419347,0.207672508959977,0,-0.106645951606467,0,0,0,0,0,0,0,0,0,0,0,0.660937556005989,0,0,0,-0.0763294295785172,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141807335619958,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144116672359123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825377703400573,0,0,0,0,0,0,0.00360219578141371,0,0.0571771911943263,0.265596832112462,0,0,0,0,0,0,0,0,0.0027947921613057,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267652392379373,0,0,0,0,0,0.110590829740837,0,0,0.0341670954562833,0,-6.93889390390723e-18,0,0,0,0,0,0,0.000618971749631114,0,0,0,0,0,0,0.272321487109456,0.0326179599194354,0,0,0,0,0,0,0,0.013283353966137,0,0,0,0.00512200865689412,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052067360475513,0.0162580681432336,0,0,0.104520779122135,0,0,0,0,0.116074194428609,0,0,0.0760417657683173,0,0,0,0,0,0.0944645935152513,0,0,0,0.119787419123314,0,0.0554174204359438,0,0.0906943376109717,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191197375001857,0,0,0,0,0,0
X600584.SH,-0.0281597138911821,0,0,0,0,0,0,0,0,0,0,0,0.0953156648563511,0.161254793784829,0.0185991474632537,0,0,0,0,0,0,0,0.0798393592871554,0.0520003496739762,0,0.06153545044352,0,0,0,0,0,0,0,0,0,0,0,0.00849817601594767,0,0,0,0,-0.0180811537252613,0,0,0,0,0,0,0,0,0.00260300046722422,0,0,0,0,0,0,0
X600779.SH,0.12765963502739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373271043185489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314091760195997,0,0,0,0,0.235304809182949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213479750821018,0,0
X000977.SZ,0,0,0,0,0.0801403759933655,0,0,0,0,0,0,0,0,0,0,0,0.295432566064191,0,0,0.180559228636681,0,0,0,0,0,0,0,-0.0073222837760931,0,-0.0299351803155578,-0.0866952521139163,0,0.100339236077912,0,0,0,0,0.0127460230202833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105155130816142,1.73472347597681e-18,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.00227842153290732,0,0.289894343375281,0,0,0,0,0,0.0657608285910745,0,0,0,0,0,0,-0.0764175933982983,-0.0387476538590407,0.00894388640648931,0,0,0,0,0,0,0,0,0,0.275025091828509,0,-0.00731194552439589,0,0,0,0,-0.172573411701626,0,0,0,0.261913626222794,0,0,0,0,0,0,0,-0.0144085486234932,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0545746528724259,0,0,0,0,0,0,0,0,0.110428234165349,0,0,0.0877711263394459,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090845973038812,0,0,0,0,0,0,0,0,0,0,0,-0.0117371918653096,0,0,0,0,0,0
X600183.SH,0,0,0,-0.0486232781422351,0,0,0,0.135045708282702,0,0,0,0,0,0.154816198339103,0,0,0,0,0,0,0,0,0.0563922280930786,0,0,0,0,0,0,0,-0.0409251361048001,0,0,0.159734872314795,0,0,0,-0.0442721124323395,0,0,-0.0998473413281779,0,0,0,0,0,0.123796305267759,0,0,0,-0.0189515518963449,-0.00248404029755025,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227997396546911,-0.0959538171918258,0.166940642584592,0,0,0,0.0270264753198594,-0.0877622457377408,0,0,0,0,0,0,0,0,0,0,0,0,-0.027285406560547,0,0,0,0.0816283939466206,0,0,0,0,-0.0487862681086196,0,0,0,0,0,0,0.0751040745607296,-0.134931404632613,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472256190814444,-0.133787953659261,0,0.12714159309212,0,0,0,0,0,0,0,0,0.309383528349689,0,0,0.0457391564619667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227096322219555,0,0.956826439750009,0,0,0,0.234732300056501,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588097786001111,0,0,0,0,0,0,0,0,0,0,-0.17346519486477,0,0,0,0.070001136161688,0,0,0,0,0,-0.121762904352179,0,0,-0.0506492846795589,0,0,0,-0.362037762119281,0.553130767640096,0,0,0,0,-0.880205287212356,0,0
RealEstate_excess,0,0,0,0,0,0.0297203099516152,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0228226569980857,0,0,0.0248693233827979,0,0,0,-0.0771088946736926,0,-0.0019567411853906,0.033999833017156,0,0,0,0,0,0,0,0.0189453667679684,0,-0.0145248394775728,0,0,-0.0146409440015014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214864636601247,-2.16840434497101e-19,0,0,0,0.0497939891190993,0,0
MKreturn,0,0,0,-0.0217534242534894,0,0,0,0,0,0,0,0,0,0,0,0,0.00967865919218362,0,0,0,-0.025184613993303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160807547720846,0,-0.114394049001343,0,0.0182576477474973,0,0,0,0,0,0,0.0176230655793657,0,0,0,0,0.0128418618677578,0,0,0,0,0.0375794088170857,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000540130285382263,0,0,0,0,0,0,0,0,0,0,-0.00355763904194073,0,0,0,0,0,0.00351408645779483,0,0.00140452719455727,0,0,0,0,0,0.00114857665919137,0,0,0,0,0,0,0,0.000377991627229458,0,0,0,0,0.00254856826933176,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245674262843328,0,0,0,0,0,-0.114942246895355,0,0,0,0,0,0.0334989785831831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.545223272496598,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00577197396100376,0.00483002713861859,0.00203971023599123,0,0,0.00870136388952503,0,0,0,0,0,0,0,0,0,0.00214003313506058,0,0,0,0,-0.00235276560534736,0,0,0,0,-0.00854020133022061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221468608926551,0,0,0,0,-0.00490519982136372,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170488376769968,0,0,0,0,0,0.00520034249310586,0,0,0,0,0.000396822984241272,0,0,0,0,0,0,0,0.00871680188767803,0,0,0,0,0,0,0,0,0,0,-0.0445289110487483,0.0275593382688261,0,0,0,-0.0302432354950755,0,0
