,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000625.SZ,X300124.SZ,X600031.SH,X000063.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X600089.SH,X002241.SZ,X000157.SZ,X600703.SH,X600584.SH,X600372.SH,X000977.SZ,X600066.SH,X600522.SH,X600741.SH,X002028.SZ,X002236.SZ,X600183.SH,X002049.SZ,X000921.SZ,X601877.SH,X002180.SZ,X002223.SZ,X600487.SH,X600418.SH,X000661.SZ,X000800.SZ,X002129.SZ,X601799.SH,X000400.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0440274594251499,0,0,0,0,0,0.216008670981412,0,0.150067115448616,0,0,0,0,0,0,0,0,0,0.152052313764006,0,0,0,0,0,0,0,-0.0586519194323257,0,0,0,0,0,0,0,0,0.0120678146441307,0,0,0,-0.0160129876233232,-0.0446481706510792,0,-0.0338441984950594,-0.0261753311434177,0,0,0,0,0,0,-0.0286084264285947,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0181947721704438,0,0,0,0,0,0,0.467947839507391,0,0,0,0,0,0,0,0,0.149574460586145,0.0177810936634959,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251844036013537,0,0,0,0,0,0,0.00452080168292244,0,0,0,-0.0171949351762565,0.0234830893898489,0,0,-0.0208517307014848,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507910353150355,0.0529000243470359,0,0.390905974980692,0,0,0.0778189872831063,0,8.67361737988404e-19,0,0,0,0,0,0.0787635232436546,0,0,0,0,0,0,0.0605611616369575,0,0,0,0,0,0,0,0,0.0416171035271382,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.059601677911733,0,0,0,0,0,0,0,0,-0.133751937821808,0,0,0,0,0,0,0,0.0383869482723742,0,0,0,0,0,0,0,0,0.0561509191743354,0,0,0,0,-4.33680868994202e-19,0.0955137795670117,0.0136998693969873,0,0,0,0,0,0.0276064125990563,0,0,0.152214489294555,0,0,0,0,0,0,-0.200668894723765,0,0,0.036224036204002,0,0
X600276.SH,0,0,0.0240564559367836,0,0,0,0,0,0,0,0.204351303260119,0,0,0,0,0,0,0,0,0.0696416310057445,0.0206003825751069,0.0128244816341183,0.20810531542929,0,0,0,0,0,0,0,0,-0.0294722577338475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142219881955952,0,0,0,0,-0.0289803319318749,-0.0434224972985165,0,0,0.0803726857232453,0,0
X600690.SH,0,-0.107570406679332,0,0,0,0,0,0,0.0549664858770454,0,0,0,0,0,0,0,0,0.251756813980851,0,0,0,0,-0.026822410826433,0,0,0,0,0,0,0,-0.0181818355181153,0,0,0,0,0,0,0,0.220987519899014,0,-0.0579823965393846,0,0,-0.0365223154442751,0,0,0,0,-0.0292194532815692,0,0,0,0.0129280758947988,0,0,0,0.105493896602651,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182629444868812,0,0,0,0,0,-0.0808454139251475,0,0,0,0,0,0,-0.0294799111585428,0,0,0,0,0,0,-0.0060682714289497,0,0,0,0.115822479216658,0.116362591990488,0,0,0.0340697650733911,-0.045248948827266,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.0105110056014009,0,0,-0.0777374906937952,0,0,-0.103845500294567,0,0,0.312365130781386,0,0,0,0,0,0,0,0,0,0,0,0.0372512904494727,0,0,0,0,0,0,0,0,0.0545620367243095,0,0,0,0,0,0,0,0,0,0,-0.0105441753343497,0.0120623295243767,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0799819623060119,0,0,0,0.0576110415255365,0,0,0,0,0,0.0408795730998687,0,-2.16840434497101e-19,0,0,0.0360167061597407,0,0,0,0.252220039464164,0,0.0177751409238652,0,0,0,0,0,0,0,0,0,0,-0.000473008703233784,0.0618535881966541,0,0,0,0,0,0,0,-0.0532811556990193,0,0,-0.0778247900188439,0,0.063692364265191,-0.0504788275032964,0,0,0,0,0,0
X000568.SZ,0,0.764971993391648,0,0,0,0,0,0,0,0,0,0,0,0.0276868016870053,0,0,0,0,0,0.185962753341919,0,0,0,0,0,0,0,0,0,0,0,0.0551978688425014,0,0,0,0,0,0,0,0,0,0,-0.0708988135846111,0,0,0,0,0,0,0.158962602305644,0,-0.00544126533595871,-0.0444769335857348,0,0,0,0,0,0
X002371.SZ,0,0,0.0297012945304395,0,0.0208091758199872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169116411792011,0,0.0691757406476784,0,0,0,0,0.342919634728126,0,0,0,0.0518671082189929,-0.195707138031499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712667196575007,0,-0.00172723504947828,0.081386080653305,0,0,0,0,0,0
X600104.SH,0,0,0.0337747153185798,0,0,0,0,0,0,0,0,0,0,0.0917884491876644,0,0,0,0,0,0,0.0361526035556395,0,0,0,0,0,0,0,0,-0.0145028832373282,-0.034303333429701,0,0,0,0,0,-0.0602482536792566,0,-0.0282267336281859,0,0,0,0,0,0,0,0,0,-0.0108557537707233,0.104817571822018,0,0,0.0214495017108098,0,0,0,0.041175750864304,0,0
X000725.SZ,0,0,0,0,-0.0454259676026422,0,-0.0376714091690451,0,0,0,0,0.0625723903085502,0,0.0356925313134249,0,0,0,0,0,0,0.256335177326326,0,0,0,0,0.145998671354548,0,0,0,0,0.147176861412253,0.0314446036226515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692654815837355,0.0551643051944339,0,0.0357064971040605,0,-0.034427596676686,0.0222035490679904,0,0,0,0,0,0
X000625.SZ,0,0,0.28786696976009,0,0,-0.177236018454764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610025005082266,0,0,0,0,-0.00580194780605937,0,0,0,0,0,0,0.336765332724747,0,0,0.0286999962136559,0,0.0014943352986592,0.167151810981123,0,0,0.0485205708934194,0,0,0,-0.0128909281332849,0,0
X300124.SZ,0,0,-0.115124188382147,0,0,0,-0.0336375770373231,0,0,0.204845314962334,0,0,0,0,0,0,0,0.264800636693624,0,0,0,0,0,-0.048930200553587,0.202396923060413,0,0,0,0,0,-0.00198989041325074,-0.099905065670297,0,0,0,0,0.0900262841647514,0,0,-8.67361737988404e-19,0.11957080172446,0,0,0,0,0,0.0326398667749382,0,0,0,0,0.0677170059699748,0.0548649322219749,0,0,0,0.092870118469363,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269586529932655,0,0,0,0,0,0,0,0,0.593681571702523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740671384276582,0,0.00960682158140454,0,-0.0443720980710207,-0.0473955115432242,0,0,0,0.0425536466138504,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181077892435195,0,0,0,0,0,0,0,0,0,0,0.0301225336005922,0,0.151452620332192,0.0051585371803568,0,0,0,0.0476237695745163,0,0,0.0197462321907213,0,0,0,0,0,0.0605585280523205,0,0.0927686449867655,0,0,0,0,0.010568198458639,0.0420556706840872,0,0,0,0,0,0
X000338.SZ,0,-0.112376001853894,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.105434648807624,0.23344663786695,0,0,0,0,0,0,0,-0.0138702460195286,0,0,0,0,0,0,0,0.0434949859373806,0,0,0.127017831269009,0,0,0,0,0,-0.235590079607657,0,0.243588949402152,-0.0626978603930284,0,0,0,0,0.184694464627601,0,0,-0.107876632827379,0,-0.0615285435587113,0,0,0,0,0
X002304.SZ,0,0.203314393352968,0,0,0,0,-0.0873407277512973,0,0,0.0650532666636855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273883137688187,0.427161334263439,0,0,0,0,0.0758758876453531,0,0,0,0,0,0,0,0.0513868908358213,-0.0949274050458589,0,0,0,0.092253634504506,-0.00285720823206466,-0.0222414793194425,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.172908903563442,0,0.456789145746099,0.00301851914698344,0,0,0,0,0,0,0,0,0,0,0,0.155343461733848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825983713320942,0.100824994855285,0,0,0,0,0.0235289946684762,0,0,0,0,0,0,0,0,0.0392443779995419,0,0,0,0.0112727734003484,0,0
X000100.SZ,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.445192814476281,0,0,0.037243056046477,0.0963722414228334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171078080290117,0,0,0,0,0,0,0.146530644924671,0,0,0,0,0.0179348261703001,0,0,0,0,0,0,-0.329118767729155,0.0508586564600857,0.00128759519351484,0,0,0,-0.0227100879519529,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0725041363752641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397743267732592,0,0,0,-0.147071189144725,0,0,0,0,0,0,0,0,0.041649717597654,0,0,0,0,0,0.403617586514707,0,0.0112883494930052,0.0170261580397526,-0.00860549268936739,-0.0572223463216081,0,0,0,-0.0583928846710018,0,0
X300014.SZ,0,0,0.0943574562252647,0,0.00356008084366946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110355533107864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521141505390149,0.308849045477247,0,0,-0.0418647965171176,0,0,0,-0.0176296884058784,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326626405291422,0,0,0,0,0,0,0,0,0,0,0,0.0131979356649409,0,0.177914995651453,0,0,0,0,0.0515382246051673,0.151214845536648,0,0,0,0,0,0,0,0,0,0,0,0,0.0693329518969207,0,0.00321724917002152,0,0.0227892296515263,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.126181676657953,0,0,0,0,0,0.278509232904139,0.0625842020499216,0,0,0,0,0,0,0,0,0,0.0568773716906434,0.0881736353196663,0,0,0,0.13647970003236,0,0,0,0,0,0,0,0,0,0,0,0,0.110871594443405,0,0,0,0.00536095728966103,0.0898490412148648,0,0,0,-0.0591363305705377,0,0,0,0.0127267011895338,0,0
X002241.SZ,0,0,0.38722230186183,0,0,0,0,0,0,0,0,0,0.0264130599588823,0,0,0,0.128324461955417,0,0,0,0,0,0.130177123294895,0,0,0,0,0.0165457893403935,0,0,0.0608648886411028,0,0,0,-0.0428697980281472,0,0,0,0,0,0,0,0.0391732570835493,0,0,0,0,0.00913225391325715,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0492726337755803,0,0,0,0,0,0,0,0,0,0,0.290069515673832,0,0.197805565830498,0,0,0,0,0,0,0,0,0,0,-0.0367906276749407,0,0,0,0,0,0,0,0,0,0.297269603543626,0,0,0,0,0,0.082131571256017,0,0,0,0.0357154389767829,-0.048540492952286,0,-0.00130648008209868,0,0,0,0,-0.00462438686387457,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346276681816761,0,0,0.0238295738444662,0,0,0,0,0,0.0380851435240682,0,0,0.0214293566481112,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156356289480438,0,0.0994022621942562,-3.46944695195361e-18,0,0.169152864226182,0,0,0,0,0.0825647658570453,0,0,0,0,0.14703037071919,0,0.302988876133733,0,0,0,0,0.0183159655486041,0,0,0,0,0,0,0,0,0.0248970920558157,-0.0640298942712704,0,0,0,-0.056908064379982,0,0
X600372.SH,0,0,0,0,0,-0.0498786999738396,0,0,0,0.0230203050004158,0,0,0,0.0225044514609669,0,0,0,0,0,0.0104049991448965,0,0.0973964589869719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197058191186938,0,0.250787772217022,0,0,0.0306868074236767,0,0,0,0,0,0,0.00311564511599393,0,0,0,0,-0.000297481310910075,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.241604573198051,0,0,0,0.411794538520733,0,0,0,0,0,0,0.382087300902119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275603760605676,0.12677862707816,0,0,0.0235505733724491,0,0,-0.0234777563957586,0,0.0559150936914641,-0.0609546923777664,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0694073495620383,0.0324067857232172,0,0,0,0,0,0,0,0.118059977714638,0,0,-0.0728245136264645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.100389075497573,0,0,0,0.270836807152252,-0.248956739650355,0.149711123639139,0.337523341249997,0,0,-0.0294377331275978,0,-0.100295124113598,0,0,0.00829229419567273,0,0
X600522.SH,0,0,0.147662263859448,0,0,0,0.22972067606143,0,0,0,0,0,0,0,0,0,0,0.0169305558255105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156448090289355,-0.0571529594272337,0,0.639633002250486,0,0,0,0,0,0.187976316470416,0,0,0.031283919192054,-0.0765084882921448,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753462910085076,0,1.73472347597681e-18,0,0,0,0.0520440521466692,0.0555989043243153,0,0,0,0,-0.136218659386651,0,0,0,0.0414960221656458,-0.229701311972883,0,0.258416190638601,0,-0.0142370218952597,0,0,0,0,0,0,0.122556072629345,0,0,0,0,-0.0550483766849417,0.00295628892440145,0,0,0,-0.105041393437622,0,0,0,0,0
X002028.SZ,0,0,0,0,0.0555773707789413,0,0,0,0,0,0,0,0,0,0.056368680271171,0,0,0,0,0,0,0.0558349295881172,0,0.127302893151602,0.261318069241395,0,0,0,0,0,-0.0613577566306688,0,0,0.479940978751628,0,0,0,0,0.181220363493611,-0.000840572727105766,0,0,0,-0.115558479483072,0,0,0,0,0.00491090413107791,0,-0.0382063366363588,0,-0.0640591938316193,0,0,0,0.174649496020118,0,0
X002236.SZ,0,0,0.0272352856915644,0,0,0,0,0,0,0,0,0,0,0.0264235312058556,0,0,0.288231572387335,0,0,0,0,0,0,0.0300973437968589,0,0,0,0,0,0.0195137207986151,0.147904377686111,0,0,0,0,0,0.0763905729299248,0,0,0,0.108405149800352,0,0,0.0479982565164536,0,0,0.160385129467734,0,0,0,0,0,-0.0215349932407366,0,0,0,0,0,0
X600183.SH,0,0,0,0.143667821237632,0,0,0,0,0,0,0,0,0,0,0.0523775530008244,0,0,0,0,0,0,0,0,0,0,0,-0.0295835253075118,0,0.0638363405046046,0,0,0,0.0069686641536283,0,0.392040125072456,0.197456524451956,0,0,0,0,0,0,0,-0.0586495144710991,0,0,0,0,0,0.0529590710992018,0,0.0135740328336401,-0.0959662811563269,0,0,0,0,0,0
X002049.SZ,0,0,0.123898019390728,0,0,0,0,0,0,0,0.200155495493757,0,0,0,0,-0.151503384140083,0,0,0,0,0,0,0,0,0,0,0,0.25658345660323,0.100439426382078,0,0.103938012560964,-0.0817967343181706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913699307558941,0,0,0,0.0113127143018956,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.30422136750095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537404027421953,0,-0.379003613443888,0,0,0,0,0.202728700913976,0,-0.0987139259642964,0,0,0,0,0,0,0,0,0,0,0,-0.0460141797392511,0,0,0.264280596151857,0.0276354113206209,0,0,0,0,0,-0.0369333422809002,-0.121872550970858,-0.00888443285092757,0,0,0,0.0247545705366733,0,0
X601877.SH,0,0,0,0,0,0.0116767442737653,0,0,0,0,0,0,0,0,0,0,0,0.0801681620253809,0,0,0,0,0,0,0,0,0,0.16598692831771,0,0,-0.0072680383849532,0.0580579241126106,0.0859041379266271,0,0,0,0,0,0.000322851566461317,0,0,0.0596750600492712,-1.73472347597681e-18,0,0,0,0.106149633618889,0,0,2.16840434497101e-19,0,0,-0.0363723365054013,0,0,0,0.0254601863361268,0,0
X002180.SZ,0,0,0.0497389877962328,0,0,0,0,0,0,0,-0.079119331742181,0,0,0.115949406395595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105836066603488,0,0,0,0,0,0,0,0,0,0,0,0.0619544224876869,0,0,0.0641247361143269,0,0,0.0168539924394758,0,-3.46944695195361e-18,0,0.0168939563302293,0,0,0.00355371658994853,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308922819643229,-0.173055935797294,0,0.0634186308667192,-0.0678753914012158,0,0,0,0,-0.061189667857173,0,0,0,0.0236416392524401,0,0,0,0,0,0.220995043127316,0,0,0,0.235385078968807,0,0,0,0,-0.197422342186831,0.0475928426163272,0.00486208099864138,0,0,0.0282341138158489,0,0,0,0.0365702725187982,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022786985518045,0,0,0,0,0,0.0911651138124715,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.2277176401585,0,0,0,0,0,0,0.305961375211893,0,0,0,0,0,0,0,0,0,0.0133325912445594,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451285315271471,0,0,0,-0.0384258465199234,0,0,0.0900984058465726,0,0,0,0,0,0,0,0,0,0.154117894214014,0,0,0,0,0,0.0187902883611914,0,0,0,0.0890678994233801,0,0,0,0.062990953577794,0,0,0,0,0,0,0.0288477005984947,-0.0110286986903887,0,0,0,0,0,0
X000661.SZ,0,0,-0.0832887503011536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597965187596839,0,0,0.084212858883397,0,0,0,0,0,0,0,0.00382057000489572,0,0,0,0,0,0,0.12965488674692,0.173539183787759,-0.0986340057622932,6.93889390390723e-18,0.126952140267184,-0.0627660700472485,0,0,0,0,0,0,0,0
