,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X600690.SH,X600031.SH,X002304.SZ,X002475.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X002007.SZ,X002371.SZ,X600741.SH,X002179.SZ,X601877.SH,X002236.SZ,X002049.SZ,X600584.SH,X000799.SZ,X300003.SZ,X002414.SZ,X601799.SH,X600779.SH,X600183.SH,X000800.SZ,X300146.SZ,X600089.SH,X002074.SZ,X002008.SZ,X000977.SZ,X600460.SH,X600707.SH,X600702.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.205985363736515,0,0,0,0,0,0,0,0,0.0443969644003249,0,0,0,0,0,0,0,0,0,0.0502923160663753,0,0,0,0,0,0,0,0,0,0,0,0.171438076146139,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271208193996373,0,0,0,-0.0248699700383673,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.351858714214601,0.0431751447353792,0,0.0316314220725831,0,0.120253987979937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667582176077434,0,0,0,0,0,0,0.0823496733789593,0,0.0142693253619011,0,0,0.177518447396108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774465793352349,0,0,0,0,-0.00119231432921037,0,0
X002415.SZ,0,0,0,0,0.261339365228825,0,0,0,0,0,0,0,0,0,0.0172630302606752,0,0,0,0,0,0,0,0,0,0,0,0,0.181294914936819,0,0,0,0,0.280458280026675,0,0,0.0244722638037467,0,0.162856640370926,0,0,0,0,0,0,0,0,0,0,-0.0518750930724496,0,0,0.00751067771266028,0.0390704130952437,0,0,0,-0.00607128001852394,0,0
X600276.SH,0,0,0,0,0.0504893493544355,0.0629560843994413,0,0,0,0,0.023182287694837,0,0,0,0,0,0,0,0,0,0,0,0,0.0776681346470333,0,0,0,0,0,0,0.195393981761067,0,0,0,0,0,0,0,0,0,0,0,-0.154203090855527,0,0,0,-0.0289602192579253,-0.00456381913888364,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.576210695215301,0,0,0,0.0173193241065384,0,0,0,0,0,0,0,0,0.0979980111182501,0,0,0,0,0,0,0,0,0,0,0,0,0.228020478233185,0,0,0,0,0,0,0,0.072002696339637,0,0,0,0.0691833314282139,0,0,0,0,0,0,0,0,-0.00406232019364696,0,0,0,-0.0193439313707053,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.00755130883891165,0,0,0,0.182807322649824,0,0,0,0,0,0.10375462108015,0,0,0,0,0,0.0132862698525127,0,0,0,0,0,0,0,0.11558829918523,0,0,0,0,0.0309739788668542,0,0.429015203135836,0,0,0,0.026782909114787,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860343977097304,0,0,0,-0.0344416292651573,0,0
X000651.SZ,0,0,0,0,0,0.00305853932996396,0,0.069381887850959,0,0,0,0,0,0.092192009033034,0,0.068958570048564,0,0,0,0.0414976573497793,0,0,0,-2.16840434497101e-19,0,0,0.0141056110485088,0,0,0.136253016341332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121471808217939,0,0,0,-0.00182135659392035,0,0
X600690.SH,0,0.112787930928819,0.0316794060908789,0,0,0.130470884665314,0.170775810354876,0,0,0,0,0,0,0.194361090360278,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216502085555905,0,0,0,0.157566769365203,0.0733630285769717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00530089655620119,0,0,0,0.015865599528909,0,0,0,-0.00891779726198497,0,0
X600031.SH,0,0,0,0,0,0.0506703927331447,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.245237215687044,0,0,0,0,0,0.0809170693451673,0.112834611022547,0,0,0,0,0,0,0,0.00826399073709438,0,0,0.0142002918445471,0,0,0,0.229270097216293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03724830940349,0,0,0,0,0,0,0
X002304.SZ,0,0.352388415054239,0,0,0.168745041678197,0.11349877308915,0,0,0,0,0,0,0,0.0660186314809041,0,0,-0.0246332183569463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227302609850722,0.028672100444768,0,0,0,0,-0.018428461003818,0,0,0,-0.0159555923547905,0,0,0,0,-0.0264384089673096,0,0
