,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X000063.SZ,X300003.SZ,X002236.SZ,X600809.SH,X002008.SZ,X600271.SH,X600867.SH,X601877.SH,X002456.SZ,X300124.SZ,X000596.SZ,X600487.SH,X000100.SZ,X600566.SH,X600066.SH,X000625.SZ,X002294.SZ,X000661.SZ,X300136.SZ,X000977.SZ,X002241.SZ,X002180.SZ,X002179.SZ,X002007.SZ,X600498.SH,X000157.SZ,X000050.SZ,X000981.SZ,X300142.SZ,X002049.SZ,X000869.SZ,X600522.SH,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0,0.039516182818108,0.118944390212019,0.0808948558852064,0,0,0,0,0,0,0.0715989962963996,0,0,0,0,0,0,0,0,0,0,0,0.211348983732187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870991603292701,0,0.0276995566107697,0,0,0.0193410970154191,0,0,0,0,0,0,0
X002475.SZ,0,0.123809788004538,0,0.0476491117556815,0,0,0,0,0,0,0,0,0,0,0.071730674557596,0,0,0,0,0,0,0,0,0.560018891342223,0,0,0,0,0,0.0192305739901263,0,0,0,0,0,0,0,0,0.0496556110463919,0,0,-0.0572373138441458,0,0,0,0,0,0,0,0,0,0.0181698751712078,0,0,0,0,0,0,0
X600741.SH,0,0.212164083639041,0,0.0896324184970619,0,0,0,0,0,0,0,0.011948596409076,0,0,0,-0.0204989867104396,0,0.00563593841761563,0,0,0,0,0,0.0220959427915891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348523817679871,0,0,0.0331571170897617,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.201122112575886,0.0089077035327744,0.0220852844227493,0,0,0,0,0.0266937151861143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129207827181012,0,0.0072108867970252,0,0,0,0,0,0,0,0,0,0.0262564546371392,-4.33680868994202e-19,0,0,0,0,0,0
X600031.SH,0,0.0673763128317434,0.262879209300075,0,0,0,-0.204593646793599,0,0,0,0.0455626992876631,0,0,0.296451815533624,0,0,0,0.0511895201727632,0,0,-0.0293951268337062,0,0,0,0,0,0.0911459492180143,0,0,0,0,0,0,0.0153763089647707,0,0,0,0,-0.0870970157408069,0,0,0,0,0,0,0,0,0,0,0,0.0867440041669075,0.00165904534809614,-0.0135244396774804,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615977568666845,0,0.342373887688086,0,0,-0.229591623428823,0,0,0,0,0.0178968927931994,0,0,0,0,0,0.302331193847293,0,0.302257066962505,0,0,0,0,0,0,0,0,0,0.167197478272866,-0.0254568660701478,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.120518996035556,0,0,0,0,0,0,0,0.0996001123700801,0,-0.00747795987727604,0,0,0,0,0,0.127801807561624,0,0,0,0.0794188689946832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868445898228952,0,0.187208711104135,0,0,0,0,0,0,0,0,-0.0301981997615587,0,0,0,0,0,0
X002236.SZ,0,0,0.421463236910518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139656171831713,-1.73472347597681e-18,0.045204479143191,0.145084789291436,0,0,0.037648783761378,0.31007592988787,0,0,0,0,0,0,0,0,0,0,0,0.0462075957397326,0,0,0,0,0,0,0,0,0,0,0,0,-0.00612638286407218,0.0203445639951969,0,0,0,-0.148294571884365,0,0
X600809.SH,0,0,0,0.107995928190267,0,0,0.231623318334724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227867484356687,0,0,0.0828600770070004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117742136058142,0,0.235666022014447,0,0,0.220203713166518,0,0,0.0150523361657022,0.0203637216681942,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.086523848852101,0,0,0.0545713095069603,0,0,0,3.46944695195361e-18,0,0,0,0.266687200100951,0,0,0,0,0.135739975286416,0,0,0,0,0,0,0,0,0,0,0,0,0.0874688718439384,0,0,0,0,0,0,0,0,0,0,0,0.0117717889677703,0,0,0,0.0292964877484825,0.00567453327102399,0,0,0,0,0,0
X600271.SH,-0.170017889032191,0,0,0,0,0,0,0,0,0,0,-0.171232459591708,0,0,0,0.0642074090123307,0,0.156509497613806,0,0,0,0,0,0,0,0,0.0324914113243674,0,0.10649660845494,0,0,0,0,0,0.16740476918164,0.374259220375567,0.220029661792916,0,-0.0517982921629741,0,0,0,0.0823086893830959,1.73472347597681e-18,0,0,0,0,-0.00908299624784436,0,0,-0.0153373321748545,-0.0363632137555022,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0672305225079878,0,0.0169284846640215,4.33680868994202e-19,0,0,0.2438351409126,0,0,0,-0.0328225720180206,0,0,0.21330883075916,0,0,0,0,0,0,0,0,0.420717758276942,-0.0936179880191169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147456043922682,-0.00966276976435123,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.240198237075061,0,0,0,0,0,0.146822934755432,0,0,0,0,0,0,0,0.0472620729729677,0,0,0,0,0.188049719955314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480187484585314,0.284493495188282,0,0,0,-0.302866633611271,0,-0.0698763401080457,0.0270992093781621,-0.0348563522151742,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.258837345354755,0,0.534638311684542,0,0,0,0,0,0,0,0,0,0,0.08399887452726,0,0,0,0.145749387411949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181367262786325,0,0,0.0299962958068264,0,0,0,0,0,0,0.00377402216944572,0.00764599069961505,0,0,0,0,0,0
X300124.SZ,0,0.0782334097222452,0,0,0,0.0439953533819722,0,0,0,0,0,0,0,0,0,0,0,-0.0756979569672084,0,0,0,0,0,0,0,0,0,0,0,0.0430992528892455,0,0,0,0,0,0.32081875607447,-0.141493165749095,-0.0454765078587361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228587010922781,0.0168279315003457,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0906593510197902,0,0,0,0,0.415418464947864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094520360119611,0,0,-0.0282982354118189,0,0,0.0554699855009909,0.0220983520332375,0,0,0,0,0.110065704363377,0,0,0.00299173544394773,0.0115670419043283,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184683039950968,0,0,0.184188631201275,0,0,0.115082019686582,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.162961385664606,0,0.106757731672229,0,0,0,0,0.324836355445304,0,0,0,0,0,0.0079865387407056,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.252616806150753,0,0,0,0,0,0,0,0.0342696836630145,0,0,0,0,0,0,0,0.0561738326297844,0,0,0.149169297176034,0,0,0,0,0,0,0,0,0,0.0106246045581209,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0230894714904475,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0327060453741412,0,0,0,-0.0468940282264696,0,0,0,0,0,0,0.217805811774839,0,0,0,0.0409427582765339,0,0,0,0,0,0,0,0,0,0,0,0.379986859048077,0,0,0,0,0,0,0,0,0,0,0,0.113539339984083,0,0,0,0,0,0,0.0152062302670949,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0581329702640909,0,0,0.29443531017453,0,0.115299367139935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625471705105424,0.0829595286761267,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.110020492292054,0,0,0,0,-0.0487227538543008,0,0,0,0,0.126166495209557,0,0,0,0,0,-0.0748073789193903,0,0.019890576180576,0,0,0,0,0,0,0,0.254041269639685,0,0,0,0,0,0.0169202715837551,0,0,0.197407809614083,0,0,0,0,0,0,0,0,-0.00773431053423077,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.232045236941761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213995678240624,0,0,0,0,0,0,0,0,0,0,0,0.0991078068768737,0.000983733744099318,0,0,0,0.015362138539692,0.0693428815689846,0,0,0,0.0208637687706583,0,0,0,0,0,0,0,0.0185679754550644,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-1.73472347597681e-18,0,-0.145908339836436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313289927584811,0,0,0,0,0,0,0.366431306424763,0,0,0.0400886706844199,0,0,0,0,0.0440680347718093,0,0.16527240323283,0,0,0,0,0.116316666099157,0,0,0,0,0,0,0,-0.0303067116044931,0.043641058244874,0,0,0,0,0,0
X300136.SZ,0,0,0.109534765241069,0,0,0,0,0,0,0,0,0,0,0,0,0.0356515073349858,0,0,0,0,0,0,0,0,0,0.026362480834585,0,0,0,0,0,0,0,0,0,0.52532029877265,0.00120902036857961,0,0,0,0,0,0,0,0,0,0.20757076189409,0,0.0175650684629838,0,0,0.0156572350358367,-0.0375286619639851,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282402480623964,0,0,0,0,0.20410006108812,0,0,0,0,0,0,0,0,0,0,0,0.0207251925939124,0,0,0.102192621270809,0.115589996061451,0,0,0.0943135469833616,0,0,0,0,0.354074847910003,0,0.0864773612842456,0,0,0,0,-0.0241441411339153,-0.0179829004494717,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.226102858417202,0,0,0,0,0,0,0,0,0,0,0,0,0.0169037315104589,0,0,0,0,0,0,0,0,0,0,0,0,0.286763003841812,0,0,0,0,0,0,0,0.125186171364853,0,0,0,0,0.173613417367596,0,0,0,0,0,-0.00265022013898975,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623659019763282,0,0.0435051277936819,-0.00349717233836209,0.191298598042931,0,0,0,-0.0301965858693009,0,0,0,0,0,0,0,0,0,0,0,0,0.167146722982119,0,0,0,0,0,0,0,0.186034224905035,-0.0114947190005697,0.259369882736596,0,0,-0.150403699022536,0,0,0,0.0217841472660348,-0.00322105406797899,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.042533092051917,0,0,0,0,-0.0593301371680655,0,0,-0.0463114334463493,0,0,0.0626515849118146,0.0605118590668283,0,0,0,0,-0.0255557544621342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267774980288634,0,0,0,0,0,0,0,0,0,0,0,-0.00912676319847791,0.0379565082991067,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.151933580852058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374652470015724,0,0,0,0.012122803857915,0,0,0,0,0,0,0.290877043424245,0.0577937145069285,0.0284355454098771,0,0,0,0,0,0,0.0371031337201117,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101640256670526,0,0,0,0,0,0,0.127173030624157,0,0,0,0,0,0,0.0981576801703763,0.0197507438856878,0,0.091100070982336,0.0223213557191783,0,0,0,0,0,0,0.0114275975015137,0.171838891038087,0.17009342758466,0,0,0,0,-0.0358759944549128,-0.0548494181534195,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.00558747180203831,0,-0.0264325691693292,0,0,0,0,0,0,0,0.0179469366553337,0,0,0,0,0,0,0,0.00850764584032686,0.142433460616499,0,0,0,0.12672825949553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561724580637917,-0.00787841317055762,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.407902555112457,0,0,0,0,0,0.0392472751697046,0,0,0,0,0,0,0,0,0,0.235326429713397,0,0,0.0749265627587352,0,0,0,0,0,0,0,3.67249520264639e-06,0,0,0,0,0,0,0,0.0743839212335984,0.0786577975196447,0,0,0,0,0,0,0,0,-0.0229296353088279,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650275589286557,0,0,0,0,0,0,0,0,0,0.0611061190331473,0,0,0,0,0,0,0,0.0975330694576014,0.0948535998805282,0,0,0,-0.00780193898670418,0,0,0,0,0.0462141031994359,-6.93889390390723e-18,0,0,0,0,0,0,0.0457288365229696,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0503508460875056,0,0,0.180369080241872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143045689173066,0,0,0,0,0,0,0,0,0,0.0720230840931219,0.320370251195677,0.00788156693683973,0,0,0,0,0.0553708627311733,0,0,0,0.0352477545397375,0,0,0,0,0,0,0,0,0.0263466845701673,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.325520696927286,0,-0.0147520888165196,0,0,0,3.46944695195361e-18,0,0,0,0.160709228840866,0,0,0,0,0,0,0,0,0,0,0,0.408564047983042,0,0.454297691799774,0.0362721807441814,0.0196618909342621,0,0,0.0206568410183753,0,0,0,0,0,0,0,0,0,-0.00918897938608028,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.149604155444306,0,0,0,0,0.167295221750554,0,0,0,0,0,0,0,0,0,0.231657965873488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753180045404584,0.0943975344632336,0,0,0,0,0,0.138718665237717,0,0,0,0,0,0,0,0,0,0,0,0.00800036660349992,0.00053004059077915,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.219033707073407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292950025863659,0,0,0,0,0,0,0.0901294967073129,0.0348747267477152,0.19194353512203,0,0,0,0.188127131919073,0,0,0,0,0,0,0,0,0.00597084397981215,0,0,-0.00835946870434039,1.35525271560688e-20,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904682863526401,0,0.114057661491947,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.201980570091154,0,0,0,0.0242993803958676,0,0,0,0,0,0,0,0,0,0,0,0.0060239101337884,0.040946064261569,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.0811684668225024,0.0658169911914103,0,0,0,0.142882398825712,0,0,0,0,0,-0.0397928346285856,0,0,0.268106519958133,0,0,0,0,0.110905127908541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000302090946649952,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.10099465039684,0,0,0,0,0,0,0,0,0,0.0478755771386817,0,0,0,0,0.0796742508325091,0.12355460049536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356717166826211,0,0,0,0,0,0,0,0.0356861719255953,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.178934150440101,0,0,0,0,0,0,0,0.0722231889511634,0,-0.0604139987131766,0,0,0,0,0,0,0,-0.121151140395093,0,0,0,0,0,0.234015999615885,0,0,0,0,0,0,0,-0.346485361470276,-0.153080881138581,0,0,0,0,0.0178668576235572,-0.148444289514697,0,0,0,0,0,0,0.0171231510396499,0,0,0,0,-0.062495226770753,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659775899203264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34679722074924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74934123248656,0,0,0,0,0,0
TED,0,0,0,0,0,0.576840159644461,0,-0.155496780306806,0,-0.0385150879098276,0,0,0,0,-0.735579394396327,-0.0198425468907216,0,0,0,0,0,-0.396534454007604,0,0,0,0.0448245910507701,0,0,0,0,0,0,0,0,-0.454246554213144,0,0,0.287807521016177,-0.512982520673639,-0.512725389256973,0,0,0,0,0,0,0,0,0.754866189058789,0,0,-0.0539931927269071,0,0,0,0,-3.30693016303835,0,0
RealEstate_excess,4.33680868994202e-19,0,0,0,0,0,0,-0.0178772801093423,0,0,0,0,0,0,0,0,0,0.0565586444760345,0,0,-0.000645083688157451,0,-0.0715391597098547,-0.00933607564668148,-0.0391630062173355,0,0,0,0,0,0,0,0.00524385471364946,0,0,0,0,0,0.0941517169922599,0,0,0,0,0,0,0,0,0,-0.000304447794263312,0,0,-0.00920214188015885,0.00336514849895299,0,0,0,0,0,0
MKreturn,0,0.0231120385937795,0,0,0,0,0,-0.172365502082773,0,0,0,0,0,0.0703576007141121,0,0,0,0,0,0.0174374752929527,0,-0.00547272828975076,0,0,0,0.0715523357912448,0,0,0,0,0,-0.0190139373561371,0,0,0,0,0,0,0,0,0,0,0,-0.0534382474089957,0,0,0,0,0,0,0,0.0383761776056674,-0.00888748281357177,0.0559325717762538,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000222218910694167,0,-0.0012785537462507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122820185172366,0,0.00524499958799607,0,0.00163367001245024,0,0,0.00215980886161169,-0.00514957787724562,0,0,0,-0.0170200029211127,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0355571058295784,0,0,-8.31991036372772e-06,0,0,0,-0.0568104488804759,0,0,0,-0.0167818640636402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807459449686481,0,0.0312555974620244,0,0.0473182305427877,0,0,0,0,-0.0770149808526752,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542288236356097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00131952127290825,0.00633607652412688,0,0,0,-0.0246101385821452,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818249412524544,0,0,0,0,0,0,0.00246969911812932,0,0,0,0,0,0,0,0,0,0,0,-0.00174366521859142,0,0,0,0,0,0,0,0,0,0,0,0.014976463097884,0,0.00838364213492608,0,0,0,0,0,0
