,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000338.SZ,X600690.SH,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X600809.SH,X600183.SH,X002241.SZ,X002371.SZ,X300014.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X002007.SZ,X601877.SH,X000977.SZ,X000157.SZ,X002456.SZ,X000625.SZ,X002129.SZ,X300124.SZ,X002463.SZ,X300136.SZ,X002414.SZ,X600271.SH,X300142.SZ,X000066.SZ,X002180.SZ,X002179.SZ,X600584.SH,X002008.SZ,X600118.SH,X600498.SH,X002185.SZ,X002049.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.169794319564736,0.0607689487238192,0,0,0,0,0,0,0,0,0.0908492399193294,0,0,0,0.0843890258564664,0,0,0,0,0.393965003393014,0,0,0,0,0,0,-0.0143315832324242,0.0500462097643974,0,0.0255836477810283,0,0,0,0,0,0,0,0,0,0,0,0.0130651242771024,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.102155056532166,0,0,0,0,0,0,2.16840434497101e-19,0,0.224794352241517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097905920349327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684730864172448,0,0,-0.0245408471373685,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.192033330868069,0.00421739472082773,0,0,0.222275244547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850918335850749,0,0,0,0,0,0,0,0,0.0051697086363083,0,0.0585857426032734,0,0,0,0,0,0.00865985058802581,0.0822829722026268,0,0,0,0,0,0,0,0.0676055979455291,0,0
X600690.SH,0,0,0,0.133888387327764,0,0,0.0327922319959989,0,0,0.0329925560983819,0.0394656080979731,0,0,0,0,0,0,0,0,0,0,0,0,0.118668034213745,0,0.0148970007969327,0,0,0,0,0.299775708074208,0,0,0,0,0,0,-0.0784594933497821,0,0,0.0297793738680726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.23405717402481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821777618424868,0,0,0.319327028555721,0,0,0.0572595906489948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807172438495509,0,0,0,0,0,0.0402886230564315,0,0,-0.0829665413827572,0,0,-0.0111259574047545,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713362374859469,0,0.0245924052602209,0.160790740666974,0,0,0,0,0,0,0,0,0,0.139447860456737,0,0.0779401081435887,0,0,0,0,0,0,0,0,0,0.42093791355507,0,0,0,0,0,0,0,0,0.00946391073942469,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.100664918423138,0,0,0,0,0,0,0,0.0686450533002705,0,0,0,0,0.222647756450799,0,0,0,0,0,0.124030973555907,0,0,0,0,0,0,0.133117478605712,0,0,0,0,0,0,0,0,0,0,0,0,0.140314856251814,0,0,0,0,0,0.0150756824062535,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.199571850412899,0.102770892452986,0.0762495299129454,0,0,0,0,0,0,0.0170370634964612,0,0,0,0,0,0,0,0,0.044184107029162,0,0,-0.0115951657665789,0,-0.119305024231672,0,0,0.152256915271488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189805803435966,0,0,0,0.00765094669621828,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.487258628773767,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0845689975290856,0.118981945243326,0.0110598027035819,0,0,0,0,0,0,0,0,0,0.0890112353143298,0,0,0,0,0,0,0.0107862781776485,0,0,0,0,0.140428324403523,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0179803191798457,0,0.502458000627656,0,0,0,0,0,0,0,0,0,0,0.122953398035334,0,0,0,0,0,0.00807948615515611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084948609258293,0,0,0,0,0.0157939711770353,-0.000178980901801442,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149602993887232,0,0,0,0,0,0,0.0639349124000128,0,0,0,0,0,0.427311668083087,0.0092884648002853,0,0,0,0,0,0,0.191617559113587,0,0,0.167093274380463,0,0,0,0,0.00629515401260549,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0770931072764703,0,0,0,0,0,0,0,0,0,0,0,0.148062031067267,0,0,0,0,0.123378820827232,0,0,0,0.0173962409535171,0,0,0,0,0,0,0,0,0.0251099423379753,0,0,0,0,0,0,0.104157847088061,0.191371798316285,0,0,0.0840947068977922,0,0,0,-0.00991482798186883,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125478237789116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693044513767359,0,0.291408274286243,0,0,0.174358697649525,0.00716234232680854,0,0,0,0.0088805120436233,0,0.0185339503315032,0,0,0,0,0.160074202282919,0,0,0,0,0,0,0,0.0791954348765772,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085394516165397,0,0.0821915935849797,-0.104257551129666,0,0.095151031589261,0,0,0.378177412423882,0,0,0.104751134636587,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0113699954055416,0,0,0,0.162425985117623,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0.207920240918672,0,0,0,0,0,0.0664344378955775,0,0,0,0.0923279065167458,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0558510373137547,0.0166454925373857,0,0,0,0,0,0,0,0.0255040177342848,0,0,0,0,0,0.0834803705666148,0,0,0.112112663256015,-0.0389887975988735,0,0.0659964971063866,0,0,0,0,0,0,0,0,0.0250200171303053,0,0,0,0,0,0
X000596.SZ,0,0,0.0237107712828194,0,0,0,0,0,0,0,0.270772681743785,0,0,0,0.0736718259849916,0,0.0827486536785727,0,0,0.226896310038268,0,0,0,0.0331610674582578,0,0,0,0,0,0,0,0.0198428519987177,0,0,0,0,0,-0.0844638867228567,0,0,0,0,0,0,0.0666134716008359,0,0,0,0,0,0,0,-0.0104334916500687,0,0,0,0.0235485035442023,0,0
X002236.SZ,0,0,0,0,0,0,0.0254171959914164,0,0.129500860509102,0,0,0,0.175504618826399,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0925650923565493,0,0,-4.33680868994202e-19,0.157565074854475,0,0,0,0,0,0,0.0963462144874664,8.67361737988404e-19,0,0,0,0,0,0,0.107158924492669,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00422693396710326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920354440189698,0,0.0306142351321566,0.0574629402853622,0,0,0,0,0,0,0.126195911380567,-0.0536540906009225,0,0,0,0,0.0731656410627022,0.0468257667397935,-0.0561279817985419,0,0.0719726208667747,0,-0.0115492429822719,-0.026110193798876,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.244712374503058,0,0,0,0,0,0,0,0,0.0338919087281711,0,0,0,0,0.106489527859256,0,0,0,0.129433167093354,0,0,0,0.104614549048531,0,0,0,0,0,0,0,0.0120286350368855,0,0,0,0,0,0,0,-0.126556231072787,0,-0.0320593541939318,0.0582674531428043,0,0,0,0.013970790715601,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139311025087172,0,0,0,0,0.0736414784188586,0,0.122196487344166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842358354342511,0.584191101395864,0,0.0893060952064629,0,0,0.0273642861174613,0,0,0,0,0,0.0431886492578961,0,-0.0311299992214824,0.0845568326910757,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.231022219263805,0,0.186047991982482,0,0.0274440301497123,0,0,0,0.0202787074974946,0,0,0,0.0140639146017624,0,0,0,0.146191279154845,0,0,0,0,0,0.0868857750253267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0447722209184088,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803939348857208,0.226067129651137,0,0,0,0.0981240230087152,0,0,0,0,0,0,0,0.310094805906045,0,0,0,0,0.0464449104351944,0,0,0.0297852451255742,0.0758420104028568,0,0,0.00947688988149544,0,0,0,0,-0.0113455287853999,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.178345068049424,0,0,0.194265863335845,0,0,0,0,0,0,0,0,0,0,0,0,0.0710630096997103,0,0,0,0,0,0,0.0243431668720077,0,0,0,0,0.205796614483303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251432269928421,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.245686297865061,0,0,0,0,0,0,0,0.103976328153566,0,0,0.282581218382631,0,0,0,0.0430818858758305,0,0,0,0,0,0,0,0,0,0.0123110588098534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114328138343033,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.103430433847102,0,0,0,0,0,0,0,0,0,0,0,0.0603127897406353,0,0,0,0,0,0,0,0,0.132680548220231,0.114099180541588,0,0.0102943232554564,0,0,0,0,0.0170220575531234,0,0,0,0,0.0533424227210644,0.089438565540723,0.0113399093446711,0,0,0,0,0,0,0,0,0.0454560064515984,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.0727554996527452,0,0,0,0,0,0,0,0,0,0,0.351604042944114,0,0,0,0,0,0,0,0,0,0,0.16611222347906,0.0464125814104876,0,0,0,0,0,0,0,0.0793545446369257,0.0339208125869643,0,0.126284190400091,0,0,0,0,0,0,0.123728156010285,0.00928533036807293,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.176415848419387,0.242801905529737,0,0,0,0,0,0,0,0,0,0,0,0.0449851814464216,0,0.0700379259149601,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0278049559461204,0,0,0,0,0,0,0,0,0.132092920133584,0,0,0,0,-8.67361737988404e-19,0.118972391211883,0,0,0,0.00195579303068836,-0.00220228629979915,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.194655133560239,0,0,0.260793717637681,0,0,0.136864859797026,0,0,0.0586604458916335,0.0504445865572038,0,0,0,0,0,0,0,0,0,0.123284485460007,0.01390949453954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088103372667853,0,0,-0.0186239698456304,0,0,0,-2.16840434497101e-19,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0809376072404905,0,0,0,0.00329610191012596,0,0,0,0,0,0.121123110374229,0,0,0,0,0,0,0,0,0,0,0.0278221194151559,0.202033011880748,0,0,0,0,0,0,-0.0252001374890653,0,0,0.205976398575495,0,0,0,0,0,0,0,0,0,0,-0.0029707170210768,0,0,0,0,0.00815240095674448,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0543847664359425,0,0,0,0.179935561255791,0,0,0,0,0,0,0.0675850389019166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119112560684528,0,0,0,0,0.246606303255518,0,0,0,0,0,-0.0160235198688044,0,0,0,-3.46944695195361e-18,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11078288318041,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.250787313614302,0,0,0,0,0,-0.0637714305652656,0,0,0,0,0,0,0,0,0,0,0.321643761675263,0,0,0,0.0675898830649897,0,0,0,0.172705251463196,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0268725745629756,0,0,0,0,0,0,0,0,0.0555469639327503,0.111215126783588,0.144625884561066,0,0,0,0,0,0.0821775352476596,0,0.0654703996322941,0,0,0,0.152973070431481,0,0,0,0,0,0,0,0,0,0,0,0.0774695278214985,0,0,0,0,0,0,0,0,0.0124351119731879,0,0
X002179.SZ,0,0,0,0,0,0,0.0159186083804192,0,0.0540339467619759,0,0,0.00934775089872353,0,0,0,0,0.0346107715653781,0,0,0,0,0,0.0579484787493268,0.00897041545167969,0,0,0.244313113087661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110525836342315,-0.0104346155057181,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.104422707819625,0,0,0.185484880548288,0,0,0,0,0.241595690799973,0,0.0111989457004261,0,0,0,0,0,0,0,0,0.153973095654277,0,0,0,0,0,0.0334321907332251,0,0,0,0.222174542916107,0,0,0,0,0,0.146788662658063,0,0,0,-0.0952456249917921,0.0941860786864371,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.167036674219005,0,0,0,0.0638114669351858,0,0.134048034223342,0,0,0,0,0,0,0,0,0,0.0386356624821222,0.0919047683082707,0,0,0,0,0,0,0,0,0.0849776596642589,0,0,0,0.202181341608265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091819154822857,0,0,0,0,0.148213634696188,0,0,0,0,0,0,0,0,0,0.169378050469431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100491966825533,0.0431374449552651,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.224566651946698,0.0280861957120098,0,0,0,0,0,0.0541286318843808,0,0,0,0,0.0919273857161087,0.192769787554824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151420644019392,0,0,0,0,0,0,0,0,0,0,0,0.0116140609127782,0.0973938977010074,0,0.170048240257234,0,-0.0183968463679508,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0.10782718868777,0,0,0,0,0,0,0,0,0.150098791632121,0,0,0,0,0,0,0.109651357603232,0,0,0,0,0,0,0,0,0.223306592763611,0,0.243233791958229,0,0,0,0,0,0,0,0.00486625788703882,0,0.0290716576879613,0,0,0,0,0,0,0,-0.0437232564799331,0.0519866821886866,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0655816846549896,0,0,0,0,0,0,0,0,0,0,0,0.144032004136948,0,0.259201585578286,0,0,0.0815044129626393,0,0,0,0,0,0.0582754708334315,0,0,0.0460354036882692,0,0,0,0,0,0,0,0,0,0,0.150422764434522,0,0,0,0,0,0,0,1.73472347597681e-18,0.0106299150870377,0,0,0,0.0318973500552588,0,0
X002223.SZ,0,0,0,0,0,0,0.0675988708112522,0,-0.0832258906580368,0,0,0,0.112342802999166,0,0,0,0,0,0,0,0,0,0,-0.159491830866328,0,0,0,0.17812802230924,0,0.0485433391440453,0,0.0943681897775451,0,-0.00373211614821843,0,0,0.147980063063776,0.206522952325721,0,0,-0.325197535821136,-0.0887976099704687,0,0,0,0,0,0,-0.00879807576252683,0,0,-0.0143066461039147,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0253541721826381,0,0.0048058024109275,0,0,0,0.00206643048185433,0,0,0,-0.108498157778669,0.00783031448816376,0,0,0.060373551099087,0,0,0,0,0,0,0,0.118026682289579,-0.22230775806185,0,0.337858733347459,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789104404611921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559719092747843,0,0,0,-0.63742122316098,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103889570371057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430439301753401,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510916604769859,0,0,-0.0207217878383371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755296476130464,0,0,0,0,0,0,0,-0.00546536099833503,0.0699165901022118,0,-0.0113349813912301,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.00654719362582829,0,0,-0.103938623402691,0,0,0,0,0,0,0,0,0.0451180695004631,0,0,0,0,0,0,0,0,0,0,0,0.0736974156477126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347916526558135,0.405022692438071,0.069593794762179,0,0,0,0,0.174307897375445,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551143058280802,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.201880415425693,0,0,0,0,0,0,0.0189278628379706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171193834008614,0.121425553715879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196732884745613,0,-6.93889390390723e-18,0,-0.062463970982353,0,-0.53079583607579,0.109338766319959,0,0.227503017602549,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00132875885232684,0,0,0,0.00103465176494221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000948118527390267,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.00752532441712074,-0.00451608676410841,0,0,0,0.0325409907687679,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041533963547832,0,0,0,0,0,0,0,-0.00174145982216556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00567439430833721,0,0,0,-0.0468281733499979,0,0
