,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X002371.SZ,X600031.SH,X002129.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000100.SZ,X002241.SZ,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X600584.SH,X002236.SZ,X600702.SH,X600522.SH,X000157.SZ,X600741.SH,X600460.SH,X002074.SZ,X000733.SZ,X000977.SZ,X000066.SZ,X600183.SH,X300003.SZ,X000799.SZ,X002294.SZ,X002414.SZ,X000800.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.0189196994795725,0,0.0185389796696232,0,0,0,0,0.221355536658472,0,0,0,0,0,0,0,-0.153766869935782,0,0.324429201462457,0,0,0,0,0,0,-0.10007309062939,0,0.132061132380542,0,-0.104599562904004,0,0,0,0,0,0,0,0.00641664322522599,0,0,0.0520350587157467,0,0,0,0,0,0,0,0,0,0,-0.00452103373094466,0,0,0,0,0,0
X600104.SH,0,0,0,0.0671998019573749,0,0,0,0,0,0,0,0,0.0514075881653553,0,0,0,0.0340293851547245,0,0,0,0.0931088477725974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00201928492494737,0,0.185453987961017,0,0,0,0.0361735291344049,-0.00289234085097779,0,0,0,-0.0858278334406597,0,0,0,0,0.02340282802485,0,0,0,0,0,0,0
X000725.SZ,0,0,0.046973373940529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107401130519802,0,0.0225749933117275,0.0953351391920722,0.0186507664419966,0,0,0,0.0628495601149259,0.084200272417128,0.0692535307514512,0,0,1.73472347597681e-18,0,0,0,0,0.0642902157982589,0,0,0,0,0,0,0,0.0340192235162305,0,-0.0137502572506192,0.0212692254654438,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234783555948763,0,0,0,0,0.392471257184083,0,-0.0217497431768654,0,0,0,0,0,0,0,0.235692885505087,0.106837426556707,0.053477056532518,0,0,0,0,0,0.0297821036199002,-0.0390541730668116,0,0,0,0,0,0
X003816.SZ,0,0,0.00268059760139125,0,0,0,0,0,0,0,0,0,0,0.0115021777693314,0,0,0,0,-0.00742155486766428,-0.0217657647153137,0,0,0,0.0200721378115869,0,0.197269673217724,0,0,0,0,0,0,-0.0284346968905203,0,0,0.00520523631013926,0,0,0,0,0,0.0764672951431546,0,0,0,0,0,0,0,0,0,0.000106754104326535,0.0166524356289606,0,0,0,0,0,0
X002371.SZ,0,0,0.00525477102364495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.061539948684138,0,0,0,0,0.111474947624917,0,0,0,0,0,0,0,0,0,0.349975066939706,0,0,0.0340463842373937,0.133087588148105,0.150621157033303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.16614391539083,0,0,0,0,0,0.138276106312562,0,0,0.0946146221105611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326249870856429,0,0,0,0,0.12066241253861,0,0,0,0,0,0,0,0,0,-0.0368280327865083,0.0373919782446609,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0811619849864741,0,0.126841748797511,0,0,0,0.0973119696283421,0,0,0,0,0,0,0,0,0,0,0,0.161370564472389,0,0,0,0.201218854297079,0,0,0,0.00538529826902299,0,-8.67361737988404e-19,1.73472347597681e-18,0,0,0,-0.0286754431072466,0,0,0,0,0.039847237731451,-8.67361737988404e-19,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.222787688799675,0,0.201532034389436,0,-0.0852020641837943,0,0,0,0,0.100737789364528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174617275703973,0,0.187605596939174,0,0,0,0,0,0,0,0,0,0,0,0.0309786804856154,-0.021669895313093,0,0,0.129619753919125,0,0,0,0,0,0.00254673750771397,-0.0214469207301654,0.156970352007536,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.167674185113509,0,0,0,0,0,0,0,0.00436100720852471,0,0,0,-0.123116006876901,0,0,0,0,0,0,0,0,0,0,-0.143254357843774,0,0,0,-0.0216343838464174,0,0,0,0,0,0.0367554941256732,0,0,0,0,0,0,0,0,0,0.0505016587189056,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120758783699493,0,0,0,0,0,0,0,0,-0.112484058823144,0,0,-0.00575730557140584,0,0,0,0,0,0.648918983942897,0.038615908716881,0.111167321741344,0,0,0,0.204858013244465,-0.139072765671969,0,0,0,0,0,0,0.0258994145720294,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0749616692582931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440938431806189,-5.42101086242752e-20,0,0,0,0,0,0,0,0.182988641553715,0,0,0,0,0.0787742530799295,0,0,0,-0.00949117216565721,0,0,0,0,-0.219267131903325,0.0212794244585368,0.00538063611025717,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0855718993442173,0.0460956553426316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756830916014721,0,0,0,0,0,0.0309093756804852,0,0,0,0.016554201606483,0,0,0,0,0,0,0,0.386447601812744,0,0,0,0.11643985329882,0,0,0,0.0147453757775563,0,0,0,0,0,0.0239309985859955,0,0,0,0,0,0
X002049.SZ,0,0,0.105158547567877,0,0,0,0,0,0,0,0,0,0,0.089220155281759,0,0,-0.112157206880773,0,-0.0172996265832924,0,0,0,1.73472347597681e-18,0,0,0,0,0.120572391179137,0,0,0,0,0,0,0,0,0,0,0,0,0.370287323152078,0,0.0718109725132441,0,0,0,0.137680015657467,0,0,0.057603579985726,0,0,-0.0107932149539951,0,0,0,0,0,0
X002179.SZ,0,0,0.0101524429552652,0,0,0,0,0,0,0,0,0,0,0.0428710770146515,0,0,0,0.00608223248421927,0,0.0189280236399649,0.237058104612897,0,0,0.0180842869502533,0,0.250592910064792,0,0,0.0100831363158569,0,0,0,0,0,0,0,0,0,0,0,0,0.00788154357907509,0.0597540123101314,0,0,0,0,0,0,0,0,0,-0.0267513185756632,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651648703562827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666358334639582,0,0,0,0.118472548272655,0.00734125901974259,0,0,0,0,0,0.0486301455200366,0,0,0,0,0,0.106183423601005,0,0,0.043975272967251,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0027516302794418,0,0,0,0.124100742897687,0,0,0,0.0209948456326758,0,0,0,0,0,0,0,0,0,0.0142237836225467,0,0,0,0,0,0,0,0.0107287908657944,0,0,0,0,0,0.0432504929433738,0,0.0179881535938453,0,0,0,0,0,0,0,0,0.0405114897930515,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162838402844428,0,0,0.0847402469227678,0,0,0,0.122932068678453,0,0,0,0,0,0,0.126613473525834,0.283238324425661,0,0,0.0428849972540295,0,0,0,0,0.161091913109328,0,0.0853974388755958,0,0,0,0,0,0,0,0,-0.0186328359179731,0,0,0,0,0,0,0
X002180.SZ,0,0,0.116676394134507,0,0,0,0,0,0,0,0,0,0,0.0478868705038555,0,0.0167562041179134,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226687060223117,0,0,0.0466676023977044,0,0,0,0,0,0,0,0,0.0886441276487647,0,0,0,0,0,0,-0.0265180969157001,-0.0416154125079934,0,0,0,0,0,0
X000661.SZ,0,0,-0.362274629449809,0.06214663856623,0,0.0857266685425932,0.146492861816367,0,0,0,0,0,0,0,0,0,0,0,0.214068475795183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130090545992867,0,0,0,0,0.00133642553825773,0,0,0,0,0.104375791025384,0,0,0,0.283767165399229,0,0.0196591520679441,0,0,0,0,0,0,0
X300142.SZ,0,0.0531262522278774,0.0675111855756569,0,0,0.167096767146745,0,0,0,0.0596639004063423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042676653456798,0,0,0,0,0,0.000166946015982168,0,0,0,0,0.128003375354664,-0.0741524519572176,0,-0.0778529471124262,0,0,0,0,0,0,0,0.04772787861349,0,0,0.0393193617351853,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0184771764155653,0,0,0,0,0,0.0586291055578055,0,0.0184215609535123,0,0,-0.0562426633120148,0,0,0,0,0.066826918683345,0,0.0919759604849354,0,0,0.038322259243456,0,0,0,0,0.0779584719623859,0.10042425439491,0,0,0,0,0,0,0,0.0761835751394096,0,0,0,0,0,0,0.00263721745760675,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106872722305509,0,0,0,0,0,0,0,0,0,0.0494487691183514,0,0,0,0,0.0101581087407875,0,0,0,0,0,0,0,0.0979583525535452,0,0,0.455759295205083,0,0,0.109946078893374,0.0832724932989336,0,0.0165005541329846,0,0.0405033438139997,0,0,0,0,-0.0107718092527165,0,0,0,0,0,0,0
X002236.SZ,0,0,0.147277088068369,0,0,0,0,0,0,0,0,0,0,0.136750563182806,0,0.00230062221231239,0,0,0,0,0,0,0,0,0,0,0,0.0452315617388111,0,0,0,0,0,0,0,0,0,0,0.163280143670047,0,0,0.071652964641375,0.0348308003000418,0,0,0,0,0,0,0,0,0,0.012965447012697,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.0778595034679367,0.249136961402722,0,0,0,0,0,0,0,0,0,0.0167218226189253,0,0,0,0.0507954809684993,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545495086778915,0,0,0,0,0,0,0,0,0,0,0,0.408639776568095,0.0521952665430124,0,0,0,-0.010662975392002,0.0144805771350699,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.00523279759546358,0,0,0,0,0,0,0,0.176292998373815,0,0,0.0095713688646038,0,0,0,0,0.363801128721158,0,0,-0.09341400431868,0,0,0.107455882447084,0.0537092156829455,0,0,0,0,0,0,0.345937470190571,0,0.0353957174919804,0,0.0447206279959754,0,0,0,0,0,0.0376933189065722,0,-0.036824578681385,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327062062648462,-4.33680868994202e-19,0,0,0,0,0,0.130185372417494,0,0.017983015741261,0,0,0,0,0,0.119220556630988,0,0,0,0,0,0,0,0,0,0,0.0614724309359289,0,0,0,0,0,0,0,0,0.00454959699907119,0,0,0,0,0,0,0
X600741.SH,0,0,0.0594409021488523,0,0,0,0,0,0,0.0886748642626046,0,0,0,0,0,0,0,0,0,0,0.116747626941975,0,0,0,0,0,0,0,0,0,0,0.150945540648207,0,0,0,0,0,0,0,0,0,0.00527725930519726,0,0,0,0,0,0,0,0,0,0.0193659880723352,-0.0184201665251447,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228975721772222,0,0,-0.130283878394678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498516580476095,0,0,0,0,0,0,0,0,0,0.309461648388463,0,0,0,0,0,0,0,0.0196312505736435,0.00766210725009633,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0911542299807268,0,0,0,0,0,0,0,0,0,0,0.070002294445672,0.235401932048806,0,0,0,0,0,0.0483178646690248,0,0,0,0,0,0,0,0,0,0,0,0.143826895765263,0,0,0,0,0,0,0.0138020843779873,0,0,-0.0112138438213428,0,0,0,0,0,0.0386431693389059,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334121579135832,0,0,0,0.10156529814765,0,0,0.00252250227063259,0,0.187882578176741,0.129294015650233,0,0,0,0,0,0.101852311977471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164354145306831,0,0,0,0,0.0134232124310403,-0.0215777680933213,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.137600552704453,0,0,0.126076491552938,0,0,0,0,-0.32225393830886,0,-0.174227438094582,0,0,0,0.426024804798901,0,0,0,0,0,0,0.183087594282815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674132333464897,0.678257200016655,0,0,0,0,0,0,0,0.0422091616732525,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379936740105077,0.191138905118258,0.108669496438693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145979643105592,0,0,0,0,0.0510239904819208,0,0,0,0.11450294506027,0,0,0,0,0,0.162552932130869,0,0,0,-0.0532586359999625,0,0,0,0,0,0,0
X600183.SH,0,0.151903325454271,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.171551955189996,0,0.00836225410142427,0,0,0,0,0.0153918045184944,0,0,0,0,0,0,0,0,0,0,0,0.0547829622117899,0,0,0,0,0,0.0674590430527955,0,0,0,0,0,0,0,0,0,0,0,0,0.0137137377206222,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.375997660476697,0,0,0,0,-0.067471251182948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156309166939512,0,0.0172448236280571,0.00122817001594452,3.46944695195361e-18,-0.269752900103019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218402724341514,0,0,0.00996257744369512,0,0,0,0,0,0
X000799.SZ,0,0.0946267362708596,0,0,0.00822326405892319,0,0,0.0314099337432814,0,0,0,0,0,0,0,0,0,0,0.0830689636408515,0,0,0,0,0,0,0,0,0,0,0.0706803764292258,0,0,0.0618606179193806,0,0.365097413637982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282003592956398,-0.0389225922345987,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341215602220411,0,0,0,0,0.0586801202398156,0,0,0,0,0,0,-0.0250527268222191,0,0,0,0.0100686542956194,0,0,0,0,0,-0.0208826430028817,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021459407161468,0,0,0.0187755680254874,0,0.0667983109547087,0.0837812721812437,0.148874316413755,0,0,0.000788685591766978,0,0,0,0.0342712385706348,0,0.0952774760132897,0,0.0191558822036808,0,0,0,0.0430585411233595,0.195276506454009,0,0.0893260193096613,0,0,0,0,0,0,0,0,0.0250108253678492,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157784380798638,0,0,0.0114037413908759,0.0347573121209174,0,0,0,0,0,0,0,0,0,0,0.00446418144514474,0,0,0,0,0,0.0868791467930021,0,0,0,0,0,0.0763047911614202,0,0,-0.0407594745031782,0,0.0375470366826237,0,0,0,0,0,0
X002007.SZ,0,0,-0.0129884417316293,0,0,0.104871385836627,0,0,0,0.274376795045077,0.176501322194623,0,0,0.11290210550368,0,-0.126917086604133,0,0,0,-0.0219571030926571,0,0,0,0.105212568272584,0,0,0,-0.14389608602327,0,0.0560854995255499,0,-0.0622845585310949,0,0,0,-0.101471130955951,0,0,0,0,0,0,0,0,0.251998869797112,-0.0143864203379247,0,0,0,0,0,0,0.0629034457535626,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.389344454063142,0,0,0,0,0,0.0175419276744402,-1.73472347597681e-18,0,0,-0.323700962264799,-0.20254625324856,0,0,0,0,0,0,-0.105545182939171,0,-0.0461510905986378,0,0,0,0,-0.161044377672641,-0.0737208091564014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113279856160454,-0.125815568326992,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17064317378691,0,0,0,0,0,0,0,0,0,0,0,0.318120337002606,0,0,-0.380433592469028,-0.11108254468364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781189855687941,0,0,0,0,0,0
TED,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420497505635481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228807065492846,0.173665305889311,0,0,0,0,0,0,0,0,0,0,0.0871921201904773,0,0,0,0,0.939241484646202,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.204253129801314,0,-0.0854327513992866,0,0,0,0,0,0,0,0,0,0,0,0.310720253435822,0,-8.67361737988404e-19,0,0,0.0295032346331016,0,0,0,0,0.0271715969471515,0,0,0,0,0,0,0,0,0,0,-0.0411566933712101,0,0.0364893565299431,0,0,-0.0552271032172034,0,0,0,0,0,0,0,0.0229251574941694,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600496711216648,0,0.0624075306250286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025524222717404,0,0,0,0,0,0,-0.0319992777159394,0,0,-0.0341821962255005,0,0,0,0,0.11982565087959,0,0.021853253200407,0,0,0,0,0,0,0
MKvol,0,0,0.00246540057409515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00275266850481591,0,0,0,0.00246880994537497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00135228039503301,0,0,0,0,0,0,0,0,0,0.00458992617106092,-0.00095601333517159,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688138448834695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114202173491711,0,0,-0.0025195921647467,0,0.00227380302728053,0,0,0,0,0,0,0.00761988920442087,0,0,0,0,0,0,0,0,0,0.0504674329566748,-0.0415002303859696,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00482485399730914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051443488020294,0,0,0,0,0,0.0312484983643234,-0.0323473494555132,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000730954377553299,0,0,0,0,0,0
