,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X600183.SH,X002241.SZ,X000596.SZ,X002007.SZ,X601877.SH,X002236.SZ,X000066.SZ,X300003.SZ,X000157.SZ,X000100.SZ,X300142.SZ,X002463.SZ,X002008.SZ,X002179.SZ,X600271.SH,X300124.SZ,X300136.SZ,X000625.SZ,X600867.SH,X300014.SZ,X000977.SZ,X002506.SZ,X600177.SH,X002129.SZ,X002049.SZ,X600498.SH,X002371.SZ,X600066.SH,X002456.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370044036996354,0,0,0,0,0,0.0495503956729314,0.00777668408099175,0,0,0,0,0,0.0231214663477077,0,0,0,0.0298805549514044,0,0,0,0,0,0,0,0.121896362298584,0,0,0,0,0,0.0645061476148914,0,-0.0206500777032205,0.0399462901896858,0,0,0,-0.0240084644528182,0,0
X000568.SZ,0.366425187908787,0.390147734311742,0.0392545948809144,0,0,0,0,0,0.0690164846262535,0,0,0,0,0,0,0,0,0,0,0,-0.0125280579989777,0.0172932358989448,0,0,0,0,0,0,0,0.0540757679271715,0,-0.0835063623700347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202320465773655,0,0,0,0,0,0.00809450616693348,0,0,0,0.00887171075090731,0,0
X600031.SH,0,0,0,0,0,0,0,0.10038174007669,0,0,0,0,0,0,0.0190348866386975,0,0,0,0,0,0,0,0,0,0,0,0,0.133406718265856,0,0,0,0,0,0,0,0,0,-0.0119193140794284,0,0.136813568856129,0,0,0,0,0,-0.0250488412067391,0,0.0588615372936595,0,0,0,0.00871810932804124,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0325494309691347,0,0.00920998093398891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435303190123565,0,0.162122971509711,0,0,0,0,0,0,0,0,-0.137544634321163,0,0,0,0,0.0543578832803476,0,0.0566582832283703,0,0,0.021412004394261,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0155326100529167,0,0,0,0.0649724342887655,0,0,0.0252880451972928,0,0,0,0,0,0,0,0,0,0,0.0110894087495732,0,0,0,0,0,0,0,0,0,0,0,0,0.0987374951248198,0,0,0,0,0,0.0822461170428801,0,0,0,0,0,0,0,0,0,0,-0.040630415149953,0,0
X600741.SH,0,0,0,0,0.0148138462499265,0.344109933127259,0,0,0,0,0,0,0,0,0,0,-0.120542108305644,0,0,0,0,0,0,0,0,0,0,0,0.0729746453986678,0,0.100972888870259,0,0,0,0,0.0225676937576673,0,0,0.0587921179808676,0,0,0,0,0.0891991848879979,0,0,0,0,-0.028527797362645,0.0521538419786887,0,0.0093427263454005,0,0,0,0,0.00181034130085404,0,0
X600809.SH,0,0.466184418199503,0,0,0,0,0,0,0,0.0395554166986926,0,0,0,0,0,0,0,0,0,0,0,0.041025568377187,0,0,0,0,0,0,0,0,0,0.0224670448237215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100673937514824,0,0,0,0.00883267157249656,0,0,0,0,0,0,0
X000661.SZ,0,0,0.267307828230969,0,0,0,0,0,0,0,0,0.10574575588835,0,0,0,0,0,0,0,0.0759940558386171,0,0,0.0849237022114524,0,0,-0.00828206977445366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540058637022343,-0.0535096583381818,0,0,0,0,0,0,-0.0191113064369894,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.279516716029205,0,0,-0.19374632780821,0,0,0,0,0,0,0,0.0869317185871747,0,0,0,0,0.240857823977461,0,0,0.0431688373251391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956207836784848,0,0,0,0.107156682339909,0.0166900952810457,0.289483342515883,0,0.00948712697177858,-3.46944695195361e-18,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.073706028355051,0,0,0,0,0.0268404407960233,0,0,0,0,0.298064154139628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312689208376855,0,0.364186295088225,-0.0819378056698259,0,0,0.0952395782584713,0,0,0,0,0.0973917448852297,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107604903968012,0.173051087339071,0,0,0,0,0.507179876881932,0,0,0,0,0,4.33680868994202e-19,0.00139241459287424,0,0,0,0.0446039311563915,0,0.234122813055061,0,0,0,0,0,0,0,0,0,0.0440136078938815,0,0,0,0,0.0272559880395339,0,0,0,0.0412492518530134,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.0874866969989235,0,0,0.258506609438138,0,0,0,0,0.123952086505244,0,0,0.168898671531232,-0.0159327637429794,0,0,0,0,0,0,0.0497165090172795,0,0,0,0,0,0,0,-0.0718624356537387,0,0.0259809137962582,0,0,0,0,0,0,0,0.0516287568653826,0,0,0,0,0,-0.0174508024811678,5.42101086242752e-20,0,0,0,-0.0231028384313762,0,0
X002007.SZ,0.00846410210462852,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0778198629116864,0,0,0,0,0,0,0,0.0707006753776343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340500762837307,0,0,0,0,0.00219335723894332,0,0
X601877.SH,0,0,0,0,0,0.0687416573054362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103687387220416,0.101786881731396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058954646819962,0.0308052555475709,0,0,0.0642113051555967,0.0472561528384118,0,0.0532467501027102,0,0.0231744151011173,0.0381122951753776,0,0,0,0.0147948794426102,0,0
X002236.SZ,0,0,-0.141337695745973,0,0.703094012921092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686758529181268,0,0,0,0,0.0845553836024686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526665381186999,0,0,0,0,0,0,0.0916990421922843,0,0.0191825265196249,0,0,0,0,-0.00864149764486567,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208924772408629,0,0,0,0,0,0,0,0,0,0,0,0.28230470808514,0,0,0,0,0,0,0,0,0.12020736157063,0,0,0,0,0,0.267179865384295,0,0,0.0944334220467097,0,0,1.6940658945086e-21,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0663804275561869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088548127286413,0,0,0,0,0,0,0.206097967009557,0,0,0,0,0.0307384193464238,0,0.145644764862011,0,0,5.85810303606778e-05,0,0,0,0,0,0,0,0,-0.0113731270586093,0,0,0,0,-0.00364848105249258,0,0
X000157.SZ,0,0,0.0682671648105683,0,0,0,0,0,0,0,0,0.00825857019311207,0.291620786979793,0.0349112225551051,0,0,0,0,0,0,0.0359323975018021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919190373567232,0,0,0,0,0,-0.0537361963114795,0,0,0,0,0,0,0,0,0,0,-0.0414919579500234,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.324897969773059,0,0,0,0,0.0168566828846951,0,0,0.178123086359286,0,0.00829280889356141,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0308640992155172,0,0,0,0,0.0027499785212623,0,0,0,0,0,0.0950578074130474,0,-0.00728676935827146,0,0,0,0,0,0,0
X300142.SZ,0,0,0.123313128320517,0,0,0,0,0.04350004975641,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803622819310193,0,0,0,0,0,0,0,0,0,0,0.083063438148077,0,0,0,0,0,0,0,0,0,0.18334675268278,0,0,-8.67361737988404e-19,0,0,0,0,0.0111451981593186,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199112026330057,0.144863599709781,0,0,0,0,0,0.278151868191354,0,0,0,0,0,0,0,0,0,0.38325518356841,0,0,0.0866697461347747,0.0115228728764511,0,0,0.0545647090954609,0,0,0,0,-0.0230921672626563,0,0,0,0.00790477533901292,0,0,0,0,-0.0471427798046881,0,0
X002008.SZ,0,0,0,0,0,0,0,0.352508899493471,0,0,0,0,0,0,0,0,0,0,0,0.121870465776597,0.0783847457275884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616459663534784,0,0
X002179.SZ,0,0,0,0,0,0,0.00865891736467421,0,0,0,0,0,0,0,0,0.137095297380697,0,0.0310914878261314,0,0,0,0.0920123675094568,0,0,0,0,0.00702931704244305,0,0,0,0,-0.0789165331511334,0,0,0,0.203997678809857,0,-0.257972807206726,0.00120043672745473,0.25141521669873,0,0,0,0,0,0,0,9.15306398807155e-05,0,0,0,1.0842021724855e-19,0.0103136226519023,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0961412696069571,0,0,0,0,0,0.167266085524053,0,0,0.132557361348008,0,0,0,0,-0.030054539834908,0,0.0600688948108512,0,0,0.0518951576480959,0,-0.108541665242518,0.0752323442225716,0,0,0,0,0,0,0,0.0389384687197949,0,0,0,0,0,0,0,0.0116003391178767,0.136382588259742,0,0,0.0369671813544406,0,0,0,0,0.0024206547424343,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575625157975832,0,0,0.106690032558661,0.048582145572471,-0.0934629354668024,0,0,0,0,0.0344116990917933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056185280051452,0,0,0.0447323123561243,0,0.157034356594841,0,0.116341552187597,0,-0.0105701515202409,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11106501200543,0.348632764332961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223842467748847,0,0,0,0,0,0,0,0,0,0,0,0,0.0208383718174951,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149507822844831,-0.0455761381960682,0,0,0.0527020773964647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089801874187801,0.116966503927109,0,0,0,0,0,0,0,0,0,0.0559095033355061,0,0,0.0141403426803264,0,0,0,0.0131042511545874,0,0
X600867.SH,0,0,0.068592878298791,0,0,0,0,0,0,0,0,0,0,0,0,0.138066776376175,0,0,0,0,0,0,0,0,0,0,0.0741779922610437,0,0,0,0,0.0201759122285486,0,0,0,0.00376500870656742,0,0,0.0280339463827897,0.252266475651795,0,0,-0.0301354234828235,0,0,0,0,0,0.0779441320330983,0,0,0,0,0,0,0,0.0263260701290721,0,0
X300014.SZ,0,0,0,0,0,0,0.0555843739817202,-0.130891994099691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238691674976109,0,0.215729273431062,0,0,0,0.109197903348209,0,0,0,0.290019584201312,0.336522062863299,0,0,0,0,0,0,0,-0.224681135714581,0,-0.15848743283024,0,0,0,0.000906149413095182,0,0,0,0,0.121233925860941,0,0
X000977.SZ,0,0,0,0,0,0,0.105708257442591,0,0,0.00936556524456646,0,0,0,0,0,0.228523313064343,0,0,0.196748318689365,0,0,0,0,0,0,0.115456729735313,0.105193369088781,6.93889390390723e-18,0,0,0.00416290898451089,0,0,0.105060575801617,0,0,0,0,0.0657850360646265,0,0,0,0,0,0,0,0,0,0,0.0715260778539243,0,0,0,0,0,0,0.0807979934767414,0,0
X002506.SZ,0,0,0,0.0809540971623593,0,0,0,0,0,-0.00399907589360622,0,0,0,0,0,0,0,0,0,0,0.0569999691930512,0,0,0,0,0,0,0,0,0,0,0.11219577289504,0,0,0,0,0.0125856533200471,0,-0.155706791501087,0,0,0,-0.143193970466252,0,0,0.114475801257283,0,-0.0302372880545673,0,-0.0135703381620699,0,-0.00992710238047253,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,-0.0538358507121596,0,0,0,0,0,0,0.0415527489912814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207642411229123,0,0,0,0,0,0,0,0,0,0,0,0.0961221238146228,0.0598976164357912,0,0,-0.0181253435185205,0,0,0,0,-0.0210427073273884,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863571220469465,0,0,0,0,0,0.0297805351500002,0,0,0,0,0.162409937258954,-0.206169625016521,0,0,0.415710849900255,0,0,0,-0.0295198290292975,0,0,0,0,0.0596607094777401,0.181045058522266,0.119200574489239,0,0,0,0.059243792499226,0,0.0479649911228916,0,0,0,0,-0.0376235175619795,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0106205315141008,0,0,0,0,0,0,0,0.0718171120577145,0,0.0292981697071586,0,0,0.195632102709813,0.158060480720564,0.069173242185139,0,0,0,0,0.143962853412615,0,0,0,0,0.121633343090364,0,0,0,0,0,0,0.11198947488571,0,0,0.0628469719201829,0,0,0,0.225357367464728,0,0.0348117682844495,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.0453293980307507,0,-0.122315679794176,0,0,0,0,0,0,0.039164626342109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101416708258277,0,0,0.203670421343896,0,0,0.0836555512939212,0,0,0,0,0,0.0322296908034035,0,0,0,0,0.0088829415706963,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603575174089147,0,0,0,0,0,0.460988925914501,0,0,0,0,0,0,0,0,0,0,0.1291265652266,0.0381848272618534,0,0,0,0,0,0.0651368151327976,0,0,0,0,0,0,0,-5.43531620135901e-05,0,0,0,0,0.0411535563550153,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036141748432957,0,0.0959737539537703,0,0,0,-0.0310954842520525,0,0,0,0,0.0791288702979104,0,0,0,0,0,0,0,0,0,0,0.0788216306249093,0,0,0.0232164863424671,0,0,0,0,0,0.0497540546061095,0,0,0,0,0,0.0203812626788064,0,0,0,0,0.0280288337635829,0,0
X002456.SZ,0,0,0,0,0,0,0,0.096127750031415,0,0,0,0,0,0,0,0,0,0,0.0727905943739424,0.0796745054914407,0.132659939348642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10095327911536,0,0,0,0.0747676364706304,0,0,0.067022781273441,0,0,0,0,0,0,0.233933500033358,0,0,-0.0401690258005109,0,0,0,0.013936768146149,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0945662403821382,0,0,0,0,0,0,0,0,0,0,0.156983642563401,0,0.0924290366860433,0,0,0,0,0.284757543474968,0,0,0,0,0,0,0,0.0338186089906272,0,0,0,0.0883708630445501,0,0.0229781471157223,0,0,-0.141806449404127,0,0,0,0,0.151517836670724,0,0,0,-0.0780879154451701,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175227256063157,0,0,0,0,0,0,0,0,0,0,0,0.0151219088979137,0,0,0,0,0,0,0,0,0,0,0,0.0210338692084924,0.37502387488691,0,0.0561440987661814,0,0.0460892701791843,0,0,0,0.0193262403192974,0,0,0,0,0.0151834106089972,0,0
Change_TY3M,0,0,0,0,0,0,0.00115977635422837,0,0,0,0,0,0,0,0,0.0662084478710775,0,0,0.00890138840839805,0,0,0,0,0,0,0,0,0,0,0,-0.0407690944078034,0,0,0,0,0,0,0,0,-0.0355822406641408,0,0,0,0,0,0,0,0.0410731861117045,-0.110521467850643,0,0,0,-0.0238597000816793,0,0,0,0.00880041459974618,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.114193369387635,0,0,0,0,0,0,0,0,-0.0826859227472331,0.111196647369594,0,0.189611069790106,0,0,0,0,0,0,0,0,0,0.0524844676317534,0,0,0,0,0,0,-0.0539299488960059,0,0,0,0,0,0,0,0,-0.0841241559868739,0,-0.0920508318615617,0,0,1.36711244119148,0,0,0,0.189503846367027,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895315511084007,0,0,0,0,0,0,0,0,0,0,0,-0.0102438185870864,0,0,0,0,0,0,0,0,0,0,0,-0.0122533226228629,0,0,0,0,0,0,0,0,0.498595353245566,0,0,0,0,-0.268436847573886,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0168578363826144,0,0,0,0,0,-0.0539621439096158,0,0,0,0,0,0,0,0,0,0,-0.0925908717602392,-2.16840434497101e-19,0,0,0,0,-0.112434551023739,0,0,0,0,0,0.00126774076872241,0.0637341958640706,0,0,0,0,0,0.0532049250382916,0,-0.0525332424593388,0,0,0,-0.00312746892011166,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669250761398231,-0.135126690379311,0,0,0.0311328544436708,-0.0318842751441301,0,0,0,0,0.0061374993953152,0,0,0,0,0,0,0,0,0.0235929468995269,0,0,0,0.000694886311673379,0,0.00220378160285366,0,0,0,0,0.0599182680444473,0,0,0.107433085148108,0.0439615190076093,0,0,0.0198911132289906,0,0,0,-0.00187085501006464,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156333471782133,0,0,0,0,0,0,0,0,-0.0033073547984453,-0.00442095521425169,0,0,0,0.0017884213189195,0,0,0,0,0.00191243454953446,0,0,-0.00146741026122915,-0.000838496333226566,0,0,0.000146750668291584,0,0,0,0,0,0,0,0,0,-0.00202534567348049,0,0,0,0.00642793389905319,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.423292817726229,0,0,0,0,0,0,-0.0223803348230396,0,0,0,0,0,0,0,0,0,0,0,0,-0.102711673296658,0,0,0,0,0,0,0,0,0,0.214633810122798,0,0,-0.00835328116995076,-0.498950312421737,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.000996895842916865,0,0,0,0,0,0,0,0,0,0.00064488801711031,0,0,0,0,0,0,0,0,0,0,-0.00298329500625782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302795935248432,0,0,0,0,0,0.00434271168063045,0,0,0,0,-0.0287484683477693,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143923582423656,0,0,0,0,0.112792382820027,0,0
