,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X600809.SH,X601877.SH,X000100.SZ,X300003.SZ,X600271.SH,X600703.SH,X002236.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X000625.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X600177.SH,X600498.SH,X000977.SZ,X300146.SZ,X002371.SZ,X600487.SH,X600066.SH,X002506.SZ,X600867.SH,X600522.SH,X000050.SZ,X600566.SH,X002241.SZ,X600118.SH,X600776.SH,X002129.SZ,X600089.SH,X600183.SH,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.157655917517342,0,0,0,0,0,0.0869161074524413,0,0.018513129267389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670797208229743,0,0,0,0,0,0,0,0.0547193598459993,0,0,0,0,0,0,0.0811430391324285,0,0,0,0,0,0,0,1.0842021724855e-19,-0.011485329643589,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.253221063599959,0.00564698395451184,0,0.0614150522097787,0,0.466730986237672,0,0,0,0,0.0626388921103071,0,0,0,0,0,0.0782823077526833,0,0,0,0,0.0113166737981794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103986162629713,0,0,0,0,0,0,0
X000651.SZ,0,0.10069261269628,0,0,0,0,0.194949283178473,0,0,0,0,0.0873202609730278,0,0,0.113274330937695,0,0,0,0,0,0,0,0,0.0605451207276411,0,0,0,0.0305753316812688,0,0,0,0,0,0,0,0,0,0,0.0468303068799822,0,0,0,0,0,0,0.00259929858006028,0,0,0,0,0,-0.0275609568002808,0,0,0,0,-0.0383247558105834,0,0
X600104.SH,0,0,0.107573917443628,0,0,0.0142921914571812,0,0,0,0,0,0.0836267207354928,0,0,0.046830545127179,0,0,0,0,0,0,0,0,0,0,0,0,0.138973257790056,0,0.0406008786940842,0,0,0,0,0,0,0,0,0,0,0,0.0276439683242658,0,0,0,0.0105568084760406,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0778774117622853,0,0,0,0,0,0,0,0,0.0854729458199753,0,0.0312040584772477,0.0594201301770522,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0858551635221368,0,0,0,0,0,0,0,0,0.0356598609572452,-0.0567298304411225,0,0,0,0,0.115244859917393,0,0,0,0,0,0,0,-0.0053477287651984,0,0,0,0,-0.0093145487802649,0,0
X002415.SZ,0,0,0.0422236677301388,0,0,0,0,0.0314034384795111,0,0.0111063206592599,0,0,0,0.101618313547774,0.0604803466962498,0,0,0,0,0,0,0,0,0.294260543242602,0,0,0,0,0,0,0,0,0,0,0,0,0.0780179918663727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168776381970887,0.0144278246876312,0,0,0,0,0,0
X002304.SZ,0,0.115431379074606,0.225112083586561,0,0.0451482662638855,0,0,0,0,0,0,0.0488715304149828,0,0,0,0.222307189504086,0,0.117305137813863,0,0,0,0,0,0,0,0.106778580564998,0.0446588724891103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363063246651643,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157214981798005,0,0,0,0,0.0448293990863524,0,0,0,0,0,0,0,0.0979128554868236,0,0,0.0875153025633789,0,0,0,0,0,0,0.143018343071497,0,0,0.170817267668853,0,0,-0.0553202223585098,-0.0539651346751189,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0804746844936003,0,0,-0.0264403326971951,0,0,0.250080528202486,0,0,0,0,0,0,0,0.00261059030149749,0,0,0,0,0,0.0384035249628028,0,0,0,0,0,0,0,0.225431879669055,0,0,0,0,0.0738199266950311,0,0.168202037242305,0,0,-0.0446719137820479,0,0,0,0,0.025579190975769,0,0
X000568.SZ,0,0.319602470385429,0,0,0,0,0,0,0,0,0,0,0.195445057823195,0.0298919303922219,0.0144838956494185,0.115212746540647,0,0.081222676940475,0,0,0,0,0.0538355671713934,0,0,0,0,0.0514869035285825,0,0,0,0,0,0,0,0,0,0.0072677692549767,0,0.0474457396932582,0,0,0,0,0,0,0,0,0,0,0,-0.0195920761975087,0,0,0,0,-0.00774426565916796,0,0
