,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000338.SZ,X600741.SH,X600031.SH,X600703.SH,X000568.SZ,X300003.SZ,X600271.SH,X601877.SH,X600487.SH,X300124.SZ,X002008.SZ,X002236.SZ,X600809.SH,X000100.SZ,X000661.SZ,X002456.SZ,X000596.SZ,X600867.SH,X002179.SZ,X000625.SZ,X600498.SH,X300142.SZ,X002007.SZ,X600066.SH,X000977.SZ,X000157.SZ,X600566.SH,X300136.SZ,X002294.SZ,X002241.SZ,X600522.SH,X002180.SZ,X600177.SH,X300146.SZ,X600089.SH,X600372.SH,X000869.SZ,X002506.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.391756040328376,0.0200520176476992,0,0,0,0,0,0.0389708596226425,0,0,0,0,0.0231875064294768,0.0624124181674123,0,0,0,0.0669369891403507,0.0154517388945034,0,0,0,0,0,0,0.0342900634824876,0,0,0,0,0,0.0343057488225028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514344726313841,0.0090575220532119,0,0,0,0,0,0
X600104.SH,0,0,0,0.121229213853804,0,0,0,0,0,0,0.017828586379245,0.223428653756721,0.343034697949933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052411427285304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00962746942198432,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0522200024414844,0.109626992186044,0,0,0,0,0,0,0,0,0,0.0112624304986728,0,0,0,0,0.00989481215245134,0.444431319068204,0,0,0,0,0,0,0,0,0,0,0,0,0.100181221548621,0,0,0,0,0,0,0,0,0,0,-0.0269417660066841,0,0,0,0,0,0.0158678706851709,0,0,0,0,0,0
X000858.SZ,0.0567076032144719,0,0,0,0,0,0.251060622005694,0,0.0994262059305109,0,0,0,0,0,0,0.258262212624592,0,0,0,0,0,0,0.0253302237156576,0,0,0,0,0.0198268094326172,0,0,0,0,0.0507678297024129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672535211258202,0,0,0,0,0,0,0
X000651.SZ,0.181589984632672,0,0,0,0,0,0,0,0,0,0,0.0320385414349592,0,0,0,0.185267806263572,0,0,0,0,0,0.276746517879592,0,0.0168616242188634,0,0,0,0,0.0295204571799722,0,0,0,0,0,0.0280710530509028,0,0,0,0,0,0,0.0380434123790509,0,0,0,0,0,0,0,0,0,0.00733482442604457,0.013096209451975,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0130596010314181,0,0,0,0,0,0,0.275711647931982,0,0,0,0,0,0.0284382229699998,0,0,0.168699832526815,0,0.102754342925138,0,0,0,0,0,0,0,0,0,0.0683451537606898,0,0.264047728736788,0,0,0,0,0.104533850712628,0,0,0,0,0,0,0.00951563644177575,0.00574018569849443,0,0,0,0,0,0
X002304.SZ,0,0,0,0.402517036713422,0,0,0,0,0,0,0,0,-0.162667258389118,0,0,0.384766371326989,0.12046920849496,0,0,0,0,0,0,0.257410362539549,0,0,0,3.46944695195361e-18,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028040278959872,0,0,0,0.0181073138733596,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0301585017172892,0,0,0,0,0,0,0,0.0892708793931663,0,0,0.0786617373481691,0,0.0297243848196388,0,0,0.293179764895395,0,0.0476360379490457,0,0,0,0,0.0796745113508732,0,0,0,0.0675573175295882,0,0,0,0,0,0.179450039482037,0.0865114537481761,0,0,0,0.130868408283866,0,0,0,0,0.00473412892303481,0.0109475553226284,0,0,0,0,0,0
X600690.SH,0,0,0.0737415561808147,0.274516685113296,0.032135902696181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178039871243664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104876570645674,0,0.13758231410072,0,0,0,0,0.0198305066656715,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.135775327948945,0,0,0,0.0856614434493508,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.355406261245374,0,0,0,0.314974704161582,0,0,0,-0.115758501837538,0,0,0,0,0.0808657633399154,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0139730812522993,0,0,0,0,0,0,0.0336043870411397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826176941915372,0.476228518811248,0,0,0,0,0,0,0,0,0,0,0,0.143201921947813,0,0,0,0,0,0,0,0,0,0,0,0,0.019857255572856,0.0378130154639961,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.423259770875482,0,0,0,0,0.00254906692796599,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113175695810919,0,0.0131810965807328,-0.00610633421629965,0,0,0,0,0,0
