,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X300124.SZ,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X600418.SH,X600089.SH,X600584.SH,X600703.SH,X000977.SZ,X600372.SH,X000157.SZ,X002049.SZ,X002028.SZ,X600522.SH,X600066.SH,X002236.SZ,X600741.SH,X600839.SH,X600183.SH,X600460.SH,X601877.SH,X002129.SZ,X600487.SH,X601799.SH,X000800.SZ,X000661.SZ,X002456.SZ,X002074.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.422775122856435,0,0,0,0,0,0,0,0,0.00709502699866634,0,0,-0.00698222883357872,0,0,0,0.195487873345102,0,0,0,0,0.0109687236018106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0143589416336152,0,0,0,0,0,0,0.0227896782706914,-0.123901304117725,-0.0336722837854255,0,0,0,0,0
X000858.SZ,0.315668149291294,0,0,0,0,0,0,0.312660193867765,0,0,0,0,0,0,0,0,0,0,0.000337222395535453,0,0.0369928370954815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113449889813375,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281786247406222,0,0.694166509499126,0,0.132222797065668,0.0102535486771561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917050951908495,0,0,0,0,0,0,0.00529241665621468,0,0,0,-0.0123312563373628,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0223778582061134,0,0,0,0,0,0,0,0,0.246952426705814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436677943808785,0,0,0,0.154843021377675,0,0,0,0,0.100070077434547,0,0,0,-0.0178121489160656,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.180885630186134,0,0,0,0,0,0,0,0,0,0,0,0.0438660286837323,0.0236476558708068,0.0150473101507797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390067202656737,0,0.181004918571162,0,-0.024166084072742,0,0,0,0,0,0,0
X002415.SZ,0.00721163634670442,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0917855730058898,0,0,0,0.084564793009206,0,0.15717524379861,0,0,0,0,0,0,0,0,0,0,0,0.00521854271273716,0,0,0,0,0,-0.0701456063107647,0,0.136011367901226,0,0.124084858164427,0,0.0519677748486929,0,0,0.102075272982607,0,0.0558078786251978,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.381689293495999,0,0,0,0,0,0,0,0.03884721608879,0.0334287588825288,0,0,0,0,0,0,0,0,0,0.0784072572210048,0,0,0,0,0,0,0,0,-0.0152743661361588,0,0,0.0245019859126843,0,0,0,0,-0.0760925314821968,0,0.0618198124918197,0,0,0,0,0.0269597824173628,0,0.0215768865311639,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.0297288093249941,0,0.583489683102938,0,0,0,0,0,0,0,0,0.293269897640604,0.0262165442421003,0,0,0,0,0.00464928425857445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702062797251698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717917531701934,0,0,0,0,0.0475046505976967,0,0,0,0.151124342769711,0,0,0,0,0,0,0,0,0.483554756630836,0,-0.202558518264131,0,0,0,0,0,0.00738658771138646,0,0,0,-0.0880155243844435,0,0,0,0,0,-0.179387185058201,0,0,-0.0487790180108884,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299300053246921,0,0,0,0,0,0,0,0,0,0,0.0749970380408086,0.00396469766506598,0,0.286376355875375,0,0,0,0,0,0,0,0,0,0,0,0,0.124463397006126,0,0,0,0,0,0,0,0.0883972766792147,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.0888600602948083,0,0,0,0,0,0.632947185341532,0,0,0,0,0,0.0633764143020708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362010144869981,0,0,0,0,0,0.00961847551928587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495591712616329,0,-0.0229470106301487,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932098771292127,0,0,0,0,0,0.0435990939968745,0.00510294952093701,0,0,0.474028244928279,0,0,0,0.00313502410817689,0.00583744428471557,0,0,0,0,0,0,0,0,0,0.0776077387173234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0441837703514286,0,0.241755602989434,0,0,0.0262292870166467,0,0,0,0,0,0,0,0,0,0,-0.0339624031396448,0,0.172193061259796,0,0,0,0,0,-0.0604542033510377,0,0.0994473721332877,0,0,0,0,0,0,0,0,0.0189192527455944,0,0,0,0,0,0.0629407138781012,0,-0.00276967059105339,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239261012053313,0.45205138732088,0.225577615768061,0,0,0,-0.0635189025203539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140879229617563,0.022864795499157,0,0,0,-0.164639775270067,0.0250803582868834,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0217053050038833,0.0609121027099606,0.139807082638114,0,0,0,0.131941502721501,0,0,0,0,0,0,0,0,0,0.111141831567803,0,0,0,0.0161259016820711,0,0,0,0,0,0,0.139496883770166,0,0,0,0,0,0,0,0,-0.0269879407842149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.181715106225393,0,0,0,0,0,0,0,0.0913880644413248,0.0305507307691739,0,0,0,0,0.0585505579602512,0.0648147183650908,0,0,0,0,0,0,0,0.210376154287479,0,0,0,0.0779756548263959,-0.0217727481348839,-0.0331122998612191,0,0.219616618396899,0,0,0,0,0,0,-0.0353351006385105,0,0,0,0,0,0,0,0.0669429342108384,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104112698292761,0,0,0.225376769030396,0,0,0,0,0.0104617253131723,0,0,0,0,0,0,0,0,0,0,0,0,0.0404573709143969,0,0,0,0.0428779581436828,0,0,0,0,0,0,0.218237691789112,0,-0.0482990328265625,0,0,0,0,0,0,0
X002304.SZ,0,0.599379654622447,0,0,0,0,0,0.00622505189654468,0,0,0,0,0,0,0,0,0,0,0.00368856320719164,0,0,0,0,0,0,0,0,0,0,0,0,0.142608941139311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353236101316865,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.0983919790467072,0,0,0,0,0,0,0.114998329290058,0,0.0523679001078919,0,0,0,0,0,0,0,0,0.122635494581471,0,0,0.0660599498552605,0,0,-0.0140464207582034,0,0,0,0,0,0.0981399069528468,0,0,0,0.106250672000463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213683821040796,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.500170098893635,0,0,0.31350805451344,0,0,0,0,0.0592492406974765,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0836210411971388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588112826162134,0,0,0,0.0314538687844672,0,0,0,0.0831686989624172,0.0531148978952395,0,0,0,0,0.00292113641881134,0.0890492792757926,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315414424359159,0,0,0,0,0,0.199087926028452,0,0,0.219418874150553,0,0,0,0,0,0,0,0,0,0,0,0.22529343787869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428553782758382,0,0,0,0.00540796187008059,0,0,0,0,0,0
X002179.SZ,0,0,0.0138566860657475,0,0,0,0,0,0,0,0,0,0,0.148871584544771,0,0,0,0,0,0,0.102800239635722,0,0,0,0,0,0,0,0,0,0.236762671765716,0,0,0,0,0,0,0,0,0,-0.0381056761065815,0,0,0,0,0,0,0.163645997799904,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0.222330392105194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19631911949851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136670008939355,0,0,0,0,0,0,0,0,0.0877652910181236,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0251500305744491,0,0,0,0,0,0,0,0,0.686003961577043,0,0,0,0,0,0,0,0,0.0345152522814622,0,0,0,0,0,0,0,0,0,0,0.00601819258447901,0,0,0.0212319600003498,0,0.0816008510158886,0,0.0175937258908168,0,0,0,0,0,0,0,0,0,0,0.122949254161017,0,0,0,0,0,0,0,0,0
X002463.SZ,0,-0.0709844258793987,0.0773356522409927,0,0,0,0,0,0,0.271824329742814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0154630149152452,0,0,0,0,0.15060781615072,0,0,0,0,0,0,0.802177826539211,0,0,-0.0890709163881018,0,0,0,0,0,0,0,0,0.0792523992081225,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3743838962172,0,0,0,4.33680868994202e-19,-0.0228185449618203,0,0,0,0,0,0.0996039815278033,0,0,0,0,0,0,0,0.0849955907687608,0,0,0.142034829877437,0,0,0,0,-0.0273946523153614,0,0,0,0.136310112891028,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.0234549928221125,0,0,0,0,0,0,0,0,0,0,0.227113166453056,0,0,0,0.000990190215783518,0,0,0,0.151847603164389,0,0,0.0742550363507271,-0.0232404418476112,0,0,0,0,0,0,0.111647956171527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128414057468752,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0.33865174472814,0,0,0,0,0,0,0.149470161830139,0.0498815199376996,0,0,0.0205850008426273,0,0,0,0,0,0,0,0,0,0,0.187588142097846,0.00641011496933573,0,0,0.173401423964342,0,0,0,0.29689376886026,0,-0.0540839884472689,0,0,0,0,0,0,-0.0838497156175448,0,0,0,0,0,0,0,0,0,0,-0.0343717548396707,-0.0518784945061472,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,-0.0109088545590567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401374117792429,0,0.0268018475609957,0,0.100394646157193,0,0.0939340618101592,0,0,0.182233609287627,0,0,0,0,0,0,0,0.0559065917787632,0,0.0977376902374315,0,0,0,0,0.0814508466231145,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021236778439719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214617807299498,0,0,0,0,0,0,0,0,0,0,0.0634054365264708,0.20963021951199,0,0,0.140962623655948,0,0,0,0,0.0168339815878899,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.253092708530645,0,0,0,0,0,0.0206576883187293,0,0.175123154416607,0,0,0,0,0.11422453849384,0,0,0,0,0.0183451160391017,0,0,0,0,0,0.0103090745487663,0,0,0,0.154146306833183,0,0,0.0617686370667478,0,-0.0247480527691676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0517841898583438,0,0.179008798847977,0,0,0.0553742143255619,0,0,0,0.0692311738436415,0.14519171275105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0367933375702113,0,0.156067672272899,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968161018376761,0,0.0666190631431121,0,0,0,0,0,0,0,0,0,0,0,0.179156034390915,0.565648392011582,0.0224800037357769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104525863476459,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102996593743306,0,0,0,0.0305334369843645,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0897621796123111,0.0710766578538417,0,0,0,0,0,0,0,0,0,0,0.003644725073352,0,0,0.128357413350545,0,0.0527404385046008,0.012539731779288,0,0,0,0,0,0
