,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X601877.SH,X000100.SZ,X600066.SH,X002241.SZ,X002508.SZ,X002456.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600867.SH,X600271.SH,X300136.SZ,X600522.SH,X000596.SZ,X600089.SH,X000157.SZ,X600177.SH,X002085.SZ,X600566.SH,X000981.SZ,X000661.SZ,X600498.SH,X600699.SH,X300142.SZ,X002179.SZ,X600118.SH,X002180.SZ,X600707.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.123389989502981,0,0,0.626622300542514,0,0.157145407207477,0.0228081134668093,0,0,0,0,0,-0.0435782555367604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932483392680875,0.00282682627455619,0,0,0,0.0491808644803805,0,0,-0.00714742764969757,0.0177700264312724,0,0,0,0,0,0
X600104.SH,0,0,0,0.0673398636070942,0,0,0,0,0,0.0498805165643373,0,0,0.126857061955468,0,0,0,0.0287143802187964,0,0,0,0,0,0,0,0,0,0.0698315838731784,0,0,0,0,0,0.0477221553369371,0,0,0,0,0,0,0,0,0,0,0,0.106331233758053,0,0,0.0696674290361856,0,0,0,-0.0177974480378042,0.0159608906207767,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1139570985301,0,0,0,0,0,0,0.228655234094334,0,0.324802392299308,0.0990170860453135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370217697860292,0,0,0,0,0,0,0,0,-0.0042559498694341,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.534145913713512,0,0,0,0.0956876191253366,0,0,0,0,0,0.0797893187087776,0,0,0,0,0,0,0,0,0,0,0.00892680904991356,0,0,0,-0.10294442589503,0,0,0,0,0,0,0,0,0,0,0,0.0130523116496521,0,0,0,0,0,0,0,0,0,0,0.0204804923996539,0,0,0,0,0,0
X000858.SZ,0.303169023093169,0,0,0.365422026620787,0,0,0,0,0,0,0.237134555204389,0,0,0,0,0,0,0,0.0272295631400413,0.0816869252129013,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124423855989532,0,0.0254908443035367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257418063404638,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.622821907483428,0.196229198943436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025194370484558,0,0.0833017829589416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886975208140794,0.11766118746054,0,0,0,0,0,0
X600276.SH,0.0256473187657268,0,0.15820221060104,0,0,0,0,0,0,-8.67361737988404e-19,0.213329299525011,0.182714641366081,0,0,0,0.100326623899092,0,0,0,0,0,0,0,0,0,0,-0.120801322211518,0,0,0,0,0,0,0,0.00502070948322181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00994697763820272,0.0318449378137121,0,0,0,0,0,0
X002304.SZ,0.189208156929409,0,0,0,0.304271540621564,0,0,0,0,0,0.0837886215674658,0.028096391899766,0,0,0,0,0,0,0.00219010700573139,0,0,0,0,0,0,0.0675689125068505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.00884239831352739,0.0201468313928528,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.297721972458723,0,0,0,0,0,0,0,0,0,0,0,0,0.19938860023717,0,0,0,0,0,0.0504990342337405,0,0,0,0,0,0.0111682899113941,0.138242235159241,0,0.134603944560664,0,0,0,0,0,0,0,0.0232223821668451,0.204671128116661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.141674866421993,0.0928032511440762,0,0,0,0,0,0,0,0.133585919558819,0,0,0,0,0,0.293793141423192,0,0,0,0.00676148724832168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036592878109892,0,0,0,0,0,-0.000169075115002575,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0287804286542201,0,0.663527206907326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000253973179665044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10597234757729,0,0.0180213672345094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.191086047735377,0,0,0,0,0,0.229236010778329,0,0,0.146458926245389,0,0.0590312716373413,0,0,0.0609100438845742,0,0,0,0,0,0,0,0,0,0,0,0.172650880849224,0,0,0,0,0,0,0,0,0.43603712636741,0,0,0,0,0.011210855417797,0,0,0,-0.0283815354479672,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.159145177754573,0.0903760453542165,0,0,0,0,-0.0309783103472674,0,0,0,0,0,0.0116043324386735,0,0,0,0,0,0,0,0.00334928603992745,0,0,0,0,0,0,0,0,0,0,0,0.20140316839651,0,0,0,0,0,0,0,-0.181713041380673,0,0,-0.0226040815376315,0,0,0,0,0,0
X002236.SZ,0,0,0.284163282680833,0.0346800917610784,0,0,0,0.173850059931807,0,0,0.00626643176200944,0.270697894891498,0,0,0,0,0,0,0,0,0.0903039525263476,0.00691566393883977,0,0,0,0,0.0940157695373953,0,0,0,0,0,0,-0.127869812921027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464100922072232,0,0.013717072515828,0.00484990213569642,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.070861937748397,0,0,0,0,0,0,0.169171785358684,0,0,0,0,0,0.00152939955438029,0,0,0.153018652914231,0,0,0,0,0,0,0.060726396937045,0,0.0508226234623586,0,0.0860948285205162,0,0,0,0,0,0,0,0,-0.0955215360611026,-0.0282219578525608,0,0,0,0,-0.111261406838404,0,0.0129745372330712,0,-0.0151465011263604,0.009053798741887,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0454818525546216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243786043288528,0,0,0.0406402900446905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203726909385234,0,0,0,0,0,0,0,0,-0.023667365461863,0.0287519545726281,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0743892500773816,0,0,0,0,0,0,0,0.149262360707254,0,0,0,0,0,0,0,0,0.0829403367665451,0,0,0,0.325994404733833,0,0,0,0,0,0.0253491937667492,0,0,0,0,0,0,0,0,0.105869178567079,0,0,0.0412415381397606,0,0,0,0,0,0,-0.000960008912680399,-0.0163905627614648,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.146893409184716,0,0,0,-0.0131576024268576,0,0,0.111586365357486,0,-0.0257799723533891,0,0,0,0,0.0271630669669273,0,0,0,0,0,0,0.104874178712178,0,0,0,0,0.0541047401008665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867320990061812,0,0,0,0,0.050851766959373,0,-0.0192893861094746,0.0314498187207813,0,0,0,0,0,0
