,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X002292.SZ,X600741.SH,X600066.SH,X002506.SZ,X600118.SH,X600031.SH,X002236.SZ,X002475.SZ,X600372.SH,X002049.SZ,X000559.SZ,X000157.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600867.SH,X600089.SH,X002294.SZ,X600177.SH,X300003.SZ,X002007.SZ,X002456.SZ,X002074.SZ,X600498.SH,X601877.SH,X000050.SZ,X002085.SZ,X002008.SZ,X300146.SZ,X002129.SZ,X000869.SZ,X002180.SZ,X600582.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0.0643324253717012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756601831373281,0,0,0,0,0,0,0,0,0.290949484484929,0,0,0,0.0262143335653754,0,0,-1.38777878078145e-17,0,0.0403172783511407,0,0,0,0.0759170731053099,0,0,0,-0.0154705023125983,0,0,0,0,0,0
X600066.SH,0,0,0.0249548237520606,0,0,0,0,0,0.128866349389276,0,0,0,0,0,0,0,0,0,0.0171984706649687,0,0,0,0,0,0,0.0896237101013516,0,0,0,0,0,0,0,0.0262807767897644,0,0,0,0,0,0,0.0660756871138542,0.0422095918420783,0,0.169377870617161,0,0.148411631855839,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126690251124617,0,0,0,0,0,0.061979925664724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187794391705977,0,0.0328116615355919,0,0,0,0,0,0.196306007726788,0,0,0.0937285895838741,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119494431644881,0,0,0.00148077859350825,0,0,0,0,0.168433433650552,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0189628625224817,0,0,0.252667612871939,0,0,0.00411655760497414,0,0.0223398815591675,0,0.134301600434022,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0.077873500686652,0,0,0,0,0,0,0.0356319214599831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777121893482351,0,0,0,0.0673404781803046,0,0.148841487542284,0,0.238350763098496,0,0,0.00913360666677548,0.0177349183701022,0,0,0,0,0,0,0.132245580511097,0,0.000420639327640331,0,0,0,-0.0230331081619278,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111432621487515,0,0,0,0,0,0,0.0419050572116237,0,0,0,0,0,0,0,0,0,0,0,0,0.169511527788976,0.111269743101612,0.0151293310643692,0,0,0.039321753683885,0,0.117880458470551,0,0,0,0,0,-0.00981311835903813,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642320452691539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120429935441247,0,0,0,0,0.0121750089023073,0.081794298112331,0,0.0981582430303447,0.123220122990041,0,2.16840434497101e-19,0.151530938008606,0,0.0190869948457222,0,0,-0.0141113461546292,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064671764901613,0.399909609055926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201707503572858,0.0158443370410057,0.0192562442042579,0,0,0.0709779554277287,0,0,0,0,0,0,0,0,0.0182202958422656,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0293130416512307,0,0,0,0,0,0,0,0,0,0,0,-0.024241213941254,0,0,0,0,0,0,0,0,0.186327377114824,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.106393626612624,-0.0108676755920811,0,0,0,0,0,0,0,0,-0.0589700962740045,0.148611687612617,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121126328049146,0,0,0.0835155777010677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267277633744537,0.0122378736210074,0,0.0218989420311364,0.120582777577045,0.0238677824120252,0.141787436165208,0.224762679220291,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.067497158203672,0,0,0,0,0,0,0,0,0,0,0,0.0445873706582134,0,0,0.495735719516739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913380400505926,0,0.0698750288296296,0,0,0,0,-2.16840434497101e-19,0,0,0,0.146961803975808,0,0,0,0,0,-0.0260870938016558,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0672804491888516,0,0,0,0,0,0.0699970328058529,0,0,0.172267230626322,0,0,0.163097415635589,0,0,0.0179566836994481,0,0,0,0,0,0,0,0,0,0,0,0,0.038124011621643,-0.197302456008648,-0.0443234949880419,0,0.061440346076144,-0.184152645414585,0,0,0,-0.0392802758160994,0,0,0,-0.116492245840025,0.0043423638479206,0,0,0,0,0,0
X000568.SZ,0,0,0.116995004445037,0,0,0,0,0,0,0.130237680485333,0,0,0,0,0.0170257205155229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.088679653941888,0,0,0.130391746235251,0,0,0,0.0426953838512656,0.0457280802283442,0.0357125208650438,0,0,0,-0.00950904620910699,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175399371515285,0,0,0,0,0,0,0.363315926524236,0,0,0,0,0,0,0,0,0,0,0.0807717140439793,0.13451000396958,0,0.0411972260684503,0,0.033704518222974,0,0.201248879581215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824466805673906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222980979307004,0,0,0.103202800399471,0,0.0894229699310919,0,0,0,0,0,0.0177404153166898,0,0.126853149779712,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0715563051016486,0.0478235616288446,0,0,0,0,0,0,0,0,0,0.189040872933026,0.0600221048915374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260231477248085,0.0110816045993802,0,0.0552559676820844,0,0.00613021288561158,0,0,0.0787048966879361,0.0313017625718875,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255399863101719,0,0.0486169164589885,0.0126621446156377,0,0,0.047749687745715,0,0,0,0,0.227286838382364,0,0,0.166138115229417,0.02622941807375,0,0,0,0,0.0275295016080344,0,0.0292240783411225,0,0.0320129636507128,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675685415617653,0,0,0,0,0,0,0.0615969463560456,0,0,0,0,0,0,0,0,0.0260968954573174,0,0.182003632695961,0.0870655785978008,0,0,0,0.0355003552059559,0,0,0.0401950400309727,0,0,0.0427628321283908,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0.0339587960461633,0,0,0,0,0,0.168100198071051,0.0441797530435882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600214867204295,0,0,0,0.100071246466429,0,0.0204888135595098,0.342098081250988,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0563007188540452,0,0,0,0,0,0,0.0258317711284928,0,0,0,0,0,0,0,0,0,0.128809256896778,0,0,0,0,0,0,0,0.0611670606730767,0,0,0,0.0795850421368472,0.156439967646429,0.0360159086470509,0,0,0,0,0,0,0.00379895659929523,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.045095247821906,0,0,0,0,0,0.000842198718226421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197568840251077,0,0,0,0,0.361035430275554,0,0,0.097813068001058,0,0,0,0,0,0.0149781192458071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120689463282624,0.00498044006954405,0,0,0.117437509124856,0.0379643879306946,0,0,0,0.360646125888701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317325570653076,0,0,0,0,0,0.0690768849414207,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106807566761441,0,0,0,0,0,0,0,0.0614298469812327,0.100237173136779,0.162135399516274,0,0,0,0,0,0,0,0,0,0,0,0.0131792275622786,0,0,0,0.415309723431935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.210836916540657,0,0,0,0,0,0,0,0,0.0726765564368823,0.0538169396052804,0,0,0.112515899162354,0,0,0,0,0,0,0.202192156251107,0,0,0,0,0,0,0,0,0,0,0,0.0541745062657275,0,0,0.154615022080425,0,0,0,0,0.0246784030823013,0,0,0,0,0.044936653549179,-0.0255815984382632,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116049434206504,0,0,0,0,0,0,0,0,0,0.509491962550058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695063474732392,0,0.0995604570755603,0,0,0,0.0268614304530258,0,0,0,0,0,0
X000050.SZ,0,0,-0.151672225438623,0,0,0,0,0,0,0,0,0,0,0,0.0942027286076444,0,0,0.0419437618116827,0,0,0,0,0,0,0.042376405269814,0,0,0,0,0,0,0,0,0,0,0.106260895743103,0.309703368779402,0.0659705191132939,0,0,0,-0.0465765847577775,0,0,0.213022951608848,0,0,0.0582482254500928,0,0,0.0158731883195355,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101742845373633,0,0,0.111256792890336,0,0,0,0,0,0,0.233083785450185,0,0,0,0.0972039122325133,0,0,0,0,0,0,0,0,0,0,0,0.210269980902469,0,0,0,0,0,0,0,0,0,-0.0243378172626779,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0915495113597072,0,0,0.1698485528747,0,0,0.164871834163138,0,0,0,0,0,0,0,0,0,0.0913947320001515,0,0,0,0,0,0,0,0,0,0,0,0.183280607418477,0,0,0,0,0.046385249485747,0,0,0,0,0.0813603970147411,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.0238414416428245,0,0,0,0,0,0,0,0,0.0148497002644518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225954006201327,0,0.193303636835143,0.105825496834642,0,0,0.0352196161002437,0.0205987663638096,0.0213225516637889,0,0,0.0596908404394804,0,0.0537326116568068,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595181457937739,0,0,0,0,0,0,0.149749089105865,0,0,0,0.0637998702640732,0,0,0,0,0,0,0,0.225563181174211,0.0103882265557553,0,0.0251623446802885,0.00967104951459013,0,0.230617712016704,0,0,0,0,0,0,0,0.0226179706333207,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551700017578732,0,0,0,0.0370860889169377,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.358071312750869,0,0,0,0.0730916318305251,0.00489421708757765,0.0362259753473525,0,0.0779611207466696,0,0,0,0,0,0,0,0.0257283839220656,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183227140768291,0.16357365292949,0,0,0,0,0,0,0,0,0,0.263721265394978,0,0,0,0,0,0,0,0.169569850085855,0,0,0,0.0261124301025687,0,0,0.052150307166205,0,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190121304729688,0,0.0541031626931265,0,0.0936626353328895,0,0,0.343268911855045,0,0,0,0,0,0,0,0,0,-0.0362426732062745,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0033761687779178,0,0,0,-0.148478314640359,0,0,0,0,0,0,0.0693130342094479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871496013250129,0.0752164955250727,-0.0562504974608583,-0.0106631516186825,0.0234727768890673,0,0,0,0,0,0,0,0,-0.0173192742041762,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.201486597744877,0.155547864452375,0,0,0,0,0,0,0,0,0,0.395818880558644,-0.454723422515168,0,0,0,0,0,0,0.228897033161168,0,0,0,-0.205920514992783,0.492224406091117,0,0.128009457758247,0,0,0.250930158996268,0,-0.875569131517137,0,0,-0.235554807298325,0,-0.249143762820626,0,0.0362696776478763,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150113886465891,0,0,0,0,0,0,0,0,-0.129531694169706,0,-0.264289248605323,0,0,0,0,0,0,0,0,0.033009615029743,0,0.0818841406764766,0,0,0,0,0.153345760054012,0.241634059755882,0,-0.053468283208105,-0.212982852253166,0,0,0,0.118007121831444,0,0,-0.116477604318368,0,0,5.90280237769629,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000417050381621277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371123117119132,0,0,0,-0.0462568854972523,0,0,0,0,0,0,0.0108101154944204,-0.0185791834128349,0,0.243695456093839,0,0,0,0
MKreturn,0,0,0,-0.108082132123887,0,0,0,0,-0.101582757704642,0,0,-0.140547741379811,0,0,0.141673418519341,0,0,0.037757301193527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061815414958343,0,0,0.0018892501125334,0,0,-0.1094857330669,0,0,0,0,0.0553051938927858,0,0,0,-0.023737900534717,0.760817658264547,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00686158503096883,-0.0115926766660468,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231716116234916,0,0,0,0,-0.00188407566689764,0,0.0255849493327321,0,0,-0.00740400108955792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129918834852044,-0.0087923391097137,0,0,0.00707356807908475,0,0,0,0,0,0,0.00735347633072183,-0.017677995797138,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131205124850467,0,0,0,0,0,0.000511893935886424,0,0,0,0,0,0.00529007477990989,0,0,0,0,0,0,0,0,0,0.00511141426647071,0,0,0.000491916911410602,0,0,0,0,0,0,-0.00767493733455832,0,0,0.0107081404685325,-0.0122855456741071,0,0,0,0,-0.00400170756379902,0
