,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X300003.SZ,X000596.SZ,X002236.SZ,X601877.SH,X000100.SZ,X600183.SH,X300142.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X000066.SZ,X300014.SZ,X002179.SZ,X000625.SZ,X600271.SH,X000977.SZ,X300136.SZ,X002008.SZ,X002463.SZ,X002371.SZ,X002456.SZ,X600177.SH,X600584.SH,X600066.SH,X002180.SZ,X002506.SZ,X600867.SH,X600487.SH,X000050.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.247444608988344,0,0,0,0,0.161615722483677,0,0,0,0,0.17122869461563,0,0,0,0,0,0,0.0319901145659633,0,0,0.0536247719592739,0,0,0,0.00272654802073296,0,0,0,0,0,-0.0417614895013552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235201940607917,0,0
X000858.SZ,0,0,0,0,0,0,0.0691789221934061,0,0,0,0.0106700347424982,0.548012938355183,0,0,0,0,0.0281211896069497,0,0.0245481490431305,0,0.0119668843824972,0.0317362112270758,0,0,0,8.67361737988404e-19,0,0,0,0,0.00695760526212622,0,0,0,0,0.0119221136431052,0,0,0,0.0116347791099361,0.0248433016083963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221122038107992,0,0
X600276.SH,0,0.0768081963611509,0,0,0,0,0,0,0,0,0,0.101450500055264,0,0,0,0,0,0.23124775012787,0,0,0.00917567997446006,0,0,0,0,-0.0128771992721368,0,0.0660241673368569,0,0,0.00752931078339319,0,0,0,0,0,0,0.018843463238534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103472259115918,-0.0238757923282964,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243989770205783,0,0,0,0,-0.152477921387591,0,0,0,0,-8.67361737988404e-19,0,-0.0170593877049577,0,0,0,0,0.0210548455310257,0,0,-0.142108848223347,0,0,0.0518281095223481,0,-0.0866556182158336,0,0.0287651025813956,0,0,6.93889390390723e-18,0,0,0,0.239509674028625,0,0,0,0.00985474420459819,-0.0396260462926784,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.020335563778784,0,0,0,0.0123170139541169,0,0,0,0,0,0,0,0,0,0,0.506175401074585,0.0944545100962879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150803632955389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730599387581698,-0.0960779232577565,0,0,0,-0.0288944265715211,0,0
X600104.SH,0,0,0,0,-0.00942574150309218,0,0,0,0,0,0,0,0,0,0,0.159828284848052,0.0240783143506428,0,0.047776167964459,0,0,0,0,0,0.0399899346568639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408469598283622,-0.000911895427680167,0,0,0,0,-0.0456966548548552,0,0,0,0,0,0,0,0,0,0,0,-0.0400821759639247,0,0
X002475.SZ,0,0.180414293775969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189090626475662,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0920356814263851,0,0,0,0,-0.0647740338192936,0.0600651826534872,0.357527358160144,0,0,0.029577633780424,0,0,0,0,-0.0276840321115516,0,0,0,0,0,0,0.0294477957758625,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.161503243154064,0,0,0,0,0.060835644212424,0.0949555271469851,0,0,0,0.158575856112403,0,0,0,0,0,0.159738470643044,-0.072286274344758,0,0,0,0,-0.0166700156946948,-0.0550943872648566,0,0,0,0,0.0281313260702402,0,0,-0.126755890887557,0,0,0.0292382388987312,-0.0418381499272725,0,0,0,0,0.0733692020102977,0,0,0.0737626730654835,4.33680868994202e-19,0,0,0,0.0089496325902388,0,0
X002304.SZ,0,0.23245679110964,0.0719167512581526,0,0,0,0.0536197438614039,0.116778074296786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197091029647337,0,0,0,0.0102863737037963,0,0,0,0,0,-0.00525334572262935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375489214285526,0,0,0,0,-0.005744339800638,0.0363469929969377,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719055415961379,0,0,0,0,0.0753392639200542,0,0,0,0,0,0.0321060418382173,0,0,0,0,0,0.0285154524277552,0,0,0,0,0,0.0869340498668998,0,0,0,0,0,0.14447017833541,0,0,0,0.0315436460249225,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-8.67361737988404e-19,0,0.0398025453358906,0,0,0,0,0,0,0,0,0,0,0.0760276570824694,0.120142914277604,0,0,0,0,0,0,0,0,0,0,0,0,0.0447429514333523,0,0,0,0,0.0173189927954625,0,-0.0185349972924154,0.0458862856713104,0,0,0.0349327274159948,0,0,0,0.132189552634429,0,0,0,0,0,0.00686386845837204,0,0,0,0,0,0
X000568.SZ,0.169213739323907,0.675932504830848,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413055593733539,0,-0.0308126467085351,0,0,-0.054409996327091,0,0,0,0.0194946158948356,0,0,0,0,0,0,0.0464954759900203,0,0.0290991498684242,0,0,0,0.000682770858258705,-0.0431989433569378,0,0,0,0,0,0,0,0,0,0,0,0.00669221962074888,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.116951670117048,-0.0415454514258366,0,0,0,0,0,0,0.234930700005871,0,0.0287288130552036,0,0,0,0,0.0127263974595598,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00884066939983672,0,0,0,0.097233316384433,0,0,0.04085528088085,-0.0370245253431171,0,0,0,0,0,0,0,0,0,0,0,-0.0290545689390586,0.0205895907858195,0,0,0,-0.00900765210933902,0,0
X600690.SH,0,0,0,0.0714183560946151,0,0,0,0.00393296888052001,0,0,0,0,0,0,0,0,0,0,0,-0.04808179914377,0,0,0,0.0546181518370767,0,0,0,0,0,0,0,-0.029797727362744,0,0.00901644363561994,0,0,0,0,0,0,-0.00408797869615622,0,0.0930865794849146,0,0,0,0,0,0,0,0,0.00813270885569649,0,0,0,0,0.0576443554155804,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.21043567358919,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323023253408491,0,0,0,0,0.106844173199732,0,0,0,0,0.0814471954941403,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.135032392393705,0,0,0,0,0,0,0,0,0,0,-0.198633070681929,0,0,0,0,0,0.0225484116527483,0,0,0,0,0,0,0,0.0626448955105537,0.0789370090219138,0.233307233059253,0.166208415611457,0,0.0403373354906993,-6.93889390390723e-18,0,0,0.0979878624699153,0,0,0,0,0,0,-0.0396866062367676,0,0,0,0,0,0,0,0,0,-0.0237650157720592,0,0
X600809.SH,0,0.502744226274331,0,0,0,0,0.0596256350704328,0,0,0,0,0,0,0,0,0,0,0.0717323083729956,0,0.0140670027295657,0.0260016476240273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197470251080392,-0.0104865800424998,0,0,0,0,0,0
X000661.SZ,0,0,0.250424019539125,0,0,0,0,0,0,0,0,0.048818929517826,0,0,0,0,0,0,0,0.0928069759827815,0.149686696051095,0,0,0,0,0,0,0,0.0913054772792344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229947133798548,0,0,0,0,0,0,0,0,0,-0.0172973456870449,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.37854826646191,0,-0.171034600512426,0,0,0,0.0999546766153569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922003224635505,-1.73472347597681e-18,0,-0.169159768258232,0,0,0,0,0.0268909189721333,0.174701159690879,0.153005830683134,0,0.413532271764004,0,0,0,0,0,0.142638813962624,0,0,0.0376587407742021,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.228260901132886,0,0,0,0,0,0,0,0,0,0.0131124161393048,0,0.100395801411273,0,0.0564806881275608,0,0,0,0,0.0766165861386909,0,0,0.217137221455784,0,0,0,0,0,0,0.117741186137432,0.100187870938714,0,0,0,0.239511560296006,0,0,0,0,0,0,0,0.0846036194058057,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0697511585472875,0,0,0,0,0,0,0,0,0,0,0.0813077687919746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113337500120629,0,0,0.158018055834331,0,0,0,0.0489557548421873,0,0,0,0,0,0,0,0,0.0757040986532775,0,0,0,0.0109296119021149,0,0,0,0,0,0
X000596.SZ,0.0716312284017262,0,0,0,0,0,0,0,0,0,0,0.233803230356744,0.0141854299959513,0.0138820635317272,0,0,0.175442641349723,0,0,-0.0755197088230874,0.108814404027772,0,0,0,0,0,0,0.0408973770621415,0,0,0.00555140538769609,0,0,0,0,0,0,0,0.0155928876447532,0,0,0,0,0,0.00583769879314431,0,0,0,0.0470755952316398,0,0,-0.0246282323228708,0.00553450633885894,0,0,0,0,0,0
X002236.SZ,0,0,-0.0463943436862474,0,0.431699996804708,0,0.00233485939647874,-0.0633098156893159,0,0,0,0,0,0,-0.0310289272447613,0,0,0,0,0.0271574478712868,0,0,0,0,0,0,0,0,0,0,0.0676331994652683,0.0303388594417167,0,0,0,0,0,0,0,0,0,0,0.069623315748576,0,0,0,-0.0208899388952326,0,0.267616630046032,0,0,0.017755089396057,-0.0174081184628673,0,0,0,0,0,0
X601877.SH,0,0,0,0.167337021465764,0,0,0,0,0,0,0,0,0,0.0206940617929641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224940612892783,0,0.0246420937100114,0,0,0,0.004410675457005,0,0,0,0,0,-0.103758422079822,0.0342129600648203,0,0,0.0496689030417155,0,0,0,0,0,0,0,0.0101941536618972,0,0,0,0,-0.0520767818931515,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0370053552334595,0,0.0883910886343004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012587573590526,0,0,0,0,0,0,0,0,0,0,0.0498307820777264,0,0,0,-1.73472347597681e-18,-0.012591410322609,0.0514427868627646,0,0,0,0,0,0,0,0.292995869807841,0,0,-0.0220263579457995,-1.0842021724855e-19,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,-0.00994845069817011,0,0,0.198629934837873,0,0,0,-0.141446377881446,0,0,0.253814162501916,0.147234847549149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803098585866176,0,0.676773966865578,0.0272586426392773,6.93889390390723e-18,0,0.0858388586181273,0,-0.295878457832306,0,0.0582376564152754,0,0,0,0,0,0.110554524060243,0,0,0,0,0,0
X300142.SZ,0,0,0.0573481051714662,0,0,0,0.168664398876833,0,0,0,0.128487289324983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489620329162965,0.0276032520412224,0,0,0,0.121101304552853,0.00448027269582334,0,-0.0468401032981935,-0.0249333327978443,0,0,0,0,0,0,0,0.0324040714632212,0,0,0,0,-0.0132815368031911,0,0,0,0.080570354628005,0,0
X000157.SZ,0,0,0.0271634980770802,0,0,0,0,0,0,0,0,0,0,0.0426208765725506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103139176538241,-0.00184120798414612,0,0,-0.087901059666408,0,0,0,0,0,0,0,0.018118755820043,0.146612317472507,0,0,0.0263741180597989,0.0125980740311302,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.137552186670514,0,0,0,0,0,0,0,0,0,0.201810268169385,0,0,0,0,0,0,0,0,0.127933277843102,0,0,0,0,0,0,0,0,0.0455793957013706,0,0,0.0360890167465656,0,0,0,0,0,0,0,0,0,0,0,0,0.00210767211568899,-0.0260572481179027,0,0,0,0.0417355897862161,0,0
X300124.SZ,0,0,0,0,0.149155719118986,0,-0.122865608479157,0.0486528685599411,0,0,0.0546916201950353,0,0,0,0,0.0871781543297616,0,0,0,0,0,0,0,0.102498355429059,0,0.0276459334448101,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.172693261172826,0,0,0,0,0,0,0,0,0,0,-0.00335719323660886,-0.02483312678399,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.208582495001234,0,0,0,0,0,0,-0.0597455659268547,0.365538966512609,0,-0.164736118387487,0,0,0.0640235445417997,0,0,0,0,0,0,0,0,0,0,0,0.137308865613558,0,0,0,0,0.0892628451953828,0,0.308145549982261,0.268433137358555,0,0,0,0,0,0,0,0,0,0,0,-0.0990460804936822,0.0594006343377241,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.264464496976209,0,0,0,0,0,0,0,0.198079964264609,0,0,0.0765518599767689,-0.0373147189999289,0.517365453701915,0,0,0,0,-0.0775263666691979,0,0,0,-0.169226028982896,0,0,0,0.227600406572962,0,0,0,0,0,-0.278466335006789,0,0,1.73472347597681e-18,-0.373075376487875,0,-0.0342184336933081,0,0,0,0,0,-0.0768930108119418,0.0612399447142597,0,0,0,-0.104658314590769,0,0
