,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000338.SZ,X000100.SZ,X601877.SH,X002456.SZ,X600271.SH,X002085.SZ,X600118.SH,X300124.SZ,X000157.SZ,X600089.SH,X600522.SH,X600177.SH,X002508.SZ,X600372.SH,X300136.SZ,X002007.SZ,X600487.SH,X600699.SH,X300003.SZ,X000981.SZ,X002074.SZ,X000066.SZ,X002294.SZ,X600867.SH,X002008.SZ,X000559.SZ,X002180.SZ,X000623.SZ,X600566.SH,X002292.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0311320596579634,0,0,0,0,0,0,0,0,0.237021712464802,0,-0.117956887869161,0,0,0,0.0774436943410744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516972510003582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557031493527213,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0486988312560135,0,0,0,0,0,0,0,0.175613774936137,0,0,0,0,-0.0529163405855851,0,0,0,0,0,-0.0332919388161751,0,0,0,0.215148651439726,0,0,0,0.0337611986317892,0,0,0.0234572742301087,0,0,0,0.00311522518670897,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199157376890103,0,0,0,0,0,0
X002415.SZ,0,0,0,0.187676808491122,0,0,0,0,0,0,0,0,-0.0178286141227688,0,0,0,0,0,0.221709956282945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134913549177777,0,0.0810757742743573,-0.0707580906664969,0,0.0615286127309097,0.0205226284116346,0,0,0,-0.0183105563674877,-0.00858614990541321,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0155648655861589,0,0,0,0,0,0,0.275339956819392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03364892256991,0,0,0,0.012202710146076,-0.00153466283051754,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0249184246810461,0,0,0,0,0,0,0,0,0.354855243363327,0,0,0,0,0,0,0,0.0459183139770673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106449221453202,0,0,0,0,-0.0499052044648919,0,0,0,0,0,0,0,0,0,0,0.00957189536890831,-0.00142301968179298,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0804947888986961,0.00442881070709026,0,0,0,0,0,0,0,0.338766676196692,0,0.140017074468073,0,0,0,0,0,0.147001871219098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554035907934477,0,0,0,0,0,0,0.035554564716962,0,0,0,0.0024875813716335,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0110312324598271,0,0,-0.00326698287618247,0.200858157121544,0,0,0,0,0,0,-0.116240633400556,0,0,0,0.145960086478894,0,0,0,-0.00417641742870237,0,0,0,0,0,0,0,0,0.0627890977201361,0,0.0187490045593047,0,0,0,0,0,-0.0604245484360391,0,0,0,0,0,0,-0.132352888333499,-0.00306714857184012,0.00511664355100683,0,0,0,0,0,0
X000725.SZ,0,0,0,0.186646096093476,0,0.0130155845007827,0,0,0,0,0,0,0,0,0,-0.074139276269654,0,0,0,0,0.115399299517196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108117039716944,0,0.00761579143360838,0,0,0,0.0350372131289003,0,0.124542955191545,0,0,-0.0291646187300646,0.00752268495135763,0,0,0,0,0,0
X000625.SZ,0,0.043017093850136,0,0,0,0,0,0.0254934349444861,0,0,0,0,0,0.379950009961314,0,0,0,0,0.127164905073424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986719969644159,0,0,-0.00626411702063143,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.196304861008325,0,0,0,0,0,0,0,0,0.042124738819627,0,0,0,0,0,0,0,0,0.0275491244922263,0,-0.105784186192934,0.0375705469558929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563139391210578,0,0,0,0,0,0,0,0,0,0,0,0.0104659414517064,-0.00463674741262967,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.00641228735141193,0,0,0,0,-0.0291293648763233,0,-0.0617415625486109,0,0,0,0,0,0,0,0,0,-0.0523260467943295,0,0.140810888817295,0,0,0,0,0,0,0,0.191697442547376,0.0330203130685128,0,0,0,0,0.0155217820788524,0,0,0,0,0,0,-0.0208086261162174,0,0,0,0.00522962734156322,0.00412898903747018,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0593343827408934,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0249064777666761,0,0.0963108779811584,0,0,0,0,0,0,0.171867597674412,0,0,0,0,0,0,0.201744597987781,0.0850157043487316,0,0,0,0,-0.0692743271562902,0,0,0,0,-0.0345290515638177,0.109740852112774,0,0,0,0,-0.0103207372948746,0.0175029554710904,0,0,0,0,0,0
X000568.SZ,0.0489262939322271,0,0,0.023736913805744,0.784781167974929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504629287488472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118517932777737,0,0,0,0,0,0,0,0.00324980343828985,0,0,0,0,-0.00920398292596343,0,0,0,0,0,0
X600741.SH,0,0.0963707896337184,0,0,0,0,0,0.0312001145065629,0,0,0,0.232405241749074,0,0,0,0,0,0,0,0.0270339649761368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499693354739463,0,0,0,0.0526918956545569,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301796077122068,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.135130982847221,0,0,0,0,-0.0694810313131562,0,0,0,0,0,-0.24110934906646,0,0,0,0,0,0,0,0,0,0.416065782318101,0.0981660484656756,0,0,0,0,0,0,0,0.106591951846594,0,0,0,-0.0199437517087741,0.0107019753674825,0,0,-0.028093511482228,0,-0.0304953016125686,0,0,0,0,0,0.0176635216394642,-0.00128887544894574,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0641599815375845,0,0,0,0,0,0,0,0,0,0,0.105250034629348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509339651582463,0,0.0892946864580379,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053870203479724,0,0,0,0.0387160106877622,0,0,0.115700684628451,0,0,0,0,0,0,0,0,0.0992229404187951,0,0.0514612560577031,0,0.126124676205002,0,0,0,0,0,0,0,0,0,0,0.0695811996580732,0,0,0,0,0.00836698928974969,-0.00369936576439663,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.019883999487127,0,0.0263375901207221,0,0,0,0,0,0,0,0,0.0843035847079886,0,0,0,0,0,0,0,0.153023126585764,0,0,0,0,0.277986523632401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174041904868375,0.00162239382255447,0,0,0,0,0,0
X002236.SZ,0.269147649483195,0,0,0.182290392892793,0,0.0635977981765254,0,0,0,0,0,0.098470049337565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148275316635696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204460369385742,0,0,0.0501827769820067,-0.0145784686874027,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.129694082483832,0,-0.150022340796164,0,0,0,0,0,-0.119370909110148,0,0,0.147472176798317,0.0651158536170518,0,0,0,0,0,0,0,0,0,0,0.36275725513311,0,0,0,0,0,0,0,0,0,0,0,0.000314565312085244,-0.0111815165376499,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0689895648962031,0.00973338756027608,0.0862806998675842,0,0.227272754041179,0,0,0,0,0,0,0,0,0,0,0.0447623658149584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606537911634848,0,0,0.11877492898963,0,0,0,0,0,0,0,0.041685711642556,0.0277635061142931,0,0,0,0,0,0,0.0227354329423445,0.000625042792547255,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0705896386796589,0,0.107117249260549,0,0,0,0,0,0.0754346378408379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449468007423797,0,0,0,0,0.0344803237728636,0,0,0,0,0,0.0490456697974825,0.0432676652402785,0.0270877897042251,0,0,0.000938088453446844,0.00196851088420128,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0108485426492827,0,0,-0.0437347579330827,0,0,0,0.400716641462814,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340107218160564,0,0,0,0,0.106034015400979,0,0,0,0,0,0,-0.0160100398317241,0,0,0,0,0,0,0,0,0,0.403357676760743,0,0.00653799118923039,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0571770536101182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13779206988451,0.0785409589912255,0.0446733085315612,0,0,0,0,0,0,0,0.0385841767512127,0,0,0,0.0604764150672243,0,0,0,0,0,0,0,0.00947009407882791,0,0,0,-0.00191286046699662,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.055803347232236,0,0,0,0.134181533629591,0,0,0,0,0,0,0,-0.0976181073065124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647385302730633,0,0,0,0,0,-0.0823401949322317,0,0,0,0,0,0,0,0.0525525123945247,0,0,0.0960191453814366,0.000304140784532534,-0.00104162035665043,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0151862220967232,0,0,0.0308423311359183,0,0.051872236103176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283978208867537,0,0,0.379230026051949,0,0,0,0,0,0,0,0.0320992216076662,0,0,0,0,0,0,0,0,0,0,-0.00535290764764561,0.00167851745948469,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0809822914914482,0,0,0,0.124968650409403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903205596072541,0,0,0,0,0,0,0.0866268963859562,0.0468975214953376,0,0.1361639366412,0,0,0,0.00567447489367793,0,0,0,0.12758251005242,0,0,0,-0.0143321475105973,0,0,0,-0.00232912136334199,-0.00247311545454718,0,0,0,0,0,0
