,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X000661.SZ,X000063.SZ,X600690.SH,X002241.SZ,X003816.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X300014.SZ,X600703.SH,X002007.SZ,X600741.SH,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X002129.SZ,X601877.SH,X002236.SZ,X002049.SZ,X000157.SZ,X600584.SH,X002179.SZ,X300003.SZ,X002414.SZ,X000800.SZ,X600183.SH,X300136.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X002008.SZ,X600066.SH,X600118.SH,X002185.SZ,X300146.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0.525728481013425,0,0.124090339150863,-0.0504749766209288,0,0,0,0,0,0,0.148720218847928,0,0,0,0,0.0436478171356279,0,-0.00321888150889398,0,0,0,0,0,0,0,0,0,0,-0.013452927219836,0,0,0,0,0,0,0.105715223363284,0,0,0,0,0,0,0,-0.00160025253837854,0.0183579886278792,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.1213086671087,0,0,0.00501683724277735,0.126950524022374,0.0640413956062455,0,0,0.0716130101110755,0.0806382336936315,0,0,0,0,0,0,0,0,0,0,0.0681582227720262,0.0278240330271187,0.250827534288163,0,0,0,0,0,0,0.0798561027533786,0,0,0,0,0,0,0.0783834145468759,0,0,0.0297405700968575,0,0,0,0,0,-0.0420173990404819,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.0682354970827044,0,0,0,0.0867975864153717,0,0,0,0,0,0,0,0,0,0.105839818075966,0,0.0163443870706266,0,0,0,0,0,0.149531388826222,0,0,0,0,0.0415396024550214,0.00777995214732449,0.114786989683032,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.108651820301308,0,0,0,0,0,0,0,0,0,0.0606517433730139,0,0,0,0,0,0,0,0.154354214451208,0.443774528767408,0,0.0574318263468333,0,0,0,0,0,0.188150741410197,0,0,0,0.279346962337857,0,0,0,0,0,0,0.0544591060176585,0,0.00551403441472381,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0189901578592415,0,0,0,0,0,0,0,-0.0436860750037472,0,0,0,0.0556218083202366,0,0,0,0,0.0157525590103513,0.0771649627716647,0,0,-1.73472347597681e-18,0.0359387254692855,0,0,0,0,0,0,0,0,0,0,0.253385867623303,0,0,0,0,0,0,0,0,0.0236627523732215,0,0,0.0139398711765951,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0364248312907603,0,0,0.301852321344746,0,0,0,0,0.0328972062907611,0,0,0.135324581785517,0,0,0,0,0,-0.0253788065932902,0,0.234208714734707,0,0,0,0,0.0778665909195779,0.153888897819007,0,-0.0217521027445506,0,0,-0.0533608302141882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710365514117447,0,0,0,0.0363318350478067,-0.0331374169726359,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.351345182597033,0,0,0.0372801414208475,0,0,0,0,0.0562024654164407,0,0,0,0,0,0,0.0238746189105667,0,0,0.101327276777905,0,0.108700892669262,0,0,0,0.0245693548979687,0,0,0,0,0,0.0387013991016251,0,0,0.150738638647739,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18280236296612,0,0.145402068385069,0,0,0,0,0.229791021060808,0,0,0,0.14163655086651,0,0.155714905592264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888346872366718,0,0,-0.000749666401821451,-0.0387569314946387,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.102483351896851,0,0,0,0,0,0,0,0.245677485765551,0,0.743801333791318,0,0,0,0.127940917130029,0,0.0757184152718039,0,0,0,0,0,0,0,0,0,0,-0.130938301425626,0,0,0.0725825969844568,0,0,0,-0.177517116971083,0,0,0,0,0.0104623128343624,-0.0472704277840408,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743017422005222,0,0,0,0,0,0,0,0,0,0,0.0282015604162637,0.0966161627429158,0.179387454192908,0,0,0,0,0,0,0,0,0.0205400386753213,0,0,0,0.0188315432321501,0,0,0,0.250897118906995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.117442749667379,0,0,0,0,0,0,0.177720973850467,0,0,0.0103649597442993,0,0.0132985662309519,0,0.0822858764809141,0.0277772294992412,0,0,0,0.0512222752093178,0,0,0,0,0,0,0,0,0,0,0.0704636423592716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.174791638496654,0.234917798491839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0979921603379806,-0.0501707641474564,0,0,0.00026369868084444,0,0,0,0,0,0,0.242383725081463,0,0,0,0,0,0,0,0.0354886486551874,0,0.0585387384482359,0,0,0,0.0616646351582701,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.10654401291668,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.10087314954482,0,0,0,0,0,0,0.440655040003439,0,0,0.094593090304442,0,0,0.251422890782161,0,0,0,0,-0.283845978271706,0,0.0756772703266098,0.068121764847034,0,0,0,0,-0.00747228145088843,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0336954884054454,0,0,0,0,0.176092393273593,0,0,0.0702260980225569,0,0,0,0,0,0,0,0,0,0,0,0,0.00680835804282234,0.0451958376925062,0,0.11038444205783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102427554885061,0,0,0,0,0,0,0,0,0.0191328575517806,-8.67361737988404e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106999440910917,0,0,0,0,0.193889238324063,0.244936492134828,0,0,-0.13321984055372,0.0169271939227758,0,0,0,0,0,0,0,0,0.143997767085288,0,0,0.0951667013666386,0,0,0.136636812603608,0.311775991459815,-0.00784014749312518,0,0,-0.0142406998464234,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475808013685792,0,0,0,0,0.0748823950031813,0,0.0685635163687754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121661505303219,0,0,0,0,0,-0.0317429161969903,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.144064680287066,0,0,0,0,0,0,0.0737710623130378,0,0,0,0,0,0,0,0.0963532865090667,0,0.142406382237834,0,0,0.0605956293998125,0,0,0,0,0.0189101794260124,-0.0335109951696798,0,0,0,0,0,0,0,0,0,0,0,0,0.0946122694077116,0,0.0139907601075285,0,0,0,0,0.030848524255469,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00845911593184034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455620571810991,0,0,0,0.0294377269362111,0,0,0,0,0,0,0.123210552370813,0,0,0,0,0,0,0,0,-0.0410891275871873,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.162141432690077,0,0,0,0,0,0,0.0396663714270406,0,0,0,0,0,0,0.106226370601539,0,0,0,0,0.0206446761661607,0.278324583488081,0.171566680848315,0,-0.051204424634199,0,-0.0513436526671305,0.242356237211468,0,0,0,0,0,0.165300068893688,0,0,0,0.0744700959273239,0,0,0,0,0,0,0,0,0,0,0,0.00893641333306624,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0569683201302549,0,0.0634934120397479,0,0,0.00458705985958805,0,0,0,0,0,0,0,0,0,0.106351073553109,0,0,0,0,0.0430277762178624,0,0.130966614831545,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.182767271177866,0.0536517718732449,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.349474280689468,0,0,0,0,0,0,0,0,0,0.155654395860415,0.299514814029519,0,0,0,0,0,0,0.0508468449733257,0,0,0,-0.342731193008636,0,0,0.144406985466519,0,-1.73472347597681e-18,0,0,0,0,0.249399930427459,-0.10803006764143,0,0,0,0,0,0,0,0,-0.0564510559874068,0,0.0527090719023057,0,-0.0677166579963453,-0.0177953483251077,0.0229516871094708,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13285664250154,0.0568974829080435,0.0378167245924465,0,0.0180643152887468,0.014115117007586,0.125840045952011,0.223499500081269,0.0852498905086323,0,0.00122501929711525,0,0,0,0,0.0407924062661388,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0284939494436313,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225238510354884,0,0,0,0.119458367131564,0.104847964334198,0,0,0,0,0.0651062583596154,0,-3.46944695195361e-18,0,0,0,0,0.0428971533837498,0,0.0440244862718548,0,0,0,0,0,0,0.238283035312532,0.0794743501114716,0,0,0.00244443578954854,-8.67361737988404e-19,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.283944635615839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295912477089672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241227394734345,0,0.0908906426400802,0,0,0,0.0380180448722146,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014284693794043,0,0,0,0,0,0.0170403899247288,0.0850969174761841,0,0,0,0.445452395970878,0,0,0,0,0,0,0,0,0,0,0,0,0.0984434866023129,0,0,0,0,0,-0.018122742290452,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.069439417289147,0,0,0,0,0,0,0,0,0,0,0.0267921610298799,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.260300693251039,0,0,0.102277230256379,0,0.020663759091081,0,0,0,0,0,0,0,0,0,0.0922573044480194,0,0,0,0,0,0,0,0,0,0,-0.033671443289174,-0.0146061836018455,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620911571624965,0.0510613223288416,0,0.0706193259398007,0.0230565094924351,0,0.0900279808512483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,-0.110416006827793,0,0,0,0,0,-0.24998994120518,0,0,0.184862959920365,0,0,0,0.0024739652598179,0,0,0,0.0624058402946258,0.0321141828721942,0,0,0,0,0,0.0379272916062884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124730956411923,0.219353516418586,0.296735777708,0,0,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197018337252711,0.0370766400283641,0.00236615045463445,0,0.156052083834289,0,0,0,0,0,0,0,0.263115847912858,0,0,0,0,0,0,0,0.0751326717571741,0,0,0,0,0,0,0,0,0,-0.00355623260062989,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.044598748720284,0,0,0,0,0,0,0,0,0,0,0,0.098404023702963,0,0.207497108993453,0,0,0,0.125355650924072,0,0.208535575823151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622061884740359,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.193763468068803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818093179975608,0,0,0,0,0,0,0,0.00619706408327827,0,0,0,0,0,0,0,0,0,0.266335288061834,0,0.111071291061334,0,0,0,0,0,-0.0408684340629587,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.059494745448945,0,0,0,0,0,-0.0512931478834746,0,-0.0464853153176627,0.14132471359834,-0.120897628812128,0.0958699479382541,0,0,0.037855879290158,0.0309234576447446,0,0,-0.00343926373750166,0,0,-0.0207752260873349,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429115432155655,0,0,0,0,0,0,0
Slope,0,0,0,-0.302092325304881,0,0,0,0,0,0,0,0,0,0,0,-0.109585674204447,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.151737622727284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198920750161857,0,0,0,-0.184595046314562,0,0,0,0,0,0.843370666704099,0,0,0,-1.5520495119539,0,0
TED,0,0,0,0,0,0,-0.0723152048619304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484393464579321,0,0,0,0,0,0,0,0,0,0,0,0.976397890786666,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0397935243183372,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733005252862009,0.0364421465357494,0.115666900029805,0.0312649225320168,0,0,0,0,0,0,-0.0232816667723165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021907122240642,0,0,0,-0.00893144840204624,0.0174602631779141,0.00726048168391061,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0232772636915138,-0.0309873762094204,0,0.0208000390105164,0,0,0,0,0,0,0,-0.0587540938758792,-0.0108256563067106,-0.0961813474847643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472750729682085,0,-0.0310046157459016,0,0,0,0,0,0.0841012828897057,0,0.0714530006707596,0,0,0,0.00325436850320955,0,0,0,0,0,0
MKvol,0.00332743812531257,0,0,-0.00112945913960959,0,0,-0.00386111846217801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505511267394642,0,0,0.00236928266149963,0.0088639360545998,-0.00435355195985742,-1.35525271560688e-20,0,0,0,0,0,0,0,0,-0.00237925876999367,0,0,0.0026470863877088,0,0,-0.000525890977847179,0,0,0,0,0,0,0,0,0.0125404676176135,-0.00689831707835004,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.026464876128408,0,-0.0540628391141361,0,0,0,0,-0.0549074133661837,0,0,0.076944381336986,0,0,0,0.00253317355592825,-0.0497758837915343,0,0,0.00579310148354967,0,0,-0.0160104390273189,0,0,0,0,0,0,0,0,-0.00378886451902584,0,0,-0.0702494997730214,0,0,0,0,0,0.171413033506192,0,0,0,0,0,0,0,-0.0930317507769059,0.0519086804206434,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00704462331490367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124976917918402,0,-0.00207152797335889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00825352840610416,-0.000574996880930904,0.0157608030340575,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0332316109148902,0,0,0,0,0.0088713028821736,0,0,0,0,0,0,0,0.0143829240122947,-0.0375332191656332,0,-0.0243612188963481,0,0,0,0,0.0316352465743363,0,0,0.00494002457145955,0,0,0,0,0,0,0,0,0,0,0,-0.019643762815178,0,0,0,0,0,0,0,0.0152034573883282,-0.0355256182557576,0.0681797988572271,0,0,0,0,0,0
