,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X600183.SH,X300003.SZ,X300014.SZ,X002241.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X002463.SZ,X300124.SZ,X000157.SZ,X002456.SZ,X300142.SZ,X002129.SZ,X300136.SZ,X600118.SH,X600498.SH,X600271.SH,X002414.SZ,X000066.SZ,X002180.SZ,X002179.SZ,X600584.SH,X002008.SZ,X600487.SH,X002185.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213557411745238,0,0.0181983904994673,0,0,0,0.260748178654624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136063928405435,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.523699313122704,0,0.0247412549621723,0,0,0,0,0,0,0,0.0247045987769007,0,0,0.0808856472793989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102152587756789,0,0,0,0,0,0,0,0,0,-0.00637449475155038,0,0,0,0.0111199204449941,0,0
X600276.SH,0.0825886986808787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010962006786071,0.311930203050145,0,0,0,0.0812057625073952,0,0,0.0503514018953179,0,0,0,0,0,0,0,0,0,0,0,0.0502778550796653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0250338363615341,0,0,0,0,0.207357191306512,0,0.0753289042422193,0,0,0,0,0,0,0,0,0,0,0,0,0.0191144755214709,0,0,0.0325415988357063,0,0,0,0,0,0.00701522095263325,0,0,0,0,0,0,0.0317589434452231,0,0,0,0,0,0,0,0,0,0,0,0,0.0333500684716354,0,0
X002415.SZ,0,0,0,0,0,0,0,0.00586689305401695,0,0,0,0,0,0,0,0,0,0,0,0.0465351158718056,0,0,0,-8.67361737988404e-19,0,0.0245389690455566,0,0.137593381591996,0,0,0.156359700513492,0,0,0,0,0,0,0,0,0,0.122247881466647,0,0,8.67361737988404e-19,0,0,0.0308099367170635,0,0.0209158068246684,0,0,0,0.0111590319105428,0,0,0,0.0135181508891521,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.100799670804765,0.0880684496013802,0,0.0522467083158856,0,0,0,0,0.0184461294819694,0,0,0,0,0,0,0,0,0,0,0.15118184152227,0.0565836675022595,0,0.23457335850027,0,0,0,0,0,0,0,0,0.0127437718263938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261762485594948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458373553483261,0,0.0921339233840603,0,0,0.23374820474221,0,0,0,0,0,0,0,0.0188689700297213,0.155438809500228,0,0,0,0.00890866965172392,0,0,0,0.036762193965621,0,0
X002475.SZ,0,0,0,0,0.0171362352401426,0,0,0,0.0738519482989069,0,0,0,0,0,0.0818572390929098,0.04553808952903,0,0,0,0,0,0,0,0.361342087429692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865012393950364,0,0,0,0,0,0,0,0,0.156749679608337,0,0,0,0,0,0,0,0,0,0.0128744326700999,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288732723328818,0,0.397876840761989,0,0,0,0.0693702996089229,0,0.00846510617113214,0,0,0,0,0,0,0,0,0,0,0,0,0.196257982687653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.00588358359321263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109049654319503,0,0,0,0,0,0,0,0.120917904588837,0.0280986813198915,0,0,0.00824018868376573,0.12580202227081,0,0,0,0,0,0,0,0,0.0292566776744569,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.199948585620722,0,0,0.0260774688796499,0,0,0,0,0,0,0,0,0,0.00551640286371301,0,0,0,0,0,0,0,0,0.387336149549464,0,0,0,0,0,0.0229518451049211,0,0,0.0272729016815301,0,0,0,0,0,0,0,0,0.0164679486746465,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.229055725169784,0,0,0,0,0,0,0.0174049454515565,0,0.30205629837074,0,0.0904600813816579,0,0,0,0.0389895980740105,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.00597436904370165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299475769966672,0,0
X000568.SZ,0,0.390023192474114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348272611993654,0,0,0,0,0,0,0,0,0,0,0.00404539063237367,0,0,0,0,0,0,0,0,0,0,0,0.046304357712946,0,0,0,0,0.0799267129243315,0,0,0,0,-0.0228185352252211,0,0,0,0,0,0
X600690.SH,0,0.0244815626266759,0,0.0442965342533617,0,0,0,0,0,0.0496519911457304,0.0540642925163335,0,0,0,0,0,0,0,0,0.0393779801897918,0,0,0.148612362234002,0,0,0.0153858276472829,0,0,0,0,0,0,0,0.304462476353594,0,0,0,0,0,0,0,-0.0521233663307263,0.0118451175101614,0,0,0,0,0,0,0,0,0,-0.00910006242342908,0,0,0,0,0,0
