,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X000100.SZ,X002236.SZ,X600089.SH,X002049.SZ,X600372.SH,X002241.SZ,X000157.SZ,X600741.SH,X000661.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X601799.SH,X002463.SZ,X002074.SZ,X002007.SZ,X600702.SH,X000800.SZ,X300142.SZ,X000066.SZ,X002180.SZ,X000733.SZ,X600183.SH,X002028.SZ,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.143277477893803,0.0616242025474393,0.199489248192304,0,0,0,0.0102261928903355,0,0.0368442211080714,0,0.0430867940799783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505455286279484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305797167540846,2.16840434497101e-19,0,0,0,0,0,0,0
X000858.SZ,0.0339418143944485,0,0,0.186694595917086,0,0,0,0,0,0.142321022123887,0,0,0,0,0,0,0.0635591247888422,0,0,0,0,0,0,0,0,-0.00271155357862016,0,0,0,0,0,0,0,0.0267585395546958,0,0,0,-0.0410889058665066,0,0,0,0.0785097327400742,0,0,0,0,0,0,0.0484431155228797,0.136852321222781,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.0907847702622314,0,0,0.124396010412465,0,0,0,0,0.133147248724486,0,0,0,0.0948991824065418,0,0,0,0.0305143144586086,0,0,0,0,0,0,0,0.138497139949911,0,0,0,0,0,0,0,0,0,-0.00997735438582214,0,0,0,0,0,0,0
X000568.SZ,0.265783585048985,0,0,0,0.0335241454344873,0,0,0,0,0,0,0,0,0,0,0.32401254402391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156435211223748,0,0,0,0,0,0,0,0,0,0.0203232364844901,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.38457610449115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00443965533311706,0,0,0,0,0.119524845558705,0,0,0,0.114926229590539,0,0,0,-0.0429420979371794,0,0,0,0,0,0,0,0.217475796792536,0,0,0,-0.12128513864895,0,0,0,0,0,0.00247154329674532,0,0,0,0,0,0,0
X600276.SH,0,0,-0.42989279292182,0,0,0,0,0,0,0,0.0327034574106217,0,0,0,0,0,-0.122527964056685,-0.0997082824614657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52162893828477,0,0.111932849372152,0,0,0.0460700762635593,0.0377354217303546,0,0,0,0,0.0693613163533269,0,0,0,0,0,0,0,-0.0432168411711179,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861107389866042,0,0,0,0,0,0,0,0,0.0561397455149091,0,0,0,0.21532271587079,0,0,0,0.00442602545971139,0,0,0,0,0.220804802648726,0,0,0,0,0.13845927421707,0,0.051902857532066,0,0,0,0,0,-0.0730895429083855,0.0886354807518967,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0701477496292281,0.0845546503893836,0,0,0,0,0,0,0,0,0.014196749279073,0.104478685385929,0,0,0,0,0,0,0,0.0980983542467987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570738823145512,0,0,0,0,0,0.0433388154982708,0,0.0772355021387597,0,-0.00940357526034147,0.0343810682397403,-0.0230302532243479,0,0,0,0,0
X000651.SZ,0,0.0746227690622619,0,0,0,0,0.216421467699765,0,0,0,0,0,0,0,0,0,0,0,0.144637415012278,0,0,0.0149153553205919,0,-0.0169631434345101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744291244552546,0,0,0,0,0.0775080266544171,0,0,0,0,0,-0.0374873828772168,0,0.00752148339702142,-0.024565724085547,0,0,0,0,0,0
X002304.SZ,0,0.500592158940085,0,0.110461141187615,0.0172903346866791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111664809115956,0,0,0,0,0,0,0,0,0,0,0,0,0.0281164213882562,0,0,-0.0958787492280015,0,0,0,0,0,0,0.0135553056290664,0,0.0706257675248369,0,0,0,0,0,0,1.0842021724855e-19,0,-0.000561699846947814,-0.060301714353573,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0853704172713807,0,0,0,0,0,0.190032588779594,0,0,0,0.118869590522159,0,0,0,0,0.0107152227691897,0,0.108870201908418,0,0,0,0,0.121912821127725,0,0,0,0,0,0,0,0,0,0,0.0122951509911512,0,0,0,0,0,0,0,0,0,0.034052051666819,0.012880782373985,0.0948319868330848,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.023044168589631,0,0,0,0,0,0,0,0,0,0.203475383496444,0,0.0342066440079496,0.0623238772544883,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0482367638285954,0,0,0,0,0,0,0,-9.3301510607816e-05,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.00671523370423362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158451615357039,0,0,0,0,0,0,0,0.00397094252439641,0,0,0,0,0.25943826614249,0,0,0.0113184521572418,0,0,0.195370155216084,0,0,0,0,0,0,0.0427527134322457,-0.0407691226851696,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.323778934907763,0.00755262084626992,0,0,0,0,-0.10690881958774,0,0,0,0,0,-0.0964043912839234,0,0,0,-0.0363208369741404,0,0,0,0,-0.189138622328306,0,-0.00761549328884645,0,0,0,0.0710594401633887,0,0,0.0422970867565692,0,0,0,-0.0552880242658373,0,0,0,0,0,0.0141933267653427,-0.00821981018459515,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.109967272894911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17185169498744,0,0,0.0486744936383222,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.206256808797141,0,0,0,-0.0103014461453941,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.414188258556131,0,0.0410340548944169,0,0,0,0,0,0,0,0,0.0237055743287802,0,-0.0242225375642168,0,0,0,0,0,0,0,0.0161192280928758,0,0,-0.00538047903806504,0,0,0,0,0,0,0,0,0.0776131818329906,0.021805267098812,-0.031907876029015,0,0,0.0253764069984461,0,0,0,0,0,0,0.0308767325197915,0,0,0,-0.00598282027203222,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45061917844515,0,0,0,0.366996376940083,0,0,8.67361737988404e-19,0,0,0,0.0645775024504897,0,0,0,0,0.205515743482103,0,0,0,-0.0683844312466329,0.0295536107907445,-0.139493269730147,0,0,0,0,0
X002371.SZ,0,0,0.117837438552927,0.0247065407664087,0,0,0.0224894957328831,0,0,0,0,0,0,0,0,0,0.255398901663595,0,-0.17591838568606,0,0,0,0,0,0,0,0,0.454930471615326,0,0,0,0,0,0,0.140048239367608,0,0,0,0,0,0,0,0,0,0,0.0549027959945604,0,0,0,0.0747051441964915,0.0335036456667593,-0.0576846129995472,0.0417079952196426,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.106118473811545,0,0,0,0,0,0.14046624018991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121659544358185,0,0,0,0.0117274956905659,0.26742438208068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477802570457814,-0.0422730762738588,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0238316048841863,0,0,0,0,0,0,0,0,0.0123633159056846,0,0,0,0,0,0,0,0,0.105622982466157,0,0,0,0,0.241470063364351,0,0,0.017011254037493,-0.0132490627567656,0,0,0,0,0,0,0.104182392488617,0.254405886139079,0,0.00641933636934566,0,-0.160882598055762,0,0,0,-0.00325186480298892,-0.0135856796860457,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0323506297469905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265848322545267,0,0,0,0,0.226130264290867,0,0.000673357692808676,0,0,0,0,0,0.176054593670282,0,0,0,0,0,0,0,0,0,0.250976791982801,0,0,0,0,0.0161804575251545,0,0,0,0,0,0,-0.000273219546854372,0,0,0,0,0,0,0
