,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X600703.SH,X000338.SZ,X000568.SZ,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X300124.SZ,X002236.SZ,X002008.SZ,X600498.SH,X002456.SZ,X600487.SH,X002007.SZ,X000100.SZ,X300146.SZ,X000661.SZ,X002179.SZ,X000625.SZ,X600566.SH,X600867.SH,X000596.SZ,X600809.SH,X002180.SZ,X600177.SH,X000157.SZ,X300142.SZ,X002294.SZ,X002506.SZ,X300136.SZ,X600089.SH,X600066.SH,X000977.SZ,X600372.SH,X002241.SZ,X600522.SH,X000981.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0062790565552437,0.789961127126905,0,0,0.0428465788475458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976263674859636,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984696564798364,0,0.0148648485893383,0,0,0,0,0,0,0,0.0173555904139293,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.2516522605412,0,0,0,0,0,0,0,0,0,0.14601252795531,0,0,0,0.156292360621823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558644451042403,0,0,0,0,0,0,0,0,0,0.0866918538174416,0,0,0,0,0,0,0.00932372745469081,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0412030329999201,0,0,0,0,0,0,0,0,0,-0.132533321073614,0,0,0,0,0,0,0.611215998734769,0.148300919936847,0.0960884462099077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13857402999383,-0.00202309126898704,0.0761710758515958,0,0,0,0.0620550770998648,0,0
X600276.SH,0,0,0.0847642957968308,0,0,0,0,0,0,0.0393710550873649,0,0,0,0,0,0,0.408373044870701,0,0,0,0.0164661727089137,0,0,0,0,0,0,0,0,0,0,0.0513442535663059,0.0425658127066065,0,0.0469185342627517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552364469345895,0,0,0.0110593302381325,0,0,0,0,0,0
X000651.SZ,0.224327763741265,0,0.0467659942668494,0,0,0.153515599527717,0,0,0,0,0,0,0,0,0.0943442400748162,0,0.0950806172212071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879889521779104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341536386512654,0.000448991996536923,0,0,0,0,0,0
X000858.SZ,0.0501215015758418,0.00824381703284588,0,0,0.0192709277360794,0,0.185576052950535,0,0,0,0,0,0,0,0.0479368443207961,0,0,0,-0.00878348112377956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203261956797034,0.323597071116793,0,0,0,0,0,0,0,0,0.0571645499918687,0,0,0,0,0,0,0,0.0181643941435867,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320376422878701,0,0,0,0,0,0,0,0,0,0,0,0,0.0051987760490141,0,0,0,0,0.0496969772616651,0.291851650576688,0.376574401653865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377085178264392,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305503367861429,0.215397920632727,0,0,0,0,0,0,0,0,0,0,0.1273479956068,0,0,0,0,0,0,0,0,0.00152198121973484,0,0,0,0,0,0,-0.00829737764518163,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.292143911185576,0.0105034735275538,0,0,0,0,0,0,0,0,0,0,0,0,0.0407476124148441,0,0,-0.0132508220951366,0,0,0,0,0,0,0,0,0,0.0485011599558877,0,0,0,0,0,0,0,0,0,0,0.138487889962683,0.244837114148703,0,0,0,0,0,0,-0.0245268432169974,0,0,0,0,0,0,0
X000063.SZ,0,0,0.136815737459794,0,0,0,0,0,0,0,0,0.190013932021744,0,0,0,0,0,0,0,0,0.0414280640392825,0,0.229314347711634,0.173076519044869,0.231647140385675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289365063747516,-0.0321539108337352,0,0,0,0,0,0
