,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X000661.SZ,X600031.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600690.SH,X600809.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X002236.SZ,X300003.SZ,X601877.SH,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X300136.SZ,X000625.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X600118.SH,X002179.SZ,X601799.SH,X002185.SZ,X002008.SZ,X002463.SZ,X000021.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0.0971859767636174,0,0,0,0,0,0,0.194603051867246,0,0,0.0699105494716877,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0473986048560928,0,0,0,0,0,0.0765798055461737,0,0,0,0,0,0.214440714087645,0,0,0,-0.000242329853672498,0.000849890637493383,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128022967362649,0.0382266362277402,0,0,0,0.0316415247984509,0,0,0,0,0.0952264649957781,0,0.01918284824158,0.0394958046743917,0,0,0,0,0,0,0.043229194581585,0,2.16840434497101e-19,-0.000170998073181344,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.166387991594775,0,0,0.12948231974607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830686334550519,0.115504696717477,0.00166302183579016,0,0,0,0,0,0,0,0,0.0417561527698744,0,0,0,0,0,0,0,0,0.01689739435488,0.101537728881599,0,-0.00734905369182218,0,0,0,0,0,0,0
X600809.SH,0,0.374705346142639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134077622509446,0.111018339681968,0.0866093593019016,0,0,0,0,0,0,-0.0190478424948231,0,0,0,0,0,-0.0547592087716766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471789093794644,-0.00761746511851116,0,0,0,0,0,0
X002241.SZ,0,0,0,0.451091501385021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960949001288783,0,0,0.108058702854704,0.0526040709892406,0,0,0,0.0482199423138108,0,0.0101334248313959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005276418353956,-0.00220083786647684,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0238691029951081,0,0,0,0.0563521677254637,0,0,0,0,0.0123852159107394,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0691134475014101,0,0,0,0,0,0.0333013972154946,0,0,0,0,0,0,0.0306980469885221,0,0,0.0539730594915034,0,-0.0022931152040474,-0.00443865166485086,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0975835945016501,0,0,0,0,0,0,0,0.0101462081776389,0,0,0,0,0,0,0,0,0.0834798043205773,0,0,0.291417565950029,0,0,0,0,0,0,0.113327658741963,0,0,0,0.0720056619335639,0,0.0333621280670824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.0689037361177977,0,0,0,0,0,0.0591211522266386,0,0,0,0,0,0,0,0.556326301916546,0,0,0,0,0,0.111984116783586,0,0.0677818855617749,0,0,0,0,0,0,0,0,0,0,-0.0590484248139218,0,0,0,0,0,0,0,0.0397734250641596,0,0,0,0,0,0,0,0,-0.00353912622454964,-0.0280047750384436,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.219667690911178,0,0,0,0,0,0,0,0,0,0,0,0.471022352304396,1.73472347597681e-18,0,0,0,-0.0399168300221393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238739596936101,0,0.299489077600724,0,0,0,0,0,0,0,0,0.00499331584102226,-0.00661974445495271,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.121811376845598,0,0,0,0,0,0,0,0.0791802628871674,0,0,0,0.470234174123192,0,0,0,0,0,0,0,0,0.120180583974486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101445643688543,0,0,-0.0461583435334986,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31746910044436,0,0.213846131233495,0,0,0.02449803249094,0.163318104121295,0,0,0,0.167593369109693,0,0.0316950502649207,0,0,0,0,0,0,0,0,0,0,0,0.0609863523544021,0,0,0,0,0,0,0,-0.111186113144324,0.0124609544947785,0.0171181815901826,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095578455387375,0,0.0221061561721764,0,0,0,0,0.051410907596522,0,0.0647024205688631,0,0,0.215805022890207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199893518028527,0.345822533657318,0,0,0,0,0,0,0.0116893866703609,0.0220725388426586,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018315450119989,0,0.0890567295728145,0,0,0,0.0602853241484223,0.00524844130912371,0,0,0,0,0,0,0,0.214300791649926,0.0480377531755797,0,0,0,0,0.0228075664753549,0,0,0,0.108886694849232,0,0,0,0,0,-0.170280867454009,0,0,0,0,0,0.0510660884183069,-0.0216993559072288,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0992806027900164,0,0.563936939748678,0,0,0,0,0.0544289143751582,0,0.0613551904972569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844711269578317,0,0.0390080907335896,0,0,0.00745657739396606,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0323012046105635,0,0,0,0,0,0,0,0,0,0,0,0,0.033764797273432,0,0,0,0,0,0,0,0.241393862657807,0,0,0,0.0514945522718545,0,0,0,0,0,0,0.0716229553040701,0.199940521361387,0.262439561363666,0,0,0,0,0,0,0,0.0943530932840293,-0.0904151004411214,0,0.236210074335647,0,0,0,0.00287829911940262,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0271629382330108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238305041461413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146749289121075,0,0,0,0,0,0,0,0.0886732568871682,0,0,-9.49988571443331e-05,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182416035487817,0,0.486155300676593,0,0,0,0.045060166978278,0,0,0,0,0,0,0,0,0,0.174479607827863,0,0,0,0.0782935172551932,0,0,0,0,0.189973167754019,0,0,0.180922117527696,0,0,-0.0144272887467855,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.113960933848058,0.175236657612586,0,0,0.114230003160385,0,0,0,0,0,0,0,0,0,0,0.120988577542106,0,0,0,0,0,0.058374443323867,0,0.0224335955599515,0,0,0,0,0,0,0,0,0.259749556735912,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125770412685599,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.321151271501042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033564308382889,0,0.028655884514728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114587620126603,0,0.069804942077106,0.0473792101911175,0,0,0,0,0,0,0,0,0.0015982942944786,-0.0074351321503507,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.201983721380486,0,0,0,0,0,0,0,0,0,0.0503695805836118,0.0432463209615525,0.05318172188862,0,0,0.0351154721153811,0,0,0,0,0.00899740832697192,0,0,0,0,0,0,0.107923330817952,0,0,0,0,0,0,0,0,0,0.23084407776273,0,0,0,0,-0.0340948496141269,-0.00260643418314589,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871964465591007,-5.42101086242752e-20,0,0,0,0,0.0791506074203052,0,0,0,0,0,0,0,0,0,0.088794269498163,0,0,0,0,0.0560865822199707,0,0,0,0,0.120844307373033,0,0,-0.0159389023702988,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0314045881561247,0,0.157086342698353,0,0,0,0,0,0,0,0,0.0687195923031349,0,0,0,0,0,0.0119854731084702,0.0328861625310925,0,0,0,0,0,0,0,0,0,0,0.161290444798902,0,0.059972204260177,0,0,0,0,0,0,0.00533243954646327,0,0,0,0,-0.00471975070581095,-0.0101608521463345,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578689873662997,0,0,0.0790913623449276,0,0,0,0,0,0,0,0.143275890403675,0,0.298686067105928,0,0,0.0379667969252744,0.0526517960807173,0,0,0,0,0,0,0,0,0,-0.009049049251883,0,0,0,0,0,0
X600183.SH,0,0,0,0.014053966039229,0,0,0,0,0,0,0,0,0.0353289922932007,0,0,0,0.00896419671507824,0,0.135995599105839,0,0,0,0,0,0,0.141643745428321,0,0,0.0562708662275726,0,0.0588821405403759,0,0,0,0,0,0,0,0,0.0826867070026538,0,0,0,0,0,0,0,0.22987637105095,0,0,0,0.0130438216632128,0.0106757055395536,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358213415232899,-0.0605162746554366,0,0,0,0.085446586789762,0,0,0,0,0,0,0,0.0793151375178392,0,0,0,0,0.489477077524451,0,0,0.0719623520746584,0.111106382688392,0,0,0,0,0,0,0,-0.0212134746011267,-0.00114503181266512,0,0,0,0,0,0
X300136.SZ,0,0,0,0.174854690719243,0,0,0,0,0,0,0,0,0.0639701779211479,0,0,0,0.337836817513871,0,0,0,-0.104355852611968,0,0,0,0.0148377417844028,0,0.18462814591378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259913612022408,0,0,0,0,0.0260838864623522,-0.0121333123286159,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122871581022581,0,0,0,0,0,0,0,0,0,0,0,0,0.0842715772558345,0,0,0,0.289968961990814,0,0,0.137777399202774,0,0,-2.16840434497101e-19,0.0251056138559529,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0355215390462567,0,0,0,0,0.0264091987094903,0,0,0,0,0,0,0,0,0.0273064675428336,0,0,0.0545088071901446,0,0.0142444257718741,0,0,0,0,0.185083390265094,0.318546818048544,0,0,0,0,0.110202910931205,0,0,0,0,0,0,0,0,0,0,0.0181759611712656,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124355902863965,0,0,0,0,0,0,0,0.273326368981814,0,0,0.0419687039722029,0,0,0,0,0,0,0,0,0,0.276279964083507,0,0,-0.0416128459074662,0,0,-0.0260135843050034,0.0327475023657648,0,0,0,0,0,0,0,0,-0.0114755617999593,1.73472347597681e-18,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196165848850028,0,0,0,0,0,0.0452796415820474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791082501346077,0.2475640427812,0,0,0.0969002002317936,0,0,0.219297884086846,0,0,0,0,0.00870104038168159,0.0124047259850704,-0.00476543046370244,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103411515546797,0,0,0,0.0756554550664946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395528782902018,0,0,0,0,0,0,0,0.001261701035793,-0.02103100980374,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276373240763291,0,0.0130542340338392,0.0341740403527691,0,0,0.0248710842779069,0,0.0571054737920674,0,0.109150280855266,0,0,0,0,0,0,0,0.0325696694652749,0,0,-3.46944695195361e-18,0.0421249386430938,0,0,0,0,0,0,0.058233264604688,0,0.0255102736935675,-0.0165096861204018,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.213632377825653,0,0,0,0,0,0,0,0,0,0.1558039048399,0,0,0.0565452211136478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309236474389923,0,0,0,-0.0191549857423484,0,0,0,0,0.0176396204831313,0.0159916781538608,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208530353198701,0,0,0,0,0.116583161809556,0,0,0,0,0,0,0,0,0.275877879671361,0,0,0,0,0,0,0,0,0,0,0.169800606772558,0,0.305625037948295,0,0,0,0,0,0,0,0,0,0.00460446380127283,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0308425293628575,0,0,0,0,0,0,0,0,0,0.053074363903679,0,0.0671037586096354,0,0,0,0,0,0,0,-6.93889390390723e-18,0.13423078025953,0,0,0,0,0,0.112605081884144,0,0,0,0,0,0.175543945996144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250456178099964,-0.00187168993528911,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0198326587443584,0,0,0,0,0,0.017667102326899,0,0,0,0.0118774876948054,0,0,0,0,0,0,0,0.0476776963009708,0,0,0,0,0.456197023087071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240499468497197,0.00521337248188792,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0.156193905932174,0,0,0.116328010269183,0,0,0,0,0,0,0,0.0553523638227928,0,0,0.0401040373247575,0.0775023835145283,0,0.287414515680654,0,0,0,0,0,0,0,0,0,0,0,0.104325746369882,0,0,-0.272542968767104,0,0.0433800880390254,0,0,0,0,0,-0.0270203279220983,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.0677331418936633,0,0,0,0,0,0.132850927588706,0,0,0,0.193824809604007,0,0,0,0.0564241719396419,0,0,0,0.0437045552822498,0.0249722534730764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105609657523496,0,0,0,0,0,0,0,0,0.0258953904214428,0.0165758981029739,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.192714045538183,0,0,0,-0.0411256041860539,0,0,0,0,0,0,0.0497553241843984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227494212635745,-0.056072962770306,0.0171169901350688,0,0,0,0,0,0,0,0.169316709965593,0,0,0,0,0,0,0,0,0,0.166597734245516,0,0,0.0129952442037973,-0.0401770458886956,0,0,0,-0.232942410594297,0,0
Slope,0,0,0,0,0.535106167906259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198818511166712,0,0.872573028185617,-1.73472347597681e-18,0,0,0.208898265303958,0,0,0,0,0,0,0,0,0,0,0,-0.37578631425575,0,0,0,-0.0573833900632805,0,-0.625152702682176,0,0,0,-0.25762583326178,0.0392188083890547,0,0,-0.114630962357433,0,0,0,0,0,0
TED,0,0,-1.96377549110143,-1.49472066146902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557051161373326,0,0.173377507840801,0,0,2.08834111755202,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0297033641342983,0,0,0,-1.13452626499779,0.0344256068904224,0,0,0,0,-3.92046201105472,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0387958141017579,0,0,0,0,0,0,0,0,0,-0.0224406877189534,0,0,0,0,0,-0.0149585174189806,-0.11198397668167,0,0,0.0145424638214978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001109603051548,0,-0.0278330227973423,0,0,-0.00106203817937939,-0.0104711073148503,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0171144456116291,0,0,0,0,0,-0.117470053858372,0,0,0,-0.0746056157229394,0,0.00959677706698961,0,0,0,0,0,0.122554598482069,0.0412324329923641,0,0,0,0,-0.0956327857914513,0,0,0,0,0,0,0,0.0692431575829157,0,0,0,0,0,0,0,0,0,-0.00786790502040618,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000947928011715466,0.0025830378857534,0,0,0,0,-0.0198905043525367,0,0,0,0,-0.00395381390054742,0,-0.00286250214938715,0,0,0,0,0,0,0.00223653834775242,0,0.0160481745102396,0,0,0,0,0,0,0,0.0268535824876194,-0.0062643477722462,0.00518968555113215,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0334019071757929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356391402105365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281572182251304,-0.0164274622715625,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277079457126389,0,0,0,0,0,0,0,-0.00195655908479893,0,0,0,0.000231829234142645,0,0,0,0,0,-0.00110404997655365,0,0,0,0,-0.00330860615601118,0.00181439625672468,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156569733469729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00289958379768788,0.0102735258390075,0,0,0,0,0,0,0,0.0109582125786071,-0.0104345102075292,0,0,0,0,0,0
