,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600031.SH,X600271.SH,X000100.SZ,X600118.SH,X000559.SZ,X600066.SH,X600372.SH,X002292.SZ,X000157.SZ,X002241.SZ,X002475.SZ,X600089.SH,X600741.SH,X002236.SZ,X000338.SZ,X300124.SZ,X300003.SZ,X002465.SZ,X600839.SH,X002129.SZ,X000568.SZ,X600177.SH,X002294.SZ,X002506.SZ,X600867.SH,X002074.SZ,X002276.SZ,X000977.SZ,X000869.SZ,X300146.SZ,X000800.SZ,X600498.SH,X600582.SH,X002008.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.13544480770111,0,0,0,0,0.0936359654336794,0.313130167142193,0,0,0.00419598547176965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027715405203399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276447413529826,0,0.00391787458792232,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.15849306328966,0,0.385352175366336,0,0.0971386864436551,0,0,0,0,0,0,0,0,0,0,0.135920842555388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398385598967264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0798897026209546,0,0,0,0,0,-0.0433313237969099,0,0,0,0,0,0,0.229845022955417,0,0.156766020696363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112011045074595,0,0,0.0880372221680949,0,0,0,0,0,0,0.0440100352892908,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.01739954541419,0,0,0,0,0.0111475715539411,0,0,0,0,0,0.0452998111063895,0,0.0823750623675646,0,0,0.0126594593316343,0,0,0,0,0.0945204244248655,0,0,0,0,0,0,0,0,0,0.0396618012361473,0,0.0580670455183513,0,0.0723801034510293,0,-0.0198517138236106,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0260699619500504,0,0,0.211747300416739,0,0.0209485027894882,0,0,0,0.0514884692313675,0,0.0192463275156184,0,0,0,0,0,0,0,0,0.074511520726965,0,0,0,0,0,0,0,0.0367253237762385,0,0,1.73472347597681e-18,0,0.0943347859535686,0.110767386235105,0,0,-0.0279896553511263,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.129462803280677,0.0501390305781851,0,0,0,0,0,0,0,0,0,0,0,0,0.0160071227999132,0,0,8.67361737988404e-19,0,0,0,0,0,0.0414394216829717,0,0,0,0,0,0,0.0602845615565167,0,0,0,0,0.166688042760413,0,-0.00295101980779481,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.160920966919529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129224043298036,0,0,0,0,0,0,0,0.406477810859378,0,0,0,0,0,0,0,0.123497112975753,0,0,0,0,0,0,0,-0.00428306380910988,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.246544851989019,0,0,0,0.201021164414045,0.0690663613992374,0,0,0,0,0.0516469412208554,0,0,0,0,0.0450091495654732,0,-8.67361737988404e-19,0.0375801482604755,0,0.0369679238906002,0,0,0,0,0,0,0,0.0370748290012612,0,0,0,0,0,0.0682021761307073,0,0,-0.00121351653057044,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0682296487719945,0,0,0,0,0,0,0,0,0,0,0.0913705423034371,0,0,0.226124753406953,0,0.274165674191747,0,0,0,0,0.042835102231117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.0614978729971383,0,0,0.0567604471262356,0,0,0,0.0177803357460366,0,0,0,0,0,0,0,0.245258362611618,0,0,0.0832433089485821,0,0,0,0,0.000266690028386269,0,0,0,0,0,0.018195212458348,0,0.221751523911954,0,0,0,0,0,0,0,-0.0286417813049331,0,0,0,0,0,0,0
X600703.SH,0,0.169077833449103,0,0,0,0,0,0,0.302561300331971,0,0,0,0.142186455770416,0,0,0,0,0,0,0,0,0,0,0,0.0781915347082509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124803945062707,0,0,0,0,0,-0.0304410512300419,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169965686960446,0,0,0,0,0.361326607975624,0,0,0,0,0,0,0,0,0.00032490178967675,0.0291896357361983,0.00316333188957938,0,0,0,0,0,0,-0.0131520428447369,0.0112963172682765,0,0,0.0548891478159083,0.0156329132580506,0,0.191284142465029,0,0,-0.00859898821448098,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101299228461094,0,0.0497147564691806,0,0,0.345088588599815,0,0,0,0,0,0,0,0.116274307299722,0,0.0105827067059348,0,0,0,0.0390879951997626,0,0,0,0,0,0,0.147023118850538,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0149055865448728,0,0,0.218898957633822,0.113856049725342,0,0,0,0.132394915336805,0,0,0,0.0551849083411322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029776944989026,0,0,0,0.0956068442078787,0,0,0.0147150650820377,0,-0.0353106020525541,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266536590893692,0,0,0,0,0,0,0,0,0,0,0.295030668782284,0,0,0,0,0,0.0559726633997502,0,0,0,0.143667370755844,0,0,0.0744014777178574,0,0,0,0,0,-0.0136513409407285,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0153109157372137,0.337443689936825,0,0,0,0,0,0.0159614417298014,0,0.18550512966413,0,0,0.00308934614074386,0,0,0,0.0822085556172686,0,0.00309639463808206,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.169213547737191,0,0,0,0,0,0,0,0,0,0,0,0,0.223584983683977,0,0.020018017807635,0,0,0,0,0,0,0,0,0.0458617039318202,0,0,0,0.0421080885706043,0,0,0,0,-1.73472347597681e-18,0.0963078209312539,0,0,0,0,0,0.0253309678154231,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316028410310138,0,0,0,0,0,0,0,0,0,0,0,0.3968681091002,0,0,0,0.112210190965882,0,0,0,0.00148502904055382,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224297885405934,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178744982450436,0,0.431305991572824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.163192369784771,0.123796282646901,0.0246575600632136,0.0289333587424856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932644420463728,0,0,0,0.0133818469399866,0,0,0,0.14945666086555,0,0,0.0549718577584918,0,0,0.0881711597882992,0,0,-0.0284434519624961,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125444910051118,0.100552118323286,0,0,0.326882815357187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287106363666154,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0.148370568673018,0,0,0,0,0,0.00348279206242991,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0.0675787055914637,0,0,0,0,0,0,0,0.494791069483769,0,0,0,-0.0551094039165139,0,0,0,0,-0.0191729759056725,0,0,0,0,0.257688035906172,0,0,0,0,0.0299173996337213,0,-0.00736175964138401,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.158497006010769,0,0,0.0317230050240957,0.0192043075945428,0,0,0.0896655621370946,0.040874534572864,0,0,0,0,0,0,0,0,0,0.0112755739698657,0,0,0,0,0.056437150897808,0,0,0,0,0,0,0,0,0,0.0850992732097544,-8.67361737988404e-19,0,0,0.121878865582448,0,0,-0.00947067365406444,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0342090798080126,0.31885977055458,0.291124233874317,0.0254406905747088,0,0,0,0,0.00431226292347638,0.0187350180548404,0,0.0346420171870346,0,0,0,0,0,0,0,0,0,0.00317194722686662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070793117267971,0,0,0,0,0,-0.0128994960043127,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0617440212801265,0,0,0,0,0.0406196840765957,0,0,0,0,0,0,0,0.0676990177280194,0.11327833751711,0,0,0,0,0.124082932200524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237826011401342,0.0088427709917426,0.00967747742583308,0,3.46944695195361e-18,0,0,-0.0315504969265122,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0579588883962667,0.0343421017580199,0,0,0.0794061517105417,0,0,0.0231811842945674,0,0.08081117401216,0,0,0,0,0,0.107910737217196,0,0,0,0,0,0,0.0904938134841458,0,0,0,0,0,0,0,0,0,0,0.011351511259903,0,0,0.280129698751797,0.0383998302037183,0,-0.00959286286449103,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306395626710384,0,0.026367292423764,0,0,0,0,0,0,0,0,0,0,0.00285196389357831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290834325773944,0.0960195782306511,0,-0.0148737910895348,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.171454048797506,0,0,0,0,0,0,0,0,0,0.392279552653818,0,0,0.104824886845038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105881257382152,0,0,0,0,0,-0.0174809638813693,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495937062784718,0,0,0,0,0,0,0,0,0,0,0,0.032514215784145,0,0,0.0502189816606074,0.0987381619702949,0,0,0,0,0,0.0164700832379226,0,0.0352007008089544,0,0,0,0,0,0.156364035685028,0,0,-0.014944187995367,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139015957355149,0,0,0,0,0,0,0,0,0,0.230389614752755,0,0,0,0,0,0.164474295097357,0,0,8.67361737988404e-19,0.196301621604652,0,0,0,0,0.195264804377705,0,0,0,0,-0.125846295313931,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878068958868038,0,0,0,0,0,0,0,0,0,0,0,0.0414919055135198,0,0,0,0,0.119890796252129,0,0,0,0.103921935870505,0,0,0.155789031080055,0,0,0.113572815206671,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.31061905083787,0.039055244806126,0,0,0,0,0,0,0.00990283120335864,0.0493335205981885,0,0,0,0,0,0,0,0.0559563029354343,0,0.0909455446137916,0,0.0520863421632385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924375583191882,0.050028129676421,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.136277855168151,0,0.258033421117955,-6.93889390390723e-18,0,0,0,0,0,0,0,0.177838063478674,0.0546758731257431,0,0,0,0,0,0,0,0.00700571222391464,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0582682318670551,0,0,0,0.0609320971903614,0,0,0,0,0,-0.0220636736284432,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.170465865935324,0.043731955724418,0,0,0,0,0,0,0,0,0,0,0,0.0273746185528799,0,0,0,0,0.0261976582806722,0,0,0,0.133170060839289,0,0,0,0,0,0,0.00529097392737226,0,0,0.0230194578580253,0,0,0,0.0378027847670397,0,0,-0.0101368274148316,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233088759986642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101485751051531,0.123797609511952,0,0,0,0,0,0,0.164148227039395,0.0921073100518877,0,0,0.127201950647162,0,0,0,0,0,-0.0360046625848833,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.0991893551517797,0,0,0,0,0,0,0,0.132160698192482,0,0,0,0,0,0,0,0,0,0,0.0656715696198518,0,0,0.215069682678599,0,0.0549872426736438,0,0.13962887328777,0,0.02515661593437,0,0.0882311536803601,0.0401799343609137,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265023085102634,0.407244769622399,0,0,0.0145999289744096,0,0,0,0,0,0,0,0,0,0.0158870792457224,0,0,0,0,0,0,0,0,0,0.0351477842826352,0,0,0,0,0,0,0,0,-0.00531348289985373,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131689795170338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735031538529797,0.294959327466571,0,0,0,0.135727113312381,0,0.0303257872687998,0,0,0,0,0,0,0,0,0,0,0,0.0318347534788393,0,0,0,0,0,0
