,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X300124.SZ,X601877.SH,X002456.SZ,X000625.SZ,X600271.SH,X600487.SH,X600066.SH,X600809.SH,X000100.SZ,X002241.SZ,X600867.SH,X002294.SZ,X000981.SZ,X600566.SH,X600522.SH,X002179.SZ,X300136.SZ,X002508.SZ,X300142.SZ,X000157.SZ,X600089.SH,X600498.SH,X000050.SZ,X002049.SZ,X000977.SZ,X600177.SH,X600707.SH,X600584.SH,X000596.SZ,X000661.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0.0226117733501228,0,0,0.190300808895692,0,0.184536687962731,0,0,0,0,0,0,0,0,0,0.00891488024492119,0,0,0,0,0,0.0298208439502092,0,0,0,0,0,0,0,0,0,0,0.0109010034663564,0,0,0,0,0,0.0315501736607294,0,0,0,0,0,0,0,0,0,0,-0.00962442249016042,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0106980776641365,0,0.171267749018278,0,0,0,0.0993479979800481,0,0,0,0.0353535769877664,0,0,0.100845360497977,0,-0.06847746639225,0,0,0.0592273111006215,0,0,-0.0611461535824516,0,0,0,0,0,0.114454283063773,0,0,0,0,0.0376428246411783,0.272264204112332,0.0989553565198963,0,0,0,0,0,0,0.0466768518276314,0,-0.0120644904805099,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.161424243257575,0,0,0,0.0540358299504098,0,0,0,0,0,0,0,0,0,0,0.122113966479367,0,0,0.216484000875239,0,0,0,0,0,0,0,0,0,0,-0.0720345934683586,0.204016820544847,0,0,0,0,0,-0.0368676683949496,0,0,0,0,0,0,0,0,-0.0212501097296998,8.67361737988404e-19,0,0,0,0,0,0
X002294.SZ,0,0,0,0.233365897001392,0,0,0,0,0.119345618592506,0,0,0,0,0,-6.93889390390723e-18,0,0,0.18369961312907,0.116422421073694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324398782398862,0,0,0,0,0,0.176349074870436,0,0,0,0,0,0,0,0,0.0271211125920769,0,0,0,0,0,0,0
X000981.SZ,0,0,0.0526052463513912,0,0,0,0,0,0,0,0,-0.0409340122838106,0,-0.0271841604305332,0,0,0,0,0,0,0,0,0,0,0.0731380837408716,0,0.0615638261623972,0,0,0.047263024151143,0,0,-0.0866046701328783,0,0,0,0,0,0,0,0,0.0317846330053759,0,0,0,0,0,-0.0284547079485175,0,0.11890624959662,0,-0.0261238979820948,0.0219482446459183,0,0,0,0,0,0
X600566.SH,0.0383242100744709,0,0,0,0,0,0.0539911861805486,0,0.155152764143411,0,0,0,0,0,-0.0499650445444357,0,0,0.125450478453759,0,0.0916452426240643,0,0,0,0.0918249508684903,0,0,0,0,0,0,0,0,0,0,0.00213086693438932,0,0,0.178496973747012,0,0,0,0,0,0.0411562828583959,0,0,0,0,0,0,0,0,-0.0279722349484554,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.146694193379072,0,0,0.174670294409964,0,0,0,0,-0.00331687242796272,0,0,0.210722821765055,0,0,0,0,0.041530615392142,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547822889423946,0,0,0,0,0.0756704268892907,0.0608163563766074,0,0,0,0.000252200722102872,0.0228455586051125,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0215293144548882,0,0,0,0,0,0,0,0,0.12437911548493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285371026182024,0,0,-0.0860279182079675,0,0,0,0,0,0,0.180566122852001,0.0599578564095274,0,0,0,0,0,0.00297019665862663,0,0.00968247747038833,0.0286541589080975,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0145910984830962,0,0,0,0,0,0,0,0,0,1.09415983158692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222231805731143,0,0,0,0,0.0472217285587029,0,0,0,-0.0317949519160537,0.0470817063985905,0,0,0,0,0,0
X002508.SZ,0,0,0,0.152857253164972,0,0,0.17025576527263,0,0,0,0,0,0,0,0,0,0.0694318761224386,0,0,0,0,0.0596014231331562,0,0,0,0,0.159411288075525,0,0,0,0.0445177741559085,0,0,0,0,0.108810407782301,0,0,0,0,0,0,0,0,0,0,0.00671425782396003,0,0,0,0,0,-0.0213753846973383,0,0,0,0,0,0
X300142.SZ,0,0,0.11704784970162,0.119880808713217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211019533630567,0,0,0,0,0,0,0,0,0,0,0,0,0.102590277789113,0,0,0,0,0,0,0,0,0,0,0.112989329129854,0,0,0,0,0,0,0,-0.0202929438665407,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0657863161030458,0,0,0,0,0,0,0,0,0.192136445903947,0,0.0644862042498307,0,0,0,0,0,0.04311171290527,0.0327270759853655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101849290553356,0,0,0,0,0,0,0,0,0,0,0,-0.00285582013950143,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0857873042313064,0,0,0,0,0,0,0.137360950483952,0,0,0,0,0,0,0,0,0.116700519395901,0,0,0,0,0,0,0,0,0,0.0185602112933992,0,0,0,0,0,0,0,0.121010669227788,0,0,0,1.0842021724855e-19,0,0,0.0301737898799933,0,-0.014758741444253,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.00823759357455166,0.172173520162374,0,0,0,0,0,0,0,0,0,0.0697036142950345,0,0,0,0,0,0,0,0,0,0.0941899708581715,0,0,0,0,0,0,0.0854620652887595,0,0,0,0,0,0.247331405922688,0.0422374113552419,0,0,0,0.174291943609215,0,0,0.0730415087023639,0,0.0536942601995632,-0.0215774264354118,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0052149233587147,0,0,0,0,0,0,0,0,0,0,0,0.292579641467398,0,0.250838234061927,0,0.158199410874684,0,0.0314260929309627,0,0,0.0607563236157508,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0250417771737466,0,0,0,0,0,0,0.0424239864611045,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0171507936003672,0,0,0,0,0,0.0671641397429293,0,-0.0403238051409947,0,0,0,0,0.418290384622596,0,0.131539352545281,0,0,0.236673342866167,0,0,0,0,0,0.0218299204489367,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.135244147498328,0,0,0,0,-0.061950208839558,0,0,-0.247180386525546,0,0,0.127780094332664,0,0,0,0,0,0,0,0,0,0,0.0254544861050695,0,0,0,0,0,0,0.18822275949826,0,0,0,0,0.212482153237364,0,0,0,0,0,0,0,0,-0.0143343975288422,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,-0.0434025837328647,0,0,0,-0.0195839811068186,0,0.0207433093728486,-0.0309573279279896,0,0,0,0,0,0,0,0,0,0,0.131236814135956,0,0,0,-0.0280524425345672,0,0,-0.0277414399626262,-0.0219139292963632,0,0,0,0,0.276588848929389,0.0274977819055269,0,0,0,0,0,0,0,0,-0.00318474301005722,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723286070651493,0,0,0,0,0,0,0,0,0,0.0792234584697317,0,0,0,0.0186120954848986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216249586491488,0,8.67361737988404e-19,-0.00822875813048768,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.195134993861161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112278343322208,0.0612125237942676,0,0,0,0,0,0,0,0.321019350355928,0.205742458239535,0,0,0,0,0,0.0569394322086145,0,0.00411940866219015,0,0,0,0,0,0,0
X000596.SZ,-3.46944695195361e-18,0,0,0,0.236032684081693,0,0,0.0265687898859522,0.138756322638639,0,0,0.398942476819959,0,0,0,0,0,0,0,0,0,-0.0440490447898288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666217650030957,0,-0.00683922672491307,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,-0.0610291405894241,0,0,0.160637525324048,0,0,0,0,0,0,0,0,0,0,0,0,0.00512159337391247,0,0,0.303442658262279,0,-0.371834748528795,0.169844881019341,0,0,0,0.120061370647718,0,0,0,-0.0812769314014141,0.0945232196509005,0.183989313238317,0,0,0,0,0.0812618186959892,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,-0.0344223924472649,0,0,0,0,0,0,0,0,0.0148998816560345,0,0,0,0.00204491980372486,0,0,0,0,0.0929045453189117,0,0,0,0,0,0,0,0,0,0,0,0,0.402543790146741,0.0296218747764015,0.114619216547579,0,0,0,0,0,0,0,0.0138973893917114,0.0196222184890781,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0964134816370379,0,0,0,0,0.0321380584585233,0,0,0,0,0,-0.0769032850174375,0,0,-0.0817463344152898,0,0,0,0.00672437566557269,0,0.0682452011188537,0,0.107139500425605,0,0,0,0,0,0,0,0,-0.241159250351381,0,0,0,0,-0.0252652005620011,0,0,0,0,0,-0.0273948458134002,0,0,0,0.0446046235801073,-0.0784422518410923,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15713183055878,0,0,0,0,0,0
TED,0,0,0,-0.085486025910831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475752696548551,0,0.0593125499641106,0,0,0,0,0,0,0,0.198445333020794,0,0,0,0,0,-0.0222482525678477,0,0.747319893319833,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0767232771013025,0,0,0.0702062278327299,-0.155456732423301,0,0,0,0.0680569176455992,0.154490961191572,0,0,0,-0.023408198797747,0,0,0,-0.0844130138217574,0.0430498306074256,0,0,-0.019988550247992,0,0,0,0,0,0,0,0,0,0,0,0,0.0600869765713975,0,0,0,0,0,0,-0.0243983247401797,0,-0.048569003225015,0.02394296368105,0,0.0250803580966333,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0302295737055369,0,0,-1.73472347597681e-18,0,0,0,0,0,0.157033773205259,0,0,0,0,0,0,0.0129319575672965,3.46944695195361e-18,0,-0.0723908677147065,0,0,-0.123655819719106,0,0,0,0,0,0,0,0,0,0,0,0,-0.028989005784255,0,0,0,-0.0715613602217951,0,0,0,0,0.0286447653995163,-0.0500827752144646,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524277583235551,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.00513698551909739,0,0.0111959973531609,0,0,0,0,0,0,0,0,-0.0207270361238949,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.00283837542904713,-0.00134201459361377,0,0,0,0,0,0.0130237014776284,0,0,-0.0180472656898216,0,0,0,0,0,-0.0353207972390855,0.0403850309181806,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00378498934319268,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268553428420513,0,0,0,0,0,0.000263861411166362,0,0,0,0,0,0,0,0.00746217128513692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320611913820387,0,0.00208389676550142,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.00542113995306485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040790489951732,-0.014880632589977,0,0,0,-0.00313689242388359,0,0,-0.00150857481133822,0,0,0,0,0,0,0,-0.0563909093070603,0.073608031930292,0,0,0,0,0,0
