,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X002241.SZ,X002236.SZ,X600031.SH,X000568.SZ,X000100.SZ,X600271.SH,X600118.SH,X600177.SH,X002475.SZ,X002292.SZ,X002456.SZ,X000338.SZ,X000559.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X002180.SZ,X600867.SH,X601877.SH,X600522.SH,X002294.SZ,X300124.SZ,X600498.SH,X600089.SH,X600487.SH,X002085.SZ,X002508.SZ,X002426.SZ,X002249.SZ,X000050.SZ,X600418.SH,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.246692940221482,0.0574780053922112,0,0,0,0.21562664413527,0,0,0.00634219673518177,0,0,0,0,0,0.011929405595228,0,0.110483988659744,0,0,0,0,0,0,0,0,0.0217037655536069,0,0,0.111518552299751,0,0.0370460709349547,0,0,0,0,0,0,0,0,0,0,0,0,-0.056914376142173,0,0,0,0.0273150163516465,0,0.0663930635189245,0,0,0,0,0,0,0
X600104.SH,0.159879358501398,0,0.131144250389906,0,0,0,0,0,0.431529677487317,0,0,0,0,0,0.0429579303950393,0,0,0,0,0,0,0,0,0,-0.0159117485397205,0,0,0,0,0,0,0,0,0.0154632689259865,0,0,0.0364965604440958,0,0,0,0,-0.0398063407052532,0,0,0,0,0,0,0,0,0,-0.0508387633404142,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0430011053398155,0,0,0,0,0,0,0,0,0,0,0.0116158656535993,0,0,0.0923729302561926,0,0,0,0.0628741245652199,0.0917852500164757,0,0,0,0,0,0,0.109994001583084,0,0,0,0,0,0.0228908201488778,0,0.258116049362669,0,0.0910472491956627,0,0,0,0.0506273931624194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416840420333678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229488874767566,0,0,0,0,0,-0.0147248982543753,0,0,0,0,0,0,0,0,0,0,0,-0.0311832852783738,0,0,-0.0397026414483944,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0977485404789372,0,0,0,0.0190863429624364,0,0,0,0.466123368941237,0,0,0,0,0,0,0,0,0,0,0,0.140116583503854,0,0,0,0.0189513601318595,0,0,0,0,0,0.0824487035602286,0,0.0166439229523734,0,0,0,0,0,0.0727989092289021,0,0,-0.00848210520149173,0,0,0,0,0,0,0
X600276.SH,0.0870205618749114,0,0,-1.0842021724855e-19,0.00775370665387879,0,0,0,0,0,0,0,0.103645854487891,0,0,0,0,0,0,0,0,0,-0.00360265239316205,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0118763359368086,0,0,0,0,0,0,0,-0.00956852322389353,0,0,0,0,0,0,0,0,-0.0063537414463524,-0.00689321596304137,0,0,0,0,0,0
X002304.SZ,0.0382168701441567,0,0,0,0.623769483740316,0,0,0,0,0,0,0,0,0,0,0,0,0.0284912202210131,0,0,0,0,0,0,0,0,0,0,0.131534087462248,0,0,0,0,0.0294996024136055,0,0.00746750072076057,0,0,0,0,0,0,0,0,-0.012955492896994,-0.00540022339922774,0,0,0.0643127584113911,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0445801035376562,0,0,0.0381246807579907,0,0.150575662221399,0.0933688644253802,0,0,0,0,0,0,0,0.0171952068254275,0,0,0.00955089693411505,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0210627245123547,0,0,0,0,0,0,0,0.0485660915149397,0,-0.0693196803390157,0,0,0,0,0,0,0
X000625.SZ,0,0.0743529777523213,0,0,0,0,0,0,0,0,0,0,0.108050504104184,0.0415710313177058,0,0.0197922669876061,0,0.089753234823629,0,0,0.0151169405553424,0,0,0,0,0,0,0,0.0917610366098893,0,0,0,0,0,0,0,0.00907752256632349,0,0,0,0,0.0523564621516836,0,0,0.0239771130960442,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.0388351377526281,0.0593656867490346,0,0.0772785918808013,0,0,0,0,0,0.050515495421801,0,0.05759949214876,0.0993519465880134,0,0,0,0,0,0,0,0.027504753593249,0,0,0,0,0,0,0,0.151162146361817,0,0,0,0,0,0,0,0.03731270770469,0,0,0,0.0330104647467873,0,0.0344727934068829,0,0,0,0,-0.0213603627558733,0,0,0.0463120670967128,0,0,0,0,0,0
