,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000063.SZ,X000596.SZ,X002371.SZ,X000338.SZ,X600031.SH,X002179.SZ,X300014.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600522.SH,X600183.SH,X000800.SZ,X002463.SZ,X002007.SZ,X601799.SH,X002028.SZ,X600460.SH,X600418.SH,X300142.SZ,X002074.SZ,X002180.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0975733078233465,0.420655365677471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536365716820948,0,0,0,0,0,0,0,0,0,0,0,0,0.0143665307544603,0,0,0,0,0,0,0,0.105823708668778,0,0,0,0,0,0,0,0,-0.00213460452082823,0,0,0,0,0,0,0
X000858.SZ,0.118050702201376,0,0,0,0.068901751863381,0.352265481748366,0,0.0929811772557466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567452905430205,0.0641599776717488,0,0,0,0,0,0.0704418354987423,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.00329553845247075,0,0,0,0,0,0,-0.000285055362868936,-0.00816358266840781,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429965391876125,0,0,0,0,0.12849503050157,0,0,0,0,0,0,0,0,0.14100585717923,0,0,0,0,0,0,-0.0607313008188725,0.0712090535727746,0,0.0866011434564711,0,0,0,0,0,0.0349472248161052,0.00871591051478148,0,0,0,0,-0.0242181766889605,0,0
X600276.SH,0,0,0,0,0,0,0.0542745557043618,0,0,0.0432919283934273,0,0,0,0,0,0,0,0,0.121262432542617,0,0,0,0,0,0,0,0.0352321825235015,0,0,0.0366190255479567,0,0,0,0,-0.0258624627949011,0,0,0,0,0.00705536900055961,0,0,0,0,0,0,0,0,0.283587210971659,-0.0267274763066973,0,0.0151777413225287,-0.0124011042506944,0,0,0,0,0,0
X600809.SH,0.195999369501141,0,0,0,0,0.369784739560593,0,0,0,0,0,0,0,0,0,0,0.216125675864144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529346751650764,0.0212951828862725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386173128006104,0,0
X000568.SZ,0,0.381018354745599,0,0,0.494715925656209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281202877086765,0,-0.0414786576477199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114738898595288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00666003421995633,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217323717676144,0,0,0,0.0960006471453531,0,0,0,0.211779646756243,0.0706959263707962,0,0,0,0,0,0,0,-0.13902842090367,0,0.0882422527404914,0.0579018815178185,0,0.00794178291540027,0,0.0567151400876067,0,0,0.103725912023105,0,0,0,0,0,0,-0.024106849638789,0.0477825810702054,0,0,0,0,0,0
X600690.SH,0.0740804486016117,0,0,0,0,0.234765906181537,0,0,0.227822997861459,0,0,0,0,0,0,0,0,0,0.0279603807067722,0,0,0.0345409638231826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579580155828654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606845199318151,0.0084622421464742,0.0112774472218754,0,0,0,0,0,0
X000651.SZ,0.00481060502030213,0,0,3.46944695195361e-18,0,0,0,0.195091091375893,0,0.0267767152673531,0,0,0,0,0,0,0,0,0.0277126977723029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611458847154101,0,-0.015548925369797,0,0.0556661359737407,0,0,0,0,0,0,-0.0335030185932873,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355156379820939,0.152042713347505,0,0,0.097061519716125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150267441153413,0.0605252262361543,0,0,0,0,0.398174519967785,0,0,0,0,0,0,0.0083923046836603,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0252146461943858,0,0,0.328081649377539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939293543785891,0.126492954280043,0,0,0,0,0,0,0,0,0,0,0,0,0.0605831899242982,0,0,0,0,0.0702428226827402,0,0,0,0,0.0376506096729378,0,0,0,0,0,0,0.0191359343777449,-0.0445150046580336,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0452500085369222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205301848810709,0,0,0,0,0.114213342173077,0,0,-0.192712574472342,0,0,0.0917353848470293,0,0,0,0,0,-0.0059633907691829,0,0,0.0372231610849466,0,0,0,0.507904610986805,-0.0610906534315399,0,0,0,0,0.0109348080477957,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910764809346553,0,0,0,0,0,0,0.0160663802614217,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0299607791857845,0,0,0,0,0,0.0197594039297178,0,0,0,0,0,0,0,0,0,-0.0196581607549329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286218111585509,0,0,0,0,0,-0.0440893006802338,0,0,-0.00362649309777292,0,0,0,0,0.0412216202907895,0,0
X000725.SZ,-0.00011923997889192,0,0,-0.0899809485128551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477181656687919,0,0,0,0.0346643454991036,0,0,0,0,0,0,0,0.0203210845076365,0,0,0,0,0.014994454340429,0,0,0,0,0.0581867885423321,0,0,0,0,0.0294915153188799,0,0,0.0100421077769746,0,0,0,-0.00597923865164636,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148797566334662,0,0,0,0,0.257362606242941,0,0,-0.0342502903947877,0,0,0,0,0.266840101351325,0,0,0,0,0,0,0,0,0,-0.0345865938597417,0,0,0,0,0,-0.12870716780092,-0.000114253140452409,0.00964197057921268,0,0,0,0.157755838866326,0,0
X000596.SZ,0,0,0,0,0.305221765018664,0.210890973966047,0,0,0,0.0111235728710294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147794306999773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308197156951512,-0.0365294456320935,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172660365223981,0,0,0,0.098089294865437,0,0,0,0,0.102146456235541,0,0.159289057200305,0,-0.0438603953972491,0,0,0,0,0,0,0,3.46944695195361e-18,0.0779615853027033,0,0,0,0,0,-0.00554769983814408,0,-0.00479022099254358,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0537239866175555,0,0,0,0.102571593690543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605152775864082,0,0,0,0,0,0,0,0,0,0,0,0,0.00362318078325622,-0.00765879787808732,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.00907307701367483,0,0,0,0,0.0352274565704469,0,0,0,0,0,0,0.177674541952247,0,0,0,0.0691679256043995,0,0,0.00526915510500748,0,0,0.0783970202190222,0,0,0.0546357806340811,0,0.00187171206015293,0,0,0,0,0,0,0,0.0271774928357954,0.0218441404054667,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,-0.0866867157028301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203585187996762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598259000472831,0,0,0,0,0,0,0,0,-0.230634289244697,0,0,0,0,0.06060136961098,0,0,0,0,-0.00511245680405995,0,0.01308967424045,-0.0505035956542643,0,0,0,0,0,0
X300014.SZ,0.0472997076401097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358659330351629,0,0,0,0,0,0.0310764632698136,0,0,0,0,0,0,0,0,0,0.0395595724287221,0,0.0197423076203845,0.0601660658488252,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0106109376262126,0,0
X000100.SZ,0,0.0633125918224401,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.757894948048782,0,0,0,-0.0179776325928044,0,0,0,0,0.0175022548595854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882915555715524,0,-0.0315559108507743,0,0,0.0156629301426037,0,0,0,0,0,0,0.00807204008503162,-0.00724624894262596,0,0,0,0.0309119855315414,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518387860800531,0,0,0,0.0288056101858007,0,0,0,0,0.0888845213892718,0,0,0,0,0,0.149990524216577,0,0.118544663199886,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0.0714930029290282,0,0,0,0,0.0153957868977824,0,0,0,0.0527666845644565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0487329883760567,0,0,0.0585152756121428,0.0579609001061703,0,0,0,0,0,0,0,0,0,0,0,0.126538818116325,0.0710131209360656,0,0,0,0.00197455858528795,0,0,0,0,0,0,0
