,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600703.SH,X600690.SH,X600118.SH,X000559.SZ,X600031.SH,X600271.SH,X002241.SZ,X000100.SZ,X600372.SH,X002292.SZ,X600066.SH,X002475.SZ,X600741.SH,X002236.SZ,X000157.SZ,X002049.SZ,X600089.SH,X000338.SZ,X300124.SZ,X002465.SZ,X002506.SZ,X600177.SH,X300003.SZ,X000547.SZ,X000568.SZ,X600582.SH,X002074.SZ,X002129.SZ,X002294.SZ,X600839.SH,X002276.SZ,X300001.SZ,X000977.SZ,X600498.SH,X600867.SH,X002456.SZ,X002426.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114158198697658,0,0,0,0,0,0,0,0.137122200723116,0,0,0.0262316938889995,0,0.232869500220891,0.192836630548085,0,0,0,0,0,0,-0.0144576786626886,-0.0126798680513034,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378261661113009,0,0,0,0.0132542463195355,0,0.00969363459405118,0,0,0,0,0,0.0261883137070518,0.057030073142611,0,0.162782160963019,0,0,0.0258308519510838,0,0,0.0523237549352128,0,0,0,-0.0357979395292148,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894646979464594,0,0,0,0,0,0,0,0,0,0,0.116189633072866,0.0152532223582882,0,0,0,0,0,0,0.0226076708004666,0,0,0.131906701278195,0,0,0,0,0,0,0,0,-0.0932793473575535,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487430366644062,0,0,0,0,0,0,0,0.300427287670884,0,0,0,0,0.0904575935634465,0,0,0.15016645289004,0,0,0,-0.0346556104107081,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787519826806834,0,0.0322909328298799,0.0625601536244508,0.013772715700897,0,0,0,0,0,0,0.0138157800054547,0,0,0,0,0,0.163157128312123,0,0,0,-0.0384369197166409,0.0033745138313597,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.0915770051975068,0,0,0.350688312759613,0,0,0,0,0,0,0.0427276251936949,0,0,0,0,0,0.0567299399931955,0,0,0.0970936289620719,0.0452651477242319,0,0,0.14482000313355,0.161888528268736,0,0,0,0.051152190606501,0,0,0,0,0,0,0,0,0,0,0,-0.0106134246435961,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.197667341579589,0,-0.0133907701971734,-0.0749009298110671,0,0,0,0,0.0426373018602256,0.083938863832041,0,0,0,0,0,0,0,0,0.105849081236112,0,0,0,0,0,0.117275151472876,0,0,0,0,0.214853040292229,0,0,0,0,0,-0.204924984164454,0,-0.0334261659351739,0,0,-0.454128509638071,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.184786458072293,0,0,0.101095197405604,0,0,0,0,0,0,0,0,0.0701106627845026,0.0966193268715878,0,0,0,0,0,0.00543569484393655,0,0,0,0,0,0,0,0,0,0,0,0,0.107410079293575,0,0,0,0,0,0,0,-0.0189731741232505,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.334621024136977,0,0,0,0,0,0,0,0,0,0,0,0,0.244604608407172,0,0.0754174865035773,0.0608690978816156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0825542976397597,0,0,0.317159210118304,0,0,0.0486736316066046,0,0,0,0.0106318253455323,0,0.0450887370246179,0,0,0.0990431930845013,0,0,0,0.071364220445122,0,0,0.0879378419946995,0,0,0.0449790301435498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138203522847137,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.169195840417997,0,0,0,0,0,0,0,0,0.04530705777594,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.116113303491112,0,0,0.00124473497005131,0,0.0679769113444375,0,0,0,0.0538386395796308,0,0,0,0,0,0,0,-0.00807609499359684,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0614334920660644,0,0.0917538406676791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402726455868191,0,0,0,0,0,0,0.221987718971486,0,0,0,0,0.0800489722984127,0,0,0,0,0,0,-0.0352526599933015,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.222235878924518,0,0,0,0,0,0,0.0658319636619615,0,0.0984026189932463,0.0024094320118419,0,0,0,0,0,0,0,0.202448575329769,0,0,0,0,0,0.0678723058523721,0,0,0,-1.73472347597681e-18,0.0619202250780292,0,0,0,0,0,0,0,-0.0158678938028749,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.135084256866203,0,0.0217453231843792,0,0.00472401154898016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346757835229479,0,0,0,0,0,0,0,0,0,0,0,0.0759210644113913,0,0,0.046260388999555,0,0,0,-0.0432856146423678,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.08882492051735,0,0,0,0,0,0.234365681991089,0,0,0,0,0,0,0,0,0.0925268857962915,0,0,0.0227034512050584,0,0.0267228275634959,0,0,0,0,0.16470028459866,0,-0.0299252395008799,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0533079382623258,0,0,0,0,0.125115747964932,0,0,0,0,0.0322442089005074,0.0709528803438137,0,0,0,0,0,0,0,0,0,0.201215861003011,0.03663849829742,0,0,0,0,0,0,0,0,0,0,0,0.107463672733315,0,0,0.274924392459095,0,0.0106116609260225,0,-0.00495677720904959,0.0562512758572781,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414304955954821,0.00794808330699459,0,0,0,0,0,0,0,0,0.0458684485187911,0,0.0669045472434948,0,0,0.110107203285661,0,0,0,0.163992358870056,0,0.187765755058349,0,0.14066082747371,0,0,0,0,0,0,0,-0.00856500147188141,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221491847817001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130731406396773,0,0,0.276705257774309,0,0,0,0,0,0,0,0,-0.0269925137949641,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.112983740045791,0,0,0,0.0118537568191936,0.0490726995153054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166691561319607,0.0675835401930787,0,0,0,0.0689410116462046,0,0,0,0.166020966515699,0,0.0175442174799896,0,0,0,0,0,0.0629785046244475,0,0,0,-0.0149389460201277,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19512827571384,0.0462134617899961,0.0258662321998941,0,0,0,0,0,0,0.0531526332660187,0,0,0,0.370831995191586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00963509978474057,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.28705353624475,0,0,0,0,0,0,0.0446939897456377,0,0,0,0,0,0,0,0,0,0.0427889780159269,0,0,0,0,0,0,0,0.0480631588509468,0,0,0.065243028185288,0.1313910995635,0,0,0,0,0,0,0,-0.0109261867626526,-0.00133888644198487,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.0349217629537148,0,0,0,0,0,0.0377881618437268,0,0.0721652188828673,0,0,0,0.0597590285296278,0.137085693471535,0,0,0,0,0.0537722921363121,0,0.0920960384139079,0,0.0103820129780183,0,0,0,0,1.73472347597681e-18,0,0,0,0.00291580669529607,0,0,0,0,0,0,0,-0.0251900304839439,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186427315857121,0,0,0,0,0,0.0718219974533476,0,0.313476715088882,0.133878635335351,0,0,0,0,0,0,-0.0125849990297311,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0731790192067847,0.351620672675866,0,0,0,0,0,0.0136758338232591,0,0,0,0,0,0.00119851710254709,0,0,0,0.0267155131655342,0,0,0,0.0957658197637603,0,0,0,0.0117167287290594,0,0,0,0.130216083107099,0.0549363902456381,0,0,0,0,0,0,0.00527401795401704,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380409857443737,0,0,0.17603815886838,0,0.114952368478561,0.0624769537268839,0,0,0.180901879003841,0,0.0700616573926011,0.0280134133758373,0,0,0,0,0,0,-0.0179422964152573,-0.0107263159174824,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0244306269155034,0,0.065362742484324,0,0,0,0,0,0.0684662993011382,0,0,0,0,0,0,0,0,0,0.0441381542855252,0.00932624601005093,0.0429938739979529,0,0.0463455021386667,8.67361737988404e-19,0,0,0,0.123389363701475,0,0,0.0184140934067006,0,0,0,0,0,0,0,0,-0.00864839615187579,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651107627491723,0,0,0,0,0,0,0,0,0,0,0.0583407277101944,0,0,0.201777872594632,0,0,0,0.144279684424338,0,0,0.0092689356253015,0.0978245448562945,0.0763555991408291,0,0,0,0,0,0,-0.00722704421918066,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137820752016666,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.126081714677095,0,0,0.0744213446146082,0,0,0,0.101917182479398,0,0.106712416256552,0,0.510721025224061,0,0,0,0,0,0,0,-0.00282754110989557,-0.026001742130461,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115057293079948,0,0,0,0,0,0.0488800993048409,0,0,0,0,0,0,0,0,0,0,0.0553401454223461,0,0,0.150681619325473,0,0.101682635938274,0,0,0,0.0370882229245056,0.299276573221986,0,0,0,0,0,0,0,0,-0.00686370312295797,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0819250775109534,0,0.0189890027939557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323880224388223,0,0,0,0,0.0471295222133475,0,0.295756103949459,0.0603735016596532,0.190971393677497,0,0.0584907772782216,0,0,0,0,0,0.054901538092402,0,0,0,-0.0306639887033378,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092046308718549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756619594325382,0,0,0.0961388164393402,0,0,0.251908874675161,0,0,0.157734444185436,0,0,0,0,0.0547235654429792,0,-0.0158832915211228,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124653573780032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757465279268835,0,1.73472347597681e-18,0.0347089009427825,0,0,0.12888039006142,0.0434727148097541,0,0.0771967007839758,0,0,0,0,0,0.010062671022295,0,0,0,-0.0609449345811024,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434362312823484,0.144964347541238,0,0,0,0,0,0,0,0.444877669403124,0,0.100224091586285,0,0.0490223837418723,0,0,0,0,0,0.00361224074702328,0,-0.00532333266063405,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585064842497753,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346769237689906,0,0,0,0,0,0,0,0.0774318205044658,0,0,0,0,0,0,0.344372610969349,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.207519872395331,0,0,0,0,0,0,0,0,-0.0288200715018906,0,0,0,0,0,0
Change_TY3M,0,-0.0242097412575379,0,0,0,0.0142788909738617,0,0,0,0,0,0,0,0.065897699829125,0.119629180766657,0,0,0,0,0.0268400712556387,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0932080558061867,0,0,0,0,0,0,0,0,0,0,0.0282611890809641,0,0,0,0,0,-0.0110309934709351,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458925670919121,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0720863689765579,0,0,-0.254328902149905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514369793094171,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.223269613198814,0,0,0,0,0,0,6.93889390390723e-18,0,2.77555756156289e-17,0,0,0.00344108163543541,0,0,0,0,0,0,-0.164748688713062,0,0,0.151120335000753,0,0,0,0,0,0,0,0,0,0,0,0.110403616090174,0,0,0,0,0,0,0,0,0.495336507801086,0,0,0,0,0.418941381193006,0,0
RealEstate_excess,0,0,0,0,-0.0605765954369355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690231204591411,0,-0.0595008410193556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280153861456808,0,-1.73472347597681e-18,0.202929251868496,0,0,0.0541440180556544,0,0,0,-0.224563564499585,0,-0.0524127935932574,0,0,0.190622707189342,0,0,0,0
MKreturn,0,0,0,-0.0910580316478106,0,-0.22631806349877,0,0,0,0,0,0,0,0,0,0.0441083572695984,0,0,0,-0.147590656449932,0,0,0,0,0,0,0.16123736745766,0,0,0,0.0602963689896983,0,0,0,0,0,0,0,0,0,0,0.013973415639319,0,0,0,0,0,0.103537540094739,0,-0.0309806240956262,0.010430953792056,0.202112620983781,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895327955111601,0,0,0,0,0,0,0,0,0,0,0,-0.00498537662845241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705867303654404,0.00637874077207966,0,0,0,0.0254570144536256,0,0
CarbonVol_Shenzhen,0,-0.110007716581185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237030530053954,0,0,0,0,0,0,0,0,0,-0.027231164713088,0,0,0,0,0,-0.0375951640300813,0,0,0,0,0,0,0,0.00992596755461699,0.187146803543759,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.00124691786144288,0,0,0,0,-0.00515353579523034,0,0,0,-0.00226724346992465,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0121384246665479,0,0,0,0,0.0042496856945034,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174759238979145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.00889012255971e-05,0,0,0,0,-2.71050543121376e-20,0,0.00261514392288271,0,0,0,0,-6.6155996059334e-05,0,0,0,0,-0.00189709163121034,0,-0.00716473497925503,0.0127387306494996,0,0,0,0,0,0
