,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000661.SZ,X002304.SZ,X600031.SH,X000063.SZ,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X600690.SH,X000338.SZ,X002241.SZ,X600703.SH,X300142.SZ,X002007.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X300124.SZ,X002049.SZ,X000100.SZ,X600741.SH,X300003.SZ,X002129.SZ,X600584.SH,X002236.SZ,X601877.SH,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X000066.SZ,X000625.SZ,X300136.SZ,X000977.SZ,X002179.SZ,X002456.SZ,X600118.SH,X002185.SZ,X002008.SZ,X002180.SZ,X300146.SZ,X601799.SH,X002463.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.290900065040545,0,0,0.020093055778355,0,0,0,0,0,0,0.0441030724558571,0,0,0,0,0,0.0186521751852967,0.00544325656890454,2.16840434497101e-19,0,0,0.029138915464202,0,0,0.0505580290057103,0,0,0,0.00116501152671356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00398118307804613,-0.00153633551256818,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.121862525225112,0,0,0.177187994833319,0,0,0.231808919390016,0,0,0.0706887612626128,0,0,0,0,0.0518153906539155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197682291560262,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0144608469028839,0,0,0,0,0,0.237831525659705,0.0586913038180573,0,0,0,0,0,0,0,0,0.0615866052004416,0,0.000695428779809473,0,0,0,0,0,0.0565602712017366,0,0,0,0.0149458351260695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00951566303298803,-0.00550715213649128,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163170819311498,0,0,0,0,0,0,0,0.116858344685355,0.00321623796100302,0,0,0,0,0.227936168345645,0,0,0,0,0,0,0,0,0,0,0.0266445874919642,0,0,0,0,0.0964190391364762,0,0,0,-0.0020866898674702,-0.00790548184214321,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314475445235779,0,0,0.0740644387727486,0.00744806026838097,0.0316330695224063,0,0,0.0144852535840646,0,0,0,0.0349359704543304,0.0615543349748567,0,0,0,0,0,0,0,0,0.0551292382784029,0,0,0.0790236764285481,0,0.0359171767825425,0,0,0,0,0,0,-0.000834382344363967,-0.0240690679131631,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0178230399770289,0,0,0,0.23297714599784,0,0.0660222973719899,0,0.00354339092876231,0,0,0,0,0,0,0.0193714532315402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083937045140544,0,0,0.00821178360028073,0,0,0,0,0,0.00658253925983259,-0.0129207915662974,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043353473848672,0,0,0,0,0,0.013741052718609,0,-0.113992170029846,0,0,0,0,0,0,0,0.0204272509949324,0.070127655465847,0,0.0573507315820258,0.0917705856622963,0,0.100924856954416,0.159704593845518,0,0,0,0.021040118735379,0,0,0,0,-0.00501353037435982,0,0,-0.0535498895263356,-0.0217697577458692,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.204612978801391,0,0,0,0,-0.0352848281622035,0,0,-0.0341491192988688,0,0,0.0434265637892434,0,0,0,0,0.139141211394982,0,0.0591579778020273,0,0,0,0,0,0.0687872186724679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532585719146081,0,0.0796203830585619,0,0,0,0.00940192990714727,-0.0166088643723103,0,0,0,0,0,0
X002304.SZ,0,0.17626786047943,0,0,0,0,0,0,0,0,0,0.357922628403647,0,0,0,0,0,0,0,0,0,0,0.146265055256128,0,0,0.0311556849871452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142358653730681,0.000184520611792848,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.188737110635868,0,-0.0340042310734409,0.0433428456295547,0,0,0,0,0,0,0,0.325794869601482,0,0,0,0,0,0.0951226304701151,0,0,0.0633633362354462,0,0,0,0,-0.0687197787625646,0,0,0.11334326737775,0,0,0,0,0,0.101486168391048,0,0,0,0,0,0,-0.0140737849535797,0,0,0,0.00379123070213075,-0.0164025619568319,-0.0111088988139455,0,0,0,0,0,0
