,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000625.SZ,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X002241.SZ,X000338.SZ,X600066.SH,X000100.SZ,X002456.SZ,X601877.SH,X002508.SZ,X300124.SZ,X600271.SH,X002085.SZ,X600089.SH,X600118.SH,X600177.SH,X300136.SZ,X000157.SZ,X002007.SZ,X600372.SH,X600522.SH,X300003.SZ,X002008.SZ,X002294.SZ,X000981.SZ,X600867.SH,X600487.SH,X600699.SH,X000066.SZ,X002074.SZ,X600566.SH,X300115.SZ,X600809.SH,X000623.SZ,X000559.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718594111434446,0,0.0161285768987234,0,0,0,0.0886670595023607,0,0.180495487490949,0,0,0,0,0,-0.105584797483091,0.129224898943774,0,0.110730195179515,0,0.0379031192763566,0,0,0,-0.112271565445124,0,0,0,0.00815221509815373,0,0,0,0,0.0515229164175603,0,-0.0123503659435228,0.0149443605768282,0,0,0,0,0,0
X600703.SH,0,0,0,0.00988344459377275,0,0.124682966633093,0,0,0,0,0,0,0,0,0,0,0.0611023018070029,0,0,0,0,0,0,0,0,0,0,0.0311772252927813,0,0,0,0.0171498518293948,0,0,0,0,0,0,0,0,0.166259869028378,0,0,0,0,0,0,0,0,0,0.00337475478369504,0.0171246213215822,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.547032176251171,0,0,0,0,0,0,0,0,0,0,0,0.0186624225412255,0,0,0,0,0,0,0.0747167034970597,0,0,0,0,0,0,0.0309235090569796,0,0,0,0.00902581974715844,0.0939061597224889,0,0,0,0,0,0,-0.0570560936028704,0,0,0,0.198288687361955,0,0,0,0,-0.0003857166388317,0,0,0,0,0,0
X600741.SH,0,0.36921000301544,0,0.0446862422707035,0,0.0325126776822325,0,0,0,0.139927353716445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319665782231413,0,0,0,0,0,0,0,0,0,0,0,0,0.00252898756014612,0,0,0,0,0,-0.0703385702433492,0,0.0336321648877931,0,0,0,0,0,0,0.00576268017977883,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585003486373289,0.0564351319574554,0,0,0.0287273329588961,0,0,0,0,0.0575654099416439,0,0,0,0,0.200078002941707,0,0.237989514523937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791676067500675,0,0.0121040157180773,0.0115411194501918,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.00598849345478904,-0.124271894190703,0,0,0,0,0,0,0,0.0416368615696539,-0.055702082505487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469380302806096,0,0,0,0,-0.0577729678828669,0,0,0,0.0928379761221708,0,0.132398931159404,0,0.0199956119032333,0,0,0,0,0,0.00425098206420709,-0.025909718003253,0,0,0,0,0,0
X002236.SZ,0,0,0,0.195258178599758,0,0,0,0,0,0,0,0.00356428326191176,0,0,0.227609263148707,0,0,0,0,0,0,0,0,0,0.0157559019204214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113998641220799,0,0.172775696781111,0,0,0,0,0,0.0263632754010759,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0629526190734467,0,0,0,0,0,0,0,0,0,0,0.323100914311218,0,0,0,0,0,0,0.152173769502561,0,0.000683213870289138,0,0,0.0444305658309332,0,0,0,0.116382420727853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221959638355071,0,0,0.122480815413859,0,0.0149783839538187,0.018044263749482,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.064145912054177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396494357257658,0,0,0,0,0,0,0,0.0484722805112338,0.44110910090481,0,0,0,0,0,0,0,0,0,0,0,0.291476238115352,0,0.104583520640181,0.021713724683943,0,0,0,0.0128705903914442,-0.0316406184157292,0,0,0,0,0,0
X600066.SH,0,0,-0.0721633610118427,0,0,0,0,0,0,0,0,0,0,0,-0.1420993126231,0,0.170866040491989,0,0,0,0,0,0,0.161570033254412,0.173583337253435,0,-0.0662800229758033,0,0,0,-0.0285828604110127,0,0,0.0589711630947961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0037944725630555,0.0142675088883589,0,0,0,0,0,0
X000100.SZ,0,0,0,0.106194053282002,0,0,0,0.134604508981305,0,0,0,0,0,0,0.02741230353402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122857150269817,0,0,0.038764669174971,0.00578833443256771,0.0864871423808514,0,0,0,0,0.0237033365694428,-1.0842021724855e-19,0,0,0,0,0,0
X002456.SZ,0.0619533812830363,0,0,0,0,0,0.0811473574569923,0,0,0,0,0,0,0,0,0,0,0.0263556341865262,0,0,0,0,0,0,-0.0460320790889039,0,0,0,0,0,0.124822179097911,0,0,0,0,0,0,0,0,0,0.205523067952128,0.0892627481296362,0,0,0,0,0,0,0,0,0.0117877577544527,-0.0162196771526989,0,0,0,0,0,0
X601877.SH,0,0,0,0.0364227357704419,0,0.163798959799179,0,0.000534087850162207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112600286395702,0,0,0.0128882097026711,0,0,0,0,0,0.0406357837252709,0,0,0,0.0906245230081626,0,0,0.154489461883093,0.051927868137436,0,0,0,0,0,-0.00276804506405699,-0.00460903645459188,0,0,0,0,0,0
X002508.SZ,0,0,0.181467150751292,0,0,-0.0654737777673941,0,0,0,0,0,0,0,0,0,0,0,0.13139209358633,0,0.24696130926703,0,0,0,0,0,0,0,0.014035249447588,0,0,0.0358268590938625,0,0,0,0.249803894426,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346408584986806,0,0.0109528955559667,-0.0263296026769018,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.151291997753423,0,0.162487168977344,0,0,0,0,0,0.0359091503665257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216804298328621,0,0.0804972139245956,0,0,0.0589477704316372,0,0,0,0.00659722659169906,0,0,0.144573279705081,-0.0334607115567972,0,0,0,0,0,0.00165990177710627,-0.00246096554981888,0,0,0,0,0,0
X600271.SH,-0.128401842703936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747620645366313,0,0,0,0.20971521827085,-0.137859800427185,0.0228652995184542,0,0,0,0.145652681916213,0,0,0,0,0,0,0,0,0,0,0,0.0308574618664602,0,0,0.115294091547145,0,0,0,0,0,0,-0.00764088192125965,0.0122699405942274,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0170669594312517,0,0,0,0,0,0,0,0,0,0,0.0394155936351343,0.367875289605516,-0.168418787001215,0,-0.243109209512151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199588258652408,0.0734563752911548,0,0,0,0.0718889788444023,0,0.0152536759890633,0.0377438559617932,0,0,0,0,0,0
X600089.SH,0.0446481474006524,0,0,0,0,0,0,0,0,0,0,0.0443117470275499,0,0,0,0,0,0,0,0,0,0,0.281202351666571,0,0,0,0,0,0,0,-0.1803378674525,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0714107925818809,0,0.127410499915652,0,0.0714080807813715,0,0,0,0.02211682444804,-0.015814369430343,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330391986004232,0,0.0306087891335601,0.01346356530275,0,0,0,0,0,0.0392448607278735,0,0,0.189700885365256,0.109465037028659,0,0,0,0,0,0,0.324273097269147,0,0,0,0,0,0,0.0159279266200403,0,0,0,0.00936975973746291,0,0,0,0.030416389334443,0,0,0.00353808379969559,0,0,0,0,0,0
X600177.SH,-0.0480604996522601,0,0,0,0,0.104755912946018,0,0,0,0,0,0,0,0,0,0,0,0,0.0200335860324292,0,0,0,0,0,0.0459260496676801,0,0,0.0282931408434729,0,0,0,0,0,0,0,0,-0.00699615592062875,0,0,0,0.0400283965993025,0,0,0,0,0,0,0.0401861678601856,0,0,0.0107410227399538,0.00926431233335829,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.197080368468318,0,0,0,-0.0786354231909545,0,0,0,0,0,0,0,0,0,0,0,0,0.0795620480051595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871354328341644,0,0,0,0.0183427723962535,0,-0.0932319280874443,0.11319601874777,0,0.320285350411334,0.072944585518315,0,0,0,0.0140259121556755,-0.00424632372370881,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0160892572147728,0,0,0,0,0,0,0,0,0,0.217817939554751,0,0,0,0,0,0,0.0147548971127375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167900643563234,0,0,0.122693815683244,0.0628232390857503,0,0.0189596953370913,0,0,0,0.0208023079804502,-3.3881317890172e-21,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144948165752343,-1.73472347597681e-18,0,0,0,0.0133409305426274,0,0,0,0,0,0,0,0,0.0227295574082851,0,0,0,0,0,0,0,0,0,0,0,0,0.0697655302847022,0,0.125936925082024,0,0,0,0,0.00147820394760191,-0.00362239396938515,0,0,0,0,0,0
X600372.SH,0,0.0514880120364237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238589933179474,0.0909752174439066,0,0,0,0.583737384320253,0,0,0,0,0,0,0,0,0,0,0,0.0365394050899806,0,0,0.00786714053396849,-0.0136420951761542,0,0,0,0,0,-0.00365000743151921,0.0105987366922201,0,0,0,0,0,0
X600522.SH,-0.218908453863391,0,0,0,0,0,0.0265360661553177,0,0,0,0,0,0.0458131210020086,0.0561064880692041,0,0,-0.0474890815204649,0,0,0,0,0,0,0.211256347964002,0,0,0,0.129623959407192,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0353500198634598,0.50124736995519,0.0446988918176096,0,8.67361737988404e-19,0.0722547280533888,0,0,0,0,0.0165043657149464,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0767986752707993,0,0.0364888277001713,0,0.067899594458217,0.0977045881208587,0,0,0,0,0,0,0,0.00768502283907759,0,0,0,0,0,0,0,0.106947767043621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460705839857599,0,0,0,0,0.0173634456253214,0,0,0,0,0,0,0.00759929376179867,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.196520847678067,0,0,0,0.0456166704595456,0,0,0,0.533669459896856,0,0,0,0.230840176035455,0,-0.046148262852975,0.138061223697682,0,0,0.233907284621424,0,0,0,0,0,0,0,0,0,-0.128269476766499,0,0,0,0,0.0505562414841751,0,0,0,0,0,-0.00381015923343961,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251186728090338,0,0,0,0.0320034693252323,0,0,0,0,0,0,-0.00540572212861827,0,0.0800248367927935,0,0.0582384140135929,0,0,0,0,0,0,0,0,-0.078980302736785,0,0,0,0,0,0.0362277113891089,0.0561779944165847,0.0581346088220571,0,0.0245896994051476,0,0.0161954713125397,0,-0.00773745745641469,-0.00724704188860668,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795979188542202,0,0,0,0,0,0,0,0,0,0,0.0576570458315585,0,0,0,0,0,0,0,0,0.0224019906109993,0.0661400824790254,0.0632482313875122,0,0,0.227343266610588,0,0.000877351479887807,-0.000110652641416264,0,0,0,0,0,0
X600487.SH,0.0963730944324572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486571452187728,0,0,0,0,0,0,0,0.0551239008283085,0,0,0.337366570515964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486547968152095,0,0,0.510243610604554,0,0,0,0,0.0292198674972771,-0.0230542474665352,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,-0.17084949279261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103816906500748,0,0.0601800402090825,0.255673671212495,0,0,0,0,0,0.0195946247073509,0,0,0.032971412303358,0,0.0187770178522849,0.108173698756156,0,0.141469458733983,0,0.00603726058345188,0.0277007962252218,0,0,0,0,0,0
X000066.SZ,0,0,0,0.26808021440445,0,0,0,0,0,0,0,0,-0.0603527041269857,0,0,0.235422066026284,0.0520776384390876,0,0,-0.133809960472453,0.0628199849273858,-0.0350873327172603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588592576202804,0,0,0,0,0,-0.0743634422273863,0,0.29253615946132,0,0,-0.00989943201354289,0.0331225457755103,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0509696614499436,0,0,0,0,0,0.260503942887053,0,0,0,0,0,0,0.161567251416937,0,0.115238814822571,0,0,0,0,0,0,0,0,0.0607981136892442,0,0,0,0,0,0,0,0,0.020911200968276,0,0,0,0,0,0,0,0.0189225042650544,0.0126880102464823,0,0,0,0,0,0
X600566.SH,0,0,0.0102574780724688,0,0,0,0,0,0,0,0,0,0.188614603579942,0,0.248585469505087,0,0.0619717987089659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760855236242866,0.186807404431648,0,0,0,0,0,0,0.0126378691858959,-0.00249820223875075,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156327777133151,0,0,0,0,0,0,0,0,0,0.119913256377712,0,0,0,0,0,0,0,0,0,0.0365923012537996,-0.0146810009343425,0,0,0,0,0,0
X600809.SH,0,0,0.13747598433971,0,0,0,0,0.191706213393043,0,0,0,0,0.381366008447286,0,-0.0573057068675595,0,0,0,0,0,0,0,0,0,0,0,-0.0183914234027353,0.0613497683379824,0,0,0,0,0,0.0678220793285141,0,0,0,0,0,0,0,0.221733660790163,0,0.072795804669728,0.00239409408204553,0,0,0,0,0,0.0153422492459536,0.016991257915834,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.0284000951079891,0,0.009980901040964,0,0,0,0,0.0493491243437528,0,0,0,0,0,0,0,0,0.0493962555994507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463114180593347,0,0,0,0.0957907826707036,0,0,0.0481468825272923,0,0,0,0,0,0,0.00505412827518176,0.00062017636161439,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128780530720482,0,0,0,0,0,0,0.0289021079306145,0.203756782363087,0,0,0,0,0.0848348020397079,0,0.214470664782555,0,0,0,0,0,0,0,0,0,0.128909643443435,0,0,0,0,0,0,0.0347503948598698,0.0248136345471782,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0798832190021314,0,-0.0712266893758445,-0.0369214315521062,0,0,0,0,0,0,-0.071484712743644,0,0,0,0,0,0,0,0,-0.0351090680170057,0,0,0,0,0,0,0.116860340349758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523752038152554,0,0,0,0,-0.0229732393707131,0.0155807612693768,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182513115013094,0,0,1.03477180302971,0,0,0,0,0,0,-0.0613850423054927,0,0,-0.422603114961355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376134770690135,-1.28136376353485,0,0,0.317404920846634,0,0,0,0,-0.0530380176249079,0,0,0,10.0417232268016,0,0
TED,0,0,0,0,0,-0.10999961504265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22271487423849,0,0,0,0,0,0,1.32348898008484e-23,0,0,0,0,0,0,0,0,0,-0.00472935547706603,0,0,0,0,0,0,-0.189483694905023,0,0,0,0,0,0,0
RealEstate_excess,0,0.063872977627062,-0.00504369422428639,0,0,0,-0.0745088002955828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00764905532227989,0.0409530030352471,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818762759585791,0,0,0,0,0,0,0,0,-0.166238059758528,0,0,0,0,0.0113953618516484,0.0234709693792128,0,0,0,0,0,0
MKreturn,0,0,0,-0.0620396298666694,0,0,0,-0.0662683102260833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00833790760754428,0,0,0,0,0,0,0,0,-0.046506708434065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522353174081893,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208797096786468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246316619483616,0,0,0,0,0,0,0.00340038964373314,-0.000305315973336344,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00465062552322895,0,-0.0407517853213784,0,0,0,0,-0.0435596882298886,0,0,0,0,0,0,0.029430922543111,0,0,0,0,0,-0.00392859100581676,0,0,0,0,0,0,0,0,0.0329396768829553,0,0,0.0991036244780492,0,0.0538874662250298,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013093159908289,0.0319373055558381,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00550624489048102,0,0,0.0154494172072339,0,0,0,0,0,0,0,0.0078845518003544,0.00988826173994938,0,-0.0390421857467948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172796573905191,0,0,0,-0.00875620474887402,0,0,-0.0112454437264115,0,0,0.00213886919585659,-0.0187076687682355,0.005383485704201,0,0,0,0,0,0
