,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X002085.SZ,X600372.SH,X002456.SZ,X000157.SZ,X002007.SZ,X300124.SZ,X600699.SH,X300003.SZ,X002294.SZ,X600089.SH,X000559.SZ,X002180.SZ,X600867.SH,X600522.SH,X002292.SZ,X002508.SZ,X002074.SZ,X600498.SH,X002426.SZ,X002506.SZ,X002465.SZ,X600566.SH,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0498245590298349,0.304163374301923,0.0521031978579011,0,0,0,0.061154909846567,0,0,-0.00984131722515757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824981392378868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483300128293773,0,0,0,0,0.00217964642261394,0,0,0,0,0,0
X600104.SH,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0195797193162293,0.695343470058821,0,0,0,0,0,0,0,0,0,0,0,-0.0511380066647033,0,0,0,0,-0.133777495361956,0,0,0,0,0,0.00420914359780304,0,0,0,0,0,0,0,0,0,0,0,0.0980216806301717,-0.0551193542336079,-0.00794876986435343,0.00522099446387927,0,0,0,0,0,0
X002415.SZ,0,0.0128756819345634,0,0,0,-0.00879449167038752,0,0,0,0,0,0,0.0419536353945881,0,0,0,9.30360226301403e-06,0,0,0.0259213518620624,0,0,0.0786025507762058,0.129710652247157,0,-0.000795475087410087,0,0,0,0,0,0,0.110855855150845,0,0.227327774358716,0,0,0,0,0.149404842745403,0,-0.0619334304852632,0,-0.0292026156974511,0,0,0,0,0,0,-0.0228340223987124,0.014457588458796,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.363413456299558,0.840647110479734,-0.0419839131798301,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029309261847739,0,0,0,0,0,0,0,0,0,0,0.166484722456604,0,0,0,0,0,0.0424089164268845,0,0,0,-0.0207778883778612,0.225894173033565,0,0,0.00507370841547962,0.0345734031309434,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.1799484817073,0,0,0.130659024882807,0.021990971969513,0,0.337312987393806,0,0,0,0,0,0,0,0,0.109293050752441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131737286106005,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0698513997678271,0,0,0,0,0,0.228615334777457,0,0,0,0,0,0,0,0,0,0.161647852003203,0,-0.0798199213403963,0,0,0,0,0,-0.0859560225302395,0,0,0,-0.028172873817412,0,0,0,0,0,0,0,0,0,0,0,0,0.0628960810339722,0.142346671500413,0,0.0297860232779984,0,0,0.0257245814825352,-0.0336681734663385,0.00937088218770815,0,0,0,0,0
X600276.SH,0,0,0,0,0.0944427661543827,0,0,0,0,0,0,0.18120713039211,-0.0424305374005592,0,-6.93889390390723e-18,0,0,0,0,-0.0438144300205957,-0.0117043010463279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662828428294679,0.0199792630609024,0,0,0,0.0652777530946611,-0.0144698856556286,0,0.00972519234054022,0.0082457351028621,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.100949032716702,0,0,0,0.269076049154829,0.104190550536723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149124831920234,0,0,0,0,0.053624533791401,0,0,0.0108578943753217,0,0,0.0119765462258614,-0.00662361154166343,0,0,0,0,0,0
X000625.SZ,0,0.222716999542314,0,0.152001240207642,0.0937330327371283,0.00740017068318535,0,0,0,0,0,0,0.100361757979938,0,0,0,0,0,0,0,0,0,0,0.0687426225524349,0,0.0498166892981774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311587556571828,0,0,0,0,-0.00928248102189499,0,0,0,0,0,0
X000063.SZ,0,0,0,0.132826227473888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165065632376122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134957934147432,0,0,0,0,0,0.142008378735805,-0.0694091821895043,0,0.0116197155896147,-0.00820046362696453,0,0,0,0,0,0
