,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600809.SH,X600690.SH,X002304.SZ,X600104.SH,X002475.SZ,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X300014.SZ,X000100.SZ,X600703.SH,X000157.SZ,X000596.SZ,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X601877.SH,X002179.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X600183.SH,X000800.SZ,X300003.SZ,X601799.SH,X002074.SZ,X000799.SZ,X000066.SZ,X300146.SZ,X002008.SZ,X000977.SZ,X600089.SH,X002294.SZ,X600707.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0141866614160794,0,0,0,0.0718694993826192,-0.00239260668492706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172986012509766,0,-0.0369867309917926,0.240329426740823,-0.114192208581148,-0.0356674089853056,0,0,0,0.0310908944135709,0,0.0877583540077197,0,0,0.0168780532648065,0,0,0,0,-0.109566303998295,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07827229938483,0,0,0,0,0.0839358360978316,0,0.444648294837038,0,0,0,0,0,0.0615592824045365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118187850078876,0.00597698038347298,0,0,0,0,0,0
X000725.SZ,0,0,0.167460694035692,0,0,0,0,0.013258310444711,0,0,0,0.0223251792401828,0,0,0,0,0,0,0,0.175149950005503,0.109432878681516,0,0,0,0,0,0,0,0,0,0,0,0.0380925141621243,0,0,0.0165281881292017,0,0,0,0,0,0,0,0.042896160992982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0389966225591432,0,0,0.00586100664057804,0,0,0.0950118938958139,0,0,0,0,0,0,0,0,0,0.108108864960103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094686723262414,0.0314635287816417,0,0,0,0,0.0367505415489375,0,0,0,0,-0.0226681567827246,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0748039479034612,0,0,0,0,0,0,0,0,0,0,0,0,0.106781913525992,0,0,0.174540049981068,0,0.0449055268871847,0,0,0,0,0,0,0.00337050090292623,0.0633590785574233,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.00598901355908975,0.139377804859651,0,0,0,0,0,0.0025518521452223,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237043766417898,0,0,0,0,0.0211273837366973,0,-0.0715239999725885,0,0,0,0,0,0,0,0,0,0,0.0395606647312055,0,0,0,0,-0.0540683877633064,0,0,0,0,0,0.0384044298690322,0,0,0,0,0.0233787888029816,0,0.0107477379028232,0,0,0,0.0849840608555802,0,0
X300124.SZ,0,0,0,0,0,0,0.385250286270235,0,0,0,0.128428818928588,0,0,0,0,0,0,0,0.193857527623293,0,0,0,0,0,0.151085202481484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.114046397228126,0,0.186508189441908,0,0,0,0,0,0,-0.0315979851583145,-0.00279933375650574,0,0,0,-0.0454057473613637,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0714099774077802,0,0,0,0,0.156821819975626,0,0,0,0,0,0,0.044146454829737,0,0,0.0648737405249708,-0.0427452728742544,-0.0585673176503094,-0.0390321158143348,0,0,0,0,0,0,0,0,0.233383511417279,0,0,0,0,0,0,0.20245969153169,0,0,0,0,0,0,0,0,0,0.0105476099400121,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.169941326160071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468955205984307,0,0,0,0,0,0,0,0,0,0,0,0.156957129653504,0,0,0,0,0,0.312862742245794,0,0,0,0,0,0.00351168894043844,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.427278644536356,0,0,0,0,0,0.011012460334251,0,0.354563232584339,0,0,0,0.0217584690799589,0,0,0,0,0,0,0,0,0,0,0,0,0.0554523657323343,0,0,0,0,0,0,0,0.178101490032386,0.191137108415155,0,0.154633938590159,0,0,-0.00388365773722953,0,0,0,0,0,0,0
X600703.SH,0,0,0.164707140719708,0,0,0,0,0,0,0,0,0.0241005852035048,0.0954161118326675,0,0,0,0,0,0.00413321332183376,0.150275025053458,0,0.073542039563639,0,0,0,0,0,0,0.117076568407749,0,0,0,0,0,0,0,0.0336978217856117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00524106473461763,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.297216759354902,0,0,0,0,0,0,0,0,0,0,0,0.031880581666927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175742229481339,0,0,0,0,0,0,0.218910051155488,0.154674938346676,0,0,0,0,0,0,0.0520361279766805,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.245358056525592,0,0.118023268268677,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.111181521471355,0,0,0,0,0,0.0436553829844944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816747963363384,0,0,-0.0311187023094937,0,0,0,0.139725932299954,0,0,0,0,-0.00723010722074995,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0508463934615965,0.0233089884946394,0,0,0,0,0.259355089496673,0.289743322095737,0,0,0,-2.16840434497101e-19,0,0,0.0167403336174896,0,0,0,0,0,0,0,0,0,0,0,0.138733180629493,0.0797504306289849,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0323369265269168,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0106447463364787,0,0,0,0,0,0,0,0,0,-0.0751747975525048,0,0,0,0.108934328161328,0.127168315709849,0,0,0,0,0,0.0378057038135398,0.0894451799645714,0,0,0,0,0,0,0.305771749365011,0.163701040758446,0,0,0,0,-0.0507062922410379,0,0,0,0,0,0,0.303615837370237,0,0,0,-0.00421786843250076,0.024119878291476,0,0,0,0,-0.00904960067034386,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.123792412826857,0,0,0,0,0,0,0,0.0625071648829457,0.0387858706718458,0,0,0,0,0,0,0,0,0.0458012314440961,0,-0.107474626501719,0,0,0,0,0,0,0,0,0,0,0.210638760327815,0,0,0,-0.0242863101482318,3.46944695195361e-18,0,0,0,0,0.00762716927728855,0,0,0,0,-0.0432774086669347,0,0
X000625.SZ,0,0,0,0,0,0,0,0,-0.327821350209319,0,0.0790261478581218,0,0,0,0,0,0,0,0,0.304590091831879,0,0.201433149426757,0,0,0.04815439201151,0.0340924846475609,0,0,0,0,0,0,0,0.0286610268774208,0,0,0,0.213959503082205,0,0.132397565329026,0,0.0494044466797474,0,0,0,0,0,0,0,0,0,-0.0449024112752704,0,0,0,0,-0.14506525280065,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108083170413461,0,0,0,-0.0268210723103423,0,0,0,0,0,0,0,0,0,0,0,-0.0178286664417438,0,0,0,0.268194506021563,0,0,0,0,0,0.0488083723628584,0.0269898043871555,0,0,0,0,0,0.15121011882829,0,0.0327775276830546,0,0,-0.00340297664194876,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0.00163446907685349,0,0,0,0.037364352011583,0.0436181687317038,0,0,0,0,0.145635658321678,0,0,0,0,0.103573026865971,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142516930950531,0,0.0416925563728664,0.245149150929519,0,0.121998937454513,0,0,0,-0.0284680147218796,0,0,0,-0.0379041980664289,0,0,0,-0.0750189655331579,0,0
X002007.SZ,0,0,0,0,0,0.118492099165694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148215615664926,0,0,0,0,0,0,0,0,0,0,0.0920544127763467,0,0,0,0,0,0,0,0.185130075693625,0,0,0.00950216633943422,-0.131005458482514,0,0,0,0,0,-0.0449351724539448,0,0,-0.0118606242733647,0,0,0,0,-0.0438158420706371,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323585109606686,0,0.0925555906015992,0,-0.0504767077930915,0,0,0,0,0,0,0,0,0,0,0.00457368410121284,0,0,0,0,0,0,0,0,0.0241555190710091,0,0,0,0,0,0,0,0.13037838692113,0,0,0.0171186462564228,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344027256931627,0,0,0,0.00440271605367816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619747160147478,0.511273552961287,0,0,0,0,0,0,0.0254896611624497,-0.0892082531053448,0,-0.0555546571256917,0,0.0554627696116571,0,0,0,0,0,0,-0.00336160171696011,0,0,0,0,0,0
X002236.SZ,0,0,0.103815930566851,0,0,0,0,0,0,0.204925270726369,0,0,0,0,0,0,0.0379045307059904,0,0,0,0.0420149000167689,0.101323907300936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230976867476664,0,0.00137805624132301,0,0,0,0,0.0580511982526728,0.233368285099574,0,0,0,0,0,0,0.0656394405890433,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.172025458258252,0,0,0,-0.0685189160627768,0,0,0,0,0,0,0,0,0,0,0.127770661638978,0,0,0,0,0.093658205827607,0,0.115781038742002,0,0,0.18472282991322,0,0,0.238412309536307,0,-0.041270155718956,0,0,0,0,0,0,0,0,-0.03495424054831,0,0,0,0,0,0,-0.0252770516042615,0,0,0,-0.0605036868890473,0,0
X002414.SZ,0,0,0.0825643545801104,0,0,0,0,0.123758083449141,0,0,0,0,0.0536866044818134,0,0,0,0,0,0,0,0,0.0550812705585707,0.0150135107378554,0,0.0987701693593839,0,0,0,0.0819828596657912,0,0,0,0,0.125991203224675,0,0,0,0,0,0,0,0,0,0.0282738504722803,0,0,0,0,0,0,0,-0.0107495666806219,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,-0.00480401043192527,0,0,0,0,0,0.226273730190353,0.0453762170026737,-0.114634916555048,0,0,0,0,0,0,0,0,0,0,0,0,0.271517764116889,0,0.0335074062701347,0,0,0.0333008871054915,0,0,0,0,0.0545328788684297,0,0,0,0.127468540008524,0,0,0.0674463952118105,0,0,0,0.0254050913178946,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0812163593323351,0,0.11477337407015,0,0,0,0,0,0,0,0,0,0,0.0464446766434418,0,0.129718941965838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161431060677691,0,0,0,0,0,0.0118809359745312,0,0,0,0,0,0,0,0,0,0,0.0117194635952699,0,0,0,-0.0736508388770319,0,0
X000800.SZ,0,-0.0764825882653845,-0.0300527428007646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651702124799598,0,0,0.111501136563376,0,0,0.0585051003762482,0,-0.00238398731346068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901873539904703,-0.0900358509403702,0,0,0,0.0115521015871382,0,0,0,0,-0.0236740810756385,0,0
X300003.SZ,0,0,0,0,0,0.083712067885285,0,0,0,0,0,0,0.0506507207426497,0.00586239920421157,0,0,0,0,0,0,0,0.0361561301553777,0,0,0,0,0,0,0,0,0,0.0875265476511147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0.0145424250667459,0,0,0,3.46944695195361e-18,0,0.0449347761298794,0,0,0,0,0,0,0,0,0.313847187674475,0,0.0769319469409404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639158110959698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0.018346135366649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30068010776899,-0.29218437339873,0.10408738025298,0,0.194429969397791,0,0,0,0.193745767485413,0,0.0138191194436213,0,0,-8.67361737988404e-19,0.160518069714554,0,0,0,0,0,0,0,0,0,0,0,0,0.0974282184785877,0.0898814746983048,0,0.00798678609656685,0,-0.0235150937324903,0,0,0.00155662546818974,0,0,0,0,-0.0547025316706935,0,0
X000799.SZ,0,0.233254181939831,0,0,0,0.515109797494553,0,0.169121103571021,0,0,-0.16478242927171,0,0,0,-0.0448234581251346,0,-0.0578059449188775,0,0,0,0,0,0,0,0.0508769736848012,0,0,0,0,0,-0.159049835263888,0,0,0.00402595429145369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00989829447239452,0,0,0,0,-0.10520170474121,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728959370694529,0,0,0,0,0,0,0,0.324490629187937,-0.0330072378078143,0,0,0.169105124877062,0,0,0,0,0,0.143076894385618,0,0,0,0,0,0,0.15490072601064,-0.156165999901714,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0139540679929423,0,0
X300146.SZ,0,0,0,0,0,0,0,0.127538470128854,0,0,0,0,0,0,0,0,0,0,0,0.0166863868948615,0.0125689023478346,0,0,0,0,0,0.0809923709072742,0.0594671615325002,0.137073185776945,0.00420464172180013,1.73472347597681e-18,0,6.06375396864801e-05,0,0,0,0,0,0.194942996814348,0,0,0,0,0,0,0,0,0,0,0,0.0730601385550558,0.0389986920707771,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0407336018710706,0,0,0,0.00874862038069618,0,0,0,0,0,0,0,0,0,0.126616959369564,0,0,0.0725441283615483,0,0,0,0.0871684671034899,0,0,0.0830529705511822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795960856324239,0,0.0127428655834842,0,0.195589100403289,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,-0.0234993775051653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264179666365323,0,0,0,0,0,0,0,0.0164833278466547,0,0,0.140569999984344,0,0,0,0,0,0.0437856498851993,0.215995078428673,0,0,0,0,0,0.0304916322789194,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0921973005195668,0,0,0,0,0,0,0,0.0554149118435793,0,0,0,0.108965747143432,-0.0736509096213264,0.200201183695563,0.0204409487890389,0,0.187423199641236,0,0,0.298364719869886,0,0,0,0,-0.0141490519119609,0,0,0,0.115230863463043,0,0,0,0,0,0,0,0.0530526640110904,0,0,0,0,0,0,0,0,0.133290296124999,0.00396789180787436,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0096563057900214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328585079147342,0,0,0.179258724510098,-0.026916726046573,0,0,0,0,0.174613401975924,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0561335174847171,0,0,0,0,0,0,0,0,0,0,0,0.0327712659228477,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.245448384624906,0,0,0,0.365207300468837,0.0595628843381848,0,0,-0.463275433783929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330905183918358,-0.615225824814164,0.281011144100589,0,0,-0.0461456621324104,0,0,0,0,0,0,0.272756900980731,0,0,0,0,0,0,0,0,0,0,0,0.087754292571476,0,0,0,0.0677728159113627,0,0
X600177.SH,0,0,0,0,0,0.0333636285468216,0,0,0,0,0.0276023176644138,0,0,0.0138120013027974,0.0416796405457686,0,0.00885752084169913,0.0446610999625877,0,0.0260211249562511,0,0,0,0.081654536759082,0,0,0,0,0,0.0970867872398391,0,0.000279503929499558,-0.027952051292842,-0.0166319380061313,0,0,0,0,0,0,-0.0164250033246244,0,0,0,0,0,0,0,0,0,0.0822948989424542,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0363587333801479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327885996037652,0,0,-0.406469007782137,0,0,-0.0234282256549119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203251560257707,0,0,0,0,0,0.0195058608776046,-0.0423741833830178,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561177159125891,0,0,0,0,-0.00216836198484145,0,0,0,0,0,0,0,0,0,-0.0794399600660482,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128213700198892,0,0,0,0,0,0,0,0,0,1.03537702088704,0,0,0,-0.164435897829109,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995396165370198,0,0,0,0,0,0,0,0,0,0,0,0.0557681601146352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49331565720596,0.776049758161594,0,0,0,0,-0.124028345219256,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393397453870759,-0.089300187289334,0,0.00938677244820002,0,0.034360294106168,-0.0325715366950153,0,-0.0320609332676104,0.000841012862503224,0,0,0,0.0341798157454836,0,0.0317455022793281,0,0,0,0,0,0,0.0194813523834722,0,0,0,0,0,0.0208032266761857,0,0.0664949972114883,0,0,0,0,0,0,0,-0.0412822675330805,0,0
MKreturn,0,0,0,0,-0.0127145900094334,0,0,0.00673632198677383,-0.083702400999811,0,0,-0.0979817747334148,0,0,0,0,-0.0176648575955598,0,-0.00752641971641969,0,0,-0.0264460205578221,5.42101086242752e-20,0,0,0,0.0263925102926246,0,0,0.0944607619295699,0,0,0,0,0,0,0.0612314315373959,0,0,0,0,0,0,0,0,0,0,0,0.0182726557392262,0,-0.0593406470280683,0,-0.00920668476185149,0,0,0,0.0651866334053248,0,0
MKvol,0,0,0,0,0,0,-0.00152773562767235,0,0,0,0,0,0,0,0,0,0,0,0.000148380268650654,0,0,0,0,-8.55100566045268e-05,0,0,0,0,0,0,0,-0.00116296718961681,0,0,0,0,0,0,0,0,0,-0.000404995164180053,0,0,0,-5.70205962734963e-05,0,0,0,0,0,9.18505176597082e-05,0,0,0,0,-0.0156697765172078,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640122978685398,0,0,0,0,-0.072679305181604,0,0,0,0,0,0,0,0,0,-0.0118271207668522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197182313203964,0.195896657379204,0,0,0,0,0,-3.84113828655891
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00523808088527969,0,0,0,-0.000840483569910798,0,0,0,0,0,0,0,0,0,-0.00135833359679803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157320906170272,-0.0024629811852483,0,0,0,-0.00433644082695769,0,0,0,0,0,0.000152897920249733,0,0,0,0,-0.0158899520721286,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407117990275696,0,0,0.00375626275559293,0,0,0,0,-0.00246498605013741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00599302834637001,0,0,0,0,0,0.0090326062902622,0,0,0,-0.185643715016167,0,0
