,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X000100.SZ,X002292.SZ,X002236.SZ,X002241.SZ,X600118.SH,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002456.SZ,X002506.SZ,X000338.SZ,X002074.SZ,X002475.SZ,X002426.SZ,X002180.SZ,X300003.SZ,X000157.SZ,X600522.SH,X002007.SZ,X300124.SZ,X000981.SZ,X000050.SZ,X002085.SZ,X002294.SZ,X600867.SH,X002508.SZ,X600089.SH,X002249.SZ,X000869.SZ,X600498.SH,X601877.SH,X002465.SZ,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.207811870217758,0,0.012723429922305,0,0,0,0.346992857546527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448839669608217,-0.144819174526858,0,0.033377499872812,0,0,0,1.73472347597681e-18,0,0,0,0.00284399247336382,0.188905334755619,0,0,0,0.0726394416463605,0,0,0,0,0,0,0,0,0,0,0.0370093860834037,0.0332848744070413,0,0,0,0,0,0
X600104.SH,0.0711287719848248,0,0,0,0,0,0,0.154200685293758,0.154645492628811,0,0,0,0,0,0.0313075777822529,0,-0.0363907193888265,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294118787316021,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109562163286003,0.0107201123427302,0,0.0725170774068704,0,0,0,0,0,0.0129944934102974,0.0308067933689715,0,0,0,0,0,0,0,0,0,0,0,0,0.0258256721961251,0,0,0,0,0,0,0
X000858.SZ,0.272899348167826,0,0,0,0.218071473712161,0,0,0,0.248307711957541,0,0,0,0,0,0.157179130463839,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668547104002426,0,0,0,0,0,0,0,0,0,0,0.0264822383268515,0,0,0,-0.0124403261444686,0,0.0385024049960228,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.722535335153457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492434505402573,0,0,0,0,0,0,0.0792792822793926,0,0,0,0,0,-0.0252008447158761,0,0,0,0,0,0,0,0,0,0,0,0,0.0390133654937567,0.0149112131263122,0,0,0,0,0,0
X600276.SH,0,0,0,0.0447881269769426,0,0,0,0,0.150201708780457,0,0,0,0.0999847344931831,0,0,0,0,0,0,0,0,0.0028232855957593,0,0,0,0,0,6.93889390390723e-18,-0.0602426627113624,0.0209694993106103,-0.0157344960946039,0,0,0,0,0,0,-0.0236839306727429,0,0,0,0,0,0,0,0.02897771735755,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0738405935025749,0,0,0,0,0.212189305430535,0,0,0.0169691944933079,0,0,0.0575226556646915,0,0.0266822834297645,0,0,0.206437068015971,0,0,0,0,0,0,0,0,0,0.0279015274168944,0.112024460679635,0,0,0,0,0,0,0,0,0.0299818607941134,0.0505833341566565,-4.33680868994202e-19,0,-0.0268841964856225,0.029754245943456,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.102334105878816,0,0,0.144599200682128,0,0,0,0,0,0,0.0060084385386623,0,0,0,0,0,0,0.0191776292149282,0,0,0,0,0,0,0,0.047281001363026,0.0381705529106825,0,0,0,0,0,0,0,0,0,0,0,0.045575317432285,0,0,0,0,0.0657299903491412,0,0,0,0,0,0
X600690.SH,0,0,0.00624523922426726,0.123405175763385,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0341958066035685,0,0,0,0,0,0.00935523444036492,0,0,0,0.0580930466305273,0,0,0.0290358582692538,0,0,0,0.0694453190111424,0,0,0.104051048351272,0,0,0,0.0698128978605062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.141823500292559,0,0,0,0,0.022730113684482,0,0,0.103878253617512,0,0,0,0,0,0,0,0.0431922473608585,0,0,0,0,0.0321251588123227,0,0,0,0.0353287769526276,0,0,0.102516371100058,0,0,0,0,0,0,0,0,0,0,0,0.0063738285122137,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131020986647638,0,0,0,0.0728271686723587,0,0,0,0,0,0.0533866455533228,0,0,0,-0.0986939429858109,0,0,0,0,0,0.0659231464184352,0.0675165594697372,0,0,0,0,0,0,0,0,0,0.0591785597307,0,-0.0230741207326343,0,0,0,0,0,0,0
X600741.SH,0,0,0.0645077967806694,0.0949849964334263,0.0283086126190382,0,0,0.0894543218367188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887523878982168,0,0,0,0,0,0,0,0,0.12151308471414,0.100072743514714,0,0,0,0,0,0,0,0,0,0,0,0,0.0234211309203286,0.0144918968470576,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0990306500060799,0,0,0.0831078727927117,0,0,0,0,0,0.0221176352593746,0,0,0,0,0,0,0,0,0.180341709540391,0,0,0,0,0,0,-0.0153588727684551,0,0,0,0,0,-0.229963145781417,0.0345599352205149,0,0,0,0,0,0,0,0,0,0,0.0665011292765454,0,-0.0154796619981585,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881998098569827,0,0,0,0,0.169928902655555,0,0.0241215164210359,0.0401229302839555,0,0,0,0,0,0.0278696359885075,0,0,0,0.0758996696622364,0,0.154831692588992,0,0,0,0,0,0,0,0,0.212942773344045,0,0,0.0758639976818831,0,-0.0534504296960794,0.0652418329522653,0,0,0,0,0,0
X000568.SZ,0.369737046159577,0,0,0,0.140639894598438,0,0,0,0,0,-0.129816983674734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750472848255087,0,0,0.145547850416915,0,0,0.107395330358596,0,0,0,0,0,0,0,0,0,0,-0.0955400420041822,0.00577370508691656,0,0.0279782278775524,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.127672766484373,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.223219088770563,0,0,0.10282454661536,0,0,0,0,0,0,0,0,0,0,0,0.00354565794285298,0.0353764744808316,0,0,0,0,0,0,0,0,0.00922312634932137,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724502525395959,0,0.0482178626301827,0.114812816155585,0,0,0,0,0,0.0684284635813494,0,0,0,0,0.0887319743139715,0.156929794744422,0.0904048528901026,0.0665166589472593,0,0,0,0,0,0,0,0,0,0.193918015866829,0,-0.0322806662569505,0.116437114107215,0,0,0,0,0,0
X002236.SZ,0,0,0.0468615856178047,0.0190255892282449,0,0,0,0,0,0,0,0,0,0.0278895012569727,0,0,0,0,0.0316503879954143,0,0,0,0,0,0.124113986240024,0,0,0.0678465816791954,0,0,0.0513745998293126,0,0,0.0484036250618793,0,0,0,0,0,0,0,0.0588426401163796,0,0,0,0,0,0,0,0,0.0144485696855419,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304911369835389,0.0160607795657649,0,0.0749354854850126,0,0,0,0,0,0,0,0,0,0,0,0,0.156060204852683,0.0185378920640994,0,0,0,0,0,0.039724869045122,0.0586905551443966,0.202249927203248,0,0,0,0,0,0,0,0,0,0,0,0,0.0480383935260039,0,0,0,0,0,0
X600118.SH,0,0,0,0.0977328455837645,0,0,0,0,0,0,0,0,0,0.128281679992332,0,0,0,0,0,0,0,0.226351963484892,0,0,0,0.0212564998011751,0,0,0,0,0,0,0,0,0,0,0,0.0273187696779271,0,0,0,0,0,0.156198437320531,0,0,0.100287950049813,0,0.0580396048874462,0,0.00455215627995428,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143667033400657,0,0.0133574508174182,0,0.00729882340343061,0,0.0149241380303422,0,0.0253710811767186,0,0,0,0,0,0,0,0,0.0925719850116598,0,0,0,0,0,0,0.0357898674673759,0,0,0,0,0.0468986353463007,0,0,0.00769778675603049,0,0,0,0,0,0
X600372.SH,0,0,0.0379218132981213,0,0,0,0,0,0,0,0,0,0,0.254046586506291,0,0,0,0,0,0.28964017276963,0,0,0,0,0.0222418759403934,0,0,0,-0.243626764053522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104080372102868,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600177.SH,0.0292159508175381,0,0,0,0.0846489203170301,0,0,0,0,0,0,0,0,0,0,0,0.0244997201977278,0,0,0,0,0,0,0.13884651076137,0,-0.00904329313617021,0,0,0,0,0.0622025861800485,0,0,0,0.0165829766552282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100973962437682,0,-0.0487289835275068,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.0301459544036351,0,0,0,0,0,0,0,0,0.0512495010582628,0,0,0,0,0,0.0515379041113088,0,0,0.0969375110025426,0,4.33680868994202e-19,0,0,0,0,0.063741656272682,0.0980132282710604,0.0894036822461584,0.13696108318141,0,0,0,0,0,0,0,0,0,0,0.161258930392971,0,0,0.0261860115163526,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130894614626993,0.0265807287156851,0.129394917268794,0,0,0.0549818806658605,0,0.23393328516657,0,0,0,0.138488636256174,-0.0376221269760234,0,0.130576268775911,0,0,0,0,0,0,0.161610716548178,0.0964916211120457,0,0,0,0,0,0,0,0,0,0,0,-0.0253398212720838,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.0092647991841462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352835234746882,0,0,0.0926606359965064,0,0.282477983877434,0,0.072819747100094,0,0,0,0,0,0.198895198306538,0,0.185763973229261,0,0,0,0,-0.0255097094960639,0,0,0,0,0,0,0
X000338.SZ,0.11070239392576,0,0,0,0,0,0,0,0,0,0,0,0,0.0591938411813354,0,0,0.0276157553043069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139107115975159,0,0,0.106339747280587,0,0,0,0,0.0997420504955028,0,0,0,0,0,0,0.0330361987099823,0,-0.00552664669822543,0.0180023016853761,0,0,0,0,0,0
X002074.SZ,0.0602008180007112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060384202682781,0,0.151382351494193,0,0,0,0,0,0,0,0,0.138301972148641,0,0,0,0.0269988736234303,-0.0389729730235072,0,0,0,0,0.752178338852297,0,0,0,0,0,0,0,0,0,0.0781758314983784,0,0,0,0,0.0547828090456692,0,0,0,0,0,0,0
X002475.SZ,0,0,0.125268730778522,0,0,-0.209602431451448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118168824699361,0,0.21835751927835,0,0.115938381565794,0,0,0.0583938650725501,0.0876942302875917,0,0,0,0,0,0,0,0,0,0,0,0,0.0596400360704852,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0495354099876285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120251384275071,0,0,0,0,0,0,0,0,0.253394917931962,0,0,-0.0505713863923673,0,0,0.0442454793109379,0,0.223620652989555,0,0,0,0,0,0,0,0,0.0641871689794259,0,0,0,0,0,-0.122749887765367,-0.146383198340296,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.16463024602921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0155948781558548,0,0,0.109982222568204,0,0.213943328705803,0,0.328873981974511,0,0,0,0,-0.218916975176373,0.0848962884357796,0,0,0,0,0,0,0,0,-0.115147555902801,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.199745417052308,0,0,0,0,0,0,0,0,0,0,0,0.128273761487279,0,0,0,0,0.0296162720444317,0,0,0,0,0,0,0.144948556064253,0,0,-0.0378766984380395,0,0,0,0,0,0,0,0,0,0.00133955410302507,0,0.00367026654953912,0.0115559620506018,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0397211575957545,0,0,0,0,0,0,0,0,0.0835572192265625,0,0,0.0159895303200624,0,0,0,0.307461286898868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294122666164887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.160197341293162,0,0,0,0,0,0,0.0687136849837675,0,0,0,0,0,0,0,0,0.102488565345242,0,0,0,0.0461406963067887,0.0102954612568239,0,0,0,0,0,0,0.057059413180599,0,0,0,0.0454420769836367,0,0,0,0,0,0,0.121964695991757,0,0.0203768244720827,0,0,0,0,0,0,0
X002007.SZ,0.0402102705187443,0,0.0289786384129066,0,0.184458665809941,0,0,0,0.10708187826606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311008821248839,0,0,0.0244312681867796,0.299570494860047,0,0,0,0.187848052750462,0.0141576049616103,0,0,0,0.0381626651099928,0,0,0,-3.46944695195361e-18,0,0,0,-0.184828298441344,0,-0.0383621346945946,0,0,0,0,0,0,0
X300124.SZ,0.118739351824602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167641523999533,0,0.156072255135891,0.0163457788973974,0,0,0,0,0,0,0,0.00123001260301458,0,0.0898959481526672,0.0659140997641651,0.128117185779385,0,0,0,0,0,0.0818740071745999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171025484276043,0,0,0.393310616222017,0,0.099370405854226,0,0,0,0,0.195204039147669,0,0,0,0,0,0,0.0658406850563778,0,0,0,0,0,0,0,0,0,0,-0.0111454704590111,0,0,0,0,0,0,0,0,-0.000982217085617487,-0.0686777754362996,0,0,0,0,0,0
