,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002028.SZ,X600372.SH,X600066.SH,X600741.SH,X600584.SH,X600703.SH,X600418.SH,X000977.SZ,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X000800.SZ,X601799.SH,X600487.SH,X002294.SZ,X002180.SZ,X002074.SZ,X000661.SZ,X000400.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.080674944057321,0,0,0,0,0,0,0.115879043177447,0,0.177730042178452,0,0,0,0,0,0,0,0,0,0.0234174189783281,0,0,0,0,0,0,0,0,-0.0229119441717083,0,0.155440208191599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003169076227875,0,0,0.0114924531633368,-0.0972009325261624,0,0,0,0,0,0
X000858.SZ,0.226740787505734,0,0.0802534526209849,0,0,0,0,0,0.328203148153501,0,0,0,0,0,0,0,0,0,0,0,0.108070425570402,0,0,0,0,0,0,0,0,0,0,0,0,-0.00413722474797855,0,0,0,-0.0305286741804267,0,0,0.0300349222766769,0,0,0,0,0,0,0,-0.0118770491086281,0.034223816002632,0,0,0,0.023673435367607,0,0,-0.00417794064014819,0,0
X600276.SH,0,0,0,0,0.0205374244520763,0,0,-0.0409342649412558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144134580740664,0,0,0,0,0,0,0,0.33701312174134,-0.0481978995660942,0,0.179998436924522,0,0,0,-0.0308266848629227,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417800934708672,0,0,0,0,0,0,0.234713626757535,0.137533766949883,0,0,0,0,0,0,0.202303225610945,0,0.000214906731232439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798455629987002,0,0
X600690.SH,0,0,0,0,0,0,0.327750360011957,0,0,0,0,0.0768323466162403,0,0,0,0.0440261999105867,0,0,0.121181233991664,0,0,0,0.037083119921718,0.00529279878651015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227157649240162,0,0,0,0,0,0,0,0.0803965197682185,0,0,-0.0173320156185072,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0968978770190989,0,0,0,0,0,0,0,0.109990921328833,0,0,0,0,0,2.16840434497101e-19,0,0,0.0463557059138461,0,0.0475260789130961,0,0,0,0,0,0,0,0,0,0.0388733319989235,0,0.0325813776447487,0,0,0,0.167089470368333,0,0,0.0825154599336758,0,0,0,0,0,0,0.0042911965992302,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.178361999747321,0,0,0,0,0,0.121142110574671,0,0,0,0,0,0,0,0,-0.0171553976078046,0,0,0,0,0,0,0,0.0544014000810768,0,0.0585197172998783,0,0,0,0,0,0,0,-0.00050745463654799,0,0,0.0704727471867939,0,0,0,0,0,0,0,0.00273012931749988,0,0,0,-0.0192049750334662,0.0151220310683703,0,0,-0.00785479767473589,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220263129809625,0,0,0,0,0,0,0,0,0,0,-0.0645883262536416,0,0,0,0,0,0,0,0,0,0,0,-0.292455190929095,0,0,0,0,0,0.150204587477504,-0.18089991864605,0.0614116959810884,0,0,-0.107270432403577,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.157202869795842,0,0,0,0,0,0,0,0.0124381605353354,0,0.554167911630638,0,0,0,0,0,0,0,0.226748620325525,0.0690352797839977,0,0,0,1.73472347597681e-18,-0.085221925295842,0,0,0,-0.0676072460430532,0,0,0,0,-0.087748497772626,0,0,0,0,0,0,0,0,0.000376960963353844,0,0,0,-0.0131257347271488,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.114910673644648,0,0,0,-0.149768008466632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990793396542175,0,0.233902612950759,0,0.0285388091255649,0.0648150546873141,0,0.177764072059326,0,0,0,-0.0532961164235012,0,3.46944695195361e-18,0,0,0.0366473068454554,0,0,0,0,0.13041135219928,0.00745470907410983,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.447044556248851,0,0,0,0,0,0,0,0,0,0,0,0.268057783436528,0,0,0,0,0,0,0,0,0,0,0.0898423025727132,0,0,0,0,0,0,-0.0250156364731405,0,0,0,0,-0.0661786706097601,0,0,0,0,0,0,0,-0.0218332143480038,0,-0.0767747698981427,0,0,-0.00700972756354387,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209031339280302,0.595918009548818,0,0,0.00229449758695199,0,0,0,0,0,0,0,0,0,0,0,-0.00434502263123141,0.0383220844923175,0,0,0,0,0,-0.0158833107647184,0,0,0,0,0,0,0,-0.0214049804434661,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.258105139296088,0.394307327905504,0,0,0,0,0,0,0,0,0,-0.0757581606521738,0,0,0,0,0,0,0.0527183302136122,0,0,0,0.0319521154470158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379709363356172,0,0,0,0,0.0599118655255916,0,-0.0984607813319608,0,-0.0518149163176445,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.173244174747953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044129311533078,0,0,0,0,0,0,0,0,0.0153024568072728,0,0,0.0676997661642073,0,0,0,0,0.100272453488008,0.0152066638683919,0,0,0.136962112298978,0,0,0,0,0,0,0.029636975731553,-0.0181689606966867,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0494772487751123,0,0,0,0,0,0,0,0.0188933349107375,0,0,0.0940299323502421,0,0,0.0610952778430668,0,0,0,0,0,0,0,0.165927975682841,0.0844372489698775,0,0,0,0.0829206014514064,0,0,0.0432887565583049,0,0,0,0,0,0,0,0,0,0.0290773492712476,0,0,0,0.00268467703794087,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644193795872259,0,0,0,0.2937279349526,0.0605186097572356,0,0,0,0,0.133168537998,0.0659113059616398,0,0,0,0,0,0,0,0,0,0,-0.0402924211049174,0,0,0,0,-0.0962300423503925,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0603102270438771,0,-0.050127430045846,0,0,0,0,0.000842187296717787,0,0,0,0,0.0252572487358954,0,0,0.0646119413698425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164395055408468,0,0,0,0,0,0.290528441795461,0,0,0,0.0920635815939613,0,0,0,-0.172434671202378,0.00530164876250623,-0.0986681933741811,0,0,-0.0255009216190711,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.127726576040503,0,0.270475767984221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107413843965968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0928875184113307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731421553517793,0,0.219597993145105,0,0,0.0380423518228221,0,0,0,-0.0482859928813709,0,0,0,0,0,0,0,0,0,0,0,0,-0.230117814459646,0,0.150333924312186,0,0,-0.111001998842047,-0.0124278418092158,0,0,0,0.0946900794206494,0,0
