,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X300014.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X000063.SZ,X002371.SZ,X000338.SZ,X600703.SH,X003816.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600741.SH,X000100.SZ,X600089.SH,X002074.SZ,X002180.SZ,X600460.SH,X600702.SH,X002236.SZ,X000157.SZ,X000799.SZ,X600884.SH,X000733.SZ,X601799.SH,X002414.SZ,X600779.SH,X002007.SZ,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0.104899056270747,0.0158730263583259,0,0.198356768404712,0,0,0,0,0,0,0.0288412586842626,0,0,0,0,0,0,0,0,0,0,0,-0.121919538597624,-0.0872349339800226,-0.062404632554044,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142209119857662,0.0200563346564151,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0531030876239076,0,0,0,0,0,-0.0419983900144025,0,0,0,0,-0.0146702297683509,0.301588085279359,0,0,0,0,0,0.0735508398552926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393145179906375,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389862734250537,0.0209694487988343,0,0,0,-0.0546900670861425,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000354441554399531,0,0,0.0806830518610585,0,0,0,0,-0.0745447917939464,0,0.0177092945672327,0.126180208188634,0.10306637184445,0,0,0,0,0.0726990262119155,0.22199898674433,0,0.103406315646774,0,0,0,0,0.0833648949824724,0,0,0,0,0,0,0,0,0,0,0.0351924280385216,0.0368865896746223,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.01586003943027,0,0,0.0248620328241524,0,0,0,0,0,0,0,0.0289546504602374,0,0,0,0,0,0.00411613263765088,0,0,0,-0.00581106648908818,0,0.408245693457666,0,0,0,0,0,0,0.0228133422097674,0,-0.00291126623177868,-0.00476661808836825,0,0,0,0,0,0,0,0.00422019554428063,0,0,-0.00262637466860105,-0.0114613085749597,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.520685083621197,0,0,0,0,0,0,0,0,0,0,0,0,0.0995222942488558,0.0951420933400914,0,0,0,0,0,0.0830225451479917,-0.0100321425297511,0,0,0,0,0,0,0,0.00851627085073711,0.0716091348267526,0,0,0,0.259799376247714,0,0,0,0,0,0,0,0,0,0,0,-0.0209000806885443,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.00634829084634826,0,0,-0.0142828422279381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115894918927337,0,0,0,-0.0271330292919226,0,0,0.115049020688809,-0.0571888674509052,0.03395403952411,0.207797897522124,0.13534425708241,0.203630936490301,0,0,0,0.0167727396513533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0433606266359673,0,0.0421126273177792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244789166117288,0,0,0.0555307119569159,5.42101086242752e-20,0,0,0.065823534334663,0,0.0432473005460846,0,-0.0474132241807316,0.14034492719092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101914855961179,0,0,0,-0.0196790177770989,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104403437660939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169172983485613,0,0,0,0.322343511737397,0,0,0,0,0,0,0,0.203501693544509,0.118690842403714,0,0,0,0,0,0,0.125435394130593,-0.139026032507103,0.284207428312957,0.203950587292684,0,-0.048563655823345,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.17081767345138,0,0,0.190554288288361,-0.110711833232354,0,0,0,0.0784623555547335,0.0363919799755278,0,0,0,0,0,0,0,0,0,0.019160851967362,0,0,0,0,0,-0.0327470060134358,0,0,0,-4.33680868994202e-19,0,0.171222262742849,0,0,0,0,0,-0.0129591428423942,0,0.0724695628065842,0.00678064181426521,0.0263645414555666,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0115651857729997,0,0,0,0,0,0,0,0,0.0973325037083468,0.16346429569585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103529128112747,0,0,0,0,0,0,0,0,0,0,0,-0.0280890979628032,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.158966812309707,0,0,0,0,0,0,0,0,0,0,0.0964145722455354,0,0,0,0.0506274946188943,0,0,0,0,0,-0.0117324893529189,0,0.109095680741411,0,0,0,0.0348786088664009,0.0283470440339978,0,0,0.0138858507505053,-0.168009281732238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403956348037387,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0712711805073162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551323607910709,0,0,0.0121063903077981,0,0,0.125602924807353,0,0,0.52603138751524,0.334373296681007,0,0,0,0,0,0,0,0.0639072980175379,0,0,0,0,0,0,0,0,0,-0.141104949660041,-0.00905620355073227,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0.16157977707092,0,0,0,0,0,0,-0.123464530924527,0,0,0,0,0,0,0.0514632012858755,0,0,0,0,0,0,0.0321897824005541,0,-0.0555864781691599,0,0,0,0,0,0.283589672430587,-0.171264877027703,0.140873657912707,0,0,0,0,0,0.206416025504994,0,0,0,0,0,0,-0.0561954991024173,0.0825173942530034,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.0431540122820626,0.125278075129715,0,0,0.166733780273375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.009751571436364,0,0,0.117053507707615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116235352386909,0.0153262847224996,-0.0149870912549709,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0306564771150175,0,0,0,0,0,0,0,0,0.0731465574506895,0,0.137267276743426,0,0,0,0,0,0,0,0,0,0,0,0.0513241028824414,0,-0.21317952324618,0,0,0.226955393108757,0.151288508345475,0,0,0,0,0,0,0,0.270230556930508,0,0,0,0,0,0,0,0.0713344013084982,0,0,0,0.0135549017634325,0,0,0,-0.017650716777716,0,0
X000661.SZ,0,0.159799778234292,0,0,0.0126675989532335,0,0.0472550025115407,-0.142043068116958,0.184274728545507,0,0,0,0,0,0,0,0,0,0,0,0,0.213505898594906,0,0,0,0,-0.123377061863227,0,0.115148448582739,0,0,0,0,0,0,0,0.137784201878242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507258200772969,0,0,0,0,-0.0154382205638852,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409497942677795,0,0.202593824919169,0,0,0,0,0,0,0.073286293514178,-0.0371256114134588,0,0,0.165034829159958,0,0,0,0,0,0,0,0.0988545322546643,0,0,0,0,0,0,0,0.0900778783716067,0.101697729518447,0,0.0265128874956249,-0.0174612579938002,0,0,0,0,0,0,0
X002179.SZ,0,-0.0200274575443346,0,-0.120754207934912,0,-0.00821680319807139,0,-0.0823858937546813,0,0,0,-0.129934924458083,0,0,0,0,0,0,0,-0.106966630188636,0,0,0.293508175370867,0,0,0,0.199348882313861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175559009048092,0,0,0,0,0,0,0,0,0,0,0,-0.0463847363276523,0,0,0,0.00257175673614313,0,0
X300142.SZ,0,0,0,0,0.0785197947326506,0.101094345562048,0,-0.0349995378267942,0,0,-0.276912072107209,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13002965676529,0.346729147512799,0,0,0,0,0,0,0.0696619518427823,0,-0.160891606664037,0,0,0,0,0,0.129003555482962,0,0,0,0,0,0,0.163795342870957,0,0,0,0.0084721460573587,0.0733784194374969,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.209738237748647,0,0,0,0,0,-0.0456634749002265,0,0,0,0,0,-0.0229491111453154,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.009038769824159,0,0,-0.0991335442939351,0,0,-0.0728639385310981,0,0,0,0,-0.119379480661217,0,0.0127225273687783,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.115320371486064,0,0.0187509188632768,0,0,0,0.0757579374990343,0,0,0.126664586396905,0,0,0,0.0488279491141462,0,0,0,0,0,0.0568258139263618,0,0,0,0,0,0,0.0329078357031005,0,0,0,0,0,0,0,0,0,0,0.00600390455319757,0,0,0,0,0,0,0,0,-0.00490971632631385,-2.16840434497101e-19,0,0,0,-0.0370421328209403,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0692184992567994,0,0.123458893712502,0,0,0,0,0,0,0.467574690026537,0,0,0,0,0,0,0,0.0579201569787023,0,0,0,0,0,0,0,0,0,0.122012480215811,0,0,0,-0.0735882382352806,0,0,0,0,0,0,0,0,0.0150000075580479,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.150238544737225,0,0,0,0,0.305493033184159,0,0,0,0.0750627380847292,0,0,0,0,0,0,0,-0.10117777598987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213820601169475,0.166260538876871,0,0,0.0108022871461918,0.0382211412390621,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,-0.0223518910757545,0,0,0,0,1.73472347597681e-18,0,0.288736306996183,0,0,0.0193462156547743,0,0.0618327652779503,0,0.100161363904671,0,0,0,0,0,0,0,0,0.0507834853241845,0.00795586551973434,0,0,0,0.0682485648416358,0,0,0,0,0,0,0,-0.0430730412078433,0,0,-0.011394824919848,0,0,0,0,-0.0200054892515718,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0616511116340306,0,0,0.0317031515939166,0.0717529784015112,0.0140317964120935,0,0.307547651651768,0,0.0513502060787438,0,-0.0739846083292066,0,0,0.00380790805010713,0,0,0,0,0,0,0,0,0,0,0,0,0.229856970631396,0.0555244573521961,0,0,0,0,0,0,0,0,0,-0.0261646650863918,-0.0368619548854957,0.0457924543522721,0,0,0,0,0,0
X600702.SH,0.116265280610711,0,0,0.249424846776552,0,0.0899450295894351,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441349872153959,0,0,0,0.0687755930049675,0,0,0,0,0,0,0,0,0,0.0356871685066513,0,0.0728050373172112,0,0,0,0,0,-0.0143692605108118,0,0,0.358736586847394,0,0,0,0,0,0,0,0,-0.0338251191804492,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.011548969032362,0,0.0371082001739864,0.0817490324467552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925932968370343,0,0,0.00409041707762821,0.0246266629292357,0,0,0,0,0.132686422226416,0,0,0,0,0,0,0,0,0,0,0.119901002271714,0.0182420873942274,0,0,0,0,-0.00454330822338484,0,0,0,0,-0.0091982061503611,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.103466744833008,0.117052649989268,0,0,0,0,0,-0.0184729289621207,0.142844437047808,-0.0200460430350941,0,0,0,0,0,0,0,0,0.0271945333787436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219030773799284,0,0,-0.00140422749950397,0,0,0,0,-0.0444905754150522,0,0
X000799.SZ,0.360194681469852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825968208026995,0,0,0,0,0.0976944137816282,0,0,0,0,0,0,0,0,0,0,0,0.353350151104212,0,0,0,0,0,0,0,0.188969054919374,0,0,0,-0.035824792222883,0,0,0,-4.33680868994202e-19,-0.00398002078634761,0,0,0,0.0613658692712636,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17624473478852,0,0,0,0,0.234998339761334,0,-0.0789914136077205,0.0321516838228918,-0.177791536416063,0.0470487410300289,0,0,0.150094017132996,0.0226379880555237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027478201998681,0,0
X000733.SZ,0,0,0,0,0,-0.101466357356194,0,0,0,0,0,0,0.0511476760532335,0,-0.0417387640830285,0,0,0.211006760511559,0,0.195564821635708,0,0,0,0,0.151661978864251,0,0,0.158532227593719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12003163151845,0,0,0,0,0,0,-0.392366249725314,0.0238719458559905,-0.00485992318374326,-0.0136673389909504,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.017006926748297,0,0,0,-0.00467825868147389,0,0,0,0,0,0,0.00584334997434694,0,0,0,0,0,0,0.00487907822243943,0,0,0,0,0,0,0,0.243915192128622,0.063224665955018,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422724906637096,0,0,0,0.00166602448626296,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.0798465760930323,0,0,0,0,0,0,0,-0.0669874357826671,0,0.00110315607175779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115550643994577,0,0,0,0,0,0.122116039674737,0,0,0,0,0,0.0725872385820045,0,0.00462010724243124,0,0,-0.0043439545324535,0,0,0,0,0,0,0
X600779.SH,0,0.185933140858733,0,0.0228343706069318,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00607033733720466,0,0,0,0,0,0,0.0144770026866496,0,0,0.295493858094765,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840753842871129,-0.0341714134669382,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.120746574993074,0.200371502493041,0,0,0,0,0,-0.00726829145790225,0,0,0,0,0,-0.0366253460358701,0,0,0,0.0175674353667814,0,0,0,0,0,0.0270561021221248,0,0,-0.0868026998416857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00785058275990948,0,0,-0.0119423030538951,0,0,0,0,-0.0361878102502084,0,0
X600183.SH,0,0,0,0,0,0.0670436559765777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040827506278127,0,0,0,0,0,0,0,0,0.0330221844472974,0,0,-0.126305277325637,0.0976172751899887,0,0,0,0.129864093771262,0,-0.0959805668904456,-0.000255400469152912,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0933953736540504,0,0,0,0,0,0,0,0,0,0,0,0,0.098886369727029,0,0,0.0425491670228363,0,0,0.000856111237732467,-0.0622250148547221,0,0.0398010977612075,0,0,0,0,0,0,0.10080495139928,0.104575914957904,0,0,-0.116577436328935,0,0,0,0,0,0,0,0,0,0,0,-0.0112727537237837,0.0276341072591564,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759638435578574,0,0,0.075116948561467,0,0,0,0,0,0.0563109714153616,0.0904018645379975,0,0.0147393384893738,0.0284204093580125,0,0,0,0.126033130272143,0.0897359635490935,0.18390033585428,0,0,0,0,0,0.0427648698519675,0,0,0,0,0,0,0,0,0,0,0,-0.00252158090521409,-0.0201031176447264,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300988778369866,0,0,0,-0.198881452989357,0,0,0,0,0,0.301699537246804,0,0.444043339122338,0,0,0,0,0,0.0225351197564575,-0.28295147517072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.00264622859978437,0,0,0,0,0,0,0,0,0.0219955259186889,0,0.0912029462554302,0,0,0.124242941751217,0,0,0,0,0,0,0,0,-0.00940902265574544,0,0,0,0,0,0.0348368343534789,0,0,0,0,0,-0.0640900804684095,0,0,0,0,0,0,0.206238721599485,0.0206644521858803,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0309327306689447,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734578405979403,0,0,0,0,0,0,0.0588481141231347,0,0,0,0,0,0.0205411458123168,0,0,0,0,0,0,0,0.00813501530300036,0,0,0,0,0,0,0,0,0,0,0.0483652743341629,-0.110493197880034,0,0,0,0,0,0
Slope,0,0,-0.227128127903824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362154872210642,0,0,0,0,0,0,0,0,0,-0.0702582577688087,0,0,0.0467611916538176,0,0,0,0,-0.00716806719821603,0,0,0,0,0,0,0,0,0,0,0,0,0.354932748933646,0,1.21262564872322,0,0,0,0.989419449062041,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452437713119873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558784983476745,0,0,0,0,-1.02069316938447,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.108824182408173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820783911342345,0,0.0874333038601056,0,0,-0.0417121287606867,0.00619578512306275,0,0,-0.0357717659238452,0,-0.0209366013861955,0,0.0323269088214399,0,0,0,-0.0209749604084394,0,0,0,0,0,0,0,0,0,0,0,-0.0254621497233188,0.0216490021912767,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227368543070766,0,0,0,0,0,0,-0.0899864017124033,0,0,0.09928772139483,0.0658224937685236,0,0,0.0290766809317546,0,0,0,0,0,0,0,0,0,0,0,0.0023170105120798,0,0.00654193133101797,0,-0.0147838782231573,0.0140807452889004,0,0,-0.0509454590792376,0,0,0,0.00750238388767025,0,0,0,0.0227294272369525,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000898475041746039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354291594441539,-6.70418697728023e-05,0,0,0,0.00929734530906769,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159781062027114,-0.0446724288259963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488004922039382,-0.859911063142009,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00100286969048719,0,0,-0.0025890181968678,0,0,0,0,0,0,0.0107075426628373,0,0,0,-0.00833681855037485,0,0,0,0,0,0,0,0,0,-0.0276520462576216,0,0.0136990796263097,0.0097162702079265,-0.016233119997963,0,0,0,0,0,0,0,0,0,0.00698932490201009,0,0,0.00383352011913126,0,0,0,0,0,0,0,0.0188655510120938,-0.0135461719287812,0,0,0,-0.0234527496804607,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.000577843294454486,0,0,0,0,-0.00462718088714438,0,0,0,0,0,2.16840434497101e-19,0,-4.33680868994202e-19,0,0,-0.00928067076279641,0.0280908203305994,0,0,0,0.00581804885193634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184143274724803,-0.0398762615133394,0.0506974074621172,0,0,0,-0.0143165013053325,0,0
