,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X600031.SH,X002371.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X002241.SZ,X000596.SZ,X000063.SZ,X000625.SZ,X002049.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X000661.SZ,X600460.SH,X002180.SZ,X600522.SH,X000733.SZ,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X600884.SH,X002236.SZ,X601799.SH,X600584.SH,X600563.SH,X000800.SZ,X002414.SZ,X600372.SH,X002176.SZ,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600884.SH,0,0,0,0,0,0,0,0,0,0.0471772407877702,0,0,0.231674987665587,0.00825616787700925,0.0348140878418624,0.157327088029236,0,0,0,0,0,0.179560401661323,0,0,0,0,0,0,0,0.101338072296055,0,0,0,0,0,0,0,0,0,0,0,0.0933564641132795,0,0,0,0,0,0.0835299878748707,0,0,0,0.00754752252695137,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.594790563350794,-0.0208316552909549,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162529960656436,0,0,0,0,0,-0.046584624945964,0,0,0,0,0,0.0707642893831658,0.00938682962273414,0.195866257847163,0,0,0,0,0.00654365204392842,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.107162768412659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164623136473734,0,0,0,0,0,0.295237192696443,0,0.0870903628368372,0,0.0562236887781369,0,0,0,0,-0.0529901094063691,0,0,0,0,0,0,0,0.102947665315352,0.0164445742642459,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238800764191989,0,0,0,0,0,0,0,0,0,0,0,0.168988871226793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17441725451895,0,0,0,0,0,0.0923574464293814,0.118567836920595,0,0.117615957822148,0,0,-0.00113221350668565,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056633993475782,0,0,0,0,0,0,0,0,0,0,0.431376830777039,0,0,0,0,0,0,0,0,0,0.160559724085181,0,0,0,0,0,0,0,0,0.00771816563290828,-0.0709394978698269,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0579622234892868,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0995649210270165,0,0,0,0,0,0,0,0.177891328704347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363152936057518,0,0.00840264498988661,0,0,0,0,0.0586781759393923,0,0.104145998070801,0,-0.0274580422483735,-0.00957251664225519,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.108706456818987,0.149401059450199,0,0,0,0,0,0,0,0.0235461123634607,0,0.13015982021725,0,0,0,0,0,0.00497707920767966,0,0,0,0,0,0.134831856638054,0,0,0,0,0,0,0.0202702325720865,0.133966644699042,0,0,0,0,0,0.196681425294289,0,0,-0.025623380020396,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.148543613851326,0,0,0,0.0891774870919925,0,0,0,0,0,0,0,0,0,0,0.128037153028422,0,0,0,0,0,0,0,0.313718279583047,0,0,0,0,0,0,0,0,0,0.115697906523629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261090395371476,0,0,0.0209450796763556,0,0,0,0,0.0648514785478645,0,0,0,0,0.108649524273767,0,0,0,0,0.120661392785437,0,0.313846044100819,0,0.0133842727272391,0,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950050604644533,0,0,0,0,0,0,0.084554494510818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371446890314428,0,0.291640417943493,0.339979655396823,0,0,0.0559065751556789,0,0,0,0,-0.0568442626697712,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0739913264334326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364840952743262,0,0,0,-0.129643316301509,0,0,-0.0738574206049735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178915161201914,0.0967679270195984,0,-0.0657284252607031,-0.0777264825931324,-0.0813928526955549,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798718575523595,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192281651997292,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198536084820727,0,0.0594706285288195,0,0.0706384610350864,0,0,0.0439966655038093,0,0,0,0,0,0,0,0,0,0,0,0,0.0245213918089857,-0.0274348441912012,0,0,0,-0.197160619735927,-0.105754723759424,-0.0130177883988086,-0.00174069838565051,0,0.115923671423488,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0240869694847704,0,0,0,0,-0.0511553514322803,0,0,0,0,0.135529793906481,0,0.0347607544481404,-0.0539388079996066,0,0,0,0,0,0,0,0,0,0,0.124914305224653,-0.243577641664302,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267773322577571,0,0,0.0384210951382771,-0.0463943850879343,0.280446359119953,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00848353544941495,0,0,0,0,0,0,0,0,0,0,0,0.0055490272054353,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823359483001839,0,0.00400315273682928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773770769707194,-0.0049343402634658,0.0140121488284541,-0.0312470865805552,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00664324675731493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.114094048020332,0.0875784048486362,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107007289945193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583567666902764,0.0339417189965554,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0171135288977484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00890169290075853,0,0,-0.0446374919954091,0.0261080639354034,0,0,0,0,0,0
